#{"t_start": 1675653290.4895678, "env_id": "DeepRMSAKSP-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected,num_path1_selected,num_path2_selected,num_path3_selected,num_path4_selected,num_path5_selected,total_path_length_per_episode
50,50,1.568251,0.0,0.0,50,0,0,0,50,0,0,0,0,21257
50,50,2.001789,0.0,0.0,50,0,0,0,50,0,0,0,0,22814
50,50,2.5007,0.0,0.0,50,0,0,0,50,0,0,0,0,21534
50,50,2.936916,0.0,0.0,50,0,0,0,50,0,0,0,0,20297
50,50,3.40689,0.0,0.0,50,0,0,0,50,0,0,0,0,23260
50,50,3.854066,0.0,0.0,50,0,0,0,50,0,0,0,0,17807
50,50,4.320804,0.0,0.0,50,0,0,0,50,0,0,0,0,20602
50,50,4.784353,0.0,0.0,50,0,0,0,50,0,0,0,0,19830
50,50,5.244671,0.0,0.0,50,0,0,0,50,0,0,0,0,19103
50,50,5.7175,0.0,0.0,50,0,0,0,50,0,0,0,0,21535
50,50,6.180141,0.0,0.0,50,0,0,0,50,0,0,0,0,19559
50,50,6.63885,0.0,0.0,50,0,0,0,44,0,3,1,2,22029
50,50,7.108151,0.0,0.0,42,8,0,0,44,2,1,2,1,21045
50,50,7.595067,0.0,0.0,49,1,0,0,47,1,2,0,0,20647
50,50,8.082547,0.0,0.0,48,2,0,0,45,0,4,1,0,22285
50,50,8.571173,0.0,0.0,49,1,0,0,44,1,1,3,1,21135
50,50,9.063829,0.0,0.0,46,4,0,0,43,2,3,0,2,22532
50,50,9.556923,0.0,0.0,49,1,0,0,46,1,2,1,0,22568
50,50,10.055895,0.0,0.0,45,5,0,0,44,2,1,0,3,22323
50,50,10.582874,0.0,0.0,48,2,0,0,45,1,1,1,2,21049
50,50,11.068944,0.0,0.0,48,2,0,0,45,1,2,1,1,20368
50,50,11.563308,0.0,0.0,50,0,0,0,40,2,4,2,2,23704
50,50,12.044367,0.0,0.0,49,1,0,0,42,3,4,1,0,23393
50,50,12.567332,0.0,0.0,48,2,0,0,46,2,2,0,0,21270
50,50,13.050647,0.0,0.0,42,8,0,0,49,0,1,0,0,20459
50,50,13.574511,0.0,0.0,48,2,0,0,40,5,2,2,1,21050
50,50,14.096651,0.0,0.0,49,1,0,0,44,2,4,0,0,21516
50,50,14.587194,0.0,0.0,48,2,0,0,45,1,4,0,0,22132
50,50,15.094507,0.0,0.0,45,5,0,0,43,3,2,2,0,22357
50,50,15.669392,0.0,0.0,49,1,0,0,45,3,0,1,1,22693
50,50,16.206997,0.0,0.0,48,2,0,0,48,0,1,1,0,22820
50,50,16.742201,0.0,0.0,50,0,0,0,44,1,3,1,1,20703
50,50,17.196033,0.0,0.0,47,3,0,0,46,2,1,1,0,20224
50,50,17.694169,0.0,0.0,48,2,0,0,46,1,2,1,0,21315
50,50,18.176045,0.0,0.0,47,3,0,0,42,2,4,1,1,23360
50,50,18.678386,0.0,0.0,46,4,0,0,42,1,5,0,2,23383
50,50,19.168589,0.0,0.0,47,3,0,0,40,5,3,0,2,25358
50,50,19.659682,0.0,0.0,46,4,0,0,36,10,1,2,1,23575
50,50,20.127527,0.0,0.0,46,4,0,0,40,6,2,0,2,22203
50,50,20.614082,0.0,0.0,47,3,0,0,42,3,3,0,2,21145
50,50,21.093843,0.0,0.0,42,8,0,0,45,2,1,2,0,20671
50,50,21.574977,0.0,0.0,44,6,0,0,45,1,1,1,2,22689
50,50,22.073608,0.0,0.0,47,3,0,0,42,2,3,2,1,22368
50,50,22.556973,0.0,0.0,50,0,0,0,48,1,1,0,0,22404
50,50,23.082396,0.0,0.0,49,1,0,0,40,5,5,0,0,22440
50,50,23.555192,0.0,0.0,48,2,0,0,48,1,0,1,0,19644
50,50,24.074141,0.0,0.0,47,3,0,0,45,2,3,0,0,22245
50,50,24.584919,0.0,0.0,49,1,0,0,42,3,5,0,0,21720
50,50,25.093325,0.0,0.0,48,2,0,0,41,3,4,2,0,19903
50,50,25.60336,0.0,0.0,49,1,0,0,47,0,1,0,2,19625
50,50,26.097603,0.0,0.0,47,3,0,0,47,2,1,0,0,22618
50,50,26.588007,0.0,0.0,49,1,0,0,44,2,4,0,0,20927
50,50,27.073704,0.0,0.0,48,2,0,0,49,1,0,0,0,19373
50,50,27.561538,0.0,0.0,50,0,0,0,45,1,2,0,2,23182
50,50,28.047727,0.0,0.0,48,2,0,0,47,1,1,0,1,22435
50,50,28.553675,0.0,0.0,46,4,0,0,35,6,3,3,3,25600
50,50,29.031806,0.0,0.0,47,3,0,0,46,2,2,0,0,19859
50,50,29.518065,0.0,0.0,50,0,0,0,47,3,0,0,0,18973
