#{"t_start": 1675654967.5562398, "env_id": "DeepRMSAKSP-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected,num_path1_selected,num_path2_selected,num_path3_selected,num_path4_selected,num_path5_selected,total_path_length_per_episode
50,50,0.845248,0.0,0.0,50,0,0,0,50,0,0,0,0,21257
50,50,1.286543,0.0,0.0,50,0,0,0,50,0,0,0,0,22814
50,50,1.734974,0.0,0.0,50,0,0,0,50,0,0,0,0,21534
50,50,2.195314,0.0,0.0,50,0,0,0,50,0,0,0,0,20297
50,50,2.673495,0.0,0.0,50,0,0,0,50,0,0,0,0,23260
50,50,3.101971,0.0,0.0,50,0,0,0,50,0,0,0,0,17807
50,50,3.55286,0.0,0.0,50,0,0,0,50,0,0,0,0,20602
50,50,3.993127,0.0,0.0,47,3,0,0,41,4,3,2,0,21970
50,50,4.45032,0.0,0.0,39,11,0,0,38,6,2,2,2,21518
50,50,4.905473,0.0,0.0,41,9,0,0,44,3,2,1,0,22339
50,50,5.376527,0.0,0.0,39,11,0,0,41,4,1,2,2,21035
50,50,5.860932,0.0,0.0,33,17,0,0,42,1,1,3,3,22667
50,50,6.345956,0.0,0.0,28,22,0,0,44,0,3,1,2,21313
50,50,6.820003,0.0,0.0,32,18,0,0,38,4,4,0,4,23111
50,50,7.302152,0.0,0.0,33,17,0,0,42,4,2,1,1,22913
50,50,7.78988,0.0,0.0,30,20,0,0,41,5,1,3,0,20280
50,50,8.273985,0.0,0.0,25,25,0,0,40,4,1,3,2,22860
50,50,8.776643,0.0,0.0,32,18,0,0,42,7,1,0,0,22727
50,50,9.264681,0.0,0.0,24,26,0,0,42,4,2,1,1,21922
50,50,9.779441,0.0,0.0,25,25,0,0,44,4,0,1,1,21650
50,50,10.281198,0.0,0.0,26,24,0,0,43,3,1,2,1,20634
50,50,10.792978,0.0,0.0,27,23,0,0,29,12,4,4,1,24371
50,50,11.291785,0.0,0.0,28,20,2,0,32,9,6,2,1,24925
50,50,11.825539,0.0,0.0,26,17,7,0,37,3,5,4,1,23460
50,50,12.340313,0.0,0.0,21,21,8,0,42,4,4,0,0,21386
50,50,12.87257,0.0,0.0,21,27,2,0,29,8,3,8,2,23433
50,50,13.407613,0.0,0.0,24,17,9,0,37,3,3,4,3,22780
50,50,13.9316,0.0,0.0,24,21,5,0,32,9,6,2,1,23928
50,50,14.458736,0.0,0.0,17,29,4,0,38,4,2,4,2,23503
50,50,14.985448,0.0,0.0,26,17,7,0,36,7,3,3,1,24468
50,50,15.515124,0.0,0.0,20,23,7,0,35,7,2,4,2,25031
50,50,16.050391,0.0,0.0,21,21,8,0,35,6,3,1,5,22614
50,50,16.602385,0.0,0.0,18,23,9,0,36,7,3,2,2,21709
50,50,17.121384,0.0,0.0,20,20,10,0,39,8,2,1,0,22658
50,50,17.665996,0.0,0.0,17,22,11,0,36,4,4,2,4,23617
50,50,18.254924,0.0,0.0,15,23,12,0,39,3,4,1,3,25000
50,50,18.884415,0.0,0.0,12,27,11,0,40,3,3,2,2,25348
50,50,19.499809,0.0,0.0,17,27,6,0,31,9,4,3,3,24276
50,50,20.089471,0.0,0.0,17,24,9,0,43,2,2,2,1,21874
50,50,20.633643,0.0,0.0,20,21,9,0,39,7,2,1,1,21363
50,50,21.183882,0.0,0.0,22,17,11,0,39,3,3,1,4,21864
50,50,21.744263,0.0,0.0,19,19,12,0,39,2,7,1,1,23011
50,50,22.284652,0.0,0.0,19,17,14,0,40,5,2,2,1,22461
50,50,22.847903,0.0,0.0,26,12,12,0,38,6,4,1,1,23602
50,50,23.405655,0.0,0.0,12,22,16,0,35,7,8,0,0,23079
50,50,23.975762,0.0,0.0,23,18,9,0,41,6,2,1,0,19997
50,50,24.535707,0.0,0.0,20,12,18,0,42,4,2,1,1,22598
50,50,25.110223,0.0,0.0,14,17,19,0,42,2,5,0,1,21879
50,50,25.67696,0.0,0.0,20,14,16,0,41,5,2,0,2,19767
50,50,26.235363,0.0,0.0,24,13,13,0,40,6,1,2,1,19864
50,50,26.831607,0.0,0.0,17,16,17,0,41,4,2,2,1,22934
50,50,27.384743,0.0,0.0,23,14,13,0,46,3,1,0,0,20769
50,50,27.983594,0.0,0.0,15,23,11,1,41,2,3,2,2,20721
50,50,28.554968,0.0,0.0,17,18,15,0,35,5,5,3,2,24188
50,50,29.153167,0.0,0.0,19,18,13,0,33,7,6,1,3,25311
50,50,29.76927,0.0,0.0,8,18,21,3,36,2,5,4,3,25355
50,50,30.346352,0.0,0.0,15,21,10,4,38,5,4,0,3,20935
50,50,30.941737,0.0,0.0,21,20,8,1,34,10,3,3,0,20767
50,50,31.535319,0.0,0.0,18,19,11,2,39,6,1,4,0,21170
50,50,32.14105,0.0,0.0,20,15,13,2,34,6,8,2,0,22832
50,50,32.74511,0.0,0.0,19,15,13,3,32,6,7,3,2,24206
50,50,33.35248,0.0,0.0,17,15,16,2,34,4,6,4,2,23066
50,50,33.998311,0.0,0.0,18,16,10,6,35,2,7,3,3,24384
50,50,34.592394,0.0,0.0,21,12,12,5,36,5,1,2,6,22278
50,50,35.195342,0.0,0.0,20,19,9,2,36,5,4,1,4,22038
50,50,35.803016,0.0,0.0,24,9,10,7,34,7,4,3,2,22937
50,50,36.434279,0.0,0.0,11,17,16,6,38,2,6,3,1,25520
50,50,37.050666,0.0,0.0,18,16,14,2,36,3,6,1,4,23353
50,50,37.661458,0.0,0.0,17,17,8,8,43,2,1,2,2,19398
