#{"t_start": 1675657799.7052495, "env_id": "DeepRMSAKSP-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected,num_path1_selected,num_path2_selected,num_path3_selected,num_path4_selected,num_path5_selected,total_path_length_per_episode
50,50,0.856917,0.0,0.0,50,0,0,0,50,0,0,0,0,21257
50,50,1.308063,0.0,0.0,50,0,0,0,50,0,0,0,0,22814
50,50,1.751935,0.0,0.0,50,0,0,0,50,0,0,0,0,21534
50,50,2.206628,0.0,0.0,50,0,0,0,50,0,0,0,0,20297
50,50,2.677974,0.0,0.0,50,0,0,0,50,0,0,0,0,23260
50,50,3.1164,0.0,0.0,50,0,0,0,50,0,0,0,0,17807
50,50,3.58532,0.0,0.0,50,0,0,0,49,0,0,0,1,20931
50,50,4.049034,0.0,0.0,46,4,0,0,41,3,3,3,0,22554
50,50,4.523473,0.0,0.0,39,11,0,0,39,7,1,2,1,21076
50,50,4.993683,0.0,0.0,40,10,0,0,43,3,2,1,1,22706
50,50,5.481296,0.0,0.0,35,15,0,0,43,4,0,2,1,20716
50,50,5.972128,0.0,0.0,31,19,0,0,42,3,2,2,1,22634
50,50,6.488407,0.0,0.0,26,24,0,0,44,1,2,1,2,21016
50,50,6.990932,0.0,0.0,33,17,0,0,35,7,3,1,4,23642
50,50,7.502543,0.0,0.0,27,23,0,0,42,4,1,1,2,22954
50,50,7.993165,0.0,0.0,27,23,0,0,41,6,0,3,0,20367
50,50,8.508889,0.0,0.0,19,31,0,0,40,6,1,1,2,22756
50,50,9.013476,0.0,0.0,25,25,0,0,40,5,2,3,0,23216
50,50,9.539324,0.0,0.0,20,30,0,0,43,2,2,2,1,21972
50,50,10.05653,0.0,0.0,19,30,1,0,38,8,1,3,0,22340
50,50,10.585066,0.0,0.0,20,21,9,0,31,5,4,5,5,23157
50,50,11.118123,0.0,0.0,23,20,7,0,26,10,7,4,3,25189
50,50,11.682376,0.0,0.0,18,24,8,0,28,12,5,4,1,25634
50,50,12.230817,0.0,0.0,12,27,11,0,40,1,3,3,3,22854
50,50,12.816453,0.0,0.0,16,23,11,0,39,7,2,2,0,21788
50,50,13.389266,0.0,0.0,16,26,8,0,32,7,3,7,1,22204
50,50,13.949666,0.0,0.0,17,22,11,0,36,4,5,4,1,22855
50,50,14.492114,0.0,0.0,15,28,7,0,32,10,5,2,1,24175
50,50,15.039125,0.0,0.0,12,30,8,0,41,4,1,2,2,22841
50,50,15.596733,0.0,0.0,18,22,10,0,39,4,2,4,1,23630
50,50,16.150863,0.0,0.0,13,24,13,0,40,4,3,3,0,23623
50,50,16.77004,0.0,0.0,11,29,10,0,39,4,3,0,4,22791
50,50,17.349847,0.0,0.0,12,25,13,0,41,4,3,2,0,21066
50,50,17.894731,0.0,0.0,13,24,13,0,40,7,3,0,0,21952
50,50,18.463193,0.0,0.0,10,19,21,0,39,4,2,1,4,23167
50,50,19.029725,0.0,0.0,10,23,17,0,32,7,7,1,3,25884
50,50,19.621165,0.0,0.0,8,24,18,0,32,7,4,6,1,26148
50,50,20.195692,0.0,0.0,9,20,21,0,34,8,2,4,2,24564
50,50,20.763683,0.0,0.0,9,18,23,0,38,7,1,1,3,22593
50,50,21.323107,0.0,0.0,18,18,14,0,35,7,2,4,2,22019
50,50,21.899483,0.0,0.0,8,19,23,0,41,1,3,3,2,21811
50,50,22.486696,0.0,0.0,8,23,19,0,39,4,3,3,1,23403
50,50,23.080355,0.0,0.0,12,18,20,0,35,7,3,4,1,23357
50,50,23.660124,0.0,0.0,9,17,24,0,41,6,2,1,0,23584
50,50,24.262554,0.0,0.0,9,19,19,3,29,8,6,5,2,25045
50,50,24.864842,0.0,0.0,14,17,15,4,36,8,3,2,1,21765
50,50,25.463032,0.0,0.0,11,15,12,12,36,4,4,3,3,23490
50,50,26.05795,0.0,0.0,8,16,19,7,34,5,5,4,2,23667
50,50,26.700226,0.0,0.0,16,10,18,6,37,8,3,2,0,20250
50,50,27.345909,0.0,0.0,13,14,16,7,34,6,5,1,4,22432
50,50,27.948226,0.0,0.0,13,11,17,9,34,9,4,1,2,23944
50,50,28.538196,0.0,0.0,13,13,17,7,40,4,3,2,1,22157
50,50,29.141485,0.0,0.0,13,10,21,6,41,4,3,1,1,20461
50,50,29.739699,0.0,0.0,9,14,20,7,34,8,5,0,3,24021
50,50,30.359662,0.0,0.0,8,19,15,8,32,5,4,5,4,25518
50,50,30.99836,0.0,0.0,4,12,22,12,25,14,2,2,7,27650
50,50,31.613307,0.0,0.0,6,16,18,10,36,3,5,2,4,22559
50,50,32.227656,0.0,0.0,11,11,25,3,39,6,3,2,0,20634
50,50,32.835197,0.0,0.0,10,11,23,6,38,4,4,3,1,22568
50,50,33.452346,0.0,0.0,16,9,20,5,37,5,3,3,2,22645
50,50,34.102661,0.0,0.0,7,12,22,9,31,6,5,2,6,24673
50,50,34.716607,0.0,0.0,7,16,22,5,34,7,5,2,2,23778
50,50,35.363678,0.0,0.0,8,12,18,12,39,2,3,0,6,23826
50,50,36.00631,0.0,0.0,9,13,18,10,39,3,3,2,3,21528
50,50,36.63898,0.0,0.0,5,16,20,9,40,5,1,1,3,21191
50,50,37.26454,0.0,0.0,11,18,12,9,41,3,3,0,3,21845
50,50,37.927229,0.0,0.0,6,4,29,11,40,3,3,1,3,24779
50,50,38.590807,0.0,0.0,8,9,22,11,40,4,1,1,4,22542
50,50,39.236609,0.0,0.0,9,11,12,18,44,3,2,0,1,18673
50,50,39.868594,0.0,0.0,11,11,16,12,45,2,2,0,1,19699
50,50,40.491351,0.0,0.0,14,10,11,15,42,2,2,3,1,21564
50,50,41.120026,0.0,0.0,10,7,19,14,43,2,0,2,3,22006
50,50,41.757445,0.0,0.0,6,12,15,17,37,2,4,5,2,24147
50,50,42.412218,0.0,0.0,13,8,23,6,33,4,4,6,3,24533
50,50,43.047934,0.0,0.0,9,11,15,15,41,6,0,1,2,22520
50,50,43.712672,0.0,0.0,5,7,23,15,32,6,8,2,2,22746
50,50,44.383997,0.0,0.0,8,10,10,22,42,5,3,0,0,20834
50,50,45.036788,0.0,0.0,9,10,15,16,35,4,4,4,3,21940
48,50,45.729006,0.02,0.011641910879164994,10,5,17,17,33,7,4,1,4,23908
40,50,46.392895,0.1,0.10484739676840216,8,11,12,14,28,8,4,5,0,20194
36,50,47.015365,0.14,0.15329838789437247,12,9,12,10,25,7,4,4,3,19624
44,50,47.665647,0.06,0.0682836547827781,5,12,17,13,29,6,6,6,0,23189
38,50,48.314123,0.12,0.13156906906906907,11,9,14,10,26,9,4,4,1,18148
30,50,48.937111,0.2,0.19449682839019372,3,14,8,15,26,1,6,4,3,19443
32,50,49.568972,0.18,0.21564107111189929,7,9,12,13,28,3,3,6,1,17840
34,50,50.195438,0.16,0.22695305075080782,9,9,13,11,33,4,3,0,2,15556
38,50,50.831028,0.12,0.14779593858345716,9,11,15,9,25,7,8,3,1,20912
30,50,51.458848,0.2,0.19726132337450925,13,6,12,9,24,8,1,4,3,18218
36,50,52.056926,0.14,0.21159163809313128,19,7,6,11,32,3,1,3,4,17304
28,50,52.667727,0.22,0.21489533734615038,10,14,5,10,24,5,3,4,3,15280
36,50,53.304017,0.14,0.14712191633893457,6,15,13,9,30,6,1,3,3,17746
26,50,53.929615,0.24,0.2700685585351037,7,15,11,5,23,7,2,5,1,16383
24,50,54.538018,0.26,0.3010515603799186,11,10,10,6,23,4,6,2,2,13614
36,50,55.186775,0.14,0.15587508013554355,11,5,15,12,21,7,4,7,4,21547
38,50,55.8474,0.12,0.14720410985971152,8,13,15,8,22,6,5,9,2,20041
34,50,56.482739,0.16,0.15800394231766782,13,8,11,10,25,9,1,4,3,19583
32,50,57.181814,0.18,0.1990813045475425,4,8,11,18,20,8,5,2,6,21651
36,50,57.859704,0.14,0.15973616289073703,8,4,11,20,24,6,5,5,3,21137
36,50,58.548106,0.14,0.1573921028466483,7,11,14,11,29,4,7,3,0,21046
32,50,59.172287,0.18,0.19105933890880128,6,10,13,12,28,4,7,2,0,18525
38,50,59.848247,0.12,0.11630969101123595,4,8,22,10,24,11,2,3,4,22386
40,50,60.507619,0.1,0.10033475915938256,13,7,6,19,30,2,7,3,3,21269
34,50,61.161209,0.16,0.16128424818755296,7,12,15,8,26,11,1,1,3,16977
42,50,61.852503,0.08,0.09427073581726268,7,14,9,16,30,5,4,1,6,21274
40,50,62.518999,0.1,0.1178147268408551,8,8,11,18,25,6,6,5,3,21541
38,50,63.174118,0.12,0.1410808693949481,6,9,7,22,27,3,7,5,2,21092
26,50,63.813622,0.24,0.25069691435162933,8,11,13,6,23,10,2,2,1,17212
34,50,64.475192,0.16,0.19443087445041524,8,9,11,14,31,0,2,5,4,18521
38,50,65.154909,0.12,0.17884001236221284,11,10,11,12,29,7,6,1,1,19533
36,50,65.820093,0.14,0.17841566081752713,8,11,9,15,21,8,8,1,5,21885
36,50,66.466605,0.14,0.17439035363988123,11,3,8,21,33,2,3,1,4,18820
38,50,67.15881,0.12,0.16483321504613202,9,5,8,22,28,2,7,2,5,20668
18,50,67.79466,0.32,0.3886951077721134,7,6,6,15,20,7,2,2,3,17015
18,50,68.391503,0.32,0.2557479698659622,6,11,9,8,21,8,4,1,0,13113
