#{"t_start": 1669740534.643467, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
50,50,0.389814,0.0,0.0
50,50,0.78215,0.0,0.0
50,50,1.168263,0.0,0.0
50,50,1.557303,0.0,0.0
50,50,1.989466,0.0,0.0
50,50,2.376379,0.0,0.0
50,50,2.808172,0.0,0.0
50,50,3.222636,0.0,0.0
-60,50,3.641753,0.2,0.18023973206416358
-60,50,4.055809,0.2,0.18004338394793926
