#{"t_start": 1668722241.6061673, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
-6,50,44.649844,0.56,0.6367387033398821
12,50,45.483921,0.38,0.4932159502848265
-4,50,46.318928,0.54,0.6672120103936099
2,50,47.163592,0.48,0.5272413421081023
-14,50,47.977812,0.64,0.6601844426623897
-12,50,48.80434,0.62,0.6519228978489617
-6,50,49.634835,0.56,0.7001064138531489
-6,50,50.490536,0.56,0.6774193548387096
-14,50,51.305856,0.64,0.7525322925378682
-12,50,52.123168,0.62,0.6289426607664061
0,50,52.986434,0.5,0.5760542168674698
2,50,53.85899,0.48,0.5106546362065656
-6,50,54.743444,0.56,0.6666013520133242
-6,50,55.645808,0.56,0.6594714030764001
0,50,56.521892,0.5,0.5397886564589174
-20,50,57.411048,0.7,0.6744233517044295
-8,50,58.295922,0.58,0.6156548897130587
0,50,59.180682,0.5,0.509535696455317
-12,50,60.065912,0.62,0.6773993258825617
-6,50,60.984013,0.56,0.6181963005575715
2,50,61.908473,0.48,0.568395592582639
0,50,62.81157,0.5,0.5796983285772523
-4,50,63.751387,0.54,0.5943332202239565
-10,50,64.693534,0.6,0.6035337879727216
-12,50,65.646702,0.62,0.7008486562942009
-4,50,66.583418,0.54,0.5694921913368038
-4,50,67.52422,0.54,0.5919344443421416
-8,50,68.476939,0.58,0.6343059239610964
-8,50,69.424098,0.58,0.5955162914410563
-8,50,70.386432,0.58,0.6680569684638861
-6,50,71.333627,0.56,0.6041201049460694
-4,50,72.286489,0.54,0.6216624685138539
-8,50,73.243494,0.58,0.6394006170118995
-6,50,74.244975,0.56,0.6033982594280978
-10,50,75.259868,0.6,0.6457331195439159
-22,50,76.255699,0.72,0.7834093300596282
-8,50,77.20879,0.58,0.6710844377761107
-18,50,78.191912,0.68,0.7641070645019745
-16,50,79.160332,0.66,0.7345457803261064
-14,50,80.158193,0.64,0.771100792133297
-12,50,81.151041,0.62,0.7207329181334056
-8,50,82.147965,0.58,0.6260910370717973
-12,50,83.146244,0.62,0.6859049031028275
-6,50,84.182065,0.56,0.6900063653723743
-10,50,85.53354,0.6,0.7024546424759872
-18,50,86.963181,0.68,0.7159627992071962
-16,50,88.438627,0.66,0.7150779896013865
-8,50,89.450507,0.58,0.5694998465787051
-12,50,90.521227,0.62,0.7493298917899335
-12,50,91.557136,0.62,0.6205464279121284
0,50,92.585698,0.5,0.5709195202503042
-4,50,93.636418,0.54,0.5992827482068706
0,50,94.693631,0.5,0.6053749538234208
4,50,95.74538,0.46,0.47275858942978877
-12,50,96.803788,0.62,0.6480654054567925
0,50,97.87645,0.5,0.5713419913419914
6,50,98.977905,0.44,0.4791522234327028
-10,50,100.070245,0.6,0.6417957886372666
-8,50,101.147438,0.58,0.662620523415978
4,50,102.187508,0.46,0.5545057491755059
-12,50,103.260469,0.62,0.7261086526692402
-4,50,104.370863,0.54,0.7116072291485455
-2,50,105.471555,0.52,0.6547759433962265
-16,50,106.573597,0.66,0.6826222684703434
0,50,107.628534,0.5,0.6013431582874732
6,50,108.69199,0.44,0.46016088871863625
-8,50,109.794909,0.58,0.6002165674066053
-14,50,110.908953,0.64,0.6824416386592788
10,50,111.997765,0.4,0.47377958998754105
-18,50,113.133518,0.68,0.7309203142536476
-10,50,114.265047,0.6,0.7058058522991175
0,50,115.459539,0.5,0.579465906144672
-8,50,116.623633,0.58,0.6830332787779596
-4,50,117.794148,0.54,0.5903008531656938
-4,50,118.958869,0.54,0.5716701902748414
-4,50,120.131509,0.54,0.6459334401138993
-14,50,121.28654,0.64,0.695096554335479
-14,50,122.450779,0.64,0.7066255183720705
2,50,123.586318,0.48,0.5394347986701146
-10,50,124.789681,0.6,0.6326161634424154
-6,50,126.040194,0.56,0.6370463078848561
-6,50,127.213477,0.56,0.6031285125515174
-8,50,128.396004,0.58,0.6400621419555297
0,50,129.961537,0.5,0.5872
10,50,131.625553,0.4,0.496415770609319
-18,50,133.230156,0.68,0.7396073370817587
-10,50,134.429582,0.6,0.636153161175423
14,50,135.632506,0.36,0.3510560050436062
0,50,136.806769,0.5,0.5311695476278043
-8,50,138.007416,0.58,0.6082122305666634
2,50,139.203589,0.48,0.5205763169743359
-14,50,140.453399,0.64,0.7318712415988681
-2,50,141.656024,0.52,0.5441443074691805
10,50,142.872698,0.4,0.5212700640294711
0,50,144.076224,0.5,0.6420317119054018
2,50,145.389185,0.48,0.5519785997601697
-2,50,146.59534,0.52,0.6072742133224356
-4,50,147.809651,0.54,0.645093105183694
-6,50,149.040723,0.56,0.696112375111287
0,50,150.345174,0.5,0.5610631487050151
-2,50,151.610758,0.52,0.6385883835731541
-4,50,152.849725,0.54,0.6696912910543447
-12,50,154.099566,0.62,0.6261528627522601
-6,50,155.386687,0.56,0.610493884791336
-16,50,156.684331,0.66,0.7208253358925144
-2,50,157.93872,0.52,0.5614142652769262
-2,50,159.229868,0.52,0.5602709190672154
2,50,160.688843,0.48,0.529707449482256
4,50,162.138141,0.46,0.590141532454856
-8,50,163.426877,0.58,0.6197820620284996
-8,50,164.727717,0.58,0.6688589623133939
-18,50,166.19637,0.68,0.7758320532514081
4,50,167.458241,0.46,0.5130866425992779
0,50,168.745828,0.5,0.6198615318044137
0,50,170.022719,0.5,0.6012768427161926
-4,50,171.319084,0.54,0.6066795473364615
-18,50,172.632968,0.68,0.7389390962671906
2,50,173.925767,0.48,0.5808882636655949
-6,50,175.688563,0.56,0.6163341892158799
6,50,177.593885,0.44,0.5022530980097635
0,50,179.166773,0.5,0.5074468085106383
2,50,180.828053,0.48,0.5252304042339629
-20,50,182.839466,0.7,0.7581711347778186
-16,50,184.541646,0.66,0.713970870065159
0,50,185.942958,0.5,0.5838481906443072
0,50,187.279391,0.5,0.6096605744125326
8,50,188.583864,0.42,0.4802327914910696
-12,50,189.988402,0.62,0.6263870685889035
-10,50,191.415215,0.6,0.6486319687307138
-12,50,192.770804,0.62,0.6818762906873832
-2,50,194.128694,0.52,0.6059250506414585
4,50,195.525729,0.46,0.4648035301533936
-10,50,196.905318,0.6,0.6761850371216448
-10,50,198.294424,0.6,0.6283339775802087
10,50,199.690853,0.4,0.46947968376539806
-4,50,201.073289,0.54,0.5831037649219467
-2,50,202.444829,0.52,0.6793365583966828
-10,50,203.845364,0.6,0.6687923878935115
2,50,205.240763,0.48,0.5512908777969019
2,50,206.636956,0.48,0.5792176267388666
0,50,208.037167,0.5,0.5795310251417929
4,50,209.395689,0.46,0.48542814221332
2,50,210.811037,0.48,0.4844598806661323
-12,50,212.230095,0.62,0.6402452140245214
-8,50,213.636901,0.58,0.6887378640776699
2,50,215.021653,0.48,0.6296046936616332
-12,50,216.519054,0.62,0.6693162393162393
6,50,217.910806,0.44,0.46480293308890924
-6,50,219.554649,0.56,0.6571541423916264
-4,50,221.699509,0.54,0.6068354430379747
-12,50,223.612851,0.62,0.6971910690400247
-2,50,225.03721,0.52,0.6602112676056338
-14,50,226.567846,0.64,0.6338765008576329
-6,50,228.036172,0.56,0.6338252891902673
-6,50,229.517885,0.56,0.5582113968917568
