#{"t_start": 1675644293.3677197, "env_id": "DeepRMSA-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected,num_path1_selected,num_path2_selected,num_path3_selected,num_path4_selected,num_path5_selected,total_path_length_per_episode
50,50,0.942759,0.0,0.0,0,47,2,1,0,11,38,0,1,31466
50,50,1.417021,0.0,0.0,0,48,2,0,0,6,44,0,0,33771
50,50,1.887756,0.0,0.0,0,46,4,0,0,9,41,0,0,32526
50,50,2.343724,0.0,0.0,0,42,8,0,0,10,40,0,0,32950
50,50,2.813393,0.0,0.0,0,38,12,0,0,4,46,0,0,32894
50,50,3.309107,0.0,0.0,0,45,5,0,0,5,45,0,0,32148
50,50,3.781043,0.0,0.0,0,43,7,0,0,7,43,0,0,32921
50,50,4.27288,0.0,0.0,0,46,3,1,0,8,41,0,1,31819
50,50,4.770261,0.0,0.0,0,26,12,12,0,6,26,6,12,35229
50,50,5.262889,0.0,0.0,0,24,20,6,0,3,32,9,6,35866
50,50,5.776416,0.0,0.0,0,16,17,17,0,1,24,8,17,37982
50,50,6.281102,0.0,0.0,0,18,16,16,0,6,19,9,16,37438
50,50,6.794911,0.0,0.0,0,14,22,14,0,3,21,12,14,36535
50,50,7.315426,0.0,0.0,0,19,21,10,0,4,24,12,10,35179
50,50,7.846694,0.0,0.0,0,20,25,5,0,6,22,17,5,36862
50,50,8.361886,0.0,0.0,0,20,22,8,0,6,22,14,8,34931
50,50,8.888072,0.0,0.0,0,15,28,7,0,4,22,17,7,34178
50,50,9.412138,0.0,0.0,0,16,29,5,0,4,25,16,5,35285
50,50,9.980011,0.0,0.0,0,14,23,13,0,3,22,12,13,36742
50,50,10.503592,0.0,0.0,0,18,25,7,0,6,23,14,7,34152
50,50,11.048816,0.0,0.0,0,18,18,14,0,2,24,10,14,36906
50,50,11.598295,0.0,0.0,0,19,20,11,0,6,22,11,11,35392
50,50,12.169208,0.0,0.0,0,22,16,12,0,6,18,14,12,38698
50,50,12.727602,0.0,0.0,0,20,13,17,0,8,16,9,17,36313
50,50,13.293356,0.0,0.0,0,21,14,15,0,9,16,11,14,35717
50,50,13.863712,0.0,0.0,0,19,14,17,0,8,14,12,16,35040
50,50,14.432516,0.0,0.0,0,21,13,16,0,10,16,8,16,34498
50,50,15.011711,0.0,0.0,0,22,11,17,0,10,16,7,17,36886
50,50,15.593794,0.0,0.0,0,16,12,22,0,11,6,11,22,36045
50,50,16.202581,0.0,0.0,0,20,16,14,0,8,15,14,13,36334
50,50,16.792611,0.0,0.0,0,20,14,16,0,12,12,10,16,34219
50,50,17.383631,0.0,0.0,0,22,14,14,0,13,12,11,14,33833
50,50,17.960017,0.0,0.0,0,21,12,17,0,13,10,10,17,33755
50,50,18.531912,0.0,0.0,0,20,11,19,0,10,12,10,18,34504
50,50,19.123989,0.0,0.0,0,13,17,20,0,6,11,13,20,38045
50,50,19.71089,0.0,0.0,0,12,20,18,0,5,10,19,16,38003
50,50,20.319077,0.0,0.0,0,20,11,19,0,11,10,10,19,36179
50,50,20.918255,0.0,0.0,0,12,13,25,0,6,8,13,23,36880
50,50,21.535611,0.0,0.0,0,15,8,27,0,9,7,8,26,36642
50,50,22.19066,0.0,0.0,2,11,10,27,0,10,7,7,26,35352
50,50,22.81644,0.0,0.0,2,8,12,28,0,6,11,9,24,39690
50,50,23.442153,0.0,0.0,5,10,6,29,1,10,7,7,25,35657
50,50,24.098762,0.0,0.0,1,5,18,26,0,5,12,11,22,37553
50,50,24.72774,0.0,0.0,5,12,14,19,1,12,11,16,10,36320
50,50,25.360789,0.0,0.0,7,15,10,18,2,14,12,13,9,31721
50,50,25.973545,0.0,0.0,9,9,13,19,5,6,14,10,15,34791
50,50,26.607986,0.0,0.0,17,10,12,11,10,14,13,4,9,30727
50,50,27.218576,0.0,0.0,10,6,13,21,7,7,8,10,18,33770
50,50,27.873537,0.0,0.0,17,5,11,17,7,13,10,6,14,31117
50,50,28.509683,0.0,0.0,16,7,17,10,9,12,11,12,6,31072
50,50,29.158952,0.0,0.0,21,7,10,12,13,12,8,7,10,29832
50,50,29.812116,0.0,0.0,14,10,13,13,9,11,12,8,10,32159
50,50,30.483784,0.0,0.0,15,6,9,20,10,10,4,12,14,31124
50,50,31.153006,0.0,0.0,20,12,7,11,10,19,7,7,7,30343
50,50,31.828586,0.0,0.0,21,11,7,11,11,19,4,7,9,31331
50,50,32.527726,0.0,0.0,23,3,10,14,14,10,6,11,9,30460
50,50,33.174919,0.0,0.0,24,12,7,7,15,14,9,5,7,27016
50,50,33.908271,0.0,0.0,14,10,10,16,11,9,10,6,14,30370
50,50,34.666888,0.0,0.0,18,13,6,13,10,20,1,11,8,29506
50,50,35.35462,0.0,0.0,23,6,13,8,15,11,11,9,4,29732
38,50,36.023218,0.12,0.13792020106817468,12,8,13,11,6,12,9,8,9,26746
40,50,36.703954,0.1,0.09435017713966064,15,5,12,13,7,12,7,8,11,28190
38,50,37.406841,0.12,0.1559500464444215,13,7,15,9,3,14,13,6,8,27872
30,50,38.044756,0.2,0.2149236531259003,8,12,10,10,6,12,5,10,7,23665
42,50,38.737199,0.08,0.07742380905414735,16,13,11,6,11,11,13,5,6,27155
34,50,39.39655,0.16,0.23604195359677932,16,9,8,9,11,8,10,5,8,23882
32,50,40.08114,0.18,0.21571662720815882,15,5,13,8,8,10,11,5,7,24892
32,50,40.73988,0.18,0.15141210919051667,12,6,9,14,8,10,4,9,10,23467
22,50,41.400318,0.28,0.34970018249761015,10,4,10,12,8,4,6,11,7,23043
