,Source,Destination,Reason,Path,Nodes,Band,Available_Other
88,14,1,Slots Full,2,,2,0
89,15,3,Slots Full,4,,3,0
90,12,13,Slots Full,4,,3,1
91,4,13,Slots Full,2,,2,1
92,8,13,Slots Full,2,,2,1
93,13,8,Slots Full,2,,2,1
94,5,13,Slots Full,2,,2,1
95,15,7,Slots Full,2,,2,1
96,4,14,Slots Full,4,,3,0
97,12,1,Slots Full,2,,2,1
98,2,13,Slots Full,4,,3,0
99,13,1,Slots Full,2,,2,0
100,14,5,Slots Full,2,,2,0
101,11,12,Slots Full,3,,2,1
102,6,13,Slots Full,3,,2,1
103,3,13,Slots Full,2,,2,0
104,1,12,Slots Full,2,,2,1
105,8,14,Slots Full,1,,0,1
106,1,12,Slots Full,2,,2,0
107,8,15,Slots Full,1,,0,1
108,15,4,Slots Full,2,,2,1
109,3,11,Slots Full,2,,2,1
110,5,14,Slots Full,2,,2,1
111,14,3,Slots Full,2,,2,0
112,9,5,Slots Full,2,,2,1
113,12,11,Slots Full,1,,1,1
114,1,15,Slots Full,2,,2,1
115,3,11,Slots Full,2,,2,1
116,3,5,Slots Full,2,,2,1
117,3,12,Slots Full,2,,2,0
118,11,5,Slots Full,2,,2,1
119,13,7,Slots Full,2,,2,1
120,14,4,Slots Full,2,,2,1
121,13,6,Slots Full,2,,2,1
122,15,2,Slots Full,2,,2,1
123,2,13,Slots Full,2,,2,0
124,13,6,Slots Full,2,,2,1
125,15,1,Slots Full,2,,2,0
126,13,2,Slots Full,2,,2,0
127,5,7,Slots Full,2,,1,1
128,13,6,Slots Full,1,,1,1
129,12,4,Slots Full,2,,2,1
130,13,4,Slots Full,2,,2,0
131,8,13,Slots Full,2,,2,1
132,15,8,Slots Full,2,,2,1
133,13,8,Slots Full,2,,2,1
134,7,13,Slots Full,2,,2,1
135,6,16,Slots Full,2,,2,1
136,5,16,Slots Full,2,,2,0
137,13,5,Slots Full,2,,2,0
138,12,11,Slots Full,1,,1,1
139,13,6,Slots Full,1,,1,1
140,14,13,Slots Full,2,,2,1
141,16,3,Slots Full,2,,2,0
142,3,12,Slots Full,2,,2,1
143,13,4,Slots Full,2,,2,0
144,3,16,Slots Full,2,,2,0
145,13,2,Slots Full,2,,2,0
146,13,2,Slots Full,2,,2,0
147,5,13,Slots Full,2,,2,1
148,3,4,Slots Full,2,,2,1
149,4,15,Slots Full,2,,2,0
150,15,7,Slots Full,2,,2,1
151,5,17,Slots Full,2,,2,0
152,1,15,Slots Full,2,,2,0
153,14,13,Slots Full,2,,2,1
154,14,5,Slots Full,2,,2,0
155,7,15,Slots Full,2,,2,1
156,3,15,Slots Full,2,,2,0
157,5,13,Slots Full,2,,2,0
158,15,7,Slots Full,2,,2,1
159,13,7,Slots Full,2,,2,1
160,5,12,Slots Full,2,,2,1
161,3,13,Slots Full,2,,2,0
162,12,3,Slots Full,2,,2,1
163,12,11,Slots Full,1,,1,1
164,16,6,Slots Full,2,,2,1
165,13,6,Slots Full,2,,2,0
166,5,12,Slots Full,2,,2,0
167,5,3,Slots Full,2,,2,1
168,2,13,Slots Full,2,,2,1
169,13,1,Slots Full,2,,2,0
170,13,4,Slots Full,2,,2,0
171,13,4,Slots Full,2,,2,0
172,12,5,Slots Full,2,,2,1
173,4,16,Slots Full,2,,2,1
174,6,12,Slots Full,2,,2,1
175,14,13,Slots Full,2,,2,1
176,13,4,Slots Full,2,,2,0
177,13,3,Slots Full,2,,2,0
178,5,12,Slots Full,2,,2,0
179,15,4,Slots Full,2,,2,0
180,17,3,Slots Full,2,,2,1
181,15,7,Slots Full,2,,2,1
182,2,14,Slots Full,2,,2,1
183,15,12,Slots Full,1,,1,1
184,15,1,Slots Full,2,,2,0
185,15,7,Slots Full,2,,2,0
186,4,16,Slots Full,2,,2,0
187,14,5,Slots Full,2,,2,1
188,5,6,Slots Full,2,,2,1
189,12,13,Slots Full,2,,2,1
190,9,13,Slots Full,2,,2,1
191,13,8,Slots Full,2,,2,1
192,5,7,Slots Full,2,,1,1
193,3,12,Slots Full,2,,2,0
194,5,7,Slots Full,2,,1,1
195,15,4,Slots Full,4,,3,0
196,13,2,Slots Full,2,,2,1
197,5,13,Slots Full,2,,2,0
198,16,3,Slots Full,2,,2,0
199,6,15,Slots Full,2,,2,0
200,17,5,Slots Full,2,,2,1
201,16,3,Slots Full,2,,2,0
202,14,12,Slots Full,2,,2,1
203,13,4,Slots Full,2,,2,1
204,13,3,Slots Full,2,,2,0
205,12,5,Slots Full,2,,2,1
206,17,3,Slots Full,2,,1,1
207,3,17,Slots Full,2,,2,1
208,14,1,Slots Full,2,,2,0
209,4,16,Slots Full,2,,2,1
210,4,13,Slots Full,2,,2,1
211,13,4,Slots Full,2,,2,1
212,14,6,Slots Full,2,,2,1
213,3,16,Slots Full,2,,2,0
214,7,12,Slots Full,2,,2,1
215,13,1,Slots Full,2,,2,0
216,16,4,Slots Full,2,,2,1
217,13,7,Slots Full,2,,2,1
218,14,7,Slots Full,1,,0,1
219,7,13,Slots Full,2,,2,1
220,6,15,Slots Full,2,,2,0
221,14,6,Slots Full,2,,2,1
222,12,4,Slots Full,2,,2,1
223,16,4,Slots Full,2,,1,1
224,7,15,Slots Full,2,,2,0
225,17,3,Slots Full,2,,2,0
226,1,15,Slots Full,2,,2,0
227,8,15,Slots Full,2,,2,0
228,13,8,Slots Full,2,,2,1
229,3,14,Slots Full,2,,2,1
230,10,13,Slots Full,2,,2,1
231,14,1,Slots Full,2,,2,1
232,13,12,Slots Full,0,,0,1
233,4,14,Slots Full,2,,2,0
234,15,5,Slots Full,2,,2,0
235,15,1,Slots Full,2,,2,0
236,17,4,Slots Full,2,,1,1
237,4,17,Slots Full,2,,2,1
238,17,4,Slots Full,1,,1,1
239,17,5,Slots Full,2,,2,0
240,16,6,Slots Full,2,,2,0
241,3,4,Slots Full,2,,2,1
242,16,5,Slots Full,2,,2,0
243,5,6,Slots Full,2,,2,1
244,6,11,Slots Full,2,,2,1
245,16,12,Slots Full,2,,2,1
246,12,5,Slots Full,2,,2,1
247,15,3,Slots Full,2,,2,0
248,1,15,Slots Full,2,,2,0
249,3,5,Slots Full,1,,0,1
250,14,2,Slots Full,2,,2,1
251,17,4,Slots Full,1,,0,1
252,4,15,Slots Full,2,,2,0
253,13,3,Slots Full,2,,2,0
254,12,11,Slots Full,1,,1,1
255,12,16,Slots Full,4,,3,1
256,6,5,Slots Full,1,,0,1
257,13,7,Slots Full,2,,2,1
258,5,17,Slots Full,2,,2,0
259,3,15,Slots Full,4,,3,0
260,15,2,Slots Full,2,,2,0
261,12,9,Slots Full,2,,2,1
262,5,14,Slots Full,2,,2,0
263,16,12,Slots Full,4,,3,1
264,14,5,Slots Full,2,,2,1
265,12,2,Slots Full,2,,2,0
266,8,15,Slots Full,2,,2,0
267,14,7,Slots Full,2,,2,1
268,13,2,Slots Full,2,,2,1
269,9,12,Slots Full,2,,2,1
270,3,14,Slots Full,2,,2,0
271,5,12,Slots Full,2,,2,1
272,13,5,Slots Full,1,,1,1
273,4,16,Slots Full,2,,2,0
274,3,17,Slots Full,2,,2,1
275,8,13,Slots Full,2,,2,1
276,16,1,Slots Full,2,,2,0
277,13,5,Slots Full,2,,2,1
278,9,13,Slots Full,2,,2,1
279,16,5,Slots Full,2,,2,0
280,16,3,Slots Full,2,,2,0
281,8,12,Slots Full,2,,2,1
282,13,3,Slots Full,2,,2,0
283,17,5,Slots Full,2,,2,1
284,4,17,Slots Full,2,,1,1
285,17,5,Slots Full,2,,2,1
286,1,12,Slots Full,2,,2,0
287,13,8,Slots Full,2,,2,1
288,6,16,Slots Full,2,,2,0
289,12,13,Slots Full,1,,1,1
290,9,3,Slots Full,2,,2,1
291,12,13,Slots Full,1,,1,1
292,5,7,Slots Full,4,,3,1
293,15,2,Slots Full,2,,2,0
294,15,8,Slots Full,2,,2,1
295,8,13,Slots Full,2,,2,1
296,17,5,Slots Full,2,,2,1
297,15,8,Slots Full,2,,2,0
298,3,5,Slots Full,2,,2,1
299,3,17,Slots Full,2,,2,0
300,15,3,Slots Full,2,,2,0
301,13,2,Slots Full,2,,2,0
302,2,13,Slots Full,2,,2,1
303,3,14,Slots Full,2,,2,0
304,2,16,Slots Full,2,,2,1
305,10,13,Slots Full,2,,2,1
306,15,3,Slots Full,2,,2,0
307,12,1,Slots Full,2,,2,0
308,7,15,Slots Full,2,,2,1
309,13,3,Slots Full,2,,2,0
310,7,12,Slots Full,2,,2,1
311,13,6,Slots Full,2,,2,1
312,1,16,Slots Full,2,,2,0
313,7,12,Slots Full,2,,2,1
314,13,2,Slots Full,2,,2,0
315,4,15,Slots Full,4,,3,0
316,3,16,Slots Full,2,,2,0
317,4,3,Slots Full,2,,2,1
318,15,1,Slots Full,2,,2,0
319,9,16,Slots Full,2,,2,0
320,14,13,Slots Full,2,,2,1
321,10,13,Slots Full,2,,2,1
322,3,5,Slots Full,2,,2,1
323,7,12,Slots Full,2,,2,1
324,12,13,Slots Full,2,,2,1
325,5,13,Slots Full,2,,2,1
326,9,5,Slots Full,2,,2,1
327,15,4,Slots Full,4,,3,0
328,2,15,Slots Full,2,,2,1
329,16,12,Slots Full,2,,2,1
330,3,16,Slots Full,2,,2,0
331,15,8,Slots Full,2,,2,0
332,3,15,Slots Full,4,,3,0
333,7,5,Slots Full,2,,1,1
334,15,1,Slots Full,2,,2,0
335,2,16,Slots Full,2,,2,1
336,12,5,Slots Full,2,,1,1
337,13,2,Slots Full,2,,2,0
338,14,4,Slots Full,1,,1,1
339,1,14,Slots Full,2,,2,0
340,3,13,Slots Full,2,,2,0
341,15,8,Slots Full,2,,2,0
342,3,14,Slots Full,2,,2,0
343,5,13,Slots Full,2,,2,0
344,5,13,Slots Full,2,,2,0
345,12,13,Slots Full,2,,2,1
346,16,6,Slots Full,2,,2,0
347,7,12,Slots Full,2,,2,1
348,9,12,Slots Full,2,,2,1
349,5,13,Slots Full,2,,2,0
350,12,4,Slots Full,2,,2,0
351,14,13,Slots Full,2,,2,1
352,1,12,Slots Full,2,,2,0
353,7,12,Slots Full,2,,2,1
354,11,12,Slots Full,2,,2,1
355,7,12,Slots Full,2,,2,1
356,5,17,Slots Full,2,,2,0
357,14,13,Slots Full,1,,1,1
358,12,2,Slots Full,2,,2,1
359,12,15,Slots Full,2,,2,1
360,12,5,Slots Full,2,,2,1
361,7,13,Slots Full,2,,2,1
362,1,12,Slots Full,2,,2,0
363,13,1,Slots Full,2,,2,0
364,12,10,Slots Full,1,,1,1
365,12,13,Slots Full,2,,2,1
366,6,16,Slots Full,2,,2,0
367,13,5,Slots Full,2,,2,1
368,3,12,Slots Full,4,,3,1
369,3,16,Slots Full,2,,2,0
370,10,13,Slots Full,2,,2,1
371,1,13,Slots Full,2,,2,0
372,3,4,Slots Full,2,,2,1
373,4,12,Slots Full,1,,1,1
374,4,12,Slots Full,2,,2,1
375,3,5,Slots Full,1,,0,1
376,12,5,Slots Full,2,,2,1
377,13,12,Slots Full,1,,1,1
378,11,12,Slots Full,2,,2,1
379,14,13,Slots Full,1,,1,1
380,16,9,Slots Full,2,,2,1
381,11,3,Slots Full,2,,1,1
382,7,15,Slots Full,2,,2,0
383,8,16,Slots Full,2,,2,1
384,14,8,Slots Full,2,,2,1
385,15,4,Slots Full,2,,2,0
386,15,7,Slots Full,2,,2,0
387,4,14,Slots Full,2,,2,0
388,16,1,Slots Full,2,,2,0
389,5,16,Slots Full,2,,2,0
390,15,12,Slots Full,2,,2,1
391,16,1,Slots Full,2,,2,0
392,16,3,Slots Full,2,,2,1
393,11,5,Slots Full,2,,2,1
394,15,4,Slots Full,2,,2,1
395,13,3,Slots Full,2,,2,1
396,5,6,Slots Full,2,,2,1
397,4,5,Slots Full,2,,2,1
398,10,5,Slots Full,2,,2,0
399,15,1,Slots Full,2,,2,1
400,15,14,Slots Full,2,,2,1
401,5,3,Slots Full,2,,2,1
402,2,16,Slots Full,4,,3,0
403,9,15,Slots Full,2,,2,1
404,1,14,Slots Full,2,,2,0
405,6,17,Slots Full,2,,2,1
406,5,13,Slots Full,2,,2,1
407,12,6,Slots Full,2,,2,1
408,13,10,Slots Full,1,,1,1
409,14,1,Slots Full,4,,3,1
410,1,12,Slots Full,2,,2,0
411,5,16,Slots Full,2,,2,0
412,7,13,Slots Full,2,,2,1
413,14,15,Slots Full,2,,2,1
414,2,13,Slots Full,2,,2,1
415,2,12,Slots Full,2,,2,1
416,2,15,Slots Full,2,,2,0
417,4,17,Slots Full,2,,2,1
418,7,13,Slots Full,2,,2,1
419,14,4,Slots Full,2,,2,0
420,13,2,Slots Full,2,,2,0
421,13,12,Slots Full,2,,2,1
422,3,14,Slots Full,2,,2,0
423,15,1,Slots Full,2,,2,0
424,16,2,Slots Full,2,,2,0
425,4,16,Slots Full,2,,2,0
426,14,3,Slots Full,2,,2,0
427,17,3,Slots Full,2,,2,0
428,12,17,Slots Full,1,,1,1
429,14,15,Slots Full,2,,2,1
430,15,3,Slots Full,2,,2,0
431,15,5,Slots Full,2,,2,0
432,13,12,Slots Full,2,,2,1
433,15,6,Slots Full,2,,2,0
434,11,12,Slots Full,1,,1,1
435,13,6,Slots Full,2,,2,1
436,6,16,Slots Full,2,,2,0
437,4,15,Slots Full,2,,2,0
438,4,15,Slots Full,2,,2,0
439,14,4,Slots Full,2,,2,0
440,12,6,Slots Full,0,,0,1
441,5,14,Slots Full,2,,2,0
442,13,12,Slots Full,2,,2,1
443,13,2,Slots Full,2,,2,0
444,3,13,Slots Full,2,,2,0
445,4,14,Slots Full,2,,2,1
446,17,12,Slots Full,2,,2,1
447,11,12,Slots Full,2,,2,1
448,16,1,Slots Full,2,,2,0
449,13,7,Slots Full,2,,2,0
450,12,3,Slots Full,2,,2,0
451,6,12,Slots Full,2,,2,1
452,10,3,Slots Full,4,,3,0
453,6,14,Slots Full,2,,2,1
454,9,5,Slots Full,2,,2,1
455,12,15,Slots Full,1,,1,1
456,5,13,Slots Full,2,,2,1
457,13,7,Slots Full,2,,2,0
458,13,5,Slots Full,3,,2,1
459,4,16,Slots Full,2,,2,0
460,17,3,Slots Full,2,,2,1
461,5,16,Slots Full,2,,2,0
462,4,15,Slots Full,2,,2,0
463,6,14,Slots Full,2,,2,1
464,15,3,Slots Full,2,,2,0
465,3,9,Slots Full,2,,2,1
466,10,13,Slots Full,2,,2,1
467,14,6,Slots Full,2,,2,1
468,13,1,Slots Full,2,,2,1
469,11,12,Slots Full,2,,2,1
470,14,1,Slots Full,2,,2,1
471,13,10,Slots Full,2,,2,1
472,15,1,Slots Full,2,,2,0
473,13,12,Slots Full,2,,2,1
474,12,1,Slots Full,2,,2,0
475,5,17,Slots Full,2,,2,1
476,13,12,Slots Full,2,,2,1
477,7,15,Slots Full,2,,2,0
478,13,7,Slots Full,2,,2,0
479,15,1,Slots Full,2,,2,0
480,12,4,Slots Full,2,,2,1
481,5,17,Slots Full,2,,2,1
482,12,5,Slots Full,2,,2,1
483,13,2,Slots Full,2,,2,0
484,15,9,Slots Full,2,,2,1
485,15,1,Slots Full,2,,2,0
486,15,9,Slots Full,2,,2,1
487,13,2,Slots Full,2,,2,0
488,15,8,Slots Full,2,,2,0
489,7,12,Slots Full,2,,2,0
490,3,16,Slots Full,4,,3,1
491,3,16,Slots Full,2,,2,1
492,14,7,Slots Full,2,,2,1
493,15,1,Slots Full,2,,2,0
494,5,14,Slots Full,2,,2,1
495,9,5,Slots Full,2,,2,1
496,9,5,Slots Full,2,,2,1
497,14,1,Slots Full,2,,2,0
498,5,16,Slots Full,2,,2,1
499,14,3,Slots Full,2,,2,0
500,7,12,Slots Full,2,,2,0
501,3,13,Slots Full,2,,2,0
502,8,16,Slots Full,1,,1,1
503,12,4,Slots Full,2,,2,1
504,6,16,Slots Full,2,,2,0
505,12,3,Slots Full,2,,2,0
506,3,16,Slots Full,2,,2,0
507,14,8,Slots Full,2,,2,0
508,13,3,Slots Full,2,,2,0
509,15,14,Slots Full,2,,2,1
510,15,4,Slots Full,2,,2,1
511,2,16,Slots Full,2,,2,1
512,15,6,Slots Full,2,,2,0
513,5,15,Slots Full,2,,2,0
514,2,15,Slots Full,2,,2,1
515,7,5,Slots Full,2,,1,1
516,16,2,Slots Full,2,,2,1
517,12,6,Slots Full,2,,2,1
518,4,15,Slots Full,2,,2,1
519,4,17,Slots Full,2,,2,1
520,14,8,Slots Full,2,,2,0
521,9,13,Slots Full,2,,2,1
522,15,3,Slots Full,2,,2,0
523,7,15,Slots Full,2,,2,0
524,14,13,Slots Full,2,,2,1
525,15,3,Slots Full,2,,2,0
526,16,8,Slots Full,2,,2,1
527,12,4,Slots Full,2,,2,1
528,16,9,Slots Full,2,,2,1
529,15,1,Slots Full,2,,2,0
530,8,16,Slots Full,2,,2,1
531,13,5,Slots Full,2,,2,1
532,16,6,Slots Full,2,,2,0
533,2,16,Slots Full,2,,2,1
534,15,14,Slots Full,2,,2,1
535,12,2,Slots Full,2,,2,1
536,6,14,Slots Full,2,,2,1
537,15,5,Slots Full,2,,2,0
538,16,5,Slots Full,1,,1,1
539,6,12,Slots Full,2,,2,1
540,6,12,Slots Full,2,,2,1
541,13,4,Slots Full,2,,2,1
542,13,9,Slots Full,2,,2,1
543,12,1,Slots Full,2,,2,0
544,2,14,Slots Full,2,,2,1
545,1,13,Slots Full,2,,2,0
546,13,3,Slots Full,2,,2,0
547,15,1,Slots Full,2,,2,0
548,1,12,Slots Full,2,,2,0
549,12,11,Slots Full,2,,2,1
550,9,15,Slots Full,2,,2,1
551,5,16,Slots Full,2,,2,0
552,15,5,Slots Full,2,,2,1
553,13,4,Slots Full,2,,2,1
554,8,13,Slots Full,4,,3,1
555,7,14,Slots Full,2,,2,0
556,15,4,Slots Full,2,,2,0
557,5,17,Slots Full,2,,2,0
558,5,14,Slots Full,2,,2,1
559,17,3,Slots Full,2,,2,1
560,15,2,Slots Full,2,,2,1
561,16,3,Slots Full,2,,2,0
562,15,3,Slots Full,2,,2,1
563,16,3,Slots Full,2,,2,0
564,15,9,Slots Full,2,,2,1
565,11,5,Slots Full,2,,2,1
566,1,15,Slots Full,2,,2,0
567,1,14,Slots Full,2,,2,1
568,5,12,Slots Full,2,,2,1
569,12,11,Slots Full,2,,2,1
570,1,13,Slots Full,2,,2,0
571,14,6,Slots Full,2,,2,1
572,16,9,Slots Full,2,,2,0
573,14,6,Slots Full,2,,2,1
574,17,5,Slots Full,2,,2,1
575,17,6,Slots Full,2,,2,1
576,12,2,Slots Full,2,,2,0
577,3,10,Slots Full,2,,2,0
578,5,3,Slots Full,2,,2,1
579,1,15,Slots Full,2,,2,0
580,16,4,Slots Full,2,,2,0
581,1,13,Slots Full,2,,2,1
582,12,7,Slots Full,2,,2,1
583,13,9,Slots Full,2,,2,1
584,1,12,Slots Full,2,,2,1
585,14,2,Slots Full,2,,2,0
586,6,16,Slots Full,2,,2,0
587,14,6,Slots Full,2,,2,1
588,12,6,Slots Full,2,,2,1
589,13,9,Slots Full,2,,2,1
590,5,11,Slots Full,2,,2,1
591,4,16,Slots Full,2,,2,1
592,16,5,Slots Full,2,,2,0
593,1,13,Slots Full,2,,2,1
594,4,12,Slots Full,2,,2,1
595,16,9,Slots Full,2,,2,1
596,12,6,Slots Full,2,,2,1
597,7,12,Slots Full,2,,2,1
598,1,13,Slots Full,2,,2,1
599,5,15,Slots Full,2,,2,0
600,6,16,Slots Full,2,,2,0
601,14,5,Slots Full,2,,2,0
602,3,11,Slots Full,2,,2,1
603,12,7,Slots Full,2,,2,1
604,3,12,Slots Full,2,,2,0
605,14,13,Slots Full,2,,2,1
606,14,15,Slots Full,2,,2,1
607,12,4,Slots Full,2,,2,1
608,15,1,Slots Full,2,,2,0
609,17,3,Slots Full,2,,2,0
610,7,12,Slots Full,2,,2,0
611,15,14,Slots Full,2,,2,1
612,5,1,Slots Full,2,,2,1
613,16,1,Slots Full,2,,2,1
614,15,2,Slots Full,2,,2,0
615,15,1,Slots Full,2,,2,1
616,4,16,Slots Full,2,,2,1
617,17,3,Slots Full,2,,2,0
618,6,10,Slots Full,2,,2,1
619,14,3,Slots Full,2,,2,1
620,6,12,Slots Full,2,,2,1
621,13,8,Slots Full,4,,3,1
622,5,14,Slots Full,2,,2,0
623,5,13,Slots Full,2,,2,1
624,13,7,Slots Full,2,,2,1
625,5,16,Slots Full,2,,2,1
626,8,15,Slots Full,2,,2,1
627,12,13,Slots Full,2,,2,1
628,13,6,Slots Full,2,,2,1
629,13,8,Slots Full,2,,2,1
630,11,3,Slots Full,2,,2,1
631,8,13,Slots Full,2,,2,1
632,6,14,Slots Full,2,,2,0
633,14,3,Slots Full,2,,2,1
634,4,3,Slots Full,2,,2,1
635,6,12,Slots Full,2,,2,1
636,14,1,Slots Full,2,,2,1
637,15,14,Slots Full,2,,2,1
638,3,12,Slots Full,2,,2,0
639,1,13,Slots Full,2,,2,0
640,2,15,Slots Full,2,,2,1
641,14,5,Slots Full,2,,2,1
642,17,3,Slots Full,2,,2,0
643,7,15,Slots Full,2,,2,0
644,13,5,Slots Full,2,,2,0
645,16,5,Slots Full,2,,2,1
646,15,3,Slots Full,4,,3,0
647,5,13,Slots Full,2,,2,1
648,15,5,Slots Full,2,,2,0
649,15,6,Slots Full,2,,2,0
650,5,7,Slots Full,2,,1,1
651,4,16,Slots Full,2,,2,0
652,14,3,Slots Full,2,,2,0
653,1,15,Slots Full,2,,2,1
654,7,15,Slots Full,2,,2,0
655,10,6,Slots Full,2,,2,1
656,15,1,Slots Full,2,,2,1
657,12,5,Slots Full,2,,2,1
658,16,1,Slots Full,2,,2,0
659,15,3,Slots Full,2,,2,0
660,5,13,Slots Full,2,,2,0
661,14,4,Slots Full,2,,2,1
662,16,12,Slots Full,2,,2,1
663,14,3,Slots Full,2,,2,0
664,1,5,Slots Full,2,,2,1
665,1,14,Slots Full,2,,2,0
666,16,2,Slots Full,2,,2,1
667,17,5,Slots Full,2,,2,1
668,6,16,Slots Full,2,,2,0
669,15,3,Slots Full,2,,2,0
670,2,15,Slots Full,2,,2,1
671,14,1,Slots Full,2,,2,0
672,5,17,Slots Full,2,,2,0
673,1,11,Slots Full,2,,2,1
674,15,3,Slots Full,2,,2,0
675,13,4,Slots Full,2,,2,1
676,10,3,Slots Full,2,,1,1
677,15,5,Slots Full,2,,2,0
678,12,16,Slots Full,2,,2,1
679,16,4,Slots Full,2,,2,0
680,13,1,Slots Full,2,,2,1
681,8,13,Slots Full,4,,3,1
682,15,6,Slots Full,2,,2,0
683,4,13,Slots Full,2,,2,0
684,13,1,Slots Full,2,,2,0
685,13,12,Slots Full,2,,2,1
686,1,16,Slots Full,2,,2,1
687,15,7,Slots Full,2,,2,0
688,16,5,Slots Full,2,,2,1
689,16,4,Slots Full,2,,2,1
690,16,5,Slots Full,2,,2,0
691,7,15,Slots Full,2,,2,1
692,13,2,Slots Full,2,,2,1
693,12,7,Slots Full,2,,2,1
694,12,7,Slots Full,2,,2,0
695,14,1,Slots Full,2,,2,0
696,6,15,Slots Full,2,,2,0
697,4,13,Slots Full,2,,2,0
698,11,5,Slots Full,2,,2,1
699,15,7,Slots Full,2,,2,1
700,13,6,Slots Full,2,,2,1
701,14,1,Slots Full,2,,2,0
702,4,14,Slots Full,2,,2,1
703,1,13,Slots Full,2,,2,1
704,2,15,Slots Full,2,,2,0
705,13,3,Slots Full,2,,2,1
706,3,6,Slots Full,2,,2,1
707,4,17,Slots Full,2,,2,1
708,3,11,Slots Full,2,,2,1
709,17,3,Slots Full,2,,2,1
710,12,11,Slots Full,1,,1,1
711,10,13,Slots Full,2,,2,1
712,15,1,Slots Full,2,,2,0
713,12,5,Slots Full,2,,2,1
714,3,17,Slots Full,2,,2,1
715,9,13,Slots Full,2,,2,1
716,5,13,Slots Full,1,,1,1
717,1,15,Slots Full,2,,2,0
718,3,4,Slots Full,2,,2,1
719,13,2,Slots Full,2,,2,0
720,6,15,Slots Full,2,,2,1
721,6,3,Slots Full,2,,2,1
722,4,12,Slots Full,2,,2,1
723,9,13,Slots Full,2,,2,1
724,16,3,Slots Full,2,,2,1
725,13,7,Slots Full,2,,2,1
726,15,9,Slots Full,2,,2,1
727,1,15,Slots Full,2,,2,0
728,6,14,Slots Full,2,,2,1
729,7,15,Slots Full,2,,2,0
730,13,3,Slots Full,2,,2,1
731,16,1,Slots Full,2,,2,0
732,11,3,Slots Full,2,,2,1
