,Source,Destination,Reason,Path,Nodes,Band,Available_Other
77,1,14,Slots Full,2,,2,1
78,3,13,Slots Full,2,,2,1
79,5,13,Slots Full,2,,2,1
80,1,15,Slots Full,2,,2,1
81,15,2,Slots Full,2,,2,1
82,13,14,Slots Full,1,,1,1
83,13,5,Slots Full,2,,2,1
84,14,13,Slots Full,1,,1,1
85,14,1,Slots Full,2,,1,1
86,15,2,Slots Full,2,,2,1
87,3,17,Slots Full,2,,2,1
88,3,12,Slots Full,2,,2,1
89,12,5,Slots Full,2,,2,1
90,14,5,Slots Full,2,,2,0
91,4,16,Slots Full,2,,2,0
92,13,7,Slots Full,2,,2,1
93,14,3,Slots Full,2,,2,1
94,1,15,Slots Full,4,,3,0
95,5,13,Slots Full,2,,2,1
96,15,1,Slots Full,3,,2,1
97,12,4,Slots Full,2,,2,1
98,5,12,Slots Full,2,,2,1
99,1,15,Slots Full,3,,2,1
100,5,12,Slots Full,2,,2,1
101,7,13,Slots Full,2,,2,1
102,12,3,Slots Full,2,,2,1
103,13,5,Slots Full,2,,2,0
104,7,13,Slots Full,2,,2,1
105,5,12,Slots Full,2,,2,0
106,3,15,Slots Full,2,,2,1
107,2,12,Slots Full,2,,1,1
108,13,12,Slots Full,1,,1,1
109,4,12,Slots Full,2,,2,1
110,1,13,Slots Full,2,,2,0
111,7,13,Slots Full,2,,2,1
112,14,3,Slots Full,2,,2,1
113,3,13,Slots Full,2,,2,1
114,13,5,Slots Full,2,,2,1
115,13,12,Slots Full,1,,1,1
116,13,12,Slots Full,2,,2,1
117,5,14,Slots Full,2,,2,1
118,14,4,Slots Full,1,,0,1
119,17,5,Slots Full,4,,3,1
120,12,3,Slots Full,2,,2,1
121,13,6,Slots Full,1,,1,1
122,3,13,Slots Full,2,,2,0
123,5,13,Slots Full,2,,2,1
124,3,17,Slots Full,2,,2,1
125,17,3,Slots Full,2,,1,1
126,5,17,Slots Full,2,,2,1
127,17,4,Slots Full,2,,1,1
128,16,5,Slots Full,2,,2,1
129,3,16,Slots Full,2,,2,1
130,16,3,Slots Full,2,,2,1
131,13,12,Slots Full,2,,2,1
132,2,13,Slots Full,2,,2,1
133,12,13,Slots Full,2,,2,1
134,13,7,Slots Full,2,,2,1
135,13,2,Slots Full,2,,2,1
136,13,7,Slots Full,2,,2,1
137,15,4,Slots Full,4,,3,1
138,5,13,Slots Full,2,,2,1
139,5,17,Slots Full,2,,1,1
140,1,15,Slots Full,2,,2,1
141,4,16,Slots Full,2,,2,1
142,5,12,Slots Full,1,,1,1
143,15,1,Slots Full,2,,2,1
144,4,13,Slots Full,2,,2,1
145,13,3,Slots Full,2,,2,1
146,3,12,Slots Full,2,,2,1
147,14,5,Slots Full,2,,2,1
148,13,5,Slots Full,2,,2,1
149,15,1,Slots Full,2,,2,0
150,15,1,Slots Full,2,,2,0
151,14,1,Slots Full,4,,3,0
152,12,5,Slots Full,2,,2,1
153,3,12,Slots Full,2,,2,0
154,5,12,Slots Full,2,,2,1
155,12,4,Slots Full,2,,2,1
156,3,12,Slots Full,2,,2,0
157,14,1,Slots Full,2,,2,1
158,7,13,Slots Full,2,,2,1
159,13,5,Slots Full,2,,2,0
160,15,1,Slots Full,2,,2,0
161,5,14,Slots Full,2,,2,1
162,13,14,Slots Full,4,,3,1
163,17,5,Slots Full,2,,1,1
164,14,13,Slots Full,2,,2,1
165,13,4,Slots Full,2,,2,0
166,14,13,Slots Full,2,,2,1
167,4,14,Slots Full,4,,3,1
168,7,13,Slots Full,2,,2,1
169,3,15,Slots Full,2,,1,1
170,1,15,Slots Full,2,,1,1
171,2,12,Slots Full,2,,2,1
172,13,3,Slots Full,2,,2,0
173,14,1,Slots Full,2,,2,1
174,13,12,Slots Full,1,,1,1
175,14,3,Slots Full,2,,2,1
176,5,13,Slots Full,2,,2,1
177,13,4,Slots Full,2,,2,1
178,6,15,Slots Full,1,,1,1
179,3,14,Slots Full,2,,2,1
180,14,3,Slots Full,2,,2,1
181,7,13,Slots Full,2,,2,1
182,4,14,Slots Full,2,,1,1
183,5,15,Slots Full,2,,2,1
184,6,12,Slots Full,2,,2,1
185,14,5,Slots Full,2,,2,1
186,5,14,Slots Full,2,,2,1
187,13,5,Slots Full,2,,2,0
188,12,13,Slots Full,1,,1,1
189,16,3,Slots Full,2,,2,1
190,2,13,Slots Full,2,,2,1
191,3,16,Slots Full,2,,2,1
192,1,14,Slots Full,2,,1,1
193,7,13,Slots Full,2,,2,1
194,12,13,Slots Full,1,,1,1
195,13,7,Slots Full,2,,2,1
196,13,5,Slots Full,2,,2,1
197,12,7,Slots Full,2,,2,1
198,15,3,Slots Full,2,,1,1
199,3,15,Slots Full,4,,3,1
200,2,12,Slots Full,2,,1,1
201,12,5,Slots Full,2,,2,1
202,2,12,Slots Full,2,,2,1
203,12,6,Slots Full,2,,2,1
204,16,4,Slots Full,2,,2,1
205,16,5,Slots Full,2,,2,1
206,3,15,Slots Full,2,,2,0
207,16,3,Slots Full,2,,2,1
208,4,16,Slots Full,2,,2,1
209,14,4,Slots Full,2,,2,1
210,13,7,Slots Full,2,,2,1
211,13,12,Slots Full,2,,2,1
212,13,6,Slots Full,2,,2,1
213,7,13,Slots Full,2,,2,1
214,13,12,Slots Full,1,,1,1
215,13,3,Slots Full,2,,2,1
216,5,15,Slots Full,2,,2,1
217,3,15,Slots Full,4,,3,1
218,7,13,Slots Full,2,,2,1
219,15,2,Slots Full,2,,2,1
220,3,13,Slots Full,2,,2,1
221,12,13,Slots Full,2,,2,1
222,5,14,Slots Full,2,,2,1
223,13,3,Slots Full,2,,2,1
224,12,5,Slots Full,2,,2,1
225,13,5,Slots Full,2,,2,1
226,13,12,Slots Full,1,,1,1
227,12,3,Slots Full,2,,2,1
228,14,13,Slots Full,1,,1,1
229,1,14,Slots Full,2,,2,1
230,3,14,Slots Full,2,,2,1
231,3,12,Slots Full,2,,2,1
232,14,5,Slots Full,1,,0,1
233,5,12,Slots Full,2,,2,1
234,12,7,Slots Full,2,,2,1
235,13,12,Slots Full,1,,1,1
236,1,14,Slots Full,2,,2,1
237,13,12,Slots Full,2,,2,1
238,15,2,Slots Full,2,,2,1
239,7,13,Slots Full,2,,2,0
240,14,5,Slots Full,2,,2,1
241,7,13,Slots Full,2,,2,1
242,16,4,Slots Full,2,,2,1
243,13,3,Slots Full,2,,2,1
244,16,5,Slots Full,2,,2,1
245,3,13,Slots Full,2,,2,1
246,6,13,Slots Full,4,,3,1
247,17,5,Slots Full,2,,1,1
248,17,5,Slots Full,2,,2,1
249,5,12,Slots Full,2,,1,1
250,13,14,Slots Full,4,,3,1
251,12,13,Slots Full,1,,1,1
252,3,16,Slots Full,2,,2,0
253,3,13,Slots Full,2,,2,0
254,7,12,Slots Full,2,,2,1
255,13,4,Slots Full,2,,2,1
256,15,1,Slots Full,2,,2,1
257,13,6,Slots Full,2,,2,1
258,4,15,Slots Full,2,,2,1
259,12,3,Slots Full,2,,2,1
260,2,12,Slots Full,2,,2,1
261,5,13,Slots Full,2,,2,1
262,4,16,Slots Full,2,,2,1
263,14,3,Slots Full,2,,2,1
264,13,5,Slots Full,2,,2,1
265,16,3,Slots Full,2,,2,1
266,2,15,Slots Full,4,,3,1
267,15,1,Slots Full,4,,3,0
268,13,4,Slots Full,2,,2,1
269,14,13,Slots Full,1,,1,1
270,3,14,Slots Full,2,,2,0
271,7,13,Slots Full,2,,2,1
272,16,4,Slots Full,2,,2,1
273,14,1,Slots Full,2,,2,1
274,12,3,Slots Full,2,,2,1
275,16,4,Slots Full,2,,2,1
276,13,12,Slots Full,1,,1,1
277,13,5,Slots Full,2,,2,1
278,3,14,Slots Full,2,,2,0
279,5,16,Slots Full,2,,2,1
280,12,7,Slots Full,2,,2,1
281,16,5,Slots Full,2,,2,1
282,5,13,Slots Full,2,,2,0
283,13,2,Slots Full,2,,2,1
284,17,5,Slots Full,2,,1,1
285,1,14,Slots Full,2,,2,0
286,13,3,Slots Full,2,,2,1
287,1,15,Slots Full,2,,2,1
288,13,2,Slots Full,2,,2,1
289,4,14,Slots Full,2,,2,1
290,1,15,Slots Full,2,,2,1
291,14,1,Slots Full,2,,1,1
292,14,13,Slots Full,2,,2,1
293,3,15,Slots Full,4,,3,0
294,1,15,Slots Full,2,,2,0
295,13,14,Slots Full,1,,1,1
296,4,15,Slots Full,4,,3,1
297,12,13,Slots Full,1,,1,1
298,3,13,Slots Full,2,,2,1
299,15,1,Slots Full,2,,2,1
300,2,13,Slots Full,2,,2,1
301,1,15,Slots Full,2,,2,1
302,13,12,Slots Full,1,,1,1
303,7,13,Slots Full,2,,2,1
304,13,14,Slots Full,1,,1,1
305,3,16,Slots Full,2,,2,1
306,3,13,Slots Full,2,,2,1
307,1,15,Slots Full,2,,1,1
308,13,3,Slots Full,2,,2,1
309,12,13,Slots Full,2,,2,1
310,2,15,Slots Full,2,,2,1
311,14,1,Slots Full,2,,1,1
312,15,2,Slots Full,2,,2,1
313,6,12,Slots Full,1,,1,1
314,2,13,Slots Full,2,,2,0
315,1,14,Slots Full,2,,1,1
316,13,7,Slots Full,2,,2,1
317,13,14,Slots Full,4,,3,1
318,12,13,Slots Full,1,,1,1
319,13,12,Slots Full,1,,1,1
320,14,13,Slots Full,2,,2,1
321,12,5,Slots Full,2,,2,1
322,5,14,Slots Full,2,,2,1
323,3,14,Slots Full,2,,2,1
324,14,4,Slots Full,2,,1,1
325,3,15,Slots Full,3,,2,1
326,13,12,Slots Full,4,,3,1
327,14,3,Slots Full,2,,2,1
328,16,3,Slots Full,2,,2,1
329,5,13,Slots Full,2,,2,1
330,15,1,Slots Full,2,,2,1
331,16,5,Slots Full,2,,2,1
332,16,5,Slots Full,2,,2,1
333,4,16,Slots Full,2,,2,1
334,15,1,Slots Full,3,,2,1
335,16,5,Slots Full,2,,2,0
336,3,16,Slots Full,2,,2,0
337,4,15,Slots Full,4,,3,0
338,16,3,Slots Full,2,,2,1
339,14,13,Slots Full,2,,2,1
340,15,1,Slots Full,2,,2,1
341,1,15,Slots Full,2,,2,1
342,1,15,Slots Full,2,,2,1
343,4,12,Slots Full,2,,2,1
344,14,5,Slots Full,2,,2,0
345,13,3,Slots Full,2,,2,0
346,2,13,Slots Full,2,,2,1
347,13,7,Slots Full,2,,2,1
348,12,7,Slots Full,2,,2,1
349,3,14,Slots Full,2,,2,1
350,12,2,Slots Full,2,,1,1
351,1,15,Slots Full,2,,2,1
352,4,14,Slots Full,2,,2,1
353,2,12,Slots Full,2,,2,1
354,2,13,Slots Full,2,,2,1
355,15,7,Slots Full,2,,2,1
356,7,12,Slots Full,2,,2,1
357,7,13,Slots Full,2,,2,1
358,13,7,Slots Full,2,,2,1
359,5,14,Slots Full,2,,2,0
360,15,2,Slots Full,2,,2,1
361,6,12,Slots Full,2,,2,1
362,14,5,Slots Full,2,,2,1
363,15,3,Slots Full,2,,2,0
364,12,6,Slots Full,2,,2,1
365,11,12,Slots Full,4,,3,1
366,6,16,Slots Full,2,,1,1
367,13,7,Slots Full,2,,2,1
368,2,13,Slots Full,2,,2,1
369,13,7,Slots Full,2,,2,1
370,13,5,Slots Full,2,,2,1
371,12,6,Slots Full,2,,2,1
372,4,13,Slots Full,2,,2,0
373,13,7,Slots Full,2,,2,1
374,16,5,Slots Full,2,,2,1
375,12,13,Slots Full,1,,1,1
376,7,13,Slots Full,2,,2,1
377,6,12,Slots Full,1,,1,1
378,2,13,Slots Full,2,,2,1
379,4,13,Slots Full,2,,2,1
380,12,13,Slots Full,2,,2,1
381,12,13,Slots Full,4,,3,1
382,1,15,Slots Full,1,,1,1
383,15,1,Slots Full,4,,3,1
384,5,16,Slots Full,2,,2,0
385,3,13,Slots Full,2,,2,0
386,4,16,Slots Full,2,,2,1
387,16,3,Slots Full,2,,2,1
388,12,13,Slots Full,2,,2,1
389,5,16,Slots Full,2,,2,0
390,7,13,Slots Full,2,,2,1
391,16,3,Slots Full,2,,2,1
392,3,13,Slots Full,1,,1,1
393,4,16,Slots Full,2,,2,1
394,6,13,Slots Full,4,,3,1
395,1,15,Slots Full,2,,2,0
396,3,16,Slots Full,2,,2,1
397,13,14,Slots Full,2,,2,1
398,3,13,Slots Full,2,,2,1
399,16,3,Slots Full,2,,2,0
400,16,4,Slots Full,2,,2,1
401,5,16,Slots Full,2,,2,1
402,16,3,Slots Full,2,,2,1
403,3,16,Slots Full,2,,2,0
404,3,16,Slots Full,2,,2,0
405,15,1,Slots Full,2,,2,0
406,12,5,Slots Full,2,,2,1
407,16,3,Slots Full,2,,2,1
408,14,5,Slots Full,2,,2,1
409,15,3,Slots Full,4,,3,0
410,13,6,Slots Full,2,,2,1
411,12,3,Slots Full,2,,2,1
412,3,15,Slots Full,2,,2,0
413,12,5,Slots Full,3,,2,1
414,12,6,Slots Full,2,,2,1
415,13,2,Slots Full,2,,2,1
416,14,5,Slots Full,2,,2,1
417,7,12,Slots Full,2,,2,1
418,17,3,Slots Full,2,,1,1
419,5,17,Slots Full,2,,2,1
420,4,17,Slots Full,3,,2,1
421,3,17,Slots Full,2,,1,1
