#{"t_start": 1675641077.2662725, "env_id": "DeepRMSA-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected,num_path1_selected,num_path2_selected,num_path3_selected,num_path4_selected,num_path5_selected,total_path_length_per_episode
50,50,1.920202,0.0,0.0,0,47,2,1,0,11,38,0,1,31466
50,50,2.393079,0.0,0.0,0,48,1,1,0,5,44,0,1,34545
50,50,2.88271,0.0,0.0,0,43,6,1,0,6,43,0,1,32975
50,50,3.354207,0.0,0.0,0,39,9,2,0,8,40,0,2,33590
50,50,3.857209,0.0,0.0,0,47,3,0,0,1,49,0,0,33640
50,50,4.321851,0.0,0.0,0,48,2,0,0,3,47,0,0,32878
50,50,4.816458,0.0,0.0,0,41,7,2,0,6,42,0,2,33579
50,50,5.306914,0.0,0.0,0,48,2,0,0,5,45,0,0,32084
50,50,5.815957,0.0,0.0,0,45,5,0,0,5,45,0,0,32557
50,50,6.328958,0.0,0.0,0,49,1,0,0,4,46,0,0,32244
50,50,6.877944,0.0,0.0,0,50,0,0,0,7,43,0,0,33207
50,50,7.35739,0.0,0.0,0,47,3,0,0,6,43,1,0,33391
50,50,7.861026,0.0,0.0,0,33,10,7,0,3,32,8,7,34052
50,50,8.371383,0.0,0.0,0,40,6,4,0,0,44,2,4,33766
50,50,9.392461,0.0,0.0,0,42,4,4,0,2,42,2,4,34074
50,50,10.458385,0.0,0.0,0,47,2,1,0,5,43,1,1,32833
50,50,11.486008,0.0,0.0,0,49,1,0,0,1,48,1,0,32321
50,50,12.023932,0.0,0.0,0,40,8,2,0,0,41,7,2,34769
50,50,12.552685,0.0,0.0,0,39,7,4,0,2,37,7,4,34457
50,50,13.106889,0.0,0.0,0,43,4,3,0,2,42,3,3,32161
50,50,13.626193,0.0,0.0,0,41,5,4,0,3,39,4,4,33326
50,50,14.183472,0.0,0.0,0,42,6,2,0,2,41,5,2,33152
50,50,14.71959,0.0,0.0,0,44,4,2,0,5,40,3,2,35724
50,50,15.352921,0.0,0.0,0,45,2,3,0,3,42,2,3,33478
50,50,15.968256,0.0,0.0,0,36,11,3,0,3,36,8,3,34208
50,50,16.562139,0.0,0.0,0,38,6,6,0,4,37,3,6,32959
50,50,17.145319,0.0,0.0,1,37,7,5,0,6,36,3,5,33721
