,Source,Destination,Reason,Path,Nodes,Band,Available_Other
71,15,7,Slots Full,2,,2,1
72,5,12,Slots Full,4,,3,1
73,12,13,Slots Full,2,,2,1
74,15,5,Slots Full,2,,2,0
75,1,15,Slots Full,2,,2,0
76,16,3,Slots Full,2,,2,0
77,4,12,Slots Full,2,,2,1
78,3,12,Slots Full,2,,2,0
79,12,5,Slots Full,2,,2,1
80,3,17,Slots Full,2,,2,1
81,12,5,Slots Full,2,,2,1
82,14,1,Slots Full,4,,3,1
83,4,12,Slots Full,2,,2,0
84,5,17,Slots Full,2,,2,1
85,4,17,Slots Full,2,,2,1
86,6,13,Slots Full,2,,2,1
87,13,8,Slots Full,2,,2,1
88,14,1,Slots Full,2,,2,0
89,7,14,Slots Full,2,,2,1
90,12,7,Slots Full,2,,2,1
91,5,13,Slots Full,2,,2,0
92,3,13,Slots Full,2,,2,0
93,17,3,Slots Full,2,,2,1
94,14,4,Slots Full,2,,2,0
95,6,17,Slots Full,2,,2,1
96,5,16,Slots Full,2,,2,0
97,17,6,Slots Full,2,,2,1
98,5,3,Slots Full,2,,2,1
99,13,2,Slots Full,2,,2,0
100,16,12,Slots Full,3,,2,1
101,3,13,Slots Full,2,,2,0
102,6,12,Slots Full,4,,3,1
103,12,6,Slots Full,2,,2,0
104,16,5,Slots Full,2,,2,0
105,12,2,Slots Full,2,,2,1
106,1,14,Slots Full,2,,2,0
107,1,15,Slots Full,2,,2,0
108,17,5,Slots Full,2,,2,1
109,17,3,Slots Full,2,,2,1
110,16,6,Slots Full,2,,2,1
111,12,5,Slots Full,2,,2,0
112,4,14,Slots Full,2,,2,0
113,14,5,Slots Full,2,,2,0
114,13,3,Slots Full,2,,1,1
115,12,3,Slots Full,2,,2,0
116,1,14,Slots Full,2,,2,0
117,17,5,Slots Full,2,,2,0
118,15,5,Slots Full,2,,2,0
119,13,1,Slots Full,2,,2,0
120,11,3,Slots Full,2,,2,1
121,5,6,Slots Full,2,,2,1
122,4,15,Slots Full,2,,2,0
123,15,12,Slots Full,2,,2,1
124,7,5,Slots Full,2,,2,1
125,7,13,Slots Full,4,,3,1
126,5,17,Slots Full,4,,3,1
127,5,6,Slots Full,2,,2,1
128,14,4,Slots Full,4,,3,0
129,3,1,Slots Full,2,,2,1
130,6,16,Slots Full,2,,2,1
131,16,4,Slots Full,4,,3,1
132,15,6,Slots Full,1,,0,1
133,10,3,Slots Full,2,,2,1
134,14,7,Slots Full,2,,2,1
135,3,10,Slots Full,2,,2,1
136,11,3,Slots Full,2,,2,1
137,12,4,Slots Full,2,,2,0
138,5,3,Slots Full,2,,2,1
139,17,6,Slots Full,2,,2,1
140,9,5,Slots Full,1,,1,1
141,2,12,Slots Full,2,,2,1
142,5,15,Slots Full,2,,2,0
143,6,17,Slots Full,2,,2,1
144,12,7,Slots Full,2,,2,1
145,6,13,Slots Full,2,,2,1
146,13,4,Slots Full,2,,2,0
147,5,15,Slots Full,2,,2,0
148,13,14,Slots Full,2,,2,1
149,15,3,Slots Full,2,,2,0
150,4,14,Slots Full,2,,2,0
151,13,14,Slots Full,2,,2,1
152,3,12,Slots Full,2,,2,0
153,3,5,Slots Full,2,,2,1
154,13,12,Slots Full,2,,2,1
155,2,12,Slots Full,2,,2,1
156,16,12,Slots Full,2,,2,1
157,12,6,Slots Full,2,,2,1
158,13,1,Slots Full,2,,2,0
159,11,3,Slots Full,2,,2,1
160,13,12,Slots Full,2,,2,1
161,11,13,Slots Full,2,,2,1
162,13,12,Slots Full,0,,0,1
163,6,5,Slots Full,2,,2,1
164,11,12,Slots Full,2,,2,1
165,4,3,Slots Full,2,,2,1
166,4,13,Slots Full,2,,2,0
167,12,3,Slots Full,2,,2,0
168,2,14,Slots Full,4,,3,1
169,3,16,Slots Full,4,,3,0
170,4,5,Slots Full,2,,2,1
171,14,1,Slots Full,2,,2,0
172,3,15,Slots Full,2,,2,0
173,13,8,Slots Full,2,,2,1
174,4,14,Slots Full,2,,2,0
175,13,12,Slots Full,2,,2,1
176,2,15,Slots Full,2,,2,1
177,12,3,Slots Full,2,,2,1
178,15,3,Slots Full,2,,2,0
179,14,6,Slots Full,4,,3,0
180,4,12,Slots Full,2,,2,0
181,1,13,Slots Full,2,,2,0
182,12,5,Slots Full,2,,2,1
183,5,9,Slots Full,2,,2,1
184,5,15,Slots Full,2,,2,0
185,5,13,Slots Full,2,,2,0
186,12,6,Slots Full,2,,2,0
187,4,12,Slots Full,2,,2,0
188,12,1,Slots Full,2,,2,0
189,6,16,Slots Full,2,,2,1
190,17,4,Slots Full,2,,2,1
191,12,4,Slots Full,2,,2,1
192,7,12,Slots Full,2,,2,1
193,16,3,Slots Full,4,,3,1
194,1,3,Slots Full,2,,2,1
195,3,16,Slots Full,2,,2,0
196,5,12,Slots Full,2,,2,0
197,3,4,Slots Full,2,,2,1
198,5,10,Slots Full,2,,2,0
199,1,14,Slots Full,2,,2,0
200,4,16,Slots Full,2,,2,0
201,5,13,Slots Full,2,,2,1
202,3,10,Slots Full,2,,2,0
203,15,2,Slots Full,2,,2,1
204,15,7,Slots Full,2,,2,1
205,5,15,Slots Full,2,,2,0
206,13,2,Slots Full,2,,2,0
207,13,2,Slots Full,2,,2,0
208,5,17,Slots Full,2,,2,0
209,12,10,Slots Full,2,,2,1
210,3,6,Slots Full,2,,2,1
211,10,12,Slots Full,2,,2,1
212,3,17,Slots Full,2,,2,0
213,2,15,Slots Full,2,,2,1
214,5,10,Slots Full,2,,2,0
215,1,13,Slots Full,2,,2,1
216,8,12,Slots Full,2,,2,1
217,6,16,Slots Full,2,,2,1
218,8,15,Slots Full,2,,2,1
219,15,8,Slots Full,2,,2,1
220,13,10,Slots Full,2,,2,1
221,14,8,Slots Full,2,,2,1
222,5,11,Slots Full,1,,1,1
223,17,12,Slots Full,2,,2,1
224,13,12,Slots Full,2,,2,1
225,4,15,Slots Full,2,,2,0
226,5,15,Slots Full,2,,2,0
227,5,16,Slots Full,4,,3,1
228,16,5,Slots Full,2,,2,0
229,12,13,Slots Full,2,,2,1
230,15,3,Slots Full,2,,2,0
231,1,13,Slots Full,2,,2,0
232,1,13,Slots Full,2,,2,0
233,13,1,Slots Full,2,,2,0
234,11,5,Slots Full,2,,2,1
235,15,6,Slots Full,2,,2,0
236,17,4,Slots Full,1,,1,1
237,16,4,Slots Full,2,,2,0
238,2,12,Slots Full,2,,2,0
239,10,5,Slots Full,2,,2,0
240,13,11,Slots Full,1,,1,1
241,3,17,Slots Full,2,,2,0
242,3,6,Slots Full,2,,2,1
243,5,11,Slots Full,2,,2,1
244,1,12,Slots Full,2,,2,1
245,6,12,Slots Full,2,,2,1
246,12,8,Slots Full,2,,2,1
247,5,6,Slots Full,2,,1,1
248,12,3,Slots Full,2,,2,0
249,13,5,Slots Full,2,,2,0
250,12,4,Slots Full,2,,2,0
251,5,12,Slots Full,2,,2,0
252,11,3,Slots Full,2,,2,0
253,5,14,Slots Full,2,,2,0
254,3,11,Slots Full,2,,2,0
255,6,9,Slots Full,2,,2,1
256,14,6,Slots Full,2,,2,0
257,14,5,Slots Full,2,,2,0
258,15,8,Slots Full,2,,2,1
259,12,7,Slots Full,2,,2,1
260,17,4,Slots Full,2,,2,1
261,3,17,Slots Full,2,,2,0
262,3,12,Slots Full,2,,2,1
263,17,3,Slots Full,2,,2,1
264,8,15,Slots Full,2,,2,1
265,6,14,Slots Full,2,,2,0
266,1,13,Slots Full,2,,2,1
267,16,3,Slots Full,4,,3,0
268,5,13,Slots Full,2,,2,1
269,10,5,Slots Full,2,,2,1
270,13,12,Slots Full,2,,2,1
271,13,6,Slots Full,2,,2,1
272,3,1,Slots Full,2,,2,1
273,9,12,Slots Full,2,,2,1
274,6,12,Slots Full,2,,2,1
275,13,2,Slots Full,2,,2,0
276,4,16,Slots Full,2,,2,0
277,7,15,Slots Full,2,,2,1
278,15,4,Slots Full,2,,2,0
279,7,15,Slots Full,2,,2,0
280,12,8,Slots Full,1,,1,1
281,16,4,Slots Full,2,,2,0
282,6,13,Slots Full,2,,2,1
283,2,14,Slots Full,2,,2,1
284,11,13,Slots Full,2,,2,1
285,7,14,Slots Full,2,,2,1
286,5,14,Slots Full,2,,2,0
287,9,12,Slots Full,2,,2,1
288,1,13,Slots Full,2,,2,1
289,12,4,Slots Full,2,,2,1
290,5,16,Slots Full,2,,2,0
291,12,9,Slots Full,2,,2,1
292,2,15,Slots Full,2,,2,1
293,3,2,Slots Full,2,,2,1
294,11,12,Slots Full,2,,2,1
295,5,15,Slots Full,2,,2,0
296,13,14,Slots Full,2,,2,1
297,12,2,Slots Full,2,,2,0
298,13,7,Slots Full,2,,2,1
299,4,6,Slots Full,2,,2,1
300,3,16,Slots Full,2,,2,0
301,7,13,Slots Full,2,,2,0
302,12,4,Slots Full,2,,2,0
303,5,6,Slots Full,1,,0,1
304,14,6,Slots Full,2,,2,1
305,15,7,Slots Full,2,,2,0
306,17,6,Slots Full,2,,2,1
307,10,13,Slots Full,0,,0,1
308,5,6,Slots Full,1,,0,1
309,7,13,Slots Full,2,,2,0
310,15,6,Slots Full,2,,2,0
311,6,14,Slots Full,4,,3,0
312,7,12,Slots Full,2,,2,1
313,15,6,Slots Full,1,,1,1
314,17,5,Slots Full,2,,2,1
315,1,12,Slots Full,2,,2,0
316,11,4,Slots Full,2,,2,1
317,13,10,Slots Full,2,,2,1
318,4,12,Slots Full,2,,2,0
319,9,13,Slots Full,2,,2,0
320,6,15,Slots Full,1,,1,1
321,9,3,Slots Full,2,,2,1
322,4,14,Slots Full,2,,2,0
323,10,12,Slots Full,1,,1,1
324,3,1,Slots Full,2,,2,1
325,4,6,Slots Full,2,,2,1
326,4,3,Slots Full,1,,0,1
327,12,2,Slots Full,2,,2,0
328,16,5,Slots Full,2,,2,0
329,3,4,Slots Full,2,,2,1
330,9,3,Slots Full,2,,2,1
331,15,7,Slots Full,2,,2,1
332,5,4,Slots Full,1,,0,1
333,14,1,Slots Full,2,,2,0
334,15,13,Slots Full,2,,2,1
335,4,12,Slots Full,2,,2,0
336,9,3,Slots Full,2,,2,1
337,15,3,Slots Full,2,,2,0
338,13,7,Slots Full,2,,2,1
339,7,12,Slots Full,4,,3,1
340,3,5,Slots Full,2,,2,1
341,3,17,Slots Full,2,,1,1
342,5,4,Slots Full,2,,2,1
343,15,12,Slots Full,2,,2,1
344,1,5,Slots Full,2,,2,1
345,16,6,Slots Full,2,,2,1
346,12,8,Slots Full,2,,2,1
347,13,8,Slots Full,2,,2,0
348,5,13,Slots Full,2,,2,0
349,15,7,Slots Full,2,,2,0
350,7,14,Slots Full,2,,2,1
351,6,13,Slots Full,2,,1,1
352,4,14,Slots Full,2,,2,0
353,5,17,Slots Full,2,,2,1
354,12,1,Slots Full,2,,2,0
355,2,14,Slots Full,2,,2,1
356,2,13,Slots Full,2,,2,0
357,11,12,Slots Full,2,,2,1
358,13,1,Slots Full,2,,2,0
359,9,5,Slots Full,2,,2,1
360,16,5,Slots Full,2,,2,0
361,8,15,Slots Full,2,,2,1
362,4,14,Slots Full,2,,2,0
363,3,4,Slots Full,2,,2,1
364,15,12,Slots Full,2,,2,1
365,3,17,Slots Full,4,,3,1
366,14,5,Slots Full,2,,2,0
367,11,12,Slots Full,2,,2,1
368,17,5,Slots Full,2,,2,1
369,12,10,Slots Full,2,,2,1
370,3,13,Slots Full,2,,2,0
371,13,8,Slots Full,2,,2,1
372,4,13,Slots Full,2,,2,0
373,1,15,Slots Full,2,,2,1
374,3,13,Slots Full,2,,2,0
375,15,2,Slots Full,2,,2,0
376,1,12,Slots Full,2,,2,0
377,5,9,Slots Full,2,,2,1
378,3,12,Slots Full,1,,1,1
379,8,14,Slots Full,2,,2,0
380,16,6,Slots Full,2,,2,1
381,5,14,Slots Full,2,,2,0
382,1,12,Slots Full,2,,2,0
383,8,15,Slots Full,2,,2,0
384,15,4,Slots Full,2,,2,0
385,10,3,Slots Full,2,,2,0
386,3,11,Slots Full,2,,2,1
387,13,14,Slots Full,2,,2,1
388,5,14,Slots Full,2,,2,0
389,14,3,Slots Full,2,,2,0
390,2,12,Slots Full,2,,2,1
391,9,5,Slots Full,2,,2,1
392,12,11,Slots Full,2,,2,1
393,1,15,Slots Full,2,,2,0
394,13,6,Slots Full,2,,2,0
395,3,5,Slots Full,2,,2,1
396,12,8,Slots Full,4,,3,1
397,3,12,Slots Full,2,,2,0
398,11,5,Slots Full,2,,2,1
399,13,7,Slots Full,2,,2,0
400,15,7,Slots Full,2,,2,0
401,14,4,Slots Full,2,,2,0
402,4,6,Slots Full,2,,2,1
403,13,6,Slots Full,2,,2,1
404,13,14,Slots Full,2,,2,1
405,8,15,Slots Full,2,,2,0
406,5,6,Slots Full,2,,2,1
407,15,2,Slots Full,2,,2,1
408,3,12,Slots Full,4,,3,1
409,15,4,Slots Full,2,,2,0
410,3,6,Slots Full,2,,2,1
411,3,12,Slots Full,4,,3,1
412,7,12,Slots Full,4,,3,1
413,2,13,Slots Full,2,,2,0
414,6,17,Slots Full,2,,2,1
415,13,6,Slots Full,2,,2,0
416,5,11,Slots Full,2,,2,1
417,3,13,Slots Full,2,,2,0
418,16,8,Slots Full,2,,2,0
419,3,1,Slots Full,2,,2,1
420,17,6,Slots Full,2,,2,1
421,12,6,Slots Full,2,,2,1
422,12,16,Slots Full,2,,2,1
423,15,1,Slots Full,2,,2,0
424,3,1,Slots Full,2,,2,1
425,4,16,Slots Full,2,,2,0
426,7,12,Slots Full,4,,3,1
427,15,8,Slots Full,2,,2,0
428,13,2,Slots Full,2,,2,0
429,11,13,Slots Full,2,,2,1
430,5,7,Slots Full,2,,2,1
431,12,4,Slots Full,2,,2,0
432,13,4,Slots Full,2,,2,0
433,8,13,Slots Full,2,,2,0
434,12,9,Slots Full,2,,2,1
435,15,8,Slots Full,2,,2,0
436,13,8,Slots Full,2,,2,0
437,7,13,Slots Full,2,,2,0
438,9,12,Slots Full,1,,1,1
439,6,16,Slots Full,2,,2,0
440,17,3,Slots Full,2,,2,0
441,9,13,Slots Full,2,,2,1
442,8,13,Slots Full,3,,2,1
443,12,11,Slots Full,2,,2,1
444,5,16,Slots Full,2,,2,0
445,13,5,Slots Full,2,,2,0
446,12,11,Slots Full,2,,2,1
447,13,12,Slots Full,2,,2,1
448,14,6,Slots Full,1,,0,1
449,3,6,Slots Full,2,,2,1
450,16,2,Slots Full,4,,3,0
451,4,6,Slots Full,2,,2,1
452,13,6,Slots Full,2,,2,1
453,14,13,Slots Full,2,,2,1
454,3,5,Slots Full,2,,2,1
455,16,3,Slots Full,2,,2,0
456,3,12,Slots Full,2,,2,1
457,13,4,Slots Full,2,,2,0
458,3,16,Slots Full,2,,2,0
459,13,2,Slots Full,4,,3,0
460,10,13,Slots Full,2,,2,1
461,13,2,Slots Full,2,,2,0
462,5,13,Slots Full,2,,2,0
463,13,12,Slots Full,1,,0,1
464,3,15,Slots Full,2,,2,0
465,15,10,Slots Full,2,,2,1
466,3,4,Slots Full,2,,2,1
467,10,13,Slots Full,2,,2,1
468,16,12,Slots Full,2,,2,1
469,4,15,Slots Full,2,,2,0
470,12,11,Slots Full,2,,2,1
471,12,7,Slots Full,2,,2,1
472,17,5,Slots Full,2,,2,0
473,16,10,Slots Full,2,,2,1
474,11,4,Slots Full,2,,2,1
475,5,17,Slots Full,2,,2,0
476,1,15,Slots Full,2,,2,0
477,14,13,Slots Full,2,,2,1
478,14,15,Slots Full,2,,2,1
479,14,5,Slots Full,2,,2,0
480,8,13,Slots Full,4,,3,1
481,16,13,Slots Full,2,,2,1
482,11,13,Slots Full,1,,1,1
483,7,6,Slots Full,2,,1,1
484,15,13,Slots Full,2,,2,1
485,13,15,Slots Full,2,,2,1
486,12,2,Slots Full,2,,2,1
487,17,13,Slots Full,1,,1,1
488,11,5,Slots Full,1,,1,1
489,3,15,Slots Full,2,,2,0
490,5,13,Slots Full,2,,2,0
491,2,15,Slots Full,1,,0,1
492,13,6,Slots Full,2,,2,1
493,16,6,Slots Full,2,,2,1
494,15,2,Slots Full,2,,2,0
495,3,12,Slots Full,2,,2,0
496,6,11,Slots Full,2,,2,1
497,15,14,Slots Full,2,,2,1
498,15,9,Slots Full,2,,2,1
499,15,7,Slots Full,2,,2,0
500,13,7,Slots Full,2,,2,1
501,7,12,Slots Full,2,,2,1
502,5,3,Slots Full,2,,2,1
503,10,15,Slots Full,2,,2,1
504,12,4,Slots Full,2,,2,1
505,5,12,Slots Full,2,,2,0
506,1,13,Slots Full,2,,2,0
507,5,4,Slots Full,2,,2,1
508,3,13,Slots Full,2,,2,0
509,12,3,Slots Full,2,,2,1
510,3,2,Slots Full,2,,2,1
511,11,5,Slots Full,2,,2,1
512,6,15,Slots Full,4,,3,0
513,12,2,Slots Full,2,,2,1
514,14,6,Slots Full,4,,3,1
515,12,11,Slots Full,2,,2,1
516,5,4,Slots Full,2,,2,1
517,4,17,Slots Full,2,,2,1
518,13,6,Slots Full,2,,2,0
519,13,12,Slots Full,2,,2,1
520,8,12,Slots Full,2,,2,1
521,5,12,Slots Full,2,,2,0
522,5,3,Slots Full,2,,2,1
523,2,13,Slots Full,2,,2,0
524,5,11,Slots Full,1,,1,1
525,13,1,Slots Full,2,,2,0
526,4,13,Slots Full,2,,2,0
527,16,6,Slots Full,2,,2,1
528,13,4,Slots Full,2,,2,0
529,13,4,Slots Full,2,,2,0
530,13,10,Slots Full,2,,2,1
531,13,15,Slots Full,2,,2,1
532,12,5,Slots Full,2,,2,1
533,4,16,Slots Full,2,,2,0
534,6,12,Slots Full,2,,2,1
535,10,13,Slots Full,2,,2,1
536,4,11,Slots Full,2,,2,1
537,14,13,Slots Full,2,,2,1
538,13,4,Slots Full,2,,2,0
539,14,4,Slots Full,2,,2,0
540,13,3,Slots Full,2,,2,0
541,5,12,Slots Full,2,,2,1
542,3,17,Slots Full,2,,2,0
543,15,4,Slots Full,2,,2,0
544,17,3,Slots Full,2,,2,0
545,4,15,Slots Full,2,,2,0
546,15,7,Slots Full,2,,2,1
547,13,9,Slots Full,2,,2,1
548,16,10,Slots Full,2,,2,1
549,2,14,Slots Full,2,,2,0
550,15,12,Slots Full,2,,2,1
551,14,7,Slots Full,2,,2,1
552,13,4,Slots Full,2,,2,0
553,2,16,Slots Full,2,,2,0
554,15,1,Slots Full,2,,2,0
555,15,6,Slots Full,2,,2,0
556,15,7,Slots Full,2,,2,0
557,4,16,Slots Full,2,,2,0
558,14,5,Slots Full,2,,2,0
559,5,8,Slots Full,2,,2,1
560,15,14,Slots Full,2,,2,1
561,15,12,Slots Full,1,,1,1
562,12,13,Slots Full,2,,2,1
563,4,15,Slots Full,2,,2,0
564,5,7,Slots Full,2,,1,1
565,16,1,Slots Full,2,,2,0
566,15,2,Slots Full,2,,2,0
567,9,6,Slots Full,1,,1,1
568,13,3,Slots Full,2,,2,0
569,14,7,Slots Full,2,,2,1
570,9,15,Slots Full,2,,2,0
571,15,5,Slots Full,2,,2,0
572,3,12,Slots Full,2,,2,1
573,5,7,Slots Full,2,,1,1
574,15,4,Slots Full,2,,2,0
575,15,9,Slots Full,2,,2,1
576,15,2,Slots Full,4,,3,1
577,13,2,Slots Full,2,,2,1
578,5,13,Slots Full,2,,2,0
579,5,12,Slots Full,2,,2,1
580,17,6,Slots Full,2,,2,1
581,2,16,Slots Full,2,,2,0
582,10,15,Slots Full,2,,2,1
583,1,14,Slots Full,2,,2,0
584,16,13,Slots Full,2,,2,1
585,16,3,Slots Full,2,,2,0
586,12,10,Slots Full,2,,2,1
587,6,15,Slots Full,2,,2,0
588,6,9,Slots Full,2,,2,1
589,15,6,Slots Full,2,,2,1
590,7,15,Slots Full,2,,2,0
591,16,3,Slots Full,2,,2,0
592,14,12,Slots Full,2,,2,1
593,15,6,Slots Full,2,,2,0
594,6,7,Slots Full,2,,1,1
595,9,15,Slots Full,2,,2,0
596,11,3,Slots Full,2,,2,1
597,5,7,Slots Full,2,,1,1
598,15,9,Slots Full,2,,2,1
599,13,4,Slots Full,2,,2,0
600,14,2,Slots Full,2,,2,1
601,14,15,Slots Full,2,,2,1
602,12,5,Slots Full,2,,2,1
603,2,13,Slots Full,2,,2,1
604,13,3,Slots Full,2,,2,0
605,13,5,Slots Full,2,,2,0
606,8,13,Slots Full,2,,2,1
607,12,5,Slots Full,2,,2,0
608,4,13,Slots Full,2,,2,0
609,9,3,Slots Full,2,,2,1
610,4,14,Slots Full,1,,0,1
611,17,3,Slots Full,2,,2,1
612,3,17,Slots Full,2,,2,1
613,15,6,Slots Full,2,,2,0
614,14,1,Slots Full,2,,2,0
615,16,12,Slots Full,2,,2,1
616,4,16,Slots Full,2,,2,0
617,15,12,Slots Full,2,,2,1
618,4,13,Slots Full,2,,2,0
619,9,16,Slots Full,2,,2,0
620,15,9,Slots Full,2,,2,0
621,9,15,Slots Full,2,,2,0
622,15,9,Slots Full,2,,2,0
623,3,8,Slots Full,2,,2,1
624,15,2,Slots Full,4,,3,1
625,14,6,Slots Full,2,,2,0
626,3,16,Slots Full,2,,2,0
627,15,14,Slots Full,2,,2,1
628,3,1,Slots Full,2,,2,1
629,13,5,Slots Full,4,,3,1
630,13,11,Slots Full,2,,2,1
631,10,13,Slots Full,2,,2,1
632,3,9,Slots Full,2,,2,1
633,15,2,Slots Full,2,,2,0
634,11,13,Slots Full,2,,2,1
635,3,9,Slots Full,2,,2,1
636,14,15,Slots Full,2,,2,1
637,8,16,Slots Full,2,,2,0
638,10,15,Slots Full,2,,2,1
639,17,5,Slots Full,2,,2,0
640,7,12,Slots Full,2,,2,0
641,16,1,Slots Full,2,,2,0
642,16,4,Slots Full,2,,2,0
643,13,7,Slots Full,2,,2,0
644,6,16,Slots Full,2,,2,1
645,11,12,Slots Full,1,,0,1
646,14,7,Slots Full,2,,2,0
647,7,13,Slots Full,2,,2,0
648,3,1,Slots Full,2,,2,1
649,6,15,Slots Full,2,,2,0
650,4,15,Slots Full,2,,2,0
651,2,13,Slots Full,2,,2,1
652,14,15,Slots Full,2,,2,1
653,5,1,Slots Full,4,,3,1
654,14,6,Slots Full,4,,3,0
655,16,1,Slots Full,2,,2,0
656,7,14,Slots Full,2,,2,0
657,3,4,Slots Full,2,,2,1
658,13,17,Slots Full,2,,2,1
659,12,4,Slots Full,1,,1,1
660,5,6,Slots Full,2,,2,1
661,16,4,Slots Full,4,,3,0
662,16,13,Slots Full,2,,2,1
663,7,15,Slots Full,2,,2,0
664,2,14,Slots Full,1,,0,1
665,12,10,Slots Full,2,,2,1
666,16,9,Slots Full,2,,2,0
667,7,12,Slots Full,2,,1,1
668,15,7,Slots Full,4,,3,0
669,17,3,Slots Full,2,,2,0
670,1,15,Slots Full,2,,2,0
671,8,15,Slots Full,2,,2,0
672,16,6,Slots Full,2,,2,1
673,13,8,Slots Full,4,,3,0
674,3,14,Slots Full,2,,2,0
675,3,10,Slots Full,2,,2,1
676,3,17,Slots Full,2,,2,0
677,9,16,Slots Full,2,,2,0
678,16,10,Slots Full,2,,2,1
679,3,14,Slots Full,2,,2,0
680,17,5,Slots Full,2,,2,0
681,6,4,Slots Full,2,,2,1
682,12,14,Slots Full,2,,2,1
683,1,16,Slots Full,2,,2,0
684,6,12,Slots Full,2,,2,1
685,6,3,Slots Full,2,,2,1
686,14,1,Slots Full,2,,2,0
687,13,12,Slots Full,0,,0,1
688,9,4,Slots Full,2,,2,1
689,4,14,Slots Full,2,,2,0
690,3,6,Slots Full,2,,2,1
691,15,5,Slots Full,2,,2,0
692,15,1,Slots Full,2,,2,0
693,17,5,Slots Full,2,,2,0
694,3,4,Slots Full,2,,2,1
695,6,8,Slots Full,2,,2,1
696,14,12,Slots Full,2,,2,1
697,17,4,Slots Full,2,,2,1
698,4,17,Slots Full,2,,2,0
699,17,4,Slots Full,2,,2,1
700,4,12,Slots Full,2,,2,1
701,17,12,Slots Full,2,,2,1
702,6,10,Slots Full,2,,2,1
703,4,17,Slots Full,4,,3,1
704,8,13,Slots Full,2,,2,1
705,17,5,Slots Full,2,,2,0
706,12,16,Slots Full,2,,2,1
707,7,6,Slots Full,2,,2,1
708,16,6,Slots Full,2,,2,0
709,1,3,Slots Full,2,,2,1
710,3,4,Slots Full,2,,2,1
711,16,5,Slots Full,2,,2,0
712,11,6,Slots Full,2,,2,1
713,6,11,Slots Full,2,,2,1
714,16,12,Slots Full,2,,2,1
715,17,13,Slots Full,1,,1,1
716,12,5,Slots Full,2,,2,1
717,3,5,Slots Full,1,,0,1
718,13,8,Slots Full,2,,2,1
719,15,3,Slots Full,2,,2,0
720,1,15,Slots Full,2,,2,0
721,10,5,Slots Full,2,,2,0
722,2,12,Slots Full,2,,2,0
723,5,7,Slots Full,2,,1,1
724,7,3,Slots Full,2,,2,1
725,10,6,Slots Full,2,,2,1
726,11,5,Slots Full,2,,2,1
727,7,14,Slots Full,2,,2,0
728,4,13,Slots Full,2,,2,0
729,12,7,Slots Full,2,,1,1
730,15,10,Slots Full,2,,2,1
731,14,12,Slots Full,2,,2,1
732,14,2,Slots Full,2,,2,0
