#{"t_start": 1675642316.206317, "env_id": "DeepRMSA-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected,num_path1_selected,num_path2_selected,num_path3_selected,num_path4_selected,num_path5_selected,total_path_length_per_episode
50,50,0.91738,0.0,0.0,0,47,2,1,0,11,38,0,1,31466
50,50,1.383788,0.0,0.0,0,48,2,0,0,6,44,0,0,33771
50,50,1.8446,0.0,0.0,0,44,4,2,0,9,39,0,2,33228
50,50,2.306509,0.0,0.0,0,40,9,1,0,7,42,0,1,33920
50,50,2.792695,0.0,0.0,0,43,7,0,0,0,50,0,0,33868
50,50,3.255119,0.0,0.0,0,47,3,0,0,3,47,0,0,32915
50,50,3.760094,0.0,0.0,0,46,3,1,0,4,45,0,1,33225
50,50,4.244682,0.0,0.0,0,45,5,0,0,3,47,0,0,32569
50,50,4.736088,0.0,0.0,0,38,9,3,0,3,37,7,3,34117
50,50,5.22705,0.0,0.0,0,36,11,3,0,3,38,6,3,33533
50,50,5.736948,0.0,0.0,0,24,16,10,0,1,28,11,10,37329
50,50,6.241311,0.0,0.0,0,23,21,6,0,3,31,10,6,35077
50,50,6.77194,0.0,0.0,0,27,13,10,0,2,28,10,10,35777
50,50,7.277558,0.0,0.0,0,32,15,3,0,2,36,9,3,35016
50,50,7.810473,0.0,0.0,0,25,18,7,0,5,25,13,7,36520
50,50,8.349916,0.0,0.0,0,30,14,6,0,3,33,8,6,35219
50,50,8.876424,0.0,0.0,0,22,20,8,0,7,25,10,8,32654
50,50,9.396034,0.0,0.0,0,23,17,10,0,3,27,10,10,36235
50,50,9.945078,0.0,0.0,0,24,14,12,0,4,26,8,12,35176
50,50,10.491604,0.0,0.0,0,31,11,8,0,4,28,10,8,33068
50,50,11.073184,0.0,0.0,0,28,10,12,0,3,28,7,12,35867
50,50,11.629338,0.0,0.0,0,27,11,12,0,10,20,8,12,33507
50,50,12.190806,0.0,0.0,0,31,13,6,0,7,28,9,6,36276
50,50,12.766817,0.0,0.0,0,28,8,14,0,10,20,6,14,34178
50,50,13.327412,0.0,0.0,0,27,11,12,0,6,23,9,12,35156
50,50,13.888813,0.0,0.0,0,23,15,12,0,9,17,12,12,34181
50,50,14.448536,0.0,0.0,0,28,8,14,0,7,23,6,14,34303
50,50,15.01866,0.0,0.0,0,26,15,9,0,6,23,14,7,36228
50,50,15.610196,0.0,0.0,0,23,16,11,0,7,24,9,10,35699
50,50,16.198523,0.0,0.0,0,25,16,9,0,10,19,12,9,35758
50,50,16.794484,0.0,0.0,0,27,13,10,0,9,23,9,9,33472
50,50,17.368972,0.0,0.0,1,17,16,16,0,9,15,10,16,33121
50,50,17.972467,0.0,0.0,2,15,14,19,0,4,17,11,18,35961
50,50,18.5472,0.0,0.0,0,16,11,23,0,4,16,9,21,36274
50,50,19.153303,0.0,0.0,0,16,15,19,0,7,18,8,17,38418
50,50,19.781201,0.0,0.0,1,12,13,24,0,6,17,7,20,36145
50,50,20.390278,0.0,0.0,0,20,10,20,0,8,16,9,17,36326
50,50,21.01642,0.0,0.0,0,19,10,21,0,7,17,6,20,36161
50,50,21.674467,0.0,0.0,0,15,11,24,0,5,17,5,23,36757
50,50,22.316605,0.0,0.0,1,17,11,21,1,7,14,11,17,36021
50,50,22.973087,0.0,0.0,0,17,11,22,0,7,16,5,22,38170
50,50,23.604184,0.0,0.0,4,20,6,20,1,9,19,5,16,34264
50,50,24.274782,0.0,0.0,0,14,9,27,0,6,12,6,26,36918
50,50,24.935274,0.0,0.0,0,17,9,24,0,6,17,10,17,36848
50,50,25.584009,0.0,0.0,0,18,10,22,0,6,17,9,18,35099
50,50,26.25648,0.0,0.0,2,19,6,23,0,8,16,11,15,38179
50,50,26.936682,0.0,0.0,1,15,9,25,0,8,13,8,21,36969
50,50,27.627525,0.0,0.0,3,18,8,21,0,10,13,9,18,35817
50,50,28.426077,0.0,0.0,1,15,13,21,0,7,15,9,19,37984
50,50,29.208284,0.0,0.0,1,23,11,15,1,6,21,8,14,33833
50,50,29.894418,0.0,0.0,0,16,13,21,0,5,16,13,16,33687
50,50,30.556045,0.0,0.0,1,13,13,23,1,2,19,10,18,36479
50,50,31.235734,0.0,0.0,1,23,10,16,1,6,22,9,12,33544
50,50,31.932458,0.0,0.0,3,16,11,20,3,6,14,9,18,35693
50,50,32.607299,0.0,0.0,0,24,10,16,0,9,19,9,13,35117
50,50,33.286739,0.0,0.0,0,13,19,18,0,4,14,18,14,37513
50,50,33.958714,0.0,0.0,2,22,12,14,2,10,18,9,11,32663
50,50,34.671233,0.0,0.0,2,16,18,14,1,10,14,16,9,34360
50,50,35.408391,0.0,0.0,3,19,14,14,2,7,21,10,10,33798
50,50,36.109585,0.0,0.0,1,17,16,16,1,8,17,11,13,36667
50,50,36.834231,0.0,0.0,2,17,16,15,2,7,16,11,14,34872
50,50,37.532037,0.0,0.0,1,18,17,14,1,4,20,14,11,36508
50,50,38.289012,0.0,0.0,3,18,19,10,2,7,19,13,9,35427
50,50,38.984431,0.0,0.0,4,15,17,14,4,6,15,13,12,32256
50,50,39.696403,0.0,0.0,3,18,15,14,2,7,19,13,9,34189
50,50,40.437445,0.0,0.0,2,17,17,14,1,10,18,11,10,34267
50,50,41.176833,0.0,0.0,2,14,15,19,1,4,19,11,15,36932
50,50,41.90966,0.0,0.0,2,20,14,14,1,8,18,13,10,34007
50,50,42.677479,0.0,0.0,1,17,16,16,1,9,14,11,15,36465
50,50,43.422011,0.0,0.0,1,20,20,9,1,6,22,15,6,34548
50,50,44.178379,0.0,0.0,0,25,16,9,0,7,27,9,7,34124
50,50,44.917675,0.0,0.0,3,23,14,10,3,12,18,7,10,33540
50,50,45.656197,0.0,0.0,6,18,11,15,1,14,17,7,11,33613
50,50,46.427061,0.0,0.0,5,23,12,10,3,8,23,13,3,33546
50,50,47.150347,0.0,0.0,4,22,19,5,3,8,25,11,3,32365
50,50,47.891464,0.0,0.0,9,19,9,13,2,12,20,6,10,32542
50,50,48.62488,0.0,0.0,6,16,12,16,2,8,18,11,11,31984
50,50,49.349998,0.0,0.0,5,19,10,16,4,6,16,11,13,34669
50,50,50.074295,0.0,0.0,3,18,10,19,3,8,14,8,17,37100
50,50,50.824308,0.0,0.0,5,14,15,16,5,7,18,6,14,32714
50,50,51.583532,0.0,0.0,8,18,8,16,7,10,10,13,10,32162
50,50,52.338641,0.0,0.0,6,25,7,12,3,14,16,7,10,31258
50,50,53.066174,0.0,0.0,5,20,13,12,4,10,17,8,11,32224
50,50,53.777285,0.0,0.0,6,16,11,17,4,8,15,12,11,34169
50,50,54.478423,0.0,0.0,5,20,12,13,1,11,19,10,9,32671
50,50,55.222795,0.0,0.0,9,17,10,14,7,9,13,9,12,31580
50,50,55.965053,0.0,0.0,5,20,11,14,3,9,17,9,12,34211
50,50,56.696945,0.0,0.0,7,17,15,11,6,7,14,15,8,33340
50,50,57.423799,0.0,0.0,6,17,18,9,5,10,20,9,6,33017
50,50,58.225609,0.0,0.0,7,16,11,16,5,11,17,3,14,31457
50,50,59.037401,0.0,0.0,9,12,12,17,5,9,14,8,14,32090
50,50,59.781471,0.0,0.0,9,17,13,11,5,13,14,8,10,32530
50,50,60.512136,0.0,0.0,8,18,13,11,5,15,12,10,8,29708
50,50,61.21958,0.0,0.0,10,17,9,14,6,12,15,4,13,30731
50,50,61.9643,0.0,0.0,7,20,14,9,7,8,18,11,6,31590
50,50,62.704278,0.0,0.0,9,18,7,16,7,12,11,8,12,31269
50,50,63.468344,0.0,0.0,13,13,7,17,11,7,11,7,14,32560
50,50,64.209685,0.0,0.0,4,17,16,13,3,10,15,9,13,34210
50,50,65.007837,0.0,0.0,6,21,9,14,4,11,15,9,11,33856
50,50,65.769722,0.0,0.0,2,18,13,17,1,5,20,13,11,37849
50,50,66.516454,0.0,0.0,5,15,18,12,3,8,16,14,9,34982
50,50,67.257687,0.0,0.0,3,19,12,16,2,12,14,10,12,33960
50,50,67.984581,0.0,0.0,3,24,14,9,0,17,17,10,6,33226
50,50,68.723467,0.0,0.0,5,21,15,9,3,10,20,10,7,32009
50,50,69.470171,0.0,0.0,3,20,10,17,1,11,15,10,13,33840
50,50,70.226811,0.0,0.0,3,19,12,16,1,14,12,12,11,32718
50,50,70.964396,0.0,0.0,7,19,14,10,5,10,19,8,8,32984
46,50,71.720868,0.04,0.058703794170330566,6,16,13,13,5,10,17,7,9,30691
48,50,72.486724,0.02,0.03739569382919543,6,23,11,9,6,12,18,6,7,30206
48,50,73.280676,0.02,0.03570341819657166,5,15,16,13,3,10,18,7,11,33237
48,50,74.009362,0.02,0.03572392693242149,2,15,11,21,1,7,15,7,19,34577
48,50,74.731175,0.02,0.03539744499645139,8,22,10,9,6,13,18,3,9,30605
46,50,75.482577,0.04,0.05723996064752705,7,16,12,13,2,13,16,9,8,32182
48,50,76.231874,0.02,0.031797280109578316,10,15,10,14,6,11,15,7,10,31124
48,50,77.025974,0.02,0.03393762350717416,6,13,15,15,2,13,12,7,15,34235
48,50,77.782429,0.02,0.02997679814385151,3,17,17,12,2,12,16,13,6,31146
44,50,78.547894,0.06,0.09669343002676337,4,17,15,11,2,6,23,6,10,30268
48,50,79.329628,0.02,0.028411287205257055,6,18,8,17,6,9,13,7,14,34610
44,50,80.150515,0.06,0.09653551532033426,6,13,12,16,2,10,13,14,8,30613
46,50,80.918246,0.04,0.0594778018663399,1,18,14,15,1,8,17,8,14,33616
50,50,81.671881,0.0,0.0,9,17,10,14,5,9,18,11,7,32921
50,50,82.462048,0.0,0.0,5,16,13,16,3,11,16,8,12,32887
50,50,83.264253,0.0,0.0,5,18,13,14,5,8,16,12,9,32087
48,50,84.011709,0.02,0.035501250721570135,5,19,9,16,3,7,17,10,12,33500
50,50,84.789144,0.0,0.0,4,17,12,17,2,9,17,8,14,34695
50,50,85.715528,0.0,0.0,11,23,7,9,4,21,14,5,6,29394
50,50,86.527322,0.0,0.0,5,23,5,17,4,10,16,6,14,33597
50,50,87.28498,0.0,0.0,8,12,10,20,5,6,13,11,15,35691
50,50,88.0652,0.0,0.0,9,12,16,13,5,7,18,9,11,33799
50,50,88.921399,0.0,0.0,6,18,13,13,3,11,18,9,9,32727
44,50,89.795152,0.06,0.09965034965034965,5,11,16,15,3,11,9,10,14,32210
50,50,90.628118,0.0,0.0,1,16,18,15,1,8,21,6,14,34697
44,50,91.40168,0.06,0.093125,4,20,14,9,2,12,19,6,8,33174
48,50,92.172677,0.02,0.02292674189503851,10,15,12,12,7,9,15,11,7,34943
48,50,92.937334,0.02,0.036760951700194014,3,17,20,9,2,8,21,11,7,33394
50,50,93.80266,0.0,0.0,9,16,12,13,6,11,17,7,9,32077
48,50,94.624156,0.02,0.029621698786581014,8,9,17,15,6,4,18,9,12,33294
48,50,95.388826,0.02,0.030250091945568224,5,17,17,10,4,6,24,9,6,31610
50,50,96.168895,0.0,0.0,6,17,9,18,3,13,13,8,13,32918
50,50,96.955321,0.0,0.0,5,21,13,11,3,12,17,13,5,31365
48,50,97.729745,0.02,0.025501560410164957,5,17,12,15,2,11,18,11,7,33933
48,50,98.487357,0.02,0.030149716055756323,6,26,9,8,5,16,15,10,3,30645
50,50,99.245963,0.0,0.0,3,22,13,12,1,10,24,7,8,35094
48,50,100.043741,0.02,0.03051271363067945,3,20,14,12,0,13,20,7,9,32489
48,50,100.811724,0.02,0.03376116071428571,8,16,16,9,4,13,17,7,8,31099
50,50,101.5708,0.0,0.0,3,21,13,13,1,14,19,10,6,29635
48,50,102.357212,0.02,0.03971517400461338,2,19,14,14,0,11,20,10,8,30844
48,50,103.154253,0.02,0.03368421052631579,7,14,17,11,3,12,16,9,9,32269
48,50,103.959386,0.02,0.03419373273645109,4,18,13,14,4,8,16,10,11,31421
50,50,104.768966,0.0,0.0,5,17,15,13,2,13,18,7,10,33496
50,50,105.532678,0.0,0.0,6,19,12,13,3,10,19,9,9,33702
46,50,106.368481,0.04,0.065625,6,17,8,17,4,13,11,10,10,32104
44,50,107.152638,0.06,0.08716191181919229,4,13,16,14,3,8,17,9,10,33489
50,50,107.951678,0.0,0.0,5,16,17,12,2,8,20,10,10,33527
50,50,108.776856,0.0,0.0,4,24,10,12,1,11,22,6,10,33983
46,50,109.54102,0.04,0.07686034658511723,5,16,12,15,3,6,18,11,10,33005
50,50,110.378557,0.0,0.0,4,21,14,11,3,8,23,10,6,33214
48,50,111.187654,0.02,0.036492935342004304,3,19,12,15,1,13,15,7,13,34491
50,50,111.977283,0.0,0.0,5,21,13,11,3,8,23,8,8,32579
