#{"t_start": 1675645790.6092968, "env_id": "DeepRMSA-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected,num_path1_selected,num_path2_selected,num_path3_selected,num_path4_selected,num_path5_selected,total_path_length_per_episode
50,50,0.865949,0.0,0.0,0,47,2,1,0,11,38,0,1,31466
50,50,1.329875,0.0,0.0,0,48,2,0,0,6,44,0,0,33771
50,50,1.799927,0.0,0.0,0,46,4,0,0,9,41,0,0,32526
50,50,2.271434,0.0,0.0,0,42,8,0,0,10,40,0,0,32950
50,50,2.77198,0.0,0.0,0,36,14,0,0,4,46,0,0,32894
50,50,3.237561,0.0,0.0,0,46,4,0,0,6,44,0,0,32063
50,50,3.750689,0.0,0.0,0,42,8,0,0,7,43,0,0,32897
50,50,4.307816,0.0,0.0,0,44,4,2,0,7,41,0,2,32640
50,50,4.822587,0.0,0.0,0,32,13,5,0,7,31,7,5,33879
50,50,5.325046,0.0,0.0,0,23,20,7,0,2,27,14,7,36558
50,50,5.829368,0.0,0.0,0,16,20,14,0,3,18,15,14,38665
50,50,6.346981,0.0,0.0,0,18,18,14,0,4,23,9,14,37219
50,50,6.878923,0.0,0.0,0,11,23,16,0,2,22,10,16,36764
50,50,7.394641,0.0,0.0,0,15,21,14,0,5,21,10,14,36388
50,50,7.927079,0.0,0.0,0,14,25,11,0,4,21,14,11,37132
50,50,8.458676,0.0,0.0,0,20,18,12,0,8,21,9,12,35808
50,50,9.007996,0.0,0.0,0,8,31,11,0,2,20,17,11,34620
50,50,9.543346,0.0,0.0,0,18,21,11,0,3,26,10,11,35843
50,50,10.092957,0.0,0.0,0,12,21,17,0,0,23,10,17,37618
50,50,10.642173,0.0,0.0,0,16,21,13,0,5,18,14,13,35212
50,50,11.187112,0.0,0.0,0,16,18,16,0,4,20,10,16,37196
50,50,11.737113,0.0,0.0,0,15,15,20,0,4,17,10,19,37449
50,50,12.30443,0.0,0.0,0,21,18,11,0,6,18,15,11,39037
50,50,12.884246,0.0,0.0,0,18,14,18,0,7,17,8,18,36770
50,50,13.468931,0.0,0.0,0,17,12,21,0,3,16,11,20,36915
50,50,14.05937,0.0,0.0,0,15,7,28,0,8,8,7,27,37348
50,50,14.654855,0.0,0.0,0,24,10,16,0,11,16,7,16,35183
50,50,15.264592,0.0,0.0,0,16,8,26,0,7,13,4,26,38009
50,50,15.869667,0.0,0.0,0,14,11,25,0,8,9,9,24,37173
50,50,16.487162,0.0,0.0,0,17,11,22,0,8,11,9,22,37595
50,50,17.130927,0.0,0.0,0,18,9,23,0,10,10,7,23,36295
50,50,17.749709,0.0,0.0,0,22,8,20,0,13,11,6,20,34507
50,50,18.37361,0.0,0.0,0,15,6,29,0,7,9,5,29,37252
50,50,18.981299,0.0,0.0,0,16,9,25,0,6,13,6,25,36032
50,50,19.611763,0.0,0.0,0,11,3,36,0,6,7,2,35,40595
50,50,20.235761,0.0,0.0,1,13,17,19,0,8,14,11,17,37873
50,50,20.875152,0.0,0.0,0,8,23,19,0,4,10,19,17,37002
50,50,21.522873,0.0,0.0,3,14,14,19,2,7,14,14,13,34284
50,50,22.163857,0.0,0.0,2,7,29,12,0,4,17,20,9,36032
50,50,22.810283,0.0,0.0,1,10,22,17,0,8,16,14,12,34303
50,50,23.470533,0.0,0.0,0,10,29,11,0,4,15,23,8,37709
50,50,24.107932,0.0,0.0,6,12,21,11,1,15,13,14,7,33014
50,50,24.767901,0.0,0.0,11,11,18,10,7,13,16,6,8,30457
50,50,25.391132,0.0,0.0,18,15,7,10,11,16,11,4,8,31399
50,50,26.03033,0.0,0.0,14,14,10,12,5,16,16,4,9,29973
50,50,26.667979,0.0,0.0,15,14,13,8,7,18,13,5,7,28945
50,50,27.349706,0.0,0.0,24,7,7,12,11,19,5,4,11,31278
50,50,28.006402,0.0,0.0,16,6,11,17,9,8,8,12,13,32130
50,50,28.675578,0.0,0.0,20,13,8,9,9,19,7,11,4,29221
50,50,29.353473,0.0,0.0,23,7,10,10,16,11,9,8,6,28222
50,50,30.024183,0.0,0.0,20,6,12,12,13,12,8,8,9,30915
50,50,30.710495,0.0,0.0,21,6,10,13,11,14,9,8,8,29744
50,50,31.372748,0.0,0.0,17,12,8,13,11,12,9,11,7,29677
36,50,32.038502,0.14,0.19837771116205255,18,4,10,11,12,9,5,8,9,26369
38,50,32.724957,0.12,0.13229571984435798,11,9,5,19,7,8,9,8,12,29091
18,50,33.376715,0.32,0.3253836198927713,9,10,11,4,4,10,13,5,2,20975
26,50,34.006884,0.24,0.2740198640878202,10,9,7,12,4,11,8,5,10,22873
46,50,34.773022,0.04,0.04111170307227846,11,9,22,6,7,12,17,6,6,28008
40,50,35.505919,0.1,0.10685719421227645,10,11,17,7,4,13,11,11,6,27819
32,50,36.152508,0.18,0.25054769966142204,12,9,13,7,7,13,11,4,6,24227
26,50,36.83749,0.24,0.3010786469787412,12,8,7,11,4,11,9,3,11,23709
38,50,37.556651,0.12,0.12548946485176207,15,5,15,9,8,10,12,7,7,26655
30,50,38.237494,0.2,0.20848384766229744,13,5,13,9,7,11,8,8,6,23760
30,50,38.913347,0.2,0.24382982809949102,10,11,10,9,7,11,8,8,6,23100
30,50,39.589517,0.2,0.2533780451721077,16,5,10,9,6,13,7,7,7,23776
32,50,40.284674,0.18,0.24229261574319313,14,7,9,11,7,9,11,5,9,25015
36,50,40.982434,0.14,0.17719905299581132,20,3,15,5,14,9,8,9,3,24659
22,50,41.669536,0.28,0.29999055445357514,10,8,10,8,8,8,8,8,4,20752
6,50,42.310605,0.44,0.5306335274180933,11,8,5,4,6,12,4,4,2,15259
18,50,43.002434,0.32,0.40601011046620483,7,10,9,8,5,11,7,6,5,20435
24,50,43.695633,0.26,0.3340913397763881,7,14,9,7,4,15,7,4,7,21639
14,50,44.325344,0.36,0.40072537896401006,10,7,5,10,4,13,2,4,9,20252
20,50,45.024854,0.3,0.3108699173821481,10,8,12,5,4,12,8,6,5,20299
34,50,45.7491,0.16,0.2015170151701517,7,16,12,7,5,13,12,9,3,26114
18,50,46.426207,0.32,0.40849364028171975,8,6,9,11,7,6,6,7,8,21740
36,50,47.162729,0.14,0.19048933038999263,10,7,14,12,9,7,9,10,8,26296
22,50,47.91269,0.28,0.36522307261526976,9,11,10,6,7,9,10,6,4,20823
30,50,48.632103,0.2,0.301167009904874,9,8,10,13,2,11,9,6,12,25261
26,50,49.327586,0.24,0.3215576073865917,12,7,12,7,7,10,9,7,5,23118
18,50,50.011486,0.32,0.40484739676840215,5,6,11,12,3,5,8,8,10,22156
20,50,50.685624,0.3,0.33409158342399364,15,7,6,7,9,10,6,6,4,19336
30,50,51.397341,0.2,0.2458601207870641,13,5,13,9,7,10,7,9,7,24789
22,50,52.095657,0.28,0.3397147147147147,10,6,9,11,7,5,10,3,11,21409
