#{"t_start": 1675649499.2171504, "env_id": "DeepRMSA-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected,num_path1_selected,num_path2_selected,num_path3_selected,num_path4_selected,num_path5_selected,total_path_length_per_episode
50,50,0.8645,0.0,0.0,0,47,2,1,0,11,38,0,1,31466
50,50,1.328118,0.0,0.0,0,48,2,0,0,6,44,0,0,33771
50,50,1.782505,0.0,0.0,0,46,4,0,0,9,41,0,0,32526
50,50,2.25408,0.0,0.0,0,42,8,0,0,10,40,0,0,32950
50,50,2.735031,0.0,0.0,0,39,11,0,0,4,46,0,0,32894
50,50,3.232671,0.0,0.0,0,46,4,0,0,6,44,0,0,32063
50,50,3.719673,0.0,0.0,0,43,7,0,0,7,43,0,0,32897
50,50,4.22775,0.0,0.0,0,45,5,0,0,7,43,0,0,31692
46,50,4.736197,0.04,0.05614313414419179,0,27,11,10,0,5,28,5,10,33096
48,50,5.259849,0.02,0.014229934924078091,0,18,17,14,0,1,27,7,14,36197
46,50,5.787608,0.04,0.06540385989992852,0,18,16,14,0,4,19,11,14,36647
50,50,6.321703,0.0,0.0,0,18,22,10,0,4,26,10,10,36040
44,50,6.854161,0.06,0.06787780187997108,0,12,23,12,0,3,19,13,12,34240
50,50,7.397386,0.0,0.0,0,16,16,18,0,4,18,10,18,35986
50,50,7.953766,0.0,0.0,0,12,17,21,0,2,14,13,21,39951
50,50,8.501028,0.0,0.0,0,22,19,9,0,9,23,9,9,35128
50,50,9.053788,0.0,0.0,0,10,33,7,0,2,21,20,7,34538
50,50,9.609963,0.0,0.0,0,14,19,17,0,3,16,14,17,36941
50,50,10.168729,0.0,0.0,0,16,19,15,0,4,23,8,15,36337
50,50,10.74738,0.0,0.0,0,13,23,14,0,4,18,14,14,35756
50,50,11.329076,0.0,0.0,0,17,16,17,0,7,20,6,17,35574
50,50,11.905481,0.0,0.0,0,15,15,20,0,6,15,10,19,36684
50,50,12.520984,0.0,0.0,0,20,14,16,0,10,15,9,16,38242
50,50,13.127242,0.0,0.0,0,11,20,19,0,2,17,12,19,38178
50,50,13.731527,0.0,0.0,0,18,15,17,0,8,14,11,17,36441
50,50,14.367113,0.0,0.0,0,12,11,27,0,6,10,7,27,38530
50,50,14.988733,0.0,0.0,0,19,12,19,0,10,14,7,19,37215
50,50,15.605749,0.0,0.0,0,16,8,26,0,9,9,8,24,37652
50,50,16.216037,0.0,0.0,0,9,9,32,0,6,3,10,31,39122
50,50,16.848804,0.0,0.0,0,15,6,29,0,7,8,6,29,39754
50,50,17.484951,0.0,0.0,0,18,7,25,0,12,7,7,24,36418
50,50,18.133555,0.0,0.0,0,11,11,28,0,7,7,8,28,37433
50,50,18.807214,0.0,0.0,0,13,6,31,0,7,8,4,31,37168
50,50,19.468312,0.0,0.0,0,10,6,34,0,5,7,6,32,38579
50,50,20.142775,0.0,0.0,2,7,19,22,0,5,9,15,21,39876
50,50,20.804654,0.0,0.0,1,11,23,15,0,7,13,22,8,37005
50,50,21.513071,0.0,0.0,1,10,24,15,0,6,16,15,13,35969
50,50,22.23717,0.0,0.0,5,8,25,12,3,4,14,17,12,35770
50,50,22.947645,0.0,0.0,0,8,30,12,0,4,20,17,9,36111
50,50,23.634335,0.0,0.0,4,9,24,13,1,10,15,18,6,33763
50,50,24.309012,0.0,0.0,15,9,15,11,11,8,7,17,7,30952
50,50,25.034741,0.0,0.0,15,4,16,15,6,13,8,12,11,32548
50,50,25.713311,0.0,0.0,16,10,12,12,9,13,10,9,9,30043
50,50,26.375052,0.0,0.0,14,8,12,16,8,12,8,11,11,33280
50,50,27.056341,0.0,0.0,18,8,10,14,11,14,4,11,10,29645
50,50,27.714299,0.0,0.0,26,8,5,11,15,17,3,6,9,27043
50,50,28.371377,0.0,0.0,23,9,11,7,14,18,7,5,6,29769
50,50,29.07267,0.0,0.0,23,5,10,12,17,9,4,11,9,29913
50,50,29.762013,0.0,0.0,22,9,7,12,14,14,5,8,9,28647
50,50,30.442606,0.0,0.0,28,5,6,11,17,13,5,6,9,28036
50,50,31.159929,0.0,0.0,21,11,7,11,10,18,5,8,9,28930
40,50,31.835633,0.1,0.142221801665405,18,9,14,4,15,7,17,4,2,24449
40,50,32.492964,0.1,0.13541775593433023,14,7,7,17,9,11,6,5,14,26189
34,50,33.146212,0.16,0.21768647504849234,19,7,11,5,16,8,8,6,4,23132
38,50,33.81919,0.12,0.159322746871385,16,8,9,11,11,10,9,6,8,26605
16,50,34.428377,0.34,0.3814938066185986,11,8,7,7,7,10,3,8,5,19785
