#{"t_start": 1675641654.8226993, "env_id": "DeepRMSA-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected,num_path1_selected,num_path2_selected,num_path3_selected,num_path4_selected,num_path5_selected,total_path_length_per_episode
50,50,0.854847,0.0,0.0,0,47,2,1,0,11,38,0,1,31466
50,50,1.320496,0.0,0.0,0,48,2,0,0,6,44,0,0,33771
50,50,1.800076,0.0,0.0,0,39,9,2,0,8,40,0,2,33279
50,50,2.280096,0.0,0.0,0,41,8,1,0,7,42,0,1,34406
50,50,2.753783,0.0,0.0,0,46,4,0,0,0,50,0,0,33868
50,50,3.232784,0.0,0.0,0,50,0,0,0,2,48,0,0,32941
50,50,3.720505,0.0,0.0,0,45,2,3,0,5,42,0,3,33813
50,50,4.214238,0.0,0.0,0,45,4,1,0,6,43,0,1,32294
50,50,4.711357,0.0,0.0,0,48,2,0,0,5,45,0,0,33090
50,50,5.223775,0.0,0.0,0,39,8,3,0,3,37,7,3,33619
50,50,5.740469,0.0,0.0,0,42,3,5,0,4,39,2,5,34783
50,50,6.253186,0.0,0.0,0,29,12,9,0,6,25,10,9,36098
50,50,6.770552,0.0,0.0,0,30,10,10,0,1,34,5,10,35167
50,50,7.291495,0.0,0.0,0,38,6,6,0,4,37,3,6,33625
50,50,7.840439,0.0,0.0,0,34,10,6,0,5,33,6,6,34246
50,50,8.400956,0.0,0.0,0,41,5,4,0,4,38,4,4,33451
50,50,8.927248,0.0,0.0,0,33,8,9,0,3,35,3,9,32873
50,50,9.479085,0.0,0.0,0,36,9,5,0,3,37,5,5,33502
50,50,10.018302,0.0,0.0,0,26,14,10,0,4,25,11,10,36096
50,50,10.561597,0.0,0.0,0,37,7,6,0,2,35,7,6,33202
50,50,11.104917,0.0,0.0,0,35,7,8,0,2,36,4,8,35760
50,50,11.659999,0.0,0.0,0,35,7,8,0,3,33,6,8,33888
50,50,12.268897,0.0,0.0,0,29,14,7,0,1,31,11,7,38932
50,50,12.830859,0.0,0.0,0,29,7,14,0,1,30,5,14,36251
50,50,13.406832,0.0,0.0,0,27,7,16,0,1,28,5,16,36096
50,50,13.96477,0.0,0.0,0,27,15,8,0,3,27,12,8,34783
50,50,14.55441,0.0,0.0,0,31,11,8,0,5,31,6,8,35003
50,50,15.122168,0.0,0.0,0,32,9,9,0,3,32,6,9,36165
50,50,15.699677,0.0,0.0,0,29,11,10,0,3,28,9,10,35815
50,50,16.286916,0.0,0.0,0,31,12,7,0,4,32,7,7,35647
50,50,16.884973,0.0,0.0,0,38,3,9,0,3,35,3,9,35833
50,50,17.527218,0.0,0.0,2,17,17,14,0,4,22,12,12,35936
50,50,18.173912,0.0,0.0,0,27,12,11,0,6,27,7,10,33751
50,50,18.800682,0.0,0.0,0,28,15,7,0,4,25,16,5,33811
50,50,19.420591,0.0,0.0,0,26,12,12,0,8,27,4,11,36415
50,50,19.996335,0.0,0.0,0,17,13,20,0,6,21,6,17,36423
50,50,20.63578,0.0,0.0,0,25,12,13,0,7,24,6,13,35413
50,50,21.28834,0.0,0.0,0,25,9,16,0,8,24,3,15,33938
50,50,21.909951,0.0,0.0,0,23,9,18,0,6,21,6,17,35938
50,50,22.596552,0.0,0.0,0,26,8,16,0,5,27,3,15,36208
