,Source,Destination,Reason,Path,Nodes,Band,Available_Other
144,1,14,Slots Full,2,,2,0
145,15,5,Slots Full,2,,2,0
146,13,1,Slots Full,2,,2,0
147,14,12,Slots Full,1,,1,1
148,2,14,Slots Full,2,,2,1
149,15,2,Slots Full,2,,2,1
150,14,5,Slots Full,4,,3,0
151,8,15,Slots Full,2,,2,1
152,4,15,Slots Full,2,,2,1
153,7,5,Slots Full,2,,2,1
154,7,13,Slots Full,2,,1,1
155,5,17,Slots Full,4,,3,0
156,6,16,Slots Full,2,,2,1
157,16,4,Slots Full,4,,3,0
158,5,12,Slots Full,2,,2,1
159,15,6,Slots Full,2,,2,1
160,4,14,Slots Full,2,,2,1
161,14,7,Slots Full,2,,2,1
162,12,4,Slots Full,2,,2,1
163,5,3,Slots Full,2,,2,1
164,17,6,Slots Full,2,,2,1
165,9,5,Slots Full,2,,2,1
166,2,12,Slots Full,2,,2,1
167,12,7,Slots Full,2,,2,1
168,13,4,Slots Full,2,,2,0
169,5,15,Slots Full,2,,2,0
170,15,3,Slots Full,2,,2,0
171,4,14,Slots Full,2,,2,0
172,13,14,Slots Full,2,,2,1
173,3,12,Slots Full,2,,2,0
174,7,13,Slots Full,2,,1,1
175,3,5,Slots Full,2,,2,1
176,13,12,Slots Full,2,,2,1
177,2,12,Slots Full,2,,2,1
178,13,1,Slots Full,2,,2,0
179,12,5,Slots Full,4,,3,0
180,11,3,Slots Full,2,,2,1
181,13,12,Slots Full,2,,2,1
182,13,12,Slots Full,0,,0,1
183,11,12,Slots Full,2,,2,1
184,4,3,Slots Full,2,,2,1
185,5,10,Slots Full,2,,2,0
186,15,6,Slots Full,2,,2,0
187,4,13,Slots Full,2,,2,0
188,12,3,Slots Full,2,,2,0
189,2,14,Slots Full,2,,2,1
190,13,14,Slots Full,1,,1,1
191,13,8,Slots Full,2,,2,1
192,3,16,Slots Full,4,,3,0
193,4,5,Slots Full,2,,2,1
194,14,1,Slots Full,2,,2,0
195,3,15,Slots Full,2,,2,0
196,5,10,Slots Full,2,,2,0
197,3,17,Slots Full,2,,2,1
198,13,8,Slots Full,2,,2,1
199,13,12,Slots Full,2,,2,1
200,2,15,Slots Full,2,,2,1
201,12,3,Slots Full,1,,1,1
202,15,3,Slots Full,2,,2,0
203,14,6,Slots Full,4,,3,0
204,4,12,Slots Full,2,,2,1
205,1,13,Slots Full,2,,2,0
206,12,5,Slots Full,2,,2,0
207,12,8,Slots Full,2,,2,1
208,5,9,Slots Full,2,,2,1
209,5,15,Slots Full,2,,2,0
210,5,13,Slots Full,2,,2,0
211,12,6,Slots Full,2,,2,1
212,1,5,Slots Full,2,,2,1
213,6,16,Slots Full,2,,2,1
214,17,4,Slots Full,2,,2,1
215,12,4,Slots Full,2,,2,1
216,7,12,Slots Full,2,,2,1
217,3,16,Slots Full,2,,2,0
218,5,12,Slots Full,2,,2,0
219,5,10,Slots Full,2,,2,0
220,1,14,Slots Full,2,,2,0
221,4,16,Slots Full,2,,2,0
222,1,13,Slots Full,2,,2,0
223,3,10,Slots Full,2,,2,0
224,15,2,Slots Full,2,,2,1
225,15,7,Slots Full,2,,2,0
226,5,15,Slots Full,2,,2,0
227,13,2,Slots Full,2,,2,0
228,14,2,Slots Full,2,,2,1
229,13,2,Slots Full,2,,2,0
230,5,17,Slots Full,2,,2,0
231,13,9,Slots Full,2,,2,1
232,12,10,Slots Full,2,,2,1
233,16,13,Slots Full,2,,2,1
234,10,12,Slots Full,2,,2,1
235,13,10,Slots Full,2,,2,1
236,3,17,Slots Full,2,,2,0
237,8,14,Slots Full,2,,2,1
238,2,15,Slots Full,2,,2,0
239,12,8,Slots Full,2,,2,1
240,5,10,Slots Full,2,,2,0
241,6,16,Slots Full,2,,2,1
242,2,12,Slots Full,2,,2,1
243,13,10,Slots Full,2,,2,1
244,14,8,Slots Full,2,,2,1
245,12,7,Slots Full,4,,3,1
246,17,12,Slots Full,1,,1,1
247,13,12,Slots Full,1,,1,1
248,4,15,Slots Full,2,,2,0
249,5,15,Slots Full,2,,2,0
250,8,15,Slots Full,2,,2,0
251,6,17,Slots Full,2,,2,1
252,5,16,Slots Full,4,,3,0
253,16,5,Slots Full,2,,2,0
254,12,13,Slots Full,2,,2,1
255,15,3,Slots Full,2,,2,0
256,1,13,Slots Full,2,,2,0
257,15,2,Slots Full,2,,2,1
258,1,13,Slots Full,2,,2,0
259,13,1,Slots Full,2,,2,0
260,11,5,Slots Full,2,,2,1
261,3,11,Slots Full,2,,2,1
262,15,6,Slots Full,2,,2,0
263,16,4,Slots Full,2,,2,0
264,9,12,Slots Full,2,,2,1
265,2,12,Slots Full,2,,2,1
266,10,5,Slots Full,2,,2,0
267,15,6,Slots Full,2,,2,0
268,13,11,Slots Full,2,,2,1
269,3,6,Slots Full,2,,2,1
270,5,14,Slots Full,2,,2,0
271,1,12,Slots Full,2,,2,0
272,5,17,Slots Full,4,,3,1
273,6,12,Slots Full,2,,2,1
274,14,2,Slots Full,2,,2,1
275,5,6,Slots Full,2,,2,1
276,12,3,Slots Full,2,,2,0
277,3,11,Slots Full,4,,3,1
278,13,5,Slots Full,2,,2,1
279,4,11,Slots Full,2,,2,1
280,5,12,Slots Full,2,,2,1
281,6,15,Slots Full,2,,2,1
282,11,3,Slots Full,2,,2,1
283,15,5,Slots Full,2,,2,1
284,5,14,Slots Full,2,,2,0
285,11,5,Slots Full,2,,2,1
286,3,11,Slots Full,2,,2,1
287,14,6,Slots Full,2,,2,0
288,14,5,Slots Full,2,,2,1
289,15,8,Slots Full,2,,2,0
290,17,4,Slots Full,2,,2,1
291,3,17,Slots Full,2,,2,0
292,3,12,Slots Full,2,,2,0
293,14,5,Slots Full,2,,2,1
294,17,3,Slots Full,2,,2,0
295,15,3,Slots Full,4,,3,0
296,12,16,Slots Full,2,,2,1
297,8,15,Slots Full,2,,2,0
298,1,5,Slots Full,2,,2,1
299,6,14,Slots Full,2,,2,0
300,15,14,Slots Full,2,,2,1
301,1,13,Slots Full,2,,2,0
302,16,3,Slots Full,4,,3,1
303,5,13,Slots Full,2,,2,0
304,7,14,Slots Full,2,,2,1
305,10,5,Slots Full,2,,2,0
306,4,12,Slots Full,4,,3,0
307,14,7,Slots Full,2,,2,1
308,13,12,Slots Full,2,,2,1
309,17,3,Slots Full,2,,2,0
310,13,6,Slots Full,2,,2,0
311,5,11,Slots Full,2,,2,1
312,3,1,Slots Full,2,,2,1
313,4,12,Slots Full,2,,2,1
314,5,13,Slots Full,1,,0,0
315,6,3,Slots Full,2,,2,1
316,9,12,Slots Full,2,,2,1
317,6,12,Slots Full,1,,1,1
318,13,2,Slots Full,2,,2,0
319,4,16,Slots Full,2,,2,0
320,16,13,Slots Full,1,,1,1
321,15,11,Slots Full,2,,1,1
322,7,15,Slots Full,2,,2,0
323,15,4,Slots Full,2,,2,0
324,3,17,Slots Full,2,,2,0
325,15,4,Slots Full,4,,3,0
326,7,15,Slots Full,2,,2,0
327,12,8,Slots Full,2,,2,1
328,12,14,Slots Full,1,,1,1
329,16,4,Slots Full,2,,2,0
330,6,13,Slots Full,2,,2,1
331,2,14,Slots Full,2,,2,0
332,4,15,Slots Full,4,,3,1
333,11,13,Slots Full,2,,2,1
334,7,14,Slots Full,2,,2,0
335,5,14,Slots Full,2,,2,0
336,11,3,Slots Full,2,,2,1
337,9,12,Slots Full,2,,2,1
338,1,13,Slots Full,4,,3,0
339,12,2,Slots Full,2,,2,1
340,12,4,Slots Full,2,,2,0
341,5,16,Slots Full,4,,3,1
342,17,3,Slots Full,2,,2,0
343,5,16,Slots Full,2,,2,0
344,2,15,Slots Full,2,,2,0
345,11,12,Slots Full,1,,1,1
346,5,15,Slots Full,2,,2,0
347,13,14,Slots Full,1,,0,1
348,12,2,Slots Full,2,,2,1
349,3,16,Slots Full,2,,2,0
350,7,13,Slots Full,2,,2,0
351,16,4,Slots Full,2,,2,0
352,12,4,Slots Full,2,,2,1
353,12,9,Slots Full,2,,2,1
354,14,6,Slots Full,2,,2,1
355,10,6,Slots Full,2,,2,1
356,15,7,Slots Full,2,,2,0
357,13,11,Slots Full,1,,1,1
358,16,4,Slots Full,4,,3,0
359,7,13,Slots Full,2,,2,0
360,15,6,Slots Full,2,,2,0
361,6,14,Slots Full,2,,2,0
362,7,12,Slots Full,2,,2,1
363,17,5,Slots Full,2,,2,0
364,4,17,Slots Full,4,,3,0
365,7,15,Slots Full,2,,2,0
366,7,13,Slots Full,2,,2,1
367,11,4,Slots Full,2,,2,1
368,11,3,Slots Full,2,,1,1
369,4,12,Slots Full,1,,1,1
370,9,13,Slots Full,2,,2,1
371,11,15,Slots Full,2,,1,1
372,5,10,Slots Full,4,,3,1
373,9,3,Slots Full,2,,2,1
374,4,14,Slots Full,2,,2,0
375,3,1,Slots Full,2,,2,1
376,5,10,Slots Full,4,,3,1
377,1,16,Slots Full,2,,2,0
378,16,5,Slots Full,2,,2,1
379,3,4,Slots Full,2,,2,1
380,9,3,Slots Full,2,,2,1
381,15,7,Slots Full,2,,2,1
382,11,15,Slots Full,1,,1,1
383,3,4,Slots Full,2,,2,1
384,5,4,Slots Full,1,,0,1
385,14,1,Slots Full,2,,2,0
386,4,12,Slots Full,2,,2,1
387,9,3,Slots Full,2,,2,0
388,7,12,Slots Full,4,,3,0
389,3,5,Slots Full,2,,2,1
390,16,12,Slots Full,2,,2,1
391,12,13,Slots Full,2,,2,1
392,3,17,Slots Full,4,,3,0
393,4,6,Slots Full,2,,2,1
394,1,12,Slots Full,2,,2,1
395,5,4,Slots Full,2,,2,1
396,15,12,Slots Full,2,,2,1
397,1,5,Slots Full,2,,2,1
398,16,6,Slots Full,2,,2,1
399,8,13,Slots Full,2,,2,1
400,12,8,Slots Full,2,,2,1
401,13,8,Slots Full,2,,2,1
402,5,13,Slots Full,2,,2,0
403,15,7,Slots Full,2,,2,0
404,7,14,Slots Full,2,,2,0
405,6,13,Slots Full,2,,1,1
406,4,14,Slots Full,2,,2,0
407,12,1,Slots Full,2,,2,1
408,2,14,Slots Full,2,,2,0
409,2,13,Slots Full,2,,2,0
410,13,16,Slots Full,2,,2,1
411,11,12,Slots Full,1,,1,1
412,13,1,Slots Full,2,,2,0
413,9,5,Slots Full,2,,2,1
414,3,9,Slots Full,1,,1,1
415,16,5,Slots Full,2,,2,1
416,8,15,Slots Full,2,,2,0
417,4,14,Slots Full,2,,2,0
418,3,4,Slots Full,2,,2,1
419,15,12,Slots Full,2,,2,1
420,3,17,Slots Full,4,,3,0
421,14,5,Slots Full,2,,2,0
422,6,13,Slots Full,2,,2,1
423,12,10,Slots Full,2,,2,1
424,3,13,Slots Full,2,,2,0
425,5,7,Slots Full,2,,2,1
426,13,8,Slots Full,2,,2,1
427,4,13,Slots Full,2,,2,0
428,3,13,Slots Full,2,,2,0
429,15,2,Slots Full,2,,2,0
430,5,11,Slots Full,2,,2,1
431,1,12,Slots Full,2,,2,1
432,3,12,Slots Full,4,,3,1
433,8,14,Slots Full,2,,2,0
434,16,6,Slots Full,2,,2,1
435,5,14,Slots Full,2,,2,0
436,1,12,Slots Full,2,,2,0
437,8,15,Slots Full,2,,2,0
438,12,9,Slots Full,2,,2,1
439,4,13,Slots Full,2,,2,0
440,15,4,Slots Full,2,,2,0
441,10,3,Slots Full,2,,2,0
442,10,6,Slots Full,2,,2,1
443,3,11,Slots Full,2,,2,1
444,13,14,Slots Full,2,,2,1
445,5,14,Slots Full,2,,2,0
446,14,3,Slots Full,2,,2,0
447,2,12,Slots Full,2,,2,0
448,9,5,Slots Full,2,,2,1
449,12,11,Slots Full,1,,1,1
450,1,15,Slots Full,2,,2,0
451,3,11,Slots Full,2,,2,0
452,13,6,Slots Full,2,,2,0
453,13,3,Slots Full,4,,3,1
454,11,3,Slots Full,2,,2,1
455,17,12,Slots Full,1,,1,1
456,3,5,Slots Full,2,,2,1
457,3,12,Slots Full,2,,2,0
458,11,5,Slots Full,2,,2,1
459,13,7,Slots Full,2,,2,0
460,5,15,Slots Full,4,,3,1
461,12,8,Slots Full,1,,0,1
462,15,7,Slots Full,2,,2,0
463,14,4,Slots Full,2,,2,0
464,12,10,Slots Full,2,,2,1
465,13,6,Slots Full,2,,2,0
466,13,14,Slots Full,2,,2,1
467,8,15,Slots Full,2,,2,0
468,5,6,Slots Full,2,,2,1
469,15,12,Slots Full,1,,1,1
470,15,12,Slots Full,1,,1,1
471,3,12,Slots Full,4,,3,1
472,3,6,Slots Full,2,,2,1
473,3,12,Slots Full,4,,3,1
474,8,15,Slots Full,2,,2,1
475,11,1,Slots Full,2,,2,1
476,7,12,Slots Full,4,,3,0
477,2,13,Slots Full,2,,2,0
478,9,16,Slots Full,3,,2,1
479,6,17,Slots Full,2,,2,1
480,13,6,Slots Full,2,,2,0
481,5,11,Slots Full,2,,2,1
482,3,13,Slots Full,2,,2,0
483,16,8,Slots Full,2,,2,0
484,3,1,Slots Full,2,,2,1
485,17,6,Slots Full,2,,2,1
486,12,6,Slots Full,2,,2,1
487,2,13,Slots Full,4,,3,0
488,12,16,Slots Full,2,,2,1
489,15,1,Slots Full,2,,2,0
490,3,1,Slots Full,2,,2,1
491,4,16,Slots Full,2,,2,0
492,7,12,Slots Full,4,,3,0
493,12,9,Slots Full,2,,2,1
494,15,8,Slots Full,2,,2,0
495,7,5,Slots Full,2,,2,1
496,13,2,Slots Full,2,,2,0
497,6,10,Slots Full,2,,1,1
498,8,15,Slots Full,4,,3,0
499,11,13,Slots Full,2,,2,1
500,2,16,Slots Full,2,,2,0
501,5,7,Slots Full,2,,2,1
502,13,6,Slots Full,2,,2,1
503,12,8,Slots Full,4,,3,1
504,12,4,Slots Full,2,,2,1
505,13,4,Slots Full,2,,2,1
506,8,13,Slots Full,2,,2,1
507,12,9,Slots Full,2,,2,1
508,15,8,Slots Full,2,,2,0
509,13,8,Slots Full,2,,2,1
510,7,13,Slots Full,2,,2,0
511,9,12,Slots Full,2,,2,1
512,17,3,Slots Full,2,,2,0
513,9,13,Slots Full,2,,2,1
514,12,11,Slots Full,4,,3,1
515,5,16,Slots Full,2,,2,1
516,12,11,Slots Full,1,,1,1
517,3,6,Slots Full,2,,2,1
518,16,2,Slots Full,2,,2,0
519,3,17,Slots Full,2,,2,0
520,11,13,Slots Full,4,,3,1
521,13,6,Slots Full,2,,2,1
522,14,13,Slots Full,2,,2,1
523,3,5,Slots Full,2,,2,1
524,16,3,Slots Full,2,,2,0
525,14,3,Slots Full,4,,3,0
526,13,4,Slots Full,2,,2,1
527,3,16,Slots Full,2,,2,0
528,13,2,Slots Full,2,,2,0
529,13,2,Slots Full,2,,2,0
530,5,13,Slots Full,2,,2,0
531,11,5,Slots Full,2,,2,1
532,3,13,Slots Full,4,,3,0
533,13,11,Slots Full,2,,2,1
534,13,12,Slots Full,4,,3,1
535,12,14,Slots Full,2,,2,1
536,3,15,Slots Full,2,,2,0
537,3,4,Slots Full,2,,2,1
538,10,13,Slots Full,2,,2,1
539,16,12,Slots Full,2,,2,1
540,4,15,Slots Full,2,,2,0
541,12,11,Slots Full,2,,2,1
542,12,7,Slots Full,2,,2,0
543,17,5,Slots Full,2,,2,0
544,10,14,Slots Full,2,,2,1
545,15,7,Slots Full,2,,2,0
546,5,17,Slots Full,2,,2,0
547,1,15,Slots Full,1,,0,1
548,14,13,Slots Full,2,,2,1
549,13,10,Slots Full,2,,2,1
550,14,15,Slots Full,2,,2,1
551,14,5,Slots Full,2,,2,0
552,8,13,Slots Full,2,,2,1
553,6,16,Slots Full,2,,2,1
554,16,13,Slots Full,2,,2,1
555,11,13,Slots Full,2,,2,1
556,8,12,Slots Full,2,,2,1
557,15,13,Slots Full,2,,2,1
558,7,15,Slots Full,2,,2,0
559,15,4,Slots Full,2,,2,0
560,3,15,Slots Full,2,,2,0
561,5,13,Slots Full,2,,2,0
562,2,15,Slots Full,4,,3,0
563,13,6,Slots Full,2,,2,1
564,16,6,Slots Full,2,,2,1
565,13,7,Slots Full,2,,2,0
566,15,2,Slots Full,2,,2,0
567,3,12,Slots Full,2,,2,0
568,6,11,Slots Full,2,,2,1
569,15,14,Slots Full,2,,2,1
570,15,7,Slots Full,2,,2,0
571,13,7,Slots Full,2,,2,0
572,7,12,Slots Full,2,,2,0
573,5,3,Slots Full,2,,2,1
574,10,15,Slots Full,2,,2,1
575,12,4,Slots Full,2,,2,1
576,3,15,Slots Full,2,,2,0
577,5,12,Slots Full,2,,2,0
578,1,13,Slots Full,2,,2,0
579,5,4,Slots Full,2,,2,1
580,3,13,Slots Full,2,,2,0
581,12,3,Slots Full,2,,2,1
582,11,5,Slots Full,2,,2,1
583,6,15,Slots Full,2,,2,0
584,14,6,Slots Full,2,,2,1
585,12,11,Slots Full,1,,1,1
586,5,4,Slots Full,2,,2,1
587,16,6,Slots Full,2,,2,1
588,13,6,Slots Full,2,,2,0
589,13,12,Slots Full,2,,2,1
590,8,12,Slots Full,2,,2,1
591,5,12,Slots Full,2,,2,0
592,5,3,Slots Full,2,,2,1
593,5,11,Slots Full,2,,2,1
594,13,1,Slots Full,2,,2,0
595,4,13,Slots Full,2,,2,1
596,12,10,Slots Full,2,,2,1
597,16,6,Slots Full,2,,2,1
598,13,4,Slots Full,2,,2,0
599,13,4,Slots Full,2,,2,1
600,13,6,Slots Full,2,,2,1
601,13,10,Slots Full,2,,2,1
602,8,5,Slots Full,1,,1,1
603,13,15,Slots Full,2,,2,1
604,12,5,Slots Full,2,,2,1
605,4,16,Slots Full,2,,2,0
606,6,12,Slots Full,2,,2,0
607,10,13,Slots Full,2,,2,1
608,12,17,Slots Full,1,,1,1
609,4,11,Slots Full,2,,2,1
610,14,13,Slots Full,2,,2,1
611,13,4,Slots Full,2,,2,1
612,14,4,Slots Full,2,,2,1
613,13,3,Slots Full,2,,2,0
614,5,12,Slots Full,2,,2,0
615,10,15,Slots Full,2,,1,1
616,3,17,Slots Full,2,,2,0
617,15,4,Slots Full,2,,2,0
618,17,3,Slots Full,2,,2,0
619,4,15,Slots Full,2,,2,0
620,15,7,Slots Full,2,,2,0
621,13,9,Slots Full,2,,2,1
622,16,10,Slots Full,2,,2,1
623,2,14,Slots Full,2,,2,0
624,4,6,Slots Full,2,,2,1
625,2,16,Slots Full,2,,2,0
626,15,1,Slots Full,2,,2,0
627,15,6,Slots Full,2,,2,0
628,15,7,Slots Full,2,,2,0
629,4,16,Slots Full,2,,2,0
630,14,5,Slots Full,2,,2,0
631,14,15,Slots Full,1,,0,1
632,14,15,Slots Full,0,,0,1
633,5,6,Slots Full,2,,2,1
634,15,14,Slots Full,2,,2,1
635,12,13,Slots Full,2,,2,1
636,16,8,Slots Full,2,,2,1
637,9,13,Slots Full,2,,2,1
638,4,15,Slots Full,2,,2,0
639,13,8,Slots Full,2,,2,1
640,17,6,Slots Full,2,,2,1
641,5,7,Slots Full,2,,2,0
642,16,1,Slots Full,2,,2,0
643,15,2,Slots Full,2,,2,0
644,14,6,Slots Full,4,,3,1
645,9,6,Slots Full,1,,1,1
646,8,3,Slots Full,2,,2,1
647,12,1,Slots Full,2,,2,0
648,13,3,Slots Full,2,,2,0
649,9,15,Slots Full,2,,2,1
650,15,5,Slots Full,2,,2,0
651,3,2,Slots Full,2,,2,1
652,17,8,Slots Full,2,,2,1
653,3,12,Slots Full,2,,2,0
654,13,3,Slots Full,2,,2,0
655,16,6,Slots Full,4,,3,1
656,5,7,Slots Full,4,,3,0
657,15,4,Slots Full,2,,2,0
658,15,9,Slots Full,2,,2,1
659,15,2,Slots Full,4,,3,0
660,13,2,Slots Full,2,,2,0
661,5,13,Slots Full,2,,2,0
662,6,14,Slots Full,1,,0,1
663,5,10,Slots Full,2,,2,0
664,5,12,Slots Full,2,,2,1
665,17,6,Slots Full,2,,2,1
666,2,16,Slots Full,2,,2,0
667,10,15,Slots Full,2,,2,1
668,1,14,Slots Full,2,,2,0
669,16,13,Slots Full,2,,2,1
670,16,3,Slots Full,2,,2,0
671,6,15,Slots Full,2,,2,0
672,5,15,Slots Full,2,,2,0
673,10,13,Slots Full,2,,2,1
674,6,7,Slots Full,4,,3,1
675,15,6,Slots Full,2,,2,1
676,7,15,Slots Full,2,,2,0
677,8,5,Slots Full,1,,1,1
678,8,14,Slots Full,2,,2,0
679,17,5,Slots Full,2,,2,0
680,16,3,Slots Full,2,,2,0
681,5,17,Slots Full,2,,2,0
682,15,6,Slots Full,2,,2,0
683,8,17,Slots Full,2,,2,1
684,6,7,Slots Full,2,,2,1
685,9,15,Slots Full,2,,2,1
686,11,3,Slots Full,2,,2,1
687,5,7,Slots Full,2,,2,0
688,15,9,Slots Full,2,,2,1
689,13,4,Slots Full,2,,2,0
690,14,2,Slots Full,2,,2,0
691,14,15,Slots Full,2,,2,1
692,14,10,Slots Full,2,,2,1
693,12,5,Slots Full,2,,2,0
694,6,4,Slots Full,2,,2,1
695,13,3,Slots Full,2,,2,0
696,13,5,Slots Full,2,,2,0
697,12,5,Slots Full,2,,2,0
698,4,13,Slots Full,2,,2,1
699,9,3,Slots Full,2,,2,0
700,1,17,Slots Full,2,,2,0
701,4,14,Slots Full,2,,2,1
702,17,3,Slots Full,2,,2,0
703,17,8,Slots Full,2,,2,1
704,3,17,Slots Full,2,,2,0
705,15,6,Slots Full,2,,2,0
706,5,15,Slots Full,4,,3,1
707,12,17,Slots Full,2,,2,1
708,14,1,Slots Full,2,,2,0
709,16,12,Slots Full,2,,2,1
710,4,16,Slots Full,2,,2,0
711,4,16,Slots Full,2,,2,0
712,15,12,Slots Full,2,,2,1
713,4,13,Slots Full,2,,2,0
714,10,16,Slots Full,2,,2,1
715,9,16,Slots Full,2,,2,0
716,15,9,Slots Full,2,,2,1
717,11,6,Slots Full,2,,2,1
718,9,15,Slots Full,2,,2,1
719,15,9,Slots Full,4,,3,1
720,5,6,Slots Full,2,,2,1
721,3,8,Slots Full,2,,2,0
722,14,6,Slots Full,4,,3,0
723,4,12,Slots Full,1,,1,1
724,3,16,Slots Full,2,,2,0
725,15,14,Slots Full,2,,2,1
726,13,5,Slots Full,4,,3,0
727,13,11,Slots Full,2,,2,1
728,3,9,Slots Full,2,,2,1
729,15,2,Slots Full,2,,2,0
730,11,14,Slots Full,1,,1,1
731,11,13,Slots Full,2,,2,1
732,13,12,Slots Full,0,,0,1
