#{"t_start": 1668544598.6380892, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
10,50,258.683905,0.4,0.5390056789877453
14,50,259.980679,0.36,0.47302408918972727
8,50,261.31089,0.42,0.4821335192609378
16,50,262.628603,0.34,0.4751543663628345
4,50,263.986477,0.46,0.6039393939393939
10,50,265.319222,0.4,0.49843291881508445
10,50,266.60926,0.4,0.5102559277380504
24,50,267.875673,0.26,0.28849920716351085
6,50,269.236876,0.44,0.5534124629080118
-6,50,270.596079,0.56,0.6655589402750854
0,50,271.944704,0.5,0.5518785995063534
0,50,273.298445,0.5,0.5845716382315171
6,50,274.688095,0.44,0.5965491923641704
6,50,275.992386,0.44,0.5053228534474181
8,50,277.327728,0.42,0.5312309257375382
8,50,278.73126,0.42,0.43593155893536123
14,50,280.225675,0.36,0.5211576846307385
0,50,281.59391,0.5,0.6190054073220459
14,50,283.091539,0.36,0.3953804347826087
8,50,284.550939,0.42,0.5542131350681536
16,50,285.890345,0.34,0.42854307264787617
-4,50,287.264097,0.54,0.6512685914260717
6,50,288.698206,0.44,0.5175289312457454
6,50,290.105585,0.44,0.5015120476051117
8,50,291.471078,0.42,0.483268556261257
12,50,292.862622,0.38,0.5090946042068896
0,50,294.253181,0.5,0.5822934067013855
10,50,295.632107,0.4,0.4687625957275292
10,50,297.003229,0.4,0.4378361920227342
18,50,298.373865,0.32,0.44206128133704736
-4,50,299.875673,0.54,0.6952312656866261
8,50,301.292472,0.42,0.5323256840247131
12,50,302.687977,0.38,0.5098948963166366
10,50,304.185416,0.4,0.5363689547581904
14,50,305.648919,0.36,0.5038379530916844
22,50,308.126871,0.28,0.3843784378437844
16,50,310.678571,0.34,0.37554864667154353
12,50,312.101392,0.38,0.4765141612200436
18,50,313.478758,0.32,0.3821994240460763
-2,50,314.959437,0.52,0.65866690816881
8,50,316.390683,0.42,0.5525341130604289
8,50,317.823005,0.42,0.5180451804518045
12,50,319.211425,0.38,0.4517352550730135
6,50,320.637514,0.44,0.5159934198501188
4,50,322.031799,0.46,0.6175927635222448
18,50,323.419178,0.32,0.4330609067912045
2,50,324.822074,0.48,0.5933108487914559
16,50,327.329393,0.34,0.4111026945135808
12,50,329.829848,0.38,0.4625630292074969
14,50,331.290476,0.36,0.4754161086665391
28,50,332.644728,0.22,0.29559086604230245
10,50,334.158688,0.4,0.4776569496481769
4,50,335.588828,0.46,0.5430206957287539
6,50,337.080959,0.44,0.5005694760820045
10,50,338.493091,0.4,0.5642117376294592
-8,50,340.028904,0.58,0.6332648487112439
16,50,341.441762,0.34,0.41280334000173957
10,50,342.881308,0.4,0.5523870849047926
8,50,344.320975,0.42,0.47276649289951467
-8,50,345.829348,0.58,0.6869926199261993
12,50,347.234817,0.38,0.47852241752044367
4,50,348.699033,0.46,0.5571745890715237
10,50,350.155506,0.4,0.45894682141001214
12,50,351.586823,0.38,0.47733866933466734
10,50,353.058532,0.4,0.5769101689226983
16,50,354.516003,0.34,0.4365161655198416
6,50,355.972508,0.44,0.5326990578237576
-2,50,357.547351,0.52,0.6480607238729983
22,50,358.95408,0.28,0.37154768108389785
0,50,360.495509,0.5,0.5989438576987215
14,50,361.934134,0.36,0.4369180394965722
8,50,363.426088,0.42,0.4907619215203238
20,50,364.871838,0.3,0.4322661382834498
-2,50,366.356013,0.52,0.6202862028620286
10,50,367.819867,0.4,0.5431456854314568
8,50,369.319557,0.42,0.5166331965423906
8,50,370.860569,0.42,0.5273143050732616
16,50,372.294603,0.34,0.4295691609977324
10,50,373.773562,0.4,0.5185969156335047
16,50,375.231237,0.34,0.44576898762756256
