#{"t_start": 1679328943.2951014, "env_id": "DeepRMSA-v2"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
116,50,122.734708,0.34,0.4188780053428317
136,50,124.169576,0.22,0.29074288116002944
128,50,125.162467,0.26,0.3177638837808018
146,50,125.986388,0.28,0.39403101531259144
118,50,126.862332,0.36,0.4410625844214318
118,50,127.751014,0.24,0.26450300672090554
152,50,128.670499,0.22,0.24383611312545322
148,50,129.535381,0.26,0.32128760635032017
114,50,130.444032,0.28,0.3256293111170832
122,50,131.297645,0.32,0.3493220182639978
132,50,132.163876,0.3,0.38026154474867185
162,50,133.007503,0.24,0.3303472571716155
90,50,133.889721,0.4,0.527351864675042
110,50,134.890843,0.4,0.4756038413037152
130,50,136.404423,0.28,0.4143472324335679
132,50,137.458743,0.18,0.2545615938455469
118,50,138.396755,0.36,0.41795269838370924
98,50,139.228861,0.44,0.5100364111660909
134,50,140.132816,0.28,0.3276391554702495
124,50,140.967527,0.34,0.38033926016758635
124,50,141.848765,0.34,0.4304698216735254
152,50,142.73303,0.3,0.3700613250226199
168,50,143.77444,0.22,0.24938994631527575
124,50,145.378947,0.34,0.4077954735959765
108,50,146.706385,0.34,0.4575634199812089
106,50,148.190502,0.28,0.33783922171018943
158,50,149.623363,0.2,0.24196750902527075
112,50,150.513266,0.3,0.45369969710082214
126,50,151.46128,0.32,0.4355774811375508
124,50,152.350528,0.34,0.43223847640077284
100,50,153.276664,0.42,0.4887229862475442
118,50,154.145702,0.32,0.3745980707395498
96,50,155.080968,0.38,0.4901244321548489
132,50,156.013962,0.26,0.347352609838528
102,50,156.945534,0.36,0.3719858156028369
134,50,157.837793,0.28,0.31709097545396475
124,50,158.793178,0.34,0.41507528461255966
144,50,160.090643,0.26,0.34170180145649676
132,50,161.678788,0.3,0.37846425419240953
126,50,162.596616,0.36,0.376414273281114
120,50,163.539273,0.34,0.4227373068432671
84,50,164.407429,0.46,0.5621668851026649
124,50,165.358115,0.26,0.2839950627442913
146,50,166.280603,0.24,0.263349395220769
134,50,167.223823,0.32,0.3448683322079676
148,50,168.121306,0.26,0.3707711704139525
122,50,169.08549,0.32,0.3862554730630116
154,50,170.038697,0.2,0.2241979126401237
134,50,171.025573,0.28,0.3315866887295459
118,50,172.154325,0.36,0.4185491276400367
98,50,173.855195,0.36,0.46628492447428177
94,50,174.913633,0.4,0.5330499038364207
134,50,175.893902,0.28,0.3549053356282272
120,50,176.836588,0.3,0.41938194379609744
142,50,177.845038,0.24,0.30187082028273937
120,50,178.804612,0.34,0.3871807711567351
128,50,179.8075,0.26,0.32042034019057797
154,50,180.729483,0.28,0.32340288234028824
138,50,181.692419,0.28,0.35388349514563106
140,50,182.703414,0.22,0.35231316725978645
134,50,183.772315,0.24,0.3268376068376068
124,50,185.125071,0.34,0.39624197983501375
136,50,186.706711,0.3,0.39310753431420953
114,50,187.657398,0.36,0.3871729957805907
108,50,188.654894,0.3,0.3492128819837432
126,50,189.638835,0.24,0.35876369327073554
96,50,190.604139,0.42,0.47212692967409947
120,50,191.594446,0.26,0.3409453530115676
128,50,192.580537,0.26,0.31954921385076795
146,50,193.587304,0.24,0.3470535086838671
96,50,194.539038,0.46,0.4852544584602001
134,50,195.535952,0.28,0.33929613066303715
118,50,196.537475,0.32,0.3529926156237855
108,50,198.216728,0.34,0.3501448750452735
102,50,199.596088,0.36,0.4415826484792002
156,50,200.582901,0.22,0.3226954177897574
158,50,201.62327,0.2,0.24392764857881136
118,50,202.620973,0.32,0.3781482477368468
114,50,203.854659,0.32,0.41167034289151794
116,50,204.809018,0.3,0.38518048249591874
98,50,205.819561,0.4,0.4499626276887302
124,50,206.819472,0.26,0.30404463040446306
100,50,207.8089,0.38,0.40102389078498296
116,50,208.782963,0.34,0.42541180825467334
98,50,210.418393,0.36,0.40947531929582326
116,50,211.966743,0.34,0.44296994955033997
118,50,213.066498,0.32,0.45213076474022185
154,50,214.122656,0.2,0.33198841299399956
100,50,215.153532,0.42,0.5297945523844938
116,50,216.18099,0.34,0.4013001281816517
98,50,217.212856,0.36,0.4541004802364241
112,50,218.235271,0.3,0.3310088331008833
94,50,219.293593,0.36,0.47502626301212875
106,50,220.324963,0.4,0.46398590527515804
138,50,221.389001,0.24,0.34494331065759637
118,50,223.163571,0.32,0.37090713902308103
104,50,224.61316,0.3,0.38162445088326014
108,50,225.653725,0.3,0.375723074097879
122,50,226.723521,0.32,0.36240132182852947
132,50,227.743525,0.3,0.3995071463775259
96,50,228.788221,0.38,0.4370745330773259
106,50,229.806072,0.32,0.3913316582914573
112,50,230.98131,0.3,0.3892764981362898
118,50,232.043036,0.36,0.44963448210386403
116,50,233.130221,0.3,0.40510112583441266
122,50,234.262347,0.32,0.470535536531953
128,50,236.194288,0.26,0.2920515949102318
116,50,237.380116,0.26,0.34558463197098893
108,50,238.507617,0.38,0.5025252525252525
128,50,239.560173,0.3,0.45334142149428774
158,50,240.630404,0.24,0.2769100489273617
112,50,241.711074,0.34,0.40080216397724094
92,50,242.763431,0.38,0.45507748104187273
124,50,243.844108,0.34,0.4025662328071633
122,50,244.979072,0.32,0.39510010055763783
154,50,246.0619,0.16,0.2135388002201431
132,50,247.741571,0.26,0.3202092511013216
118,50,249.316832,0.32,0.43348920505422345
138,50,250.414732,0.28,0.388911495422177
110,50,251.545343,0.32,0.3911596958174905
108,50,252.640015,0.34,0.38063872255489023
132,50,253.70164,0.34,0.4416275152911976
122,50,254.788792,0.32,0.41092051630434784
126,50,255.871903,0.36,0.5403758777364726
116,50,256.968597,0.34,0.43638348551012307
108,50,258.017622,0.34,0.3826771653543307
92,50,259.370308,0.42,0.5363342409802587
132,50,261.290346,0.3,0.37235391669105455
116,50,262.398065,0.34,0.44117925869750685
114,50,263.466417,0.36,0.4577786810283508
96,50,264.61968,0.34,0.40178834627100324
106,50,265.749495,0.36,0.40507859733978235
110,50,266.936606,0.4,0.5110118745559727
120,50,268.060911,0.3,0.38059424326833796
114,50,269.20201,0.36,0.4113481534600215
130,50,270.286425,0.32,0.35083848190644307
100,50,271.637158,0.38,0.45914212669254806
144,50,273.669475,0.26,0.33219578783151327
164,50,274.859044,0.18,0.2683368869936034
130,50,276.035927,0.32,0.444004400440044
158,50,277.246481,0.2,0.23500365764447695
174,50,278.391833,0.2,0.2481045751633987
118,50,279.557714,0.36,0.43871490280777536
146,50,280.702624,0.28,0.39449375113204127
138,50,281.933554,0.28,0.3675438596491228
118,50,283.067052,0.32,0.3923139231392314
124,50,284.658837,0.34,0.4213919969656742
134,50,286.472276,0.32,0.4151891793090843
100,50,287.600539,0.38,0.48643160420897175
118,50,288.72183,0.28,0.3129013426736719
134,50,289.845826,0.32,0.388982574480045
120,50,291.010418,0.3,0.4139162428308625
112,50,292.228064,0.3,0.37284749310246407
148,50,293.391683,0.26,0.3337478477137938
142,50,294.580284,0.24,0.2732821214353362
114,50,295.727849,0.32,0.3816138170519967
132,50,297.516883,0.34,0.40202553940995156
140,50,299.177955,0.26,0.28919893697798027
128,50,300.37719,0.22,0.30713463751438436
128,50,301.547146,0.26,0.29688083675756444
126,50,302.775937,0.28,0.36809602505001304
124,50,303.912012,0.3,0.3692392604176249
128,50,305.185315,0.22,0.2828509796872191
102,50,306.404249,0.36,0.39686346863468636
102,50,307.600624,0.4,0.5138640849703919
112,50,308.865905,0.34,0.4578409595735229
122,50,311.001896,0.28,0.34271609215312665
122,50,312.194088,0.32,0.4575287643821911
134,50,313.409053,0.28,0.4158183241973375
108,50,314.59795,0.26,0.34367046847016686
74,50,315.777804,0.44,0.4673933123960835
116,50,316.948748,0.3,0.3913727668240304
120,50,318.144163,0.38,0.4590932777488275
112,50,319.293747,0.3,0.3036872336483231
152,50,320.479659,0.14,0.21774276066714418
148,50,322.230099,0.18,0.23816646137603378
162,50,323.989905,0.24,0.2766711857336531
122,50,325.122758,0.32,0.37935379353793536
112,50,326.363185,0.3,0.40835916408359163
106,50,327.569762,0.4,0.458657120405134
120,50,328.779468,0.34,0.4272888964173795
146,50,329.955539,0.28,0.3765986394557823
136,50,331.205026,0.3,0.37556697913516784
144,50,332.374271,0.22,0.3039826605256028
130,50,333.712664,0.28,0.41693902325147075
156,50,335.891596,0.22,0.31314319317847694
154,50,337.21828,0.2,0.2804227478610971
110,50,338.410903,0.32,0.4321682191275477
138,50,339.640265,0.28,0.3139269406392694
106,50,340.868143,0.36,0.47261571776594785
136,50,342.088993,0.3,0.35449580651453094
122,50,343.297187,0.32,0.38486197684772927
106,50,344.550119,0.36,0.44363599098175854
126,50,345.760257,0.28,0.39464850867939005
138,50,347.857106,0.28,0.36482084690553745
124,50,349.332277,0.26,0.31181088471376905
124,50,350.590561,0.22,0.2814103782550846
144,50,351.814456,0.26,0.3134665822555847
92,50,353.115595,0.46,0.5638832554448462
132,50,354.351117,0.26,0.35648359681988484
136,50,355.636759,0.3,0.3499836405278656
134,50,356.865919,0.24,0.3229980892826125
112,50,358.149666,0.3,0.31710853355426677
112,50,360.242675,0.38,0.5077415910304325
110,50,361.79773,0.32,0.36386481802426346
118,50,363.040952,0.28,0.32028241335044927
130,50,364.338835,0.28,0.370009912588988
160,50,365.697115,0.22,0.30402112103980505
130,50,367.024943,0.32,0.38053485313459007
126,50,368.268455,0.28,0.41553418356679905
106,50,369.556694,0.32,0.4005275438774475
112,50,370.802471,0.34,0.4326270831588644
136,50,373.13011,0.26,0.30134711201328657
116,50,374.452701,0.34,0.40731820287169984
126,50,375.706625,0.32,0.4054221854304636
116,50,376.941381,0.34,0.4059415337889142
120,50,378.197544,0.3,0.3498757102272727
130,50,379.442192,0.28,0.3920880834064114
144,50,380.717101,0.22,0.24203558129913116
140,50,381.938818,0.26,0.36435577351761034
86,50,383.241582,0.44,0.5159465020576132
152,50,385.495854,0.26,0.32322765505129863
130,50,386.894907,0.28,0.3118195279156868
78,50,388.159087,0.44,0.4732023650581728
86,50,389.45116,0.44,0.5360498735092157
136,50,390.695897,0.3,0.38814474210315875
