#{"t_start": 1674697074.9157429, "env_id": "DeepRMSAKSP-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected
22,50,68.879069,0.28,0.37097470430803764,12,10,5,9
30,50,69.506812,0.2,0.28933127174333206,8,7,15,10
30,50,70.129447,0.2,0.2258008356545961,13,3,10,14
40,50,70.779234,0.1,0.14902441323404655,12,16,10,7
38,50,71.427037,0.12,0.16764490095377843,8,13,15,8
30,50,72.063953,0.2,0.20295963285567106,5,14,8,13
34,50,72.714074,0.16,0.19618777248301733,12,12,11,7
30,50,73.327266,0.2,0.29767173369251493,13,12,4,11
26,50,73.96856,0.24,0.26348467209934034,9,10,7,12
32,50,74.61883,0.18,0.23391812865497075,10,7,11,13
18,50,75.209567,0.32,0.34798572157062724,7,13,8,6
26,50,75.831191,0.24,0.316082876521416,10,12,9,7
16,50,76.433011,0.34,0.371494875265906,8,11,7,7
32,50,77.060149,0.18,0.23776091081593928,14,7,8,12
12,50,77.663832,0.38,0.44886363636363635,11,4,6,10
28,50,78.270311,0.22,0.2857914640734738,13,9,6,11
16,50,78.8625,0.34,0.4835714285714286,10,7,6,10
40,50,79.521657,0.1,0.10379724162636575,9,13,8,15
28,50,80.19714,0.22,0.2926580210354335,14,11,7,7
20,50,80.830457,0.3,0.35667018317828714,13,9,5,8
20,50,81.443044,0.3,0.37205567451820126,6,11,9,9
36,50,82.11072,0.14,0.19869437293122472,11,10,12,10
30,50,82.77166,0.2,0.19503321733628598,6,10,5,19
28,50,83.416586,0.22,0.3047337278106509,12,9,9,9
18,50,84.064471,0.32,0.4018724921979492,10,6,1,17
30,50,84.729769,0.2,0.22302529685080022,9,15,6,10
20,50,85.339949,0.3,0.3836198379766845,13,8,8,6
26,50,85.977666,0.24,0.25368903709879115,8,7,14,9
18,50,86.595493,0.32,0.40187872023809523,8,10,7,9
46,50,87.281953,0.04,0.0630690440060698,10,14,11,13
32,50,87.941476,0.18,0.27680272791094174,11,10,8,12
26,50,88.595675,0.24,0.3224561403508772,6,10,15,7
26,50,89.251227,0.24,0.3440327650252405,8,11,9,10
24,50,89.886709,0.26,0.3228449402946047,11,8,8,10
28,50,90.544753,0.22,0.28186207524824636,8,9,10,12
26,50,91.235234,0.24,0.34375,7,9,13,9
32,50,91.902158,0.18,0.23999629492404595,9,11,9,12
24,50,92.561422,0.26,0.2835820895522388,13,7,9,8
30,50,93.221916,0.2,0.22033583820391503,7,12,10,11
26,50,93.863539,0.24,0.326605504587156,12,8,10,8
24,50,94.51658,0.26,0.3122875182127246,7,14,5,11
18,50,95.163722,0.32,0.4085337325722841,9,5,11,9
30,50,95.820334,0.2,0.2728648444150194,9,9,15,7
24,50,96.569422,0.26,0.335311852270586,5,11,13,8
26,50,97.243235,0.24,0.3126169973792587,9,6,11,12
18,50,97.844023,0.32,0.3703599550056243,10,6,9,9
16,50,98.459067,0.34,0.39953926282051283,15,6,6,6
36,50,99.141502,0.14,0.19760227153223262,10,13,11,9
28,50,99.84096,0.22,0.28172339169781624,10,13,9,7
28,50,100.529542,0.22,0.32621828433346756,11,13,8,7
34,50,101.205067,0.16,0.19908732999284182,11,12,11,8
22,50,101.835428,0.28,0.3610948191593353,12,8,10,6
16,50,102.482745,0.34,0.4108654557409386,12,9,6,6
30,50,103.183423,0.2,0.30884910485933503,14,11,7,8
18,50,103.806074,0.32,0.38664622721853176,4,13,9,8
18,50,104.474928,0.32,0.4132597684515195,8,6,9,11
20,50,105.13589,0.3,0.3859173368243875,6,9,9,11
24,50,105.797862,0.26,0.3108022741629817,7,7,13,10
30,50,106.540606,0.2,0.2169273800890915,7,12,14,7
22,50,107.24156,0.28,0.31255172413793103,6,7,11,12
4,50,107.849379,0.46,0.5150546229682921,4,8,8,7
18,50,108.484903,0.32,0.4116733933561006,11,9,8,6
26,50,109.122041,0.24,0.2881454264165539,9,15,7,7
30,50,109.860689,0.2,0.27180727207594485,5,11,11,13
24,50,110.550064,0.26,0.28165584415584416,13,7,10,7
32,50,111.260444,0.18,0.23454179254783483,7,11,10,13
24,50,111.886138,0.26,0.33459829692706405,11,14,8,4
32,50,112.588701,0.18,0.23539771059583212,9,13,11,8
12,50,113.329395,0.38,0.44193825042881646,11,10,4,6
14,50,114.029094,0.36,0.42807715595536716,6,10,9,7
8,50,114.659114,0.42,0.49199929664146297,9,8,6,6
22,50,115.338718,0.28,0.37490895848506917,8,10,8,10
14,50,115.949831,0.36,0.44817833971053067,6,8,12,6
22,50,116.670416,0.28,0.3782063645130183,7,13,3,13
12,50,117.32673,0.38,0.46353114091493663,6,11,6,8
26,50,117.96785,0.24,0.2913840234889136,8,12,9,9
18,50,118.59588,0.32,0.4142844654252994,10,11,5,8
28,50,119.247808,0.22,0.289798632218845,12,14,7,6
32,50,119.982435,0.18,0.2134351145038168,8,12,11,10
22,50,120.651358,0.28,0.30183983645898144,7,12,6,11
22,50,121.344505,0.28,0.3309171131421368,8,10,7,11
30,50,122.009212,0.2,0.30303329710502913,12,7,12,9
10,50,122.666876,0.4,0.5331373850383996,7,8,11,4
30,50,123.389201,0.2,0.2984778292521509,7,11,7,15
18,50,124.027383,0.32,0.3903809523809524,11,6,6,11
14,50,124.669182,0.36,0.39899277841125047,9,4,6,13
14,50,125.30245,0.36,0.38633818589025753,9,9,5,9
22,50,125.950472,0.28,0.3420418751158051,9,12,8,7
34,50,126.703398,0.16,0.24745928737602546,14,10,9,9
20,50,127.345816,0.3,0.3624724944988998,10,13,5,7
6,50,127.925749,0.44,0.5455539665180449,7,8,9,4
14,50,128.559839,0.36,0.42444444444444446,6,10,4,12
16,50,129.181518,0.34,0.4645763965963744,12,8,7,6
24,50,129.885296,0.26,0.32625206384149696,9,18,4,6
16,50,130.53622,0.34,0.42201834862385323,8,14,6,5
12,50,131.130804,0.38,0.45287907869481764,7,11,6,7
2,50,131.727922,0.48,0.5829223744292238,11,8,4,3
22,50,132.377177,0.28,0.35163683980794413,15,8,5,8
14,50,133.080447,0.36,0.46398247055601205,5,7,13,7
16,50,133.743272,0.34,0.4018124150430449,12,7,8,6
6,50,134.334138,0.44,0.5771321276806008,4,7,4,13
20,50,134.974112,0.3,0.3685391158052154,11,6,7,11
26,50,135.642364,0.24,0.27434410926599195,15,4,9,10
18,50,136.301839,0.32,0.3968074053083971,12,7,8,7
20,50,136.922632,0.3,0.37831660538606776,11,8,8,8
18,50,137.554508,0.32,0.4114214255939975,12,14,4,4
18,50,138.20039,0.32,0.363798043671574,10,3,10,11
12,50,138.813635,0.38,0.4468210361067504,10,9,4,8
10,50,139.415543,0.4,0.49072961373390556,9,10,4,7
28,50,140.101209,0.22,0.30577950461389025,10,7,6,16
10,50,140.733559,0.4,0.5027271017491066,9,8,9,4
14,50,141.369603,0.36,0.4940750171383802,13,10,5,4
8,50,141.97953,0.42,0.5543859649122806,6,11,7,5
10,50,142.615276,0.4,0.4458164393660155,4,10,8,8
10,50,143.213443,0.4,0.5322716548702393,11,8,8,3
26,50,143.878453,0.24,0.30819919043584676,10,12,12,4
28,50,144.548447,0.22,0.30214930952133734,10,12,10,7
16,50,145.178562,0.34,0.4753846153846154,8,7,9,9
16,50,145.781051,0.34,0.4269248937175248,18,6,2,7
22,50,146.446386,0.28,0.29430412107577464,13,7,7,9
24,50,147.097666,0.26,0.31831929142363363,13,8,6,10
18,50,147.747473,0.32,0.4027215571440875,10,9,6,9
22,50,148.399692,0.28,0.3730624819485896,8,5,13,10
22,50,149.057927,0.28,0.3730780979533652,5,7,9,15
26,50,149.718578,0.24,0.34241399880691986,13,8,7,10
8,50,150.334363,0.42,0.5142054661337366,11,8,5,5
18,50,150.957752,0.32,0.41581490429288237,8,15,7,4
22,50,151.601323,0.28,0.35861321776814736,9,8,9,10
20,50,152.245743,0.3,0.3893129770992366,13,8,7,7
2,50,152.835062,0.48,0.4968738158393331,3,6,11,6
12,50,153.472607,0.38,0.4479227618490345,3,15,7,6
16,50,154.106937,0.34,0.5424897119341564,11,11,4,7
32,50,154.788947,0.18,0.22406015037593985,14,12,10,5
18,50,155.433473,0.32,0.41005671717599257,6,12,8,8
18,50,156.081625,0.32,0.4134234234234234,7,10,9,8
22,50,156.738544,0.28,0.3650828729281768,13,9,5,9
12,50,157.399484,0.38,0.4518761642863479,8,9,5,9
28,50,158.070586,0.22,0.30541492405899184,11,15,5,8
26,50,158.744992,0.24,0.2993801461744842,9,11,9,9
20,50,159.409747,0.3,0.40337078651685393,9,12,10,4
18,50,160.025464,0.32,0.48545384018619087,11,9,9,5
22,50,160.707831,0.28,0.3755045871559633,11,12,6,7
18,50,161.797196,0.32,0.4109757249456881,8,11,9,6
24,50,163.172371,0.26,0.2858038513210927,10,8,9,10
28,50,164.390843,0.22,0.3047984644913628,11,10,13,5
14,50,165.366868,0.36,0.42938209331651955,11,3,7,11
4,50,165.953049,0.46,0.5952913868855177,10,8,6,3
18,50,166.58925,0.32,0.3834186877959223,12,8,9,5
16,50,167.209033,0.34,0.46601569978939306,6,14,6,7
14,50,167.823393,0.36,0.47191482226693493,7,12,8,5
16,50,168.487397,0.34,0.45719507502885726,8,13,5,7
20,50,169.141678,0.3,0.3471409275101306,8,13,4,10
24,50,169.783432,0.26,0.3359304221779308,13,10,5,9
16,50,170.412696,0.34,0.3688788379577281,6,14,5,8
24,50,171.072346,0.26,0.3640483383685801,7,13,7,10
20,50,171.764488,0.3,0.37656359451616134,14,8,4,9
18,50,172.406563,0.32,0.4277247614264189,13,9,8,4
18,50,173.019706,0.32,0.3911302432675944,10,14,2,8
12,50,173.670718,0.38,0.41021540776973003,7,8,7,9
12,50,174.31008,0.38,0.473407875546913,9,10,5,7
16,50,174.930773,0.34,0.46405679913223546,10,8,9,6
26,50,175.612842,0.24,0.3079501915708812,9,10,5,14
14,50,176.239122,0.36,0.5052358363913004,7,9,5,11
8,50,176.864183,0.42,0.5408769973987365,13,4,6,6
10,50,177.556397,0.4,0.5674902222646189,9,7,7,7
22,50,178.219398,0.28,0.3386979545218565,12,6,12,6
14,50,178.835758,0.36,0.44134746922024626,9,8,6,9
16,50,179.482016,0.34,0.4116263756937259,8,4,13,8
28,50,180.139704,0.22,0.25647765677806983,9,12,6,12
16,50,180.786803,0.34,0.420658547586829,9,12,4,8
20,50,181.461424,0.3,0.43380126617120834,13,8,9,5
14,50,182.150468,0.36,0.4185576923076923,7,10,5,10
22,50,182.859662,0.28,0.38444906444906446,9,9,9,9
24,50,183.505378,0.26,0.36556982343499195,8,14,9,6
24,50,184.200024,0.26,0.35443966872837823,5,11,11,10
20,50,184.854365,0.3,0.322839809804886,8,7,16,4
24,50,185.598783,0.26,0.3356017525869302,6,15,7,9
20,50,186.328023,0.3,0.4458869852080451,13,7,8,7
22,50,187.019008,0.28,0.36248715313463514,8,8,10,10
14,50,187.664387,0.36,0.4424430059104982,11,5,9,7
24,50,188.374013,0.26,0.2978785236849753,10,10,8,9
32,50,189.072156,0.18,0.2332413424730704,12,13,8,8
18,50,189.742573,0.32,0.3624700018460402,13,9,7,5
32,50,190.423842,0.18,0.22992734295962475,12,15,8,6
24,50,191.098303,0.26,0.31703112240268577,10,14,5,8
20,50,191.76036,0.3,0.3839510615329255,14,6,9,6
16,50,192.42584,0.34,0.4121414647730437,8,6,10,9
18,50,193.072955,0.32,0.4301331743192208,12,7,7,8
0,50,193.689341,0.5,0.6264962649626497,6,3,5,11
14,50,194.347133,0.36,0.4238380943852422,5,11,8,8
12,50,194.997622,0.38,0.43300685602350636,7,7,10,7
14,50,195.616087,0.36,0.4105512067840835,11,10,5,6
14,50,196.251652,0.36,0.49440459110473456,13,8,2,9
14,50,196.88657,0.36,0.44859914967840403,8,12,8,4
20,50,197.53839,0.3,0.3873099203475742,12,7,5,11
12,50,198.201337,0.38,0.43532802169859297,8,9,7,7
24,50,198.824962,0.26,0.37981019918656794,13,7,15,2
26,50,199.515432,0.24,0.31311475409836065,7,18,5,8
18,50,200.192431,0.32,0.4309848695813608,5,6,11,12
26,50,200.8802,0.24,0.2877367335458466,8,9,10,11
24,50,201.54745,0.26,0.36435137895812053,13,7,7,10
24,50,202.217249,0.26,0.33194739895571457,13,10,7,7
24,50,202.884753,0.26,0.32420133729569095,10,6,11,10
16,50,203.539277,0.34,0.4375745526838966,12,10,3,8
26,50,204.244873,0.24,0.2930532445923461,8,14,11,5
22,50,204.925659,0.28,0.35156606702584237,8,8,13,7
28,50,205.631726,0.22,0.24597069597069596,11,12,10,6
16,50,206.292776,0.34,0.4211845292790911,10,9,6,8
26,50,206.961537,0.24,0.284200300273779,7,13,12,6
22,50,207.657225,0.28,0.32989289191820836,7,10,11,8
30,50,208.345942,0.2,0.2876235294117647,11,11,9,9
30,50,209.007852,0.2,0.25889126195561335,13,5,13,9
12,50,209.69367,0.38,0.44385382059800665,10,11,3,7
30,50,210.383456,0.2,0.23993917891535732,13,9,9,9
24,50,211.121058,0.26,0.3229147571035747,14,7,9,7
26,50,211.824004,0.24,0.29576373342517653,7,14,9,8
22,50,212.526498,0.28,0.3350207468879668,13,10,9,4
24,50,213.212094,0.26,0.35159559446484046,9,10,12,6
12,50,213.868477,0.38,0.4718263947098817,9,7,6,9
14,50,214.510572,0.36,0.46907076028703787,5,12,6,9
10,50,215.121093,0.4,0.45864400901681984,6,7,11,6
20,50,215.793622,0.3,0.3755327831685862,9,8,8,10
16,50,216.441115,0.34,0.3953636944419093,7,11,8,7
12,50,217.070493,0.38,0.49528558476881235,7,10,7,7
28,50,217.77294,0.22,0.26164617179786376,13,10,7,9
20,50,218.456077,0.3,0.40391334730957373,8,12,10,5
20,50,219.116786,0.3,0.3888167748377434,14,5,8,8
24,50,219.776579,0.26,0.321390937829294,12,12,8,5
20,50,220.451496,0.3,0.3944029514982453,12,12,6,5
24,50,221.10487,0.26,0.36550799578665133,9,11,11,6
12,50,221.759794,0.38,0.5220033528918693,12,9,8,2
30,50,222.476728,0.2,0.27497812773403324,9,8,14,9
24,50,223.141581,0.26,0.33950381679389313,15,12,6,4
16,50,223.768667,0.34,0.42836892836892837,8,9,10,6
26,50,224.456188,0.24,0.3397031083408513,8,11,10,9
20,50,225.114212,0.3,0.39824384889783226,14,10,5,6
24,50,225.805901,0.26,0.32220079179778705,7,7,14,9
10,50,226.477461,0.4,0.45121527777777776,10,4,4,12
2,50,227.082378,0.48,0.5439972120578498,6,4,7,9
12,50,227.778267,0.38,0.4994740532959327,7,8,5,11
18,50,228.46165,0.32,0.43394170525742304,12,7,9,6
22,50,229.159112,0.28,0.29094360086767895,13,5,7,11
16,50,229.840827,0.34,0.43426462836056934,11,7,6,9
12,50,230.494315,0.38,0.5088021044111696,16,7,4,4
22,50,231.177144,0.28,0.33369079535299373,7,18,7,4
22,50,231.873958,0.28,0.41509433962264153,10,13,7,6
12,50,232.580693,0.38,0.500050622658702,6,8,12,5
20,50,233.226954,0.3,0.3546393572878962,7,10,6,12
-2,50,233.864004,0.52,0.5872553776483908,4,5,7,8
16,50,234.568798,0.34,0.4624547968517337,17,5,8,3
14,50,235.322744,0.36,0.44750349976668224,8,7,9,8
10,50,236.015493,0.4,0.4852753900031837,7,10,7,6
32,50,236.779446,0.18,0.25278773397052967,15,7,13,6
24,50,237.509486,0.26,0.36028137424813944,12,7,10,8
26,50,238.253686,0.24,0.2749927557229788,10,14,4,10
22,50,238.99017,0.28,0.28777176405834326,8,12,7,9
20,50,239.739215,0.3,0.3962639109697933,9,6,13,7
26,50,240.493669,0.24,0.2902195994969527,10,12,11,5
14,50,241.224289,0.36,0.45824450829548613,9,16,4,3
24,50,241.992663,0.26,0.3162362290048763,15,9,11,2
30,50,242.786185,0.2,0.2530628246594139,11,9,12,8
30,50,243.55378,0.2,0.2505586841870028,11,10,13,6
22,50,244.303473,0.28,0.3951507208387942,13,7,4,12
22,50,245.065482,0.28,0.3904351572598018,12,6,9,9
30,50,245.85295,0.2,0.2945185185185185,10,13,10,7
30,50,246.619848,0.2,0.2343825199730484,11,13,10,6
22,50,247.355709,0.28,0.36497196984341773,10,10,9,7
16,50,248.081065,0.34,0.4176842855869507,8,8,5,12
22,50,248.846999,0.28,0.35443312378062,13,7,6,10
28,50,249.600856,0.22,0.2860537378906964,9,11,9,10
12,50,250.283318,0.38,0.4922071392659628,9,8,7,7
26,50,251.021349,0.24,0.31602033695543813,16,8,6,8
22,50,251.748368,0.28,0.3954037605595422,9,11,7,9
24,50,252.490532,0.26,0.31114262919953906,12,7,10,8
26,50,253.241204,0.24,0.27706491778348064,6,8,12,12
16,50,253.915536,0.34,0.46327524826681654,12,10,7,4
16,50,254.630252,0.34,0.4376629213483146,9,7,10,7
20,50,255.357255,0.3,0.41127327629592353,13,5,4,13
24,50,256.106745,0.26,0.372303334059708,15,10,6,6
14,50,256.803643,0.36,0.37630409144516014,10,8,6,8
20,50,257.511888,0.3,0.35976396828323803,11,11,13,0
14,50,258.23976,0.36,0.4560111835973905,7,5,8,12
8,50,258.934019,0.42,0.5219140558123609,10,5,3,11
20,50,259.692867,0.3,0.37315704366023017,8,7,13,7
22,50,260.478164,0.28,0.3433987426176415,6,10,9,11
18,50,261.240152,0.32,0.3770660272330222,10,14,7,3
28,50,262.001071,0.22,0.25884103641456585,7,14,12,6
20,50,262.770302,0.3,0.34184369518612356,6,16,7,6
14,50,263.516705,0.36,0.4433454118107923,5,10,9,8
14,50,264.252813,0.36,0.4547366312837973,10,8,10,4
20,50,265.044284,0.3,0.43972511215042476,6,14,4,11
28,50,265.852439,0.22,0.2401254449906764,12,16,8,3
20,50,266.617018,0.3,0.4052445441214526,13,10,9,3
24,50,267.372877,0.26,0.3291441152187873,11,14,7,5
24,50,268.128284,0.26,0.2663363010246934,9,14,5,9
22,50,268.900894,0.28,0.40363089079108266,10,10,11,5
12,50,269.626591,0.38,0.4973943254198031,8,7,8,8
30,50,270.431366,0.2,0.2994631139391529,11,9,11,9
12,50,271.208577,0.38,0.4637924230465667,6,12,7,6
18,50,271.993837,0.32,0.4077530509691314,9,9,10,6
22,50,272.793785,0.28,0.3500319372205493,8,9,8,11
26,50,273.590054,0.24,0.34279239333924527,10,9,9,10
34,50,274.465752,0.16,0.21279654924514738,7,13,12,10
24,50,275.21099,0.26,0.37013180061440887,10,11,8,8
6,50,275.892949,0.44,0.5159550561797753,9,6,7,6
24,50,276.654456,0.26,0.3579862095022197,13,9,8,7
18,50,277.450436,0.32,0.4492404594294183,12,10,6,6
24,50,278.253255,0.26,0.3536,5,13,13,6
12,50,278.974333,0.38,0.41881885497561855,10,8,5,8
24,50,279.707583,0.26,0.3034346216751313,13,11,6,7
18,50,280.467764,0.32,0.4508962623951182,7,12,9,6
18,50,281.239788,0.32,0.42605773032819294,12,7,7,8
24,50,282.077234,0.26,0.32181787690759683,11,11,7,8
24,50,282.838915,0.26,0.317493772753401,14,9,8,6
14,50,283.553123,0.36,0.47255738002358705,10,6,12,4
6,50,284.232775,0.44,0.48476791005090025,10,12,3,3
22,50,285.040474,0.28,0.4032090199479618,16,3,12,5
6,50,285.750924,0.44,0.5556502794354456,5,8,11,4
24,50,286.494549,0.26,0.3677714285714286,7,14,14,2
20,50,287.212617,0.3,0.3575867673773783,12,8,8,7
10,50,287.907634,0.4,0.46692733789507984,7,7,11,5
