#{"t_start": 1674694312.817798, "env_id": "DeepRMSAKSP-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected
50,50,0.846874,0.0,0.0,50,0,0,0
50,50,1.259931,0.0,0.0,50,0,0,0
50,50,1.687675,0.0,0.0,50,0,0,0
50,50,2.109451,0.0,0.0,50,0,0,0
50,50,2.558244,0.0,0.0,50,0,0,0
50,50,2.984633,0.0,0.0,50,0,0,0
50,50,3.429436,0.0,0.0,50,0,0,0
50,50,3.881254,0.0,0.0,47,3,0,0
50,50,4.337569,0.0,0.0,40,10,0,0
50,50,4.823219,0.0,0.0,47,3,0,0
50,50,5.293645,0.0,0.0,44,6,0,0
50,50,5.751022,0.0,0.0,38,12,0,0
50,50,6.209913,0.0,0.0,35,15,0,0
50,50,6.684401,0.0,0.0,40,10,0,0
50,50,7.144954,0.0,0.0,38,12,0,0
50,50,7.621553,0.0,0.0,38,12,0,0
50,50,8.093038,0.0,0.0,30,20,0,0
50,50,8.585144,0.0,0.0,33,17,0,0
50,50,9.060547,0.0,0.0,30,20,0,0
50,50,9.556946,0.0,0.0,38,12,0,0
50,50,10.0325,0.0,0.0,27,23,0,0
50,50,10.528854,0.0,0.0,34,16,0,0
50,50,11.018001,0.0,0.0,27,23,0,0
50,50,11.517569,0.0,0.0,29,21,0,0
50,50,12.01967,0.0,0.0,29,21,0,0
50,50,12.509842,0.0,0.0,32,18,0,0
50,50,13.036166,0.0,0.0,31,19,0,0
50,50,13.527917,0.0,0.0,33,15,2,0
50,50,14.051688,0.0,0.0,31,18,1,0
50,50,14.564544,0.0,0.0,30,19,1,0
50,50,15.061382,0.0,0.0,26,20,4,0
50,50,15.570463,0.0,0.0,28,16,6,0
50,50,16.081649,0.0,0.0,29,13,8,0
50,50,16.591712,0.0,0.0,22,20,8,0
50,50,17.146505,0.0,0.0,22,22,6,0
50,50,17.680835,0.0,0.0,21,20,9,0
50,50,18.218712,0.0,0.0,21,25,4,0
50,50,18.755335,0.0,0.0,26,19,5,0
50,50,19.272741,0.0,0.0,28,15,7,0
50,50,19.817024,0.0,0.0,27,20,3,0
50,50,20.381806,0.0,0.0,22,24,4,0
50,50,20.91756,0.0,0.0,28,14,8,0
50,50,21.466302,0.0,0.0,22,20,8,0
50,50,21.999341,0.0,0.0,31,16,3,0
50,50,22.538824,0.0,0.0,24,19,7,0
50,50,23.077107,0.0,0.0,31,15,4,0
50,50,23.620499,0.0,0.0,25,21,4,0
50,50,24.183507,0.0,0.0,23,23,4,0
50,50,24.728136,0.0,0.0,23,20,7,0
50,50,25.283295,0.0,0.0,34,16,0,0
50,50,25.890278,0.0,0.0,25,19,6,0
50,50,26.493815,0.0,0.0,32,14,4,0
50,50,27.348131,0.0,0.0,30,17,3,0
50,50,28.264999,0.0,0.0,20,24,6,0
50,50,29.031202,0.0,0.0,27,20,3,0
50,50,29.599686,0.0,0.0,19,23,8,0
50,50,30.147831,0.0,0.0,29,16,5,0
50,50,30.722284,0.0,0.0,30,19,1,0
50,50,31.28971,0.0,0.0,33,12,5,0
50,50,31.840583,0.0,0.0,29,18,3,0
50,50,32.414078,0.0,0.0,25,19,6,0
50,50,32.947196,0.0,0.0,26,19,5,0
50,50,33.558277,0.0,0.0,23,22,5,0
50,50,34.112193,0.0,0.0,31,13,6,0
50,50,34.716457,0.0,0.0,24,20,6,0
50,50,35.275194,0.0,0.0,30,18,2,0
50,50,35.846444,0.0,0.0,21,23,6,0
50,50,36.417082,0.0,0.0,23,25,2,0
50,50,37.002892,0.0,0.0,22,19,9,0
50,50,37.844011,0.0,0.0,29,15,6,0
50,50,38.756337,0.0,0.0,29,14,7,0
50,50,39.59452,0.0,0.0,29,14,7,0
50,50,40.155568,0.0,0.0,26,16,8,0
50,50,40.741538,0.0,0.0,37,10,3,0
50,50,41.311544,0.0,0.0,29,13,8,0
50,50,41.873933,0.0,0.0,25,20,5,0
50,50,42.453097,0.0,0.0,23,18,9,0
50,50,43.019365,0.0,0.0,19,20,11,0
50,50,43.602351,0.0,0.0,25,15,10,0
50,50,44.184612,0.0,0.0,21,20,9,0
50,50,44.765058,0.0,0.0,29,14,7,0
50,50,45.34137,0.0,0.0,25,20,5,0
50,50,45.916474,0.0,0.0,27,19,4,0
50,50,46.516231,0.0,0.0,19,19,12,0
50,50,47.085026,0.0,0.0,24,13,13,0
50,50,47.681242,0.0,0.0,25,14,11,0
50,50,48.275877,0.0,0.0,23,24,3,0
50,50,48.878676,0.0,0.0,24,20,6,0
50,50,49.500262,0.0,0.0,28,12,10,0
50,50,50.077761,0.0,0.0,23,14,13,0
50,50,50.693389,0.0,0.0,28,13,9,0
50,50,51.308512,0.0,0.0,18,22,10,0
50,50,51.914818,0.0,0.0,21,17,9,3
50,50,52.524404,0.0,0.0,21,19,9,1
50,50,53.124426,0.0,0.0,32,12,6,0
50,50,53.739634,0.0,0.0,26,17,7,0
50,50,54.359086,0.0,0.0,24,18,8,0
50,50,54.987073,0.0,0.0,18,20,12,0
50,50,55.620734,0.0,0.0,30,12,8,0
50,50,56.260643,0.0,0.0,26,19,5,0
50,50,56.874018,0.0,0.0,28,16,6,0
50,50,57.465397,0.0,0.0,28,17,5,0
50,50,58.075437,0.0,0.0,31,13,5,1
50,50,58.684008,0.0,0.0,29,15,4,2
50,50,59.26914,0.0,0.0,27,21,2,0
50,50,59.880508,0.0,0.0,28,16,5,1
50,50,60.479885,0.0,0.0,28,16,6,0
50,50,61.156647,0.0,0.0,25,13,12,0
50,50,61.794789,0.0,0.0,25,18,7,0
50,50,62.413574,0.0,0.0,24,15,11,0
50,50,63.043738,0.0,0.0,19,18,12,1
50,50,63.714087,0.0,0.0,22,17,9,2
50,50,64.398441,0.0,0.0,20,16,9,5
50,50,65.094686,0.0,0.0,25,19,6,0
50,50,65.80284,0.0,0.0,24,20,6,0
50,50,66.426979,0.0,0.0,25,19,6,0
50,50,67.075006,0.0,0.0,20,16,11,3
50,50,67.680281,0.0,0.0,29,17,3,1
50,50,68.300405,0.0,0.0,26,13,10,1
50,50,68.913613,0.0,0.0,31,13,6,0
50,50,69.503393,0.0,0.0,31,14,5,0
50,50,70.120831,0.0,0.0,24,22,4,0
50,50,70.702324,0.0,0.0,34,14,2,0
50,50,71.294216,0.0,0.0,28,14,8,0
50,50,71.930593,0.0,0.0,19,23,8,0
50,50,72.538836,0.0,0.0,27,17,6,0
50,50,73.150208,0.0,0.0,24,19,7,0
50,50,73.760487,0.0,0.0,30,9,11,0
50,50,74.379751,0.0,0.0,23,19,8,0
50,50,74.974116,0.0,0.0,28,15,7,0
50,50,75.601135,0.0,0.0,24,13,11,2
50,50,76.203549,0.0,0.0,25,16,9,0
50,50,76.824331,0.0,0.0,21,22,4,3
50,50,77.436557,0.0,0.0,26,15,9,0
50,50,78.027777,0.0,0.0,27,17,2,4
50,50,78.652381,0.0,0.0,29,13,7,1
50,50,79.271647,0.0,0.0,20,23,7,0
50,50,79.88672,0.0,0.0,28,17,5,0
50,50,80.537537,0.0,0.0,18,19,13,0
50,50,81.198762,0.0,0.0,26,17,6,1
50,50,81.855256,0.0,0.0,22,16,12,0
50,50,82.468894,0.0,0.0,33,10,7,0
50,50,83.072073,0.0,0.0,26,15,8,1
50,50,83.701869,0.0,0.0,15,24,11,0
50,50,84.318378,0.0,0.0,27,12,11,0
50,50,84.897717,0.0,0.0,27,18,5,0
50,50,85.510858,0.0,0.0,27,13,10,0
50,50,86.142048,0.0,0.0,22,18,10,0
50,50,86.827172,0.0,0.0,23,17,8,2
50,50,87.456337,0.0,0.0,24,13,12,1
50,50,88.052804,0.0,0.0,31,13,4,2
50,50,88.713501,0.0,0.0,21,16,11,2
50,50,89.333125,0.0,0.0,29,14,5,2
50,50,89.962857,0.0,0.0,25,19,6,0
50,50,90.587539,0.0,0.0,26,19,5,0
50,50,91.199239,0.0,0.0,24,21,5,0
50,50,91.873361,0.0,0.0,24,20,6,0
50,50,92.507758,0.0,0.0,20,25,5,0
50,50,93.117997,0.0,0.0,29,17,4,0
50,50,93.797668,0.0,0.0,16,27,7,0
50,50,94.440059,0.0,0.0,21,21,8,0
50,50,95.048594,0.0,0.0,25,18,7,0
50,50,95.666315,0.0,0.0,26,15,9,0
50,50,96.273318,0.0,0.0,23,21,6,0
50,50,96.915462,0.0,0.0,26,18,6,0
50,50,97.537721,0.0,0.0,25,20,5,0
50,50,98.137454,0.0,0.0,31,12,7,0
50,50,98.757823,0.0,0.0,23,18,9,0
50,50,99.383848,0.0,0.0,29,13,8,0
50,50,100.008829,0.0,0.0,26,20,4,0
50,50,100.60963,0.0,0.0,23,22,5,0
50,50,101.234692,0.0,0.0,22,20,8,0
50,50,101.881402,0.0,0.0,22,22,6,0
50,50,102.522477,0.0,0.0,32,14,4,0
50,50,103.112857,0.0,0.0,28,17,5,0
50,50,103.730335,0.0,0.0,21,24,5,0
50,50,104.358788,0.0,0.0,20,17,13,0
50,50,104.97915,0.0,0.0,27,12,10,1
50,50,105.581887,0.0,0.0,28,13,9,0
50,50,106.20921,0.0,0.0,20,23,7,0
50,50,106.828328,0.0,0.0,27,13,10,0
50,50,107.435359,0.0,0.0,29,15,6,0
50,50,108.019116,0.0,0.0,26,19,5,0
50,50,108.629572,0.0,0.0,20,23,7,0
50,50,109.286969,0.0,0.0,27,15,8,0
50,50,109.955364,0.0,0.0,23,16,11,0
50,50,110.618711,0.0,0.0,18,16,16,0
50,50,111.248766,0.0,0.0,28,13,7,2
50,50,111.866478,0.0,0.0,22,15,12,1
50,50,112.505616,0.0,0.0,22,22,6,0
50,50,113.113491,0.0,0.0,22,16,11,1
50,50,113.731542,0.0,0.0,23,21,6,0
50,50,114.304865,0.0,0.0,29,13,8,0
50,50,114.920335,0.0,0.0,29,11,10,0
50,50,115.54191,0.0,0.0,30,15,5,0
