#{"t_start": 1674695631.0949774, "env_id": "DeepRMSAKSP-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected
50,50,0.830827,0.0,0.0,50,0,0,0
50,50,1.267938,0.0,0.0,50,0,0,0
50,50,1.686129,0.0,0.0,50,0,0,0
50,50,2.116282,0.0,0.0,50,0,0,0
50,50,2.542163,0.0,0.0,50,0,0,0
50,50,2.954041,0.0,0.0,50,0,0,0
50,50,3.40161,0.0,0.0,50,0,0,0
50,50,3.831183,0.0,0.0,45,5,0,0
50,50,4.328849,0.0,0.0,38,12,0,0
50,50,4.773925,0.0,0.0,42,8,0,0
50,50,5.259957,0.0,0.0,36,14,0,0
50,50,5.704135,0.0,0.0,33,17,0,0
50,50,6.17682,0.0,0.0,29,21,0,0
50,50,6.647213,0.0,0.0,30,20,0,0
50,50,7.119333,0.0,0.0,31,19,0,0
50,50,7.607815,0.0,0.0,30,20,0,0
50,50,8.095075,0.0,0.0,24,26,0,0
50,50,8.569232,0.0,0.0,24,26,0,0
50,50,9.056656,0.0,0.0,20,30,0,0
50,50,9.556248,0.0,0.0,23,27,0,0
50,50,10.072791,0.0,0.0,21,25,4,0
50,50,10.60894,0.0,0.0,26,20,4,0
50,50,11.126724,0.0,0.0,24,24,2,0
50,50,11.623668,0.0,0.0,16,24,10,0
50,50,12.117969,0.0,0.0,22,19,9,0
50,50,12.654414,0.0,0.0,23,23,4,0
50,50,13.492211,0.0,0.0,24,17,9,0
50,50,14.433542,0.0,0.0,21,21,8,0
50,50,15.419969,0.0,0.0,15,29,6,0
50,50,16.294418,0.0,0.0,27,16,7,0
50,50,17.271588,0.0,0.0,15,25,10,0
50,50,17.825201,0.0,0.0,20,26,4,0
50,50,18.347442,0.0,0.0,17,24,9,0
50,50,18.879991,0.0,0.0,15,20,15,0
50,50,19.422418,0.0,0.0,9,25,16,0
50,50,19.984316,0.0,0.0,13,24,13,0
50,50,20.572598,0.0,0.0,11,28,11,0
50,50,21.138107,0.0,0.0,10,28,12,0
50,50,21.694219,0.0,0.0,12,20,18,0
50,50,22.239674,0.0,0.0,21,16,13,0
50,50,22.784729,0.0,0.0,15,19,16,0
50,50,23.365863,0.0,0.0,17,20,13,0
50,50,23.953573,0.0,0.0,13,22,15,0
50,50,24.515218,0.0,0.0,18,15,17,0
50,50,25.110404,0.0,0.0,11,19,20,0
50,50,25.642223,0.0,0.0,22,12,16,0
50,50,26.213934,0.0,0.0,18,13,19,0
50,50,26.76791,0.0,0.0,12,18,20,0
50,50,27.333955,0.0,0.0,15,15,16,4
