#{"t_start": 1674664519.4585485, "env_id": "DeepRMSA-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected
4,50,63.883489,0.46,0.5654731717212699,6,6,12,3
-6,50,64.525098,0.56,0.6734455142625754,3,6,6,7
-8,50,65.166092,0.58,0.6627927608232789,7,2,6,6
-8,50,65.807595,0.58,0.651193989804132,5,8,3,5
4,50,66.521219,0.46,0.5199099892378437,8,6,8,5
-10,50,67.17005,0.6,0.7077068476673254,5,4,6,5
6,50,67.853236,0.44,0.5192575406032482,7,6,4,11
-8,50,68.50016,0.58,0.6922213588880256,6,5,7,3
4,50,69.16168,0.46,0.5588519520680325,7,6,7,7
4,50,69.847011,0.46,0.5909644846796658,8,3,9,7
12,50,70.56616,0.38,0.461212178339146,8,8,8,7
10,50,71.259075,0.4,0.4716617754952311,13,7,4,6
4,50,71.972109,0.46,0.47878617589210454,6,6,8,7
6,50,72.662446,0.44,0.5279326776842745,7,7,7,7
8,50,73.411606,0.42,0.5604194727727535,5,6,10,8
2,50,74.116501,0.48,0.6400853705859526,6,6,4,10
10,50,74.837437,0.4,0.4932799835846927,8,9,3,10
6,50,75.581186,0.44,0.5544110147883733,11,4,6,7
-2,50,76.288624,0.52,0.6099600483136672,8,6,5,5
2,50,77.016383,0.48,0.5238831947398955,5,7,7,7
8,50,77.739389,0.42,0.5732447817836812,11,8,6,4
-10,50,78.46908,0.6,0.7163461538461539,7,4,5,4
4,50,79.199937,0.46,0.5647397802989376,7,7,9,4
0,50,79.932229,0.5,0.639375,6,4,9,6
2,50,80.662116,0.48,0.5019702668816048,8,5,8,5
6,50,81.432767,0.44,0.5199632390482998,4,10,9,5
2,50,82.204923,0.48,0.5648796393977175,5,9,5,7
-8,50,82.938891,0.58,0.7078872234118487,6,6,4,5
16,50,83.719193,0.34,0.42120264803236485,4,10,10,9
2,50,84.480486,0.48,0.5430243593799431,10,5,5,6
6,50,85.219005,0.44,0.5697115384615384,7,8,4,9
-4,50,85.957061,0.54,0.6465448060633081,7,5,3,8
4,50,86.746134,0.46,0.5855446566855963,4,12,5,6
4,50,87.510604,0.46,0.5786405848646513,8,8,7,4
6,50,88.305063,0.44,0.49879116298457693,9,3,10,6
0,50,89.095588,0.5,0.6365327380952381,4,4,3,14
24,50,89.907058,0.26,0.3681714719271624,14,7,7,9
12,50,90.714552,0.38,0.5512987664226257,6,9,8,8
10,50,91.521877,0.4,0.5125438596491229,7,5,11,7
2,50,92.302537,0.48,0.6280598152204971,5,4,9,8
6,50,93.091177,0.44,0.5943519567680642,9,4,9,6
-2,50,93.854669,0.52,0.625034162339437,5,7,5,7
10,50,94.711966,0.4,0.54697265625,12,7,2,9
6,50,95.519207,0.44,0.570581696924787,6,4,10,8
6,50,96.359282,0.44,0.5231924211278934,8,9,10,1
2,50,97.142937,0.48,0.5753780499118657,6,8,5,7
8,50,97.946485,0.42,0.5533129459734965,3,9,8,9
2,50,98.769503,0.48,0.5614375910636231,6,6,11,3
-4,50,99.58653,0.54,0.7001965004210723,8,3,8,4
4,50,100.397582,0.46,0.6004918187836943,3,11,4,9
-2,50,101.217729,0.52,0.6694931222913134,8,4,5,7
4,50,102.05971,0.46,0.5642081617371771,7,6,8,6
-8,50,102.856826,0.58,0.6890701162354705,3,5,5,8
4,50,103.667381,0.46,0.5673076923076923,7,5,6,9
6,50,104.527578,0.44,0.566200441686823,9,5,10,4
12,50,105.380506,0.38,0.5104269132402125,8,10,8,5
-2,50,106.209436,0.52,0.6404550946435763,5,8,5,6
8,50,107.038537,0.42,0.5594130279169649,9,5,7,8
0,50,107.866787,0.5,0.658553274682307,6,9,3,7
6,50,108.710126,0.44,0.5476288320867921,11,7,5,5
8,50,109.534019,0.42,0.5907928388746803,7,10,9,3
-6,50,110.358211,0.56,0.6686254471129279,7,4,7,4
-6,50,111.197618,0.56,0.6674204052098408,2,8,4,8
-4,50,112.046591,0.54,0.620347858612306,4,5,5,9
-4,50,112.908358,0.54,0.6563487049905243,3,7,5,8
14,50,113.810793,0.36,0.48824199730653683,6,10,11,5
2,50,114.667955,0.48,0.5839080459770115,6,5,7,8
-12,50,115.535161,0.62,0.759836575184297,4,7,5,3
10,50,116.373746,0.4,0.5456897443858015,11,7,5,7
6,50,117.246022,0.44,0.5088957648423903,5,4,10,9
0,50,118.121931,0.5,0.6168726491133799,5,7,6,7
-2,50,119.017183,0.52,0.6053391053391053,8,6,1,9
12,50,119.926883,0.38,0.4910372608257805,10,3,10,8
12,50,120.799473,0.38,0.47362088115512774,2,10,10,9
6,50,121.670202,0.44,0.5621759123373447,5,4,8,11
-2,50,122.560942,0.52,0.5940823327615781,5,5,6,8
0,50,123.454946,0.5,0.6218320214514316,3,5,9,8
-10,50,124.33553,0.6,0.6863900123087744,4,5,8,3
4,50,125.218967,0.46,0.5961398397669337,5,8,7,7
-10,50,126.138824,0.6,0.6463982698386291,6,7,5,2
2,50,127.061101,0.48,0.573191899710704,6,6,5,9
0,50,127.992224,0.5,0.6157449935697226,4,8,8,5
4,50,128.926832,0.46,0.6024096385542169,7,0,11,9
4,50,129.86514,0.46,0.5969927441209896,6,5,12,4
0,50,130.803639,0.5,0.6437120060790273,9,7,3,6
12,50,131.756161,0.38,0.4712468193384224,8,6,8,9
-8,50,132.728466,0.58,0.6786952270909252,4,4,4,9
10,50,133.678998,0.4,0.46769618657421996,6,6,9,9
10,50,134.640266,0.4,0.6006323485821559,7,5,9,9
0,50,135.755257,0.5,0.6473878828102778,3,6,9,7
6,50,136.745593,0.44,0.5334215751158173,9,5,8,6
0,50,137.747891,0.5,0.5479047619047619,8,5,7,5
-10,50,138.724411,0.6,0.7299505891296085,5,5,4,6
0,50,139.659672,0.5,0.6103023516237402,7,8,5,5
2,50,140.596828,0.48,0.5630906058921623,9,5,7,5
24,50,141.541295,0.26,0.4488796375658136,6,8,11,12
4,50,142.51086,0.46,0.5837167433486697,6,1,13,7
-8,50,143.513575,0.58,0.6963910153949693,5,3,7,6
-18,50,144.473593,0.68,0.7398353909465021,3,7,3,3
-2,50,145.427916,0.52,0.6652793192748797,6,6,5,7
10,50,146.405199,0.4,0.5463951568519537,6,5,5,14
-4,50,147.407868,0.54,0.6194050597720322,5,5,4,9
-8,50,148.380883,0.58,0.6544145873320537,3,8,4,6
-2,50,149.421279,0.52,0.6123287671232877,5,9,7,3
6,50,150.366317,0.44,0.5231776516804889,9,8,5,6
-8,50,151.343989,0.58,0.7066557107641742,7,2,8,4
0,50,152.32704,0.5,0.5594925237879474,3,7,8,7
-16,50,153.304995,0.66,0.7478999901176006,2,4,3,8
0,50,154.306822,0.5,0.5999626133283484,3,6,8,8
10,50,155.293227,0.4,0.5225508499557826,5,6,13,6
4,50,156.259882,0.46,0.570983281382828,7,9,7,4
0,50,157.267061,0.5,0.6382788432872901,6,8,4,7
4,50,158.283977,0.46,0.655794080867028,2,8,10,7
-2,50,159.297467,0.52,0.6525046932121332,4,6,4,10
2,50,160.324811,0.48,0.5671114599686028,4,10,1,11
2,50,161.330522,0.48,0.5883261802575107,10,7,3,6
6,50,162.377802,0.44,0.5833899951432734,9,6,8,5
0,50,163.409961,0.5,0.6227195787097988,2,6,9,8
8,50,164.458901,0.42,0.5758495739888355,1,9,12,7
0,50,165.473311,0.5,0.6740350877192982,8,6,5,6
-10,50,166.493258,0.6,0.7218024327312937,5,5,5,5
2,50,167.534627,0.48,0.5952982810920121,10,8,6,2
-2,50,168.625632,0.52,0.6351313188364869,5,7,7,5
2,50,169.659322,0.48,0.6293219811026892,8,6,5,7
0,50,170.691042,0.5,0.5966153846153847,10,4,5,6
-2,50,171.737277,0.52,0.6842701936702882,5,5,12,2
8,50,172.78456,0.42,0.5223437979343492,6,7,8,8
10,50,173.858237,0.4,0.5348887448693023,7,7,5,11
-4,50,174.945528,0.54,0.6744466454224443,9,1,5,8
-8,50,176.000508,0.58,0.7040531433522672,5,7,5,4
8,50,177.081097,0.42,0.5378271051827717,7,4,12,6
8,50,178.14762,0.42,0.55378802942931,3,9,12,5
2,50,179.270756,0.48,0.5862590472075186,3,5,10,8
-10,50,180.441745,0.6,0.711113175989593,4,6,5,5
-6,50,181.544634,0.56,0.7027807872878296,6,5,5,6
4,50,182.614953,0.46,0.633394530872548,9,5,7,6
-22,50,183.718827,0.72,0.7792724516862448,7,1,3,3
-4,50,184.879514,0.54,0.6734932709186658,5,2,9,7
6,50,185.996832,0.44,0.6430041152263375,5,8,5,10
14,50,187.1516,0.36,0.44765037593984963,12,6,7,7
8,50,188.240924,0.42,0.51908913908406,7,7,6,9
8,50,189.367371,0.42,0.4976576576576577,6,5,7,11
6,50,190.473442,0.44,0.5283977900552487,7,9,8,4
-6,50,191.546889,0.56,0.6628226736449925,5,5,6,6
6,50,192.657113,0.44,0.5396213955535989,6,7,7,8
0,50,193.767447,0.5,0.6257748172818948,3,4,11,7
8,50,194.90597,0.42,0.5267620020429009,11,1,13,4
6,50,196.042327,0.44,0.6028898370830101,10,9,6,3
14,50,197.169856,0.36,0.48,6,11,5,10
10,50,198.288034,0.4,0.4957022763766884,4,7,11,8
0,50,199.45973,0.5,0.5792207792207792,2,8,12,3
12,50,200.564123,0.38,0.517274472168906,7,9,9,6
-4,50,201.688336,0.54,0.6169609079445145,4,7,3,9
-4,50,202.816621,0.54,0.6773605239161071,6,6,9,2
10,50,203.943291,0.4,0.4887428737076046,12,9,3,6
-6,50,205.081915,0.56,0.6957687152977217,9,2,2,9
-4,50,206.224048,0.54,0.6914822266934944,7,4,7,5
-8,50,207.386224,0.58,0.7043093497499038,2,6,5,8
-6,50,208.573141,0.56,0.6708689779378658,8,4,4,6
6,50,210.05109,0.44,0.549284290632361,8,5,9,6
-10,50,211.26687,0.6,0.7440201791771767,6,5,3,6
-2,50,212.452122,0.52,0.6770392749244712,4,6,6,8
8,50,213.662441,0.42,0.5293705593915741,5,10,7,7
-2,50,214.877351,0.52,0.643997990959317,8,5,5,6
2,50,216.057161,0.48,0.5489037941735909,7,9,4,6
-16,50,217.246878,0.66,0.8107421691280218,5,0,3,9
12,50,218.421598,0.38,0.4736023334953816,5,12,3,11
4,50,219.642646,0.46,0.6191697071294744,7,7,8,5
2,50,220.873174,0.48,0.5933908045977011,4,9,7,6
-2,50,222.037206,0.52,0.6473641815089949,5,6,6,7
-8,50,223.208179,0.58,0.6355444072835377,8,5,2,6
-6,50,224.401251,0.56,0.7005628159877898,6,6,6,4
2,50,225.615894,0.48,0.5800020766275569,4,7,7,8
-4,50,226.794958,0.54,0.6547537619699042,6,9,2,6
-2,50,227.99347,0.52,0.6354058884394694,5,5,8,6
4,50,229.198378,0.46,0.5652459631993991,6,12,3,6
-2,50,230.413789,0.52,0.6658547586829048,8,3,6,7
2,50,231.646687,0.48,0.6214331590054133,6,5,6,9
0,50,232.88222,0.5,0.573076923076923,5,5,11,4
4,50,234.181832,0.46,0.5672349272349272,9,6,6,6
-4,50,235.451349,0.54,0.6960272873194222,6,4,10,3
-4,50,236.732015,0.54,0.6710346996540518,6,7,6,4
-2,50,238.027023,0.52,0.5877192982456141,9,6,7,2
4,50,239.331806,0.46,0.5466579658804885,7,4,5,11
4,50,240.634268,0.46,0.6038097265084601,11,3,7,6
4,50,241.904725,0.46,0.5705035971223021,8,4,5,10
6,50,243.18473,0.44,0.5234074491040436,9,7,4,8
2,50,244.477882,0.48,0.5341470502760826,4,6,9,7
6,50,245.755362,0.44,0.5212320840381021,4,9,8,7
4,50,247.083871,0.46,0.5539043751153775,6,9,7,5
2,50,248.341087,0.48,0.599282626689966,3,11,6,6
-8,50,249.639253,0.58,0.6675437800562563,6,5,4,6
-4,50,250.923568,0.54,0.6982727599856063,2,8,6,7
0,50,252.220426,0.5,0.631578947368421,6,5,7,7
-2,50,253.483966,0.52,0.7517392168554959,6,4,6,8
-10,50,254.797539,0.6,0.7089370893708937,4,4,6,6
-4,50,256.079321,0.54,0.6607862451867108,8,5,4,6
-8,50,257.377797,0.58,0.6925563173359451,4,5,7,5
-16,50,258.675092,0.66,0.7353228962818004,7,5,3,2
-4,50,259.927133,0.54,0.7184122429459588,6,4,8,5
4,50,261.197252,0.46,0.5802899814673498,4,6,7,10
0,50,262.459714,0.5,0.6267197682838522,6,7,5,7
-10,50,263.787816,0.6,0.6751991863027632,8,6,4,2
14,50,265.002006,0.36,0.5344665762853269,10,4,8,10
4,50,266.267045,0.46,0.5723240115718419,1,11,6,9
-2,50,267.540568,0.52,0.5987190197716513,5,7,5,7
10,50,268.805373,0.4,0.5208138008625539,7,7,7,9
-4,50,270.099501,0.54,0.688661899897855,6,6,3,8
10,50,271.401648,0.4,0.4806613807774125,11,6,7,6
6,50,272.680449,0.44,0.5637072808320951,5,6,12,5
2,50,273.970805,0.48,0.6178926441351889,7,11,3,5
14,50,275.24972,0.36,0.5145590682196339,6,6,12,8
6,50,276.578,0.44,0.5392201625422336,9,7,6,6
12,50,277.8469,0.38,0.4734432234432234,6,8,10,7
8,50,279.150537,0.42,0.46930081029153786,6,8,10,5
-8,50,280.541551,0.58,0.6909829550472489,6,3,4,8
-4,50,281.873371,0.54,0.6483933787731256,4,8,3,8
8,50,283.178354,0.42,0.5763764705882353,8,8,5,8
10,50,284.512443,0.4,0.4777602377193797,9,6,6,9
-4,50,286.525167,0.54,0.6390128144280968,6,6,2,9
0,50,288.286392,0.5,0.610339584389255,6,6,11,2
0,50,289.671991,0.5,0.5943171402383135,6,7,9,3
6,50,291.017533,0.44,0.5212674358532805,8,6,11,3
6,50,292.416961,0.44,0.5274688796680498,5,7,12,4
-8,50,293.823642,0.58,0.7263484891273652,2,5,4,10
-6,50,295.207984,0.56,0.7062494179007172,6,6,5,5
-6,50,296.587137,0.56,0.6708147879008084,6,4,5,7
-12,50,298.000637,0.62,0.705566152245535,3,6,6,4
-2,50,299.372878,0.52,0.6621927994921556,4,6,9,5
-6,50,300.84459,0.56,0.6580268321620881,3,6,7,6
0,50,302.220703,0.5,0.6773345421577516,6,8,4,7
-4,50,303.587365,0.54,0.5933937707566646,6,7,6,4
4,50,304.942291,0.46,0.6145552560646901,3,8,9,7
6,50,306.300893,0.44,0.5791313030454318,7,6,9,6
10,50,307.674913,0.4,0.49248012261710894,6,8,9,7
-2,50,309.058527,0.52,0.6584180689282821,3,5,7,9
6,50,310.40585,0.44,0.599253088193048,6,7,9,6
2,50,311.777476,0.48,0.6347443419949707,3,10,3,10
2,50,313.168791,0.48,0.6189851268591426,5,9,5,7
14,50,314.508597,0.36,0.5166030534351145,5,11,7,9
-4,50,315.924916,0.54,0.6375921375921376,3,11,3,6
-8,50,317.390593,0.58,0.6743213319117527,7,5,4,5
4,50,318.809353,0.46,0.5907802067136193,6,7,6,8
8,50,320.242321,0.42,0.5726322200791798,7,9,7,6
6,50,321.68446,0.44,0.49930555555555556,8,6,6,8
-6,50,323.155872,0.56,0.6108207004704652,8,3,6,5
-12,50,324.668612,0.62,0.7156381486676017,4,5,5,5
0,50,326.095398,0.5,0.5833106328884046,7,7,7,4
-2,50,327.556478,0.52,0.650939985538684,7,6,5,6
2,50,329.040872,0.48,0.6244596731681602,3,8,3,12
0,50,330.501908,0.5,0.6231282881424525,6,8,4,7
-12,50,332.07649,0.62,0.7091152815013405,1,10,6,2
22,50,333.449709,0.28,0.4042279956534624,7,11,9,9
6,50,334.911855,0.44,0.6745975498633188,5,6,6,11
-4,50,336.387174,0.54,0.6584267678997087,4,5,8,6
-18,50,337.922191,0.68,0.777292576419214,4,2,4,6
8,50,339.348465,0.42,0.5826419910657307,4,11,7,7
-8,50,340.822167,0.58,0.6829678021465235,9,2,5,5
-8,50,342.31994,0.58,0.670805475963069,6,5,3,7
18,50,343.684979,0.32,0.44852648347272,10,13,7,4
2,50,345.109321,0.48,0.6236109695177898,9,7,4,6
-4,50,346.549885,0.54,0.6515019801023858,8,5,7,3
-6,50,348.049936,0.56,0.6211356756260894,2,4,11,5
0,50,349.544763,0.5,0.6007551669316376,4,2,8,11
-2,50,351.02256,0.52,0.5937893005707652,8,5,6,5
2,50,352.479788,0.48,0.5869867457595699,4,10,4,8
6,50,353.943771,0.44,0.54876286797905,8,1,10,9
16,50,355.335982,0.34,0.4364402626678428,5,10,9,9
12,50,356.765881,0.38,0.48011084294270134,11,8,7,5
-4,50,358.277858,0.54,0.6913499344692006,4,6,6,7
-6,50,359.810529,0.56,0.7198621283929341,6,7,2,7
4,50,361.320365,0.46,0.5545679012345679,8,6,5,8
10,50,362.791257,0.4,0.4871498700548657,8,12,7,3
-2,50,364.321148,0.52,0.6837425091822926,6,6,5,7
2,50,365.809286,0.48,0.5857028255637757,6,6,7,7
6,50,367.341486,0.44,0.5780403208324301,7,5,9,7
2,50,368.813525,0.48,0.5987936391884482,8,5,7,6
20,50,370.258925,0.3,0.383308195072901,4,11,5,15
6,50,371.755116,0.44,0.5294586780978965,5,12,7,4
0,50,373.284705,0.5,0.647106912526115,5,1,8,11
6,50,374.771258,0.44,0.508908784682209,5,7,10,6
-4,50,376.309786,0.54,0.6528847067769223,8,5,5,5
-10,50,377.872674,0.6,0.7332771219786397,6,3,5,6
-6,50,379.436111,0.56,0.7141573033707865,2,5,7,8
-4,50,381.014533,0.54,0.7290387518872672,4,5,5,9
10,50,382.527811,0.4,0.6185443451732403,7,6,7,10
-2,50,384.078583,0.52,0.591762678036832,8,7,3,6
8,50,385.603275,0.42,0.5813203024156371,6,5,8,10
-10,50,387.190267,0.6,0.7083876980428705,2,5,8,5
0,50,388.782015,0.5,0.6146207841123096,6,2,8,9
4,50,390.404313,0.46,0.6085798535146961,5,5,12,5
10,50,391.976326,0.4,0.4558963612116594,8,8,8,6
2,50,393.59163,0.48,0.5649567525905627,5,7,8,6
10,50,395.11898,0.4,0.49781162464985995,8,5,11,6
-2,50,396.736016,0.52,0.6513350224127851,10,2,8,4
6,50,398.309641,0.44,0.574968171579669,8,4,8,8
-2,50,399.964734,0.52,0.6834568395754056,5,7,4,8
6,50,401.550089,0.44,0.5559797651999618,3,11,6,8
-2,50,403.19591,0.52,0.580945923037803,8,7,6,3
4,50,404.79175,0.46,0.6012248770809971,9,3,4,11
4,50,406.353195,0.46,0.6279240436657187,7,5,6,9
4,50,407.956396,0.46,0.5188140433394927,6,8,7,6
-2,50,409.575021,0.52,0.6932555733232998,4,5,10,5
2,50,411.156876,0.48,0.6343370005790387,5,9,6,6
4,50,412.730643,0.46,0.5992244979121097,5,8,5,9
-4,50,414.340245,0.54,0.65163772691397,6,5,8,4
6,50,415.918768,0.44,0.5689160086145011,6,7,9,6
-6,50,417.539171,0.56,0.6718678711561273,2,4,7,9
2,50,419.12026,0.48,0.6214405360134003,5,11,5,5
12,50,420.664693,0.38,0.5038512888980179,6,9,7,9
2,50,422.336653,0.48,0.6234268159746309,6,8,8,4
-2,50,423.984904,0.52,0.6257977528089887,7,6,1,10
16,50,425.560352,0.34,0.41768206290733917,6,5,16,6
4,50,427.242542,0.46,0.5690996665431641,7,7,8,5
-2,50,428.893171,0.52,0.6156235294117647,7,5,5,7
-2,50,430.565068,0.52,0.6144121365360303,7,6,6,5
-4,50,432.267124,0.54,0.6023069639321684,3,11,7,2
4,50,433.89155,0.46,0.6368230358504958,3,7,7,10
4,50,435.531245,0.46,0.5714709371293001,9,4,8,6
6,50,437.154699,0.44,0.4923696126111018,9,12,3,4
8,50,438.758816,0.42,0.5044069745161909,7,10,7,5
-2,50,440.433696,0.52,0.670869999092806,3,5,10,6
-6,50,442.095717,0.56,0.6589683202917268,10,3,4,5
12,50,443.67886,0.38,0.5460537727666955,6,10,7,8
-10,50,445.395239,0.6,0.7377095765842568,3,2,6,9
2,50,447.165866,0.48,0.6634285714285715,6,4,12,4
10,50,449.686879,0.4,0.5000478057175638,6,4,14,6
-4,50,451.370703,0.54,0.6261811665037471,8,6,6,3
4,50,453.018318,0.46,0.5793460925039873,7,10,3,7
8,50,454.670111,0.42,0.5758910692831398,6,7,5,11
2,50,456.322674,0.48,0.5861507518436931,5,11,6,4
12,50,457.908024,0.38,0.5659081150708458,3,7,9,12
12,50,459.477683,0.38,0.5406946604458268,9,8,8,6
8,50,461.102904,0.42,0.5268493150684932,8,9,7,5
-6,50,462.837558,0.56,0.6152829409334986,4,5,9,4
6,50,464.493701,0.44,0.5435530604853314,6,5,7,10
2,50,466.176881,0.48,0.650032891645522,7,6,6,7
12,50,467.820279,0.38,0.5768482490272373,7,5,10,9
4,50,469.514073,0.46,0.5723421262989609,3,9,7,8
6,50,471.180282,0.44,0.5223856074919905,6,8,7,7
10,50,472.834488,0.4,0.46656120924510064,9,7,6,8
4,50,474.55175,0.46,0.5582585278276481,8,6,7,6
-2,50,476.300524,0.52,0.5542351453855878,9,6,5,4
-4,50,478.077169,0.54,0.6791533829259653,4,5,7,7
-8,50,479.874342,0.58,0.7695861223720185,2,5,4,10
14,50,481.524683,0.36,0.5165132105684548,8,8,6,10
0,50,483.312171,0.5,0.6761750986724077,5,9,4,7
-10,50,485.153768,0.6,0.8012610122646399,3,6,5,6
10,50,486.830047,0.4,0.5194649446494465,9,12,7,2
2,50,488.545486,0.48,0.6631106120157215,5,8,7,6
4,50,490.241021,0.46,0.5584200797742971,6,6,4,11
6,50,491.918594,0.44,0.5504138825172036,5,11,8,4
4,50,493.634232,0.46,0.5444008559201141,6,3,11,7
8,50,495.30207,0.42,0.5265858718200677,5,11,8,5
-4,50,497.029173,0.54,0.6705486754695317,7,2,8,6
12,50,498.685822,0.38,0.5180010198878123,7,8,5,11
-6,50,500.433957,0.56,0.6861515766181081,2,8,6,6
