#{"t_start": 1674659799.5230513, "env_id": "DeepRMSA-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected
50,50,148.675574,0.0,0.0,5,23,13,9
46,50,149.409415,0.04,0.07273445992687025,2,19,19,8
50,50,150.126123,0.0,0.0,5,20,16,9
50,50,150.928058,0.0,0.0,7,23,13,7
48,50,151.706974,0.02,0.0347596108434873,7,20,11,11
50,50,152.436301,0.0,0.0,4,13,13,20
48,50,153.191488,0.02,0.04043351396415173,3,26,7,13
50,50,153.983808,0.0,0.0,3,18,15,14
50,50,154.727306,0.0,0.0,4,17,19,10
50,50,155.463249,0.0,0.0,2,20,11,17
50,50,156.221105,0.0,0.0,8,19,9,14
50,50,156.965417,0.0,0.0,3,20,11,16
48,50,157.722631,0.02,0.0300656155126824,7,26,3,13
48,50,158.479534,0.02,0.03140350877192982,6,15,15,13
50,50,159.245923,0.0,0.0,4,18,15,13
50,50,159.999002,0.0,0.0,7,21,9,13
50,50,160.765475,0.0,0.0,4,15,16,15
50,50,161.593711,0.0,0.0,6,20,11,13
50,50,162.356201,0.0,0.0,4,21,13,12
50,50,163.090094,0.0,0.0,9,18,16,7
50,50,163.832083,0.0,0.0,7,21,12,10
50,50,164.578098,0.0,0.0,2,16,9,23
50,50,165.321867,0.0,0.0,8,18,9,15
50,50,166.103302,0.0,0.0,6,13,12,19
50,50,166.853001,0.0,0.0,6,20,9,15
50,50,167.597421,0.0,0.0,2,13,19,16
50,50,168.374058,0.0,0.0,1,12,19,18
50,50,169.155294,0.0,0.0,6,10,13,21
48,50,169.905886,0.02,0.01796677500902853,8,13,16,12
48,50,170.634704,0.02,0.03343318194994686,3,18,15,13
48,50,171.380328,0.02,0.03505115574081091,9,13,11,16
48,50,172.182275,0.02,0.03686366296079579,9,12,14,14
48,50,172.944369,0.02,0.03631687242798354,6,20,11,12
50,50,173.697953,0.0,0.0,4,15,18,13
50,50,174.428247,0.0,0.0,3,20,13,14
50,50,175.176576,0.0,0.0,5,23,6,16
50,50,175.954017,0.0,0.0,5,22,10,13
48,50,176.74393,0.02,0.024926816286702742,4,16,15,14
50,50,177.524303,0.0,0.0,3,17,16,14
50,50,178.274546,0.0,0.0,9,18,12,11
50,50,179.031658,0.0,0.0,4,19,14,13
50,50,179.763014,0.0,0.0,3,16,13,18
50,50,180.531574,0.0,0.0,5,18,12,15
50,50,181.285949,0.0,0.0,8,16,19,7
50,50,182.021618,0.0,0.0,8,18,11,13
50,50,182.789667,0.0,0.0,7,19,11,13
50,50,183.556064,0.0,0.0,9,15,13,13
50,50,184.305015,0.0,0.0,5,15,11,19
50,50,185.068077,0.0,0.0,7,15,14,14
50,50,185.800468,0.0,0.0,9,21,13,7
46,50,186.545925,0.04,0.06103286384976526,5,15,18,10
50,50,187.280719,0.0,0.0,5,17,19,9
46,50,188.022294,0.04,0.06852769022962629,6,25,7,10
48,50,188.788087,0.02,0.03025910491030984,6,16,12,15
50,50,189.539493,0.0,0.0,6,23,13,8
50,50,190.296899,0.0,0.0,7,21,13,9
48,50,191.041563,0.02,0.031021715200640447,4,21,14,10
50,50,191.795604,0.0,0.0,7,22,10,11
50,50,192.553681,0.0,0.0,8,17,11,14
48,50,193.351292,0.02,0.03414542376069984,7,9,13,20
48,50,194.093178,0.02,0.03578026251823043,4,14,15,16
50,50,194.820532,0.0,0.0,5,16,13,16
50,50,195.56744,0.0,0.0,6,19,13,12
46,50,196.273293,0.04,0.06193502192786181,11,22,6,9
44,50,197.003532,0.06,0.09401709401709402,3,16,14,14
48,50,197.78531,0.02,0.03147953830010493,5,21,10,13
48,50,198.55142,0.02,0.03789845291247015,2,26,9,12
44,50,199.284899,0.06,0.09404924760601915,5,22,6,14
46,50,200.046706,0.04,0.06264697582541623,8,18,12,10
50,50,200.771549,0.0,0.0,6,26,11,7
50,50,201.507249,0.0,0.0,8,16,7,19
50,50,202.267632,0.0,0.0,6,22,7,15
50,50,203.037238,0.0,0.0,9,16,17,8
48,50,203.802407,0.02,0.0320997920997921,6,13,7,23
50,50,204.560245,0.0,0.0,7,18,14,11
50,50,205.303307,0.0,0.0,5,17,14,14
50,50,206.010303,0.0,0.0,5,15,9,21
48,50,206.787733,0.02,0.035983965694043066,5,18,17,9
50,50,207.539334,0.0,0.0,5,17,11,17
46,50,208.320522,0.04,0.061356628982528263,5,18,9,16
50,50,209.085301,0.0,0.0,4,14,13,19
46,50,209.818226,0.04,0.06635667925990507,2,20,11,15
50,50,210.570169,0.0,0.0,7,16,14,13
48,50,211.317984,0.02,0.03258261030090456,4,15,16,14
50,50,212.028852,0.0,0.0,5,18,17,10
48,50,212.742424,0.02,0.030487251610561657,5,19,7,18
50,50,213.499403,0.0,0.0,8,21,11,10
48,50,214.266369,0.02,0.023763111482409727,5,14,14,16
48,50,214.998946,0.02,0.03448618564897635,6,20,8,15
50,50,215.73727,0.0,0.0,6,15,16,13
48,50,216.458837,0.02,0.03152144712098146,6,13,14,16
50,50,217.21671,0.0,0.0,4,17,13,16
46,50,217.985957,0.04,0.05634377038486627,4,17,16,11
50,50,218.780345,0.0,0.0,4,14,19,13
50,50,219.544948,0.0,0.0,3,18,12,17
50,50,220.28057,0.0,0.0,6,15,12,17
46,50,221.031234,0.04,0.062383454822851334,6,19,14,9
50,50,221.792442,0.0,0.0,6,14,22,8
48,50,222.552964,0.02,0.03683702989392478,6,18,12,13
50,50,223.308222,0.0,0.0,4,14,16,16
50,50,224.018643,0.0,0.0,10,20,12,8
48,50,224.728978,0.02,0.030745658835546474,7,17,13,12
48,50,225.492547,0.02,0.03867723844517502,6,17,10,16
48,50,226.219269,0.02,0.024702823179791975,10,14,10,15
46,50,226.985249,0.04,0.06789264413518886,3,18,11,16
50,50,227.741315,0.0,0.0,1,20,21,8
50,50,228.531943,0.0,0.0,9,15,15,11
50,50,229.286244,0.0,0.0,2,22,16,10
50,50,230.045018,0.0,0.0,2,20,14,14
50,50,230.832886,0.0,0.0,7,20,10,13
50,50,231.63474,0.0,0.0,6,10,14,20
50,50,232.426167,0.0,0.0,5,20,10,15
50,50,233.176059,0.0,0.0,6,14,10,20
50,50,233.931956,0.0,0.0,3,16,14,17
50,50,234.670988,0.0,0.0,4,16,13,17
50,50,235.412249,0.0,0.0,7,19,11,13
50,50,236.202467,0.0,0.0,4,15,8,23
50,50,237.025399,0.0,0.0,6,15,15,14
50,50,237.785646,0.0,0.0,9,20,11,10
50,50,238.562752,0.0,0.0,8,13,9,20
50,50,239.297521,0.0,0.0,6,16,13,15
44,50,240.037314,0.06,0.0892144962718918,12,15,9,11
50,50,240.786803,0.0,0.0,6,21,10,13
48,50,241.559447,0.02,0.032125581819841195,8,18,13,10
48,50,242.277706,0.02,0.025385312783318223,4,23,11,11
50,50,243.016548,0.0,0.0,7,13,11,19
50,50,243.767607,0.0,0.0,2,22,9,17
50,50,244.502952,0.0,0.0,8,24,11,7
48,50,245.236942,0.02,0.03496503496503497,5,17,17,10
50,50,245.996415,0.0,0.0,6,20,10,14
48,50,246.73028,0.02,0.027195250406971176,6,20,13,10
50,50,247.518945,0.0,0.0,4,16,15,15
48,50,248.252008,0.02,0.031583552055993,5,22,9,13
48,50,249.00115,0.02,0.03807251908396946,5,20,11,13
46,50,249.744295,0.04,0.0704025704025704,5,20,11,12
46,50,250.471078,0.04,0.057163946526695646,1,20,13,14
48,50,251.226364,0.02,0.033659562791548525,3,23,8,15
50,50,251.999088,0.0,0.0,5,19,13,13
48,50,252.792239,0.02,0.03229166666666667,2,16,17,14
50,50,253.5524,0.0,0.0,6,14,11,19
50,50,254.317957,0.0,0.0,5,18,12,15
50,50,255.100666,0.0,0.0,2,25,7,16
50,50,255.880398,0.0,0.0,7,19,8,16
50,50,256.666807,0.0,0.0,5,23,8,14
50,50,257.454129,0.0,0.0,6,26,8,10
48,50,258.26786,0.02,0.03074173369079535,4,20,14,11
48,50,259.012874,0.02,0.03714313938555764,8,20,11,10
48,50,259.80026,0.02,0.02936114204718032,1,24,13,11
50,50,260.536583,0.0,0.0,4,19,11,16
50,50,261.323621,0.0,0.0,5,18,14,13
50,50,262.08136,0.0,0.0,5,23,12,10
50,50,262.881425,0.0,0.0,6,19,12,13
48,50,263.628155,0.02,0.030324737344794652,7,17,17,8
46,50,264.384135,0.04,0.06670649143767424,3,21,7,17
50,50,265.16531,0.0,0.0,4,19,15,12
50,50,265.929543,0.0,0.0,4,28,6,12
50,50,266.690788,0.0,0.0,2,19,11,18
50,50,267.526016,0.0,0.0,4,17,11,18
48,50,268.285077,0.02,0.032117635677662765,5,19,15,10
46,50,269.0372,0.04,0.06729075910649736,5,18,9,16
48,50,269.813937,0.02,0.02781289506953224,3,16,16,14
50,50,270.554302,0.0,0.0,2,23,13,12
50,50,271.329261,0.0,0.0,2,18,21,9
48,50,272.102649,0.02,0.02621231979030144,3,19,10,17
48,50,272.878257,0.02,0.03334769495906937,7,19,10,13
50,50,273.645251,0.0,0.0,7,17,16,10
50,50,274.414944,0.0,0.0,2,18,15,15
50,50,275.173769,0.0,0.0,5,23,8,14
50,50,275.920629,0.0,0.0,7,20,11,12
50,50,276.655593,0.0,0.0,2,17,15,16
50,50,277.377275,0.0,0.0,9,19,9,13
50,50,278.20399,0.0,0.0,7,14,19,10
50,50,278.931565,0.0,0.0,3,22,17,8
44,50,279.630075,0.06,0.09982741393405395,3,17,14,13
50,50,280.369839,0.0,0.0,4,20,9,17
46,50,281.081552,0.04,0.06710388746316891,7,21,9,11
48,50,281.815478,0.02,0.03663106614202736,8,19,13,9
48,50,282.559655,0.02,0.035235955056179775,7,17,13,12
48,50,283.337667,0.02,0.03261197785606442,7,16,13,13
48,50,284.076043,0.02,0.039224231858792764,5,16,8,20
48,50,284.828494,0.02,0.032931143971695546,5,20,15,9
50,50,285.590927,0.0,0.0,4,17,16,13
50,50,286.343387,0.0,0.0,5,17,15,13
50,50,287.079321,0.0,0.0,5,16,16,13
48,50,287.85941,0.02,0.034148197469799295,4,17,16,12
50,50,288.681393,0.0,0.0,3,19,10,18
48,50,289.437645,0.02,0.02731866061488396,6,21,12,10
50,50,290.197851,0.0,0.0,5,20,15,10
50,50,290.954607,0.0,0.0,10,17,11,12
50,50,291.748752,0.0,0.0,4,18,13,15
50,50,292.535767,0.0,0.0,6,20,11,13
48,50,293.310015,0.02,0.037033501956666985,4,21,8,16
50,50,294.0729,0.0,0.0,5,16,12,17
50,50,294.807779,0.0,0.0,7,17,11,15
48,50,295.576626,0.02,0.03265755435281167,4,19,13,13
50,50,296.354193,0.0,0.0,9,17,8,16
48,50,297.116407,0.02,0.032828520364970366,1,19,13,16
50,50,297.926854,0.0,0.0,2,22,11,15
50,50,298.714994,0.0,0.0,2,13,12,23
50,50,299.494662,0.0,0.0,4,17,13,16
50,50,300.236003,0.0,0.0,3,18,11,18
48,50,301.016626,0.02,0.031845971347750704,11,19,7,12
50,50,301.80541,0.0,0.0,4,18,7,21
50,50,302.597371,0.0,0.0,2,19,16,13
50,50,303.394907,0.0,0.0,2,19,13,16
50,50,304.181233,0.0,0.0,8,13,16,13
50,50,304.952165,0.0,0.0,5,21,10,14
50,50,305.764406,0.0,0.0,4,21,11,14
48,50,306.539325,0.02,0.03322352941176471,4,17,13,15
50,50,307.319002,0.0,0.0,6,15,15,14
50,50,308.143717,0.0,0.0,3,20,14,13
50,50,308.893789,0.0,0.0,3,23,8,16
48,50,309.64704,0.02,0.03944246737841044,5,22,7,15
48,50,310.401643,0.02,0.030102297501257758,3,17,10,19
50,50,311.152033,0.0,0.0,3,20,14,13
50,50,311.891842,0.0,0.0,2,22,17,9
50,50,312.635501,0.0,0.0,9,16,10,15
48,50,313.357976,0.02,0.030095403295750216,6,17,9,17
46,50,314.114326,0.04,0.06791702188121626,8,14,13,13
50,50,314.851041,0.0,0.0,6,19,11,14
50,50,315.573029,0.0,0.0,2,21,16,11
46,50,316.369692,0.04,0.05767350928641251,7,9,17,15
50,50,317.12374,0.0,0.0,7,15,18,10
50,50,317.871408,0.0,0.0,9,19,11,11
46,50,318.602533,0.04,0.06053060051719184,5,12,7,24
50,50,319.372813,0.0,0.0,6,24,13,7
48,50,320.139364,0.02,0.023846552617936754,3,17,13,16
50,50,320.902115,0.0,0.0,6,16,16,12
46,50,321.659003,0.04,0.05865344898802148,5,21,8,14
44,50,322.431126,0.06,0.09434987323433539,3,17,16,11
50,50,323.148678,0.0,0.0,7,16,12,15
50,50,323.935781,0.0,0.0,4,21,13,12
48,50,324.719754,0.02,0.03836930455635491,9,13,14,13
50,50,325.520205,0.0,0.0,4,18,10,18
48,50,326.267741,0.02,0.030758414623429122,6,20,12,11
50,50,327.165478,0.0,0.0,7,23,10,10
48,50,327.943575,0.02,0.024188790560471976,7,16,12,14
48,50,328.732513,0.02,0.032678002125398516,4,15,16,14
48,50,329.496387,0.02,0.02922598284151975,3,17,16,13
50,50,330.227137,0.0,0.0,7,17,7,19
50,50,331.005105,0.0,0.0,6,13,11,20
48,50,331.779606,0.02,0.03083434099153567,5,13,15,16
50,50,332.548065,0.0,0.0,8,14,14,14
48,50,333.34021,0.02,0.032753134942915964,7,20,12,10
50,50,334.100623,0.0,0.0,7,21,12,10
48,50,334.836623,0.02,0.03261194774109903,2,21,12,14
50,50,335.586645,0.0,0.0,6,19,11,14
50,50,336.353813,0.0,0.0,6,19,7,18
50,50,337.103257,0.0,0.0,8,23,10,9
44,50,337.843458,0.06,0.11769505354411015,1,22,9,15
46,50,338.620229,0.04,0.06924211690945971,5,17,15,11
48,50,339.383536,0.02,0.03825081168831169,3,21,10,15
48,50,340.118055,0.02,0.03956134057599672,3,18,18,10
50,50,340.842147,0.0,0.0,3,21,10,16
46,50,341.603622,0.04,0.06288669313879398,3,19,14,12
50,50,342.32788,0.0,0.0,3,18,15,14
48,50,343.058765,0.02,0.021687173585907764,5,13,16,15
50,50,343.806041,0.0,0.0,3,27,12,8
46,50,344.51763,0.04,0.0625,9,17,10,12
50,50,345.279488,0.0,0.0,3,23,9,15
50,50,346.035617,0.0,0.0,3,21,11,15
46,50,346.755219,0.04,0.05838764396036068,7,24,6,11
46,50,347.503225,0.04,0.062121896162528216,3,23,13,9
48,50,348.32437,0.02,0.02782608695652174,6,15,14,14
50,50,349.06135,0.0,0.0,4,24,9,13
50,50,349.799999,0.0,0.0,4,22,9,15
50,50,350.573085,0.0,0.0,6,21,10,13
46,50,351.330309,0.04,0.07376967024155558,5,17,14,12
46,50,352.118726,0.04,0.06458890374331551,10,11,11,16
50,50,352.903275,0.0,0.0,8,15,13,14
50,50,353.697639,0.0,0.0,3,20,8,19
50,50,354.458102,0.0,0.0,3,19,11,17
48,50,355.173626,0.02,0.02105632567117038,4,11,19,15
48,50,355.92981,0.02,0.030284463894967178,6,20,12,11
50,50,356.681515,0.0,0.0,7,18,11,14
50,50,357.429786,0.0,0.0,3,17,14,16
50,50,358.223606,0.0,0.0,4,18,14,14
50,50,358.980207,0.0,0.0,7,19,12,12
50,50,359.748651,0.0,0.0,9,19,10,12
50,50,360.504365,0.0,0.0,6,18,11,15
50,50,361.241771,0.0,0.0,6,20,16,8
50,50,361.984914,0.0,0.0,5,27,11,7
50,50,362.750596,0.0,0.0,3,21,9,17
50,50,363.543135,0.0,0.0,4,22,12,12
50,50,364.261183,0.0,0.0,7,17,15,11
50,50,364.995105,0.0,0.0,8,16,13,13
44,50,365.723016,0.06,0.09981548194359019,4,16,14,13
50,50,366.450501,0.0,0.0,2,15,20,13
50,50,367.196212,0.0,0.0,7,19,13,11
50,50,367.940271,0.0,0.0,1,19,20,10
48,50,368.693622,0.02,0.033260963960052105,1,16,19,13
46,50,369.436265,0.04,0.06117867165575304,2,20,12,14
50,50,370.191478,0.0,0.0,6,14,17,13
50,50,370.938173,0.0,0.0,6,20,10,14
50,50,371.704715,0.0,0.0,2,15,14,19
46,50,372.442148,0.04,0.06870229007633588,8,14,13,13
46,50,373.213246,0.04,0.07085549445596322,4,20,15,9
50,50,373.992711,0.0,0.0,3,19,13,15
48,50,374.756128,0.02,0.03614795441808332,6,17,13,13
50,50,375.50619,0.0,0.0,2,20,15,13
50,50,376.285494,0.0,0.0,4,16,14,16
50,50,377.085865,0.0,0.0,3,18,13,16
50,50,377.868131,0.0,0.0,4,19,14,13
46,50,378.611215,0.04,0.06918442005595007,2,22,7,17
48,50,379.362224,0.02,0.03625463888095918,2,24,9,14
