#{"t_start": 1674662894.567299, "env_id": "DeepRMSA-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected
18,50,58.090865,0.32,0.3985463958582238,9,3,13,9
14,50,58.747244,0.36,0.4024754213483146,9,5,9,9
14,50,59.391826,0.36,0.4653152315417519,7,5,11,9
20,50,60.058067,0.3,0.3715281046982393,10,9,7,9
16,50,60.698234,0.34,0.45899644261374273,6,8,15,4
14,50,61.336972,0.36,0.454916864608076,5,6,9,12
16,50,61.999229,0.34,0.49246132758958294,8,9,13,3
18,50,62.66063,0.32,0.33240411419782756,7,11,11,5
-2,50,63.279747,0.52,0.6154535092004559,6,8,5,5
18,50,63.993096,0.32,0.4317502833007108,6,7,9,12
14,50,64.664601,0.36,0.4959935084694188,4,8,8,12
8,50,65.318106,0.42,0.502744533429317,7,8,8,6
0,50,65.966682,0.5,0.6179914833215047,7,3,5,10
2,50,66.660147,0.48,0.5679277345496825,3,11,7,5
12,50,67.339006,0.38,0.4347911163291263,11,7,9,4
2,50,68.013488,0.48,0.6280608299682103,9,4,7,6
14,50,68.721771,0.36,0.41976798143851507,5,9,8,10
-6,50,69.374826,0.56,0.6491409824743158,3,9,5,5
16,50,70.088641,0.34,0.4578662543486664,11,2,11,9
12,50,70.793838,0.38,0.4854630919220056,5,9,10,7
16,50,71.487444,0.34,0.4351965312470544,6,9,7,11
12,50,72.200971,0.38,0.4921129860601614,4,11,7,9
14,50,72.931641,0.36,0.42839748993162874,3,10,7,12
16,50,73.622735,0.34,0.4574673020379195,7,9,8,9
14,50,74.315647,0.36,0.48710794689243797,7,9,6,10
14,50,75.032956,0.36,0.44489716724873885,10,7,3,12
14,50,75.730036,0.36,0.4798399507540782,8,3,8,13
14,50,76.430315,0.36,0.4790413054563998,9,3,4,16
8,50,77.148888,0.42,0.5555142618229119,10,9,3,7
18,50,77.898892,0.32,0.37932701605105396,6,8,11,9
8,50,78.596418,0.42,0.5527514231499051,8,11,8,2
0,50,79.293055,0.5,0.5956293706293706,5,11,7,2
14,50,80.0285,0.36,0.47010624887448227,12,3,11,6
-4,50,80.755912,0.54,0.6667857142857143,7,6,5,5
4,50,81.475653,0.46,0.5104782375067168,2,8,12,5
18,50,82.228529,0.32,0.39865209843765953,10,8,8,8
14,50,82.989589,0.36,0.4794284070202359,3,5,9,15
4,50,83.718927,0.46,0.5920770877944326,6,4,7,10
14,50,84.456404,0.36,0.4581647664582567,4,8,10,10
2,50,85.182529,0.48,0.5322682695349573,8,7,7,4
16,50,85.924189,0.34,0.4415680473372781,11,10,5,7
-4,50,86.667956,0.54,0.612661613909942,7,6,5,5
18,50,87.432008,0.32,0.40278781621063503,12,6,9,7
14,50,88.204324,0.36,0.498814463544754,10,10,3,9
2,50,88.92624,0.48,0.5359733222175906,10,5,6,5
6,50,89.655755,0.44,0.5676153273809523,13,5,4,6
20,50,90.41149,0.3,0.3592564491654021,14,7,7,7
24,50,91.183799,0.26,0.3848159663022766,9,15,7,6
8,50,91.912153,0.42,0.49298245614035086,5,6,12,6
14,50,92.661104,0.36,0.48195066196780645,7,5,9,11
4,50,93.438684,0.46,0.5735204392922514,7,6,6,8
8,50,94.18099,0.42,0.5256445294707115,4,10,6,9
6,50,94.951594,0.44,0.6052734375,5,5,5,13
10,50,95.706512,0.4,0.5331604297888106,9,6,6,9
4,50,96.468229,0.46,0.550808830100992,8,4,9,6
14,50,97.27786,0.36,0.4308377400500974,5,11,9,7
16,50,98.077361,0.34,0.46279306829765543,3,10,11,9
14,50,98.853696,0.36,0.4767362797474502,6,6,12,8
2,50,99.636478,0.48,0.6267427715916534,6,7,5,8
28,50,100.464526,0.22,0.2744727135155585,7,10,7,15
8,50,101.245723,0.42,0.5631241756171095,5,9,9,6
16,50,102.047278,0.34,0.4340134780980906,4,11,9,9
14,50,102.856887,0.36,0.47037870266216725,10,4,10,8
4,50,103.664833,0.46,0.6080729166666666,4,11,3,9
14,50,104.472811,0.36,0.465664107687454,5,13,6,8
24,50,105.315022,0.26,0.3238245130828251,10,7,11,9
10,50,106.11837,0.4,0.5167136528393073,4,7,9,10
12,50,106.935537,0.38,0.4638511095204009,7,14,7,3
20,50,107.752369,0.3,0.45190615835777126,3,10,7,15
10,50,108.544042,0.4,0.5119585764773568,7,8,5,10
14,50,109.351569,0.36,0.5546803069053708,12,8,6,6
2,50,110.1448,0.48,0.5968318855390904,3,5,9,9
12,50,110.955805,0.38,0.4837192474674385,6,8,1,16
2,50,111.757566,0.48,0.609126613054049,8,4,9,5
12,50,112.608922,0.38,0.5126342387871131,4,11,5,11
24,50,113.47627,0.26,0.38278255464622396,7,8,18,4
-2,50,114.270275,0.52,0.631632183908046,4,8,7,5
2,50,115.089255,0.48,0.6379785060840216,6,6,8,6
10,50,115.893379,0.4,0.5070888957880575,7,9,9,5
14,50,116.719772,0.36,0.44005028040997873,3,13,11,5
2,50,117.539322,0.48,0.653143471252015,5,6,5,10
-2,50,118.344341,0.52,0.5863997113997114,3,10,6,5
8,50,119.165299,0.42,0.5705941591137966,7,6,7,9
2,50,119.984271,0.48,0.6127360236949279,2,10,8,6
4,50,120.867516,0.46,0.6013110263183642,6,6,5,10
-4,50,121.741543,0.54,0.643138936535163,6,5,7,5
2,50,122.596885,0.48,0.5877519245739988,4,8,7,7
2,50,123.487896,0.48,0.5518726921048004,3,12,4,7
0,50,124.342923,0.5,0.6631463947560088,4,3,8,10
-4,50,125.165888,0.54,0.6134586591249376,5,10,6,2
4,50,126.045121,0.46,0.5462873674059788,3,10,4,10
0,50,126.960332,0.5,0.6106007716332905,1,10,8,6
16,50,127.858745,0.34,0.46572846005872226,6,7,11,9
12,50,128.768459,0.38,0.4843080688871405,8,9,9,5
8,50,129.630374,0.42,0.5259308510638298,13,9,5,2
10,50,130.483754,0.4,0.4502798982188295,9,6,2,13
-2,50,131.345555,0.52,0.6410985690160874,6,5,6,7
12,50,132.219797,0.38,0.5441748082781804,2,9,4,16
10,50,133.104351,0.4,0.5715838355893686,9,8,4,9
4,50,133.96581,0.46,0.6176163838058215,5,7,7,8
20,50,134.89631,0.3,0.37638271721660205,7,6,10,12
8,50,135.804839,0.42,0.514095238095238,9,8,5,7
-2,50,136.675,0.52,0.6223869251235272,6,5,5,8
18,50,137.577166,0.32,0.3750381757100682,8,8,10,8
10,50,138.478282,0.4,0.4641467481934408,8,8,9,5
24,50,139.384616,0.26,0.4088404554916126,8,10,12,7
12,50,140.302397,0.38,0.5069013802760552,5,8,9,9
2,50,141.219667,0.48,0.6150416421300581,5,7,8,6
-4,50,142.133439,0.54,0.608477366255144,6,7,5,5
8,50,143.027767,0.42,0.5549389567147613,8,6,9,6
16,50,143.967222,0.34,0.46031920748486516,11,8,7,7
10,50,144.925823,0.4,0.45871559633027525,9,8,7,6
8,50,145.841879,0.42,0.4852207293666027,8,6,7,8
4,50,146.758283,0.46,0.5889497716894977,4,11,5,7
16,50,147.644213,0.34,0.4552597119161938,12,7,5,9
10,50,148.583932,0.4,0.5152926138957363,11,7,7,5
20,50,149.495306,0.3,0.39882193022202084,10,7,12,6
4,50,150.412339,0.46,0.6473959877458247,6,4,4,13
2,50,151.3401,0.48,0.5732311430974858,6,9,5,6
16,50,152.2454,0.34,0.4541613442075268,8,10,10,5
14,50,153.169886,0.36,0.48011712477566826,7,11,6,8
6,50,154.078469,0.44,0.5449667097287091,11,7,5,5
20,50,155.122305,0.3,0.4337223843268028,9,15,5,6
16,50,156.15114,0.34,0.44946151566050785,8,5,9,11
10,50,157.086862,0.4,0.5544544740973313,3,10,6,11
14,50,158.085103,0.36,0.47012875536480686,7,8,10,7
10,50,159.039002,0.4,0.5452161243322001,6,10,6,8
6,50,160.052068,0.44,0.546924957682904,3,11,6,8
14,50,161.000182,0.36,0.5147390069532857,4,16,5,7
4,50,161.952292,0.46,0.5809649122807018,7,4,5,11
4,50,162.944901,0.46,0.5996129745669001,2,12,6,7
4,50,163.92624,0.46,0.6087799123693967,9,4,11,3
4,50,164.917132,0.46,0.5409959521792337,5,5,8,9
18,50,165.91698,0.32,0.42529332364240474,8,8,9,9
16,50,166.887745,0.34,0.47517948717948716,8,7,8,10
2,50,167.846861,0.48,0.6174775625885688,4,9,8,5
12,50,168.819112,0.38,0.44360364045403416,8,8,6,9
10,50,169.871073,0.4,0.5031324260099374,13,7,3,7
-2,50,170.862507,0.52,0.6255275170097322,9,7,4,4
14,50,171.86042,0.36,0.4956195244055069,9,6,8,9
8,50,172.84656,0.42,0.599327970675084,4,6,10,9
12,50,173.866697,0.38,0.5035792404056473,4,12,8,7
16,50,174.864541,0.34,0.466565842065464,2,12,9,10
-2,50,175.913028,0.52,0.6344545623490058,6,9,4,5
10,50,177.055411,0.4,0.5667208378475984,9,4,8,9
8,50,178.120845,0.42,0.6045994782104551,7,11,7,4
-10,50,179.188087,0.6,0.7237589996210686,2,5,4,9
-2,50,180.295134,0.52,0.6429685976204408,5,3,9,7
0,50,181.344372,0.5,0.6947530864197531,7,5,5,8
8,50,182.374861,0.42,0.5054511278195488,8,9,6,6
8,50,183.375609,0.42,0.5107931939388809,8,10,5,6
10,50,184.426984,0.4,0.4826126126126126,9,7,7,7
20,50,185.490471,0.3,0.4014364640883978,11,8,8,8
0,50,186.533955,0.5,0.6072030515390757,4,5,8,8
10,50,187.574798,0.4,0.5333480079242792,7,7,7,9
2,50,188.649022,0.48,0.6539920436673142,5,6,7,8
8,50,189.744719,0.42,0.5586312563840654,9,5,12,3
0,50,190.818085,0.5,0.6643716058960435,4,8,6,7
10,50,191.865331,0.4,0.5108256880733945,8,8,5,9
14,50,192.939126,0.36,0.4467743458959101,8,10,7,7
8,50,193.983979,0.42,0.5086430810568742,8,6,7,8
6,50,195.056019,0.44,0.5974088291746641,5,8,7,8
8,50,196.109061,0.42,0.5021017234131988,6,6,9,8
0,50,197.181249,0.5,0.6640968250020725,5,11,6,3
14,50,198.253656,0.36,0.4633297903179051,8,3,9,12
4,50,199.329523,0.46,0.6166953857936052,5,9,9,4
-2,50,200.392861,0.52,0.7027162977867203,7,3,4,10
-2,50,201.496519,0.52,0.6880530973451328,3,11,5,5
6,50,202.578767,0.44,0.4984241332733003,6,9,10,3
12,50,203.658288,0.38,0.4958325783656459,10,5,9,7
8,50,204.734286,0.42,0.5072627641993563,6,6,8,9
12,50,205.834857,0.38,0.5582074521651561,4,9,9,9
10,50,206.945202,0.4,0.5219653757630341,9,8,7,6
18,50,208.08667,0.32,0.4434957307885485,6,7,9,12
14,50,209.183996,0.36,0.46441085193713083,9,7,8,8
0,50,210.293899,0.5,0.6491393095663626,7,8,4,6
10,50,211.391108,0.4,0.49333981526494897,6,9,5,10
16,50,212.495367,0.34,0.5004437432205897,11,6,6,10
6,50,213.598392,0.44,0.5809386973180076,5,5,12,6
6,50,214.695911,0.44,0.6025239416450372,3,13,6,6
6,50,215.766302,0.44,0.5135637309550353,6,8,9,5
4,50,216.867498,0.46,0.5398263855766479,5,6,9,7
2,50,218.018481,0.48,0.5456338905617277,4,8,7,7
4,50,219.181293,0.46,0.5778898768809849,8,10,5,4
-2,50,220.325766,0.52,0.652619697112219,7,5,3,9
10,50,221.39762,0.4,0.5511641006383777,9,7,5,9
6,50,222.505918,0.44,0.5509246729815065,7,8,5,8
16,50,223.604141,0.34,0.5078447563996696,9,7,7,10
10,50,224.764705,0.4,0.5048076923076923,3,12,11,4
4,50,225.862103,0.46,0.5806237006237006,5,7,7,8
10,50,226.980433,0.4,0.5335072231139647,5,8,8,9
10,50,228.107377,0.4,0.5226962994024531,8,9,4,9
6,50,229.228357,0.44,0.5257419249057222,8,11,6,3
16,50,230.36566,0.34,0.40691712501165284,5,11,9,8
14,50,231.479187,0.36,0.503777801425987,6,7,12,7
10,50,232.601625,0.4,0.5428571428571428,5,13,3,9
0,50,233.793084,0.5,0.6122525565250023,7,8,8,2
8,50,234.91073,0.42,0.5466434176111595,4,9,7,9
18,50,236.026088,0.32,0.42579898513309,12,6,7,9
8,50,237.181814,0.42,0.5364592948126269,9,8,6,6
6,50,238.318935,0.44,0.5872344339188816,4,7,10,7
-4,50,239.48859,0.54,0.6326104709191543,4,7,6,6
6,50,240.66707,0.44,0.567560273479669,1,9,11,7
10,50,241.797228,0.4,0.4572542467279309,8,9,10,3
10,50,242.936248,0.4,0.5919300337904989,3,9,8,10
-2,50,244.10896,0.52,0.6381963819638197,6,6,4,8
0,50,245.289336,0.5,0.6278320050147757,5,5,7,8
6,50,246.469101,0.44,0.5307541625857003,6,9,4,9
4,50,247.63475,0.46,0.5247879973907371,12,8,3,4
14,50,248.860037,0.36,0.4779531324725012,5,7,13,7
14,50,250.036284,0.36,0.4845742941240597,5,10,8,9
8,50,251.263936,0.42,0.5540369297610427,6,6,7,10
2,50,252.446314,0.48,0.5601796914731311,7,6,6,7
28,50,253.582921,0.22,0.35269579726770256,7,10,13,9
14,50,254.744921,0.36,0.4420443587270974,6,7,10,9
6,50,255.922281,0.44,0.544416597048176,3,7,8,10
14,50,257.066928,0.36,0.4832177011063191,6,6,10,10
10,50,258.234792,0.4,0.5519918283963228,5,10,6,9
4,50,259.426533,0.46,0.5803519628698511,4,7,6,10
4,50,260.625802,0.46,0.575872956909361,10,7,5,5
10,50,261.798453,0.4,0.5409542743538768,5,10,8,7
