#{"t_start": 1668715868.6601262, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
14,50,1056.295507,0.36,0.44973696795791485
14,50,1058.505999,0.36,0.407340151008315
24,50,1060.695145,0.26,0.35956714215445157
24,50,1062.853228,0.26,0.3656278926257328
32,50,1065.124553,0.18,0.17985677561513036
24,50,1067.263242,0.26,0.35182975338106603
14,50,1070.28288,0.36,0.43847131267715767
24,50,1073.003561,0.26,0.27987649836541956
-2,50,1075.345409,0.52,0.5862246650635521
12,50,1077.573928,0.38,0.4304623753399819
12,50,1079.832954,0.38,0.4919297623270663
16,50,1082.050313,0.34,0.4665466006303467
12,50,1084.34854,0.38,0.47497316811396234
18,50,1086.608512,0.32,0.4060814124570868
8,50,1088.920925,0.42,0.5374219485073989
28,50,1091.025602,0.22,0.24842484248424843
24,50,1093.216356,0.26,0.33308178473728894
28,50,1095.38463,0.22,0.31057667442461856
22,50,1097.594782,0.28,0.3827637444279346
16,50,1099.877101,0.34,0.3822793546717281
24,50,1102.084692,0.26,0.30901094956022257
22,50,1104.307144,0.28,0.3538228040220072
26,50,1106.501902,0.24,0.3214782435922909
28,50,1108.67836,0.22,0.2987621905476369
32,50,1110.764359,0.18,0.27615996893807027
26,50,1112.934741,0.24,0.2876565295169946
14,50,1115.213263,0.36,0.44686234817813764
20,50,1117.470604,0.3,0.3791304347826087
16,50,1119.757882,0.34,0.41567322798262635
14,50,1122.724104,0.36,0.5071214392803598
20,50,1125.731326,0.3,0.34791958859280037
30,50,1127.856987,0.2,0.24977795322214547
30,50,1130.021341,0.2,0.25277807746250947
30,50,1132.223077,0.2,0.17709829673712293
22,50,1134.618925,0.28,0.32314453125
20,50,1136.878731,0.3,0.4427140164666204
24,50,1139.129917,0.26,0.3502584096472935
28,50,1141.330585,0.22,0.34576860179885527
14,50,1143.86195,0.36,0.4198177059832145
26,50,1146.098186,0.24,0.2696997643201148
28,50,1148.331451,0.22,0.25131147540983606
26,50,1150.544573,0.24,0.2706047573071184
18,50,1152.818518,0.32,0.4101590106007067
20,50,1155.08821,0.3,0.3883659638554217
20,50,1157.431544,0.3,0.3686612050191849
32,50,1159.622523,0.18,0.2077258798402823
26,50,1161.911766,0.24,0.3141786383510306
22,50,1164.207203,0.28,0.3225267966965384
26,50,1166.437397,0.24,0.3064866395996601
18,50,1168.78687,0.32,0.3777716441254945
20,50,1171.009278,0.3,0.3733746663222251
28,50,1173.291947,0.22,0.2822531269133211
28,50,1176.531796,0.22,0.29170530654301907
24,50,1179.272667,0.26,0.3459812719469372
28,50,1181.477841,0.22,0.29638774577046184
18,50,1184.43708,0.32,0.34841184867951464
22,50,1187.454211,0.28,0.34179341233554167
22,50,1189.769044,0.28,0.33348764003333026
36,50,1191.943669,0.14,0.16104033970276008
18,50,1194.235465,0.32,0.4069353327085286
6,50,1196.667791,0.44,0.5600150744299981
14,50,1199.048434,0.36,0.4386864597390913
24,50,1201.322181,0.26,0.3987793524361229
14,50,1203.672377,0.36,0.42653276955602537
26,50,1205.916132,0.24,0.2745717293520911
12,50,1208.348423,0.38,0.4428147791937164
14,50,1210.750616,0.36,0.41397342477496785
18,50,1213.115866,0.32,0.4476232394366197
16,50,1215.486136,0.34,0.4418934713641676
18,50,1217.865595,0.32,0.38797659494148734
12,50,1220.262047,0.38,0.4497863247863248
16,50,1222.637655,0.34,0.4082620343963357
14,50,1225.045212,0.36,0.45825868864206376
22,50,1228.513507,0.28,0.3325487242255908
14,50,1231.094119,0.36,0.4171579410470744
24,50,1233.382574,0.26,0.3447216533234035
4,50,1235.839802,0.46,0.5073338284441143
10,50,1238.300528,0.4,0.4923654354687367
22,50,1240.613641,0.28,0.3375222536391245
16,50,1242.981207,0.34,0.4757570295602019
20,50,1245.315717,0.3,0.3646290015716767
32,50,1247.561143,0.18,0.22120051085568326
20,50,1249.862244,0.3,0.4268091306459446
28,50,1252.149201,0.22,0.34139004149377594
12,50,1254.564064,0.38,0.5197066911090742
22,50,1256.896003,0.28,0.28345424351018267
16,50,1259.330531,0.34,0.42404572757217596
22,50,1261.673161,0.28,0.3637802197802198
24,50,1263.961775,0.26,0.3434455270150576
26,50,1266.232368,0.24,0.268671679197995
18,50,1268.67821,0.32,0.4061984228864845
14,50,1271.094451,0.36,0.4708217913204063
36,50,1273.343593,0.14,0.2109932694268815
38,50,1275.503521,0.12,0.1522991132644666
30,50,1277.796081,0.2,0.2997014310717595
8,50,1280.245887,0.42,0.543406014428143
26,50,1282.571807,0.24,0.29734496843668773
26,50,1284.847913,0.24,0.32288185571063494
30,50,1287.133074,0.2,0.2847914359542267
28,50,1289.430278,0.22,0.282420397706478
8,50,1291.900816,0.42,0.48219458170046003
38,50,1294.099409,0.12,0.16376344086021505
24,50,1296.411635,0.26,0.3720725995316159
24,50,1299.349438,0.26,0.38788154897494304
24,50,1302.458661,0.26,0.38938148788927335
26,50,1304.733675,0.24,0.3255970724191063
24,50,1307.075742,0.26,0.31321225071225073
20,50,1309.461458,0.3,0.39135021097046413
28,50,1311.768839,0.22,0.29087313976480383
22,50,1314.13212,0.28,0.3845592070944184
20,50,1316.487361,0.3,0.37891149437157906
26,50,1318.865205,0.24,0.3272923408845739
16,50,1321.273576,0.34,0.4323567829818996
28,50,1323.520596,0.22,0.2680634423340513
24,50,1325.854655,0.26,0.32492690058479534
30,50,1328.153637,0.2,0.24331389503317916
16,50,1330.542915,0.34,0.43087725697610796
20,50,1332.921776,0.3,0.352158304876981
26,50,1335.284558,0.24,0.30884397390653406
18,50,1337.70507,0.32,0.4073499908809046
26,50,1340.047585,0.24,0.34074771152365474
24,50,1342.416514,0.26,0.3262359499223248
18,50,1344.827479,0.32,0.34079240530853433
6,50,1347.391958,0.44,0.4755688176053711
20,50,1349.823128,0.3,0.3528043422072887
32,50,1353.053458,0.18,0.23809052193720906
26,50,1355.767907,0.24,0.3155526389800319
22,50,1358.195534,0.28,0.31965569112485376
26,50,1360.5219,0.24,0.29536399855124956
16,50,1362.950378,0.34,0.3773021403683425
26,50,1365.306133,0.24,0.305303392259914
18,50,1367.74395,0.32,0.35162907268170424
26,50,1370.053213,0.24,0.2799963695770557
26,50,1372.398732,0.24,0.35967219749089435
26,50,1374.71601,0.24,0.3394897182025895
16,50,1377.166743,0.34,0.393226235546915
20,50,1379.582047,0.3,0.37811038353601495
18,50,1382.01569,0.32,0.44244489404749227
12,50,1384.491627,0.38,0.5294460641399417
32,50,1387.022949,0.18,0.18069452619187756
28,50,1390.413695,0.22,0.2718253968253968
22,50,1392.790402,0.28,0.35128076343545955
22,50,1395.173479,0.28,0.40800887633649385
22,50,1397.570351,0.28,0.3237693389592124
20,50,1399.959219,0.3,0.3308714918759232
24,50,1402.996977,0.26,0.24566346746499956
22,50,1406.048131,0.28,0.3403380539058931
30,50,1408.407781,0.2,0.22801191996594294
20,50,1410.83993,0.3,0.37219935985368086
24,50,1413.230901,0.26,0.36683673469387756
2,50,1415.838721,0.48,0.5416768119470822
22,50,1418.285518,0.28,0.3542160217601123
26,50,1420.652607,0.24,0.3003817167465988
18,50,1423.156754,0.32,0.3932666504025372
10,50,1425.721605,0.4,0.5466250487709715
10,50,1428.349504,0.4,0.5151734758583205
24,50,1430.727745,0.26,0.3080867850098619
22,50,1433.209125,0.28,0.32124538828399174
32,50,1435.566996,0.18,0.19922721703892188
16,50,1438.106736,0.34,0.4669450861915763
24,50,1440.591558,0.26,0.30412328196584754
28,50,1443.030856,0.22,0.3036104463635418
20,50,1445.510199,0.3,0.4085473091804432
22,50,1447.981053,0.28,0.34469914040114613
16,50,1450.483094,0.34,0.451110902784288
30,50,1452.848626,0.2,0.3275778446018042
24,50,1455.844686,0.26,0.3470971194149648
24,50,1459.100078,0.26,0.3301314930523174
26,50,1461.560916,0.24,0.31336909018673026
26,50,1464.044288,0.24,0.28029072253099613
22,50,1466.483803,0.28,0.36128691983122363
26,50,1468.895649,0.24,0.3032258064516129
28,50,1471.313239,0.22,0.2577523021988348
42,50,1473.575422,0.08,0.11587400917813934
18,50,1476.075229,0.32,0.37737326286944606
28,50,1478.491904,0.22,0.2846458424989001
14,50,1481.00333,0.36,0.4342318316030098
26,50,1483.480821,0.24,0.312816517335411
28,50,1485.843922,0.22,0.32342399325321525
32,50,1488.192509,0.18,0.22872000729860414
16,50,1490.720084,0.34,0.4197308567096285
26,50,1493.158078,0.24,0.316400182731841
26,50,1495.582742,0.24,0.30350877192982456
10,50,1498.267264,0.4,0.47110637885974255
6,50,1500.950553,0.44,0.5763747454175153
18,50,1503.444457,0.32,0.4130228136882129
18,50,1506.292842,0.32,0.3795673513906562
18,50,1509.83178,0.32,0.3880095923261391
26,50,1512.289242,0.24,0.33763593861164753
8,50,1514.917226,0.42,0.5473876647743674
34,50,1517.299859,0.16,0.1960936740841512
32,50,1519.636951,0.18,0.21316708229426434
22,50,1522.111553,0.28,0.39727211603112095
24,50,1524.583514,0.26,0.3282704999547961
8,50,1527.22469,0.42,0.5699240986717268
24,50,1529.754575,0.26,0.3461178671655753
30,50,1532.153034,0.2,0.2501449275362319
24,50,1534.608349,0.26,0.37913512392409
26,50,1537.034446,0.24,0.28462174452253
28,50,1539.478674,0.22,0.27993527508090615
28,50,1541.891736,0.22,0.3438715953307393
28,50,1544.411052,0.22,0.28318498452012386
16,50,1546.975157,0.34,0.4379675006448285
20,50,1549.584277,0.3,0.4153722009279806
16,50,1552.155716,0.34,0.42858420534835884
16,50,1554.776378,0.34,0.4285976000732802
22,50,1557.787955,0.28,0.38503253796095444
