#{"t_start": 1668695810.7917104, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
38,50,1656.78456,0.12,0.16722377811907127
40,50,1658.84761,0.1,0.15337072221586356
22,50,1660.973192,0.28,0.35407174219203047
32,50,1663.0776,0.18,0.2233181352935703
34,50,1665.106118,0.16,0.19245647969052224
40,50,1667.163673,0.1,0.16453873476048766
42,50,1669.143065,0.08,0.1035482935318573
40,50,1671.120256,0.1,0.1505261106780982
42,50,1673.146033,0.08,0.08062031426517408
30,50,1675.246801,0.2,0.2728596124101538
30,50,1677.302235,0.2,0.24563604055607818
38,50,1679.354076,0.12,0.12194658302442733
28,50,1681.431204,0.22,0.26726017441860467
32,50,1683.550649,0.18,0.21458372842783993
44,50,1685.506742,0.06,0.07124568629633753
36,50,1687.580734,0.14,0.15247420877775836
40,50,1689.579007,0.1,0.12727455514225394
32,50,1691.657376,0.18,0.22206506364922207
28,50,1693.745181,0.22,0.3080332409972299
28,50,1695.853333,0.22,0.27663499677151554
20,50,1698.038429,0.3,0.34761820435629537
30,50,1700.137086,0.2,0.2693498452012384
36,50,1702.191528,0.14,0.19911373707533234
32,50,1704.358907,0.18,0.21883083290222452
28,50,1706.50838,0.22,0.3043594782919421
24,50,1708.705611,0.26,0.3114807040206685
26,50,1710.823635,0.24,0.29667312661498707
32,50,1712.989074,0.18,0.2035623409669211
20,50,1715.565694,0.3,0.41554211261051655
32,50,1719.462493,0.18,0.24571609900571187
20,50,1721.733265,0.3,0.3679174640153091
30,50,1723.854792,0.2,0.26697451684624596
36,50,1725.899298,0.14,0.2006808980493191
32,50,1728.051051,0.18,0.24934737600144027
18,50,1730.313279,0.32,0.40724132203952834
24,50,1732.531603,0.26,0.2470634299138606
30,50,1734.639448,0.2,0.29244673983214975
18,50,1736.908085,0.32,0.4600828469214837
20,50,1739.164044,0.3,0.3679237252064357
28,50,1741.271847,0.22,0.2581287926818223
36,50,1743.383859,0.14,0.22480227134455485
22,50,1745.584723,0.28,0.32373696872493984
18,50,1747.868637,0.32,0.44335561864639617
26,50,1750.076965,0.24,0.33212869105332743
18,50,1752.335957,0.32,0.4006183305076294
38,50,1754.342057,0.12,0.15733308149966946
40,50,1756.353677,0.1,0.1369078604893285
20,50,1758.58796,0.3,0.3676160820587966
24,50,1760.809418,0.26,0.36179503855802286
32,50,1762.959007,0.18,0.21076725874381982
18,50,1765.197759,0.32,0.42735814962052765
38,50,1767.235113,0.12,0.1558021266759131
36,50,1769.335879,0.14,0.19684288589892998
30,50,1771.51879,0.2,0.2542319419619388
32,50,1773.663597,0.18,0.2128157938765267
36,50,1775.735694,0.14,0.18693885266042906
34,50,1777.880261,0.16,0.24860833946014074
36,50,1780.041634,0.14,0.21390374331550802
36,50,1782.112442,0.14,0.20904610031893303
40,50,1784.186218,0.1,0.1280971969769444
36,50,1786.282288,0.14,0.1930898321816387
38,50,1788.715029,0.12,0.17565252443817395
