,Source,Destination,Reason,Path,Nodes,Band,Available_Other
211,13,4,Slots Full,1,,3,0
212,13,3,Slots Full,1,,3,0
213,5,12,Slots Full,1,,3,0
214,3,17,Slots Full,1,,3,0
215,15,4,Slots Full,1,,3,0
216,17,3,Slots Full,1,,3,0
217,4,15,Slots Full,1,,3,0
218,15,7,Slots Full,1,,3,0
219,13,9,Slots Full,1,,3,0
220,2,14,Slots Full,1,,3,0
221,15,1,Slots Full,1,,3,0
222,6,9,Slots Full,1,,3,0
223,15,7,Slots Full,1,,3,0
224,4,16,Slots Full,1,,3,0
225,14,5,Slots Full,1,,3,0
226,5,15,Slots Full,1,,3,0
227,15,2,Slots Full,1,,3,0
228,12,2,Slots Full,1,,3,0
229,12,1,Slots Full,1,,3,0
230,13,3,Slots Full,1,,3,0
231,15,5,Slots Full,1,,3,0
232,3,12,Slots Full,1,,3,0
233,13,3,Slots Full,0,,1,0
234,15,4,Slots Full,1,,3,0
235,15,2,Slots Full,1,,3,0
236,13,2,Slots Full,1,,3,0
237,3,17,Slots Full,1,,2,0
238,5,13,Slots Full,1,,3,0
239,5,10,Slots Full,1,,3,0
240,1,14,Slots Full,1,,3,0
241,16,3,Slots Full,1,,3,0
242,6,15,Slots Full,1,,3,0
243,5,15,Slots Full,1,,3,0
244,6,9,Slots Full,1,,3,0
245,10,13,Slots Full,1,,3,0
246,7,15,Slots Full,1,,3,0
247,16,3,Slots Full,1,,3,0
248,5,17,Slots Full,1,,3,0
249,15,6,Slots Full,1,,3,0
250,13,4,Slots Full,1,,3,0
251,12,5,Slots Full,1,,3,0
252,2,13,Slots Full,1,,3,0
253,13,3,Slots Full,1,,3,0
254,13,5,Slots Full,1,,3,0
255,12,5,Slots Full,1,,3,0
256,4,13,Slots Full,1,,3,0
257,4,14,Slots Full,1,,2,0
258,17,3,Slots Full,1,,3,0
259,3,17,Slots Full,1,,3,0
260,15,6,Slots Full,1,,3,0
261,5,15,Slots Full,1,,3,0
262,12,17,Slots Full,1,,3,0
263,14,1,Slots Full,1,,3,0
264,4,16,Slots Full,1,,3,0
265,4,13,Slots Full,1,,3,0
266,13,4,Slots Full,1,,3,0
267,15,2,Slots Full,1,,3,0
268,14,6,Slots Full,1,,3,0
269,4,16,Slots Full,0,,0,0
270,3,16,Slots Full,1,,3,0
271,6,16,Slots Full,1,,3,0
272,10,13,Slots Full,1,,3,0
273,15,2,Slots Full,1,,3,0
274,3,9,Slots Full,1,,3,0
275,13,9,Slots Full,1,,3,0
276,17,5,Slots Full,1,,3,0
277,7,12,Slots Full,1,,3,0
278,13,1,Slots Full,1,,3,0
279,16,4,Slots Full,1,,3,0
280,13,7,Slots Full,1,,3,0
281,14,7,Slots Full,1,,3,0
282,7,13,Slots Full,1,,3,0
283,6,15,Slots Full,1,,3,0
284,4,15,Slots Full,1,,3,0
285,2,13,Slots Full,1,,3,0
286,12,4,Slots Full,2,,2,0
287,16,4,Slots Full,1,,2,0
288,7,15,Slots Full,1,,3,0
289,15,5,Slots Full,1,,3,0
290,7,12,Slots Full,0,,1,0
291,17,3,Slots Full,1,,3,0
292,1,15,Slots Full,1,,3,0
293,16,6,Slots Full,1,,3,0
294,13,8,Slots Full,1,,3,0
295,3,14,Slots Full,1,,3,0
296,3,10,Slots Full,1,,3,0
297,3,17,Slots Full,1,,3,0
298,3,14,Slots Full,1,,3,0
299,17,5,Slots Full,1,,3,0
300,14,1,Slots Full,1,,3,0
301,4,14,Slots Full,1,,3,0
302,15,5,Slots Full,1,,3,0
303,15,1,Slots Full,1,,3,0
304,17,5,Slots Full,1,,3,0
305,4,17,Slots Full,1,,3,0
306,1,13,Slots Full,0,,0,0
307,4,12,Slots Full,1,,3,0
308,8,13,Slots Full,1,,3,0
309,17,5,Slots Full,1,,3,0
310,16,6,Slots Full,1,,3,0
311,16,5,Slots Full,1,,3,0
312,16,12,Slots Full,1,,3,0
313,12,5,Slots Full,1,,3,0
314,15,3,Slots Full,1,,3,0
315,1,15,Slots Full,1,,3,0
316,7,3,Slots Full,1,,3,0
317,11,5,Slots Full,1,,3,0
318,7,14,Slots Full,1,,3,0
319,4,13,Slots Full,1,,3,0
320,3,13,Slots Full,1,,3,0
321,12,7,Slots Full,0,,1,0
322,14,2,Slots Full,1,,3,0
323,14,3,Slots Full,1,,3,0
324,7,14,Slots Full,1,,3,0
325,17,4,Slots Full,1,,3,0
326,4,15,Slots Full,1,,3,0
327,13,3,Slots Full,1,,3,0
328,8,3,Slots Full,1,,3,0
329,8,12,Slots Full,1,,3,0
330,10,3,Slots Full,1,,3,0
331,16,5,Slots Full,1,,3,0
332,1,15,Slots Full,1,,3,0
333,13,1,Slots Full,1,,3,0
334,5,16,Slots Full,1,,3,0
335,13,7,Slots Full,1,,3,0
336,1,14,Slots Full,1,,3,0
337,13,3,Slots Full,1,,3,0
338,6,13,Slots Full,1,,3,0
339,12,4,Slots Full,1,,3,0
340,15,7,Slots Full,1,,3,1
341,6,10,Slots Full,1,,3,0
342,5,17,Slots Full,1,,3,0
343,3,15,Slots Full,1,,3,0
344,14,6,Slots Full,1,,3,0
345,7,14,Slots Full,1,,3,0
346,15,2,Slots Full,1,,3,0
347,3,17,Slots Full,1,,3,0
348,5,14,Slots Full,1,,3,0
349,14,5,Slots Full,1,,3,0
350,5,17,Slots Full,1,,3,0
351,12,2,Slots Full,1,,3,0
352,8,15,Slots Full,1,,3,0
353,14,7,Slots Full,1,,3,0
354,12,7,Slots Full,1,,3,0
355,6,13,Slots Full,1,,3,0
356,13,2,Slots Full,1,,3,0
357,9,12,Slots Full,1,,3,0
358,1,17,Slots Full,1,,3,0
359,12,16,Slots Full,1,,3,0
360,3,14,Slots Full,1,,3,0
361,14,8,Slots Full,1,,3,0
362,4,13,Slots Full,1,,3,0
363,1,17,Slots Full,1,,3,0
364,17,1,Slots Full,1,,3,0
365,2,13,Slots Full,1,,3,0
366,13,3,Slots Full,1,,3,0
367,5,12,Slots Full,3,,2,0
368,5,12,Slots Full,1,,3,0
369,1,12,Slots Full,1,,3,0
370,13,5,Slots Full,1,,3,0
371,5,12,Slots Full,1,,3,0
372,13,5,Slots Full,1,,3,0
373,4,13,Slots Full,1,,3,0
374,6,13,Slots Full,1,,3,0
375,4,16,Slots Full,1,,3,0
376,12,7,Slots Full,1,,3,0
377,17,1,Slots Full,1,,3,0
378,3,17,Slots Full,1,,3,0
379,8,13,Slots Full,1,,3,0
380,16,1,Slots Full,1,,3,0
381,16,5,Slots Full,1,,3,0
382,16,3,Slots Full,1,,3,0
383,3,9,Slots Full,1,,3,0
384,10,3,Slots Full,1,,3,0
385,17,5,Slots Full,1,,3,0
386,7,3,Slots Full,1,,3,0
387,17,5,Slots Full,1,,3,0
388,5,9,Slots Full,1,,3,0
389,6,16,Slots Full,1,,3,0
390,3,7,Slots Full,1,,3,0
391,9,3,Slots Full,1,,3,0
392,15,5,Slots Full,1,,3,0
393,10,3,Slots Full,1,,3,0
394,8,14,Slots Full,1,,3,0
395,15,2,Slots Full,1,,3,0
396,12,4,Slots Full,1,,3,0
397,15,8,Slots Full,1,,3,0
398,8,13,Slots Full,1,,3,0
399,17,5,Slots Full,1,,3,0
400,15,8,Slots Full,1,,3,0
401,15,8,Slots Full,1,,3,0
402,3,17,Slots Full,1,,3,0
403,15,3,Slots Full,1,,3,0
404,13,2,Slots Full,1,,3,0
405,2,13,Slots Full,1,,3,0
406,17,4,Slots Full,1,,3,0
407,2,5,Slots Full,1,,3,0
408,17,1,Slots Full,1,,3,0
409,2,16,Slots Full,1,,3,0
410,14,4,Slots Full,1,,3,0
411,16,1,Slots Full,1,,3,0
412,15,3,Slots Full,1,,3,0
413,12,1,Slots Full,1,,3,0
414,7,15,Slots Full,1,,3,0
415,15,5,Slots Full,1,,3,0
416,15,8,Slots Full,1,,3,0
417,13,3,Slots Full,1,,3,0
418,6,13,Slots Full,1,,3,0
419,7,12,Slots Full,1,,3,0
420,3,13,Slots Full,0,,1,0
421,13,6,Slots Full,1,,3,0
422,3,16,Slots Full,1,,3,0
423,1,16,Slots Full,1,,3,0
424,2,5,Slots Full,1,,3,0
425,13,2,Slots Full,1,,3,0
426,13,4,Slots Full,1,,0,0
427,4,15,Slots Full,1,,3,0
428,16,5,Slots Full,2,,3,0
429,14,1,Slots Full,1,,3,1
430,13,3,Slots Full,0,,1,0
431,3,16,Slots Full,2,,3,0
432,14,5,Slots Full,1,,3,0
433,15,1,Slots Full,1,,3,0
434,4,15,Slots Full,3,,2,1
435,10,13,Slots Full,1,,3,0
436,7,12,Slots Full,1,,3,0
437,9,5,Slots Full,1,,3,0
438,5,13,Slots Full,1,,3,0
439,9,5,Slots Full,1,,3,0
440,4,14,Slots Full,1,,3,0
441,15,4,Slots Full,1,,3,0
442,2,15,Slots Full,1,,3,0
443,3,16,Slots Full,2,,3,0
444,12,10,Slots Full,1,,3,0
445,15,8,Slots Full,1,,3,0
446,3,15,Slots Full,1,,3,0
447,6,15,Slots Full,3,,1,0
448,17,3,Slots Full,1,,3,0
449,7,5,Slots Full,1,,3,0
450,15,1,Slots Full,1,,3,0
451,2,16,Slots Full,1,,3,0
452,13,2,Slots Full,1,,3,0
453,14,4,Slots Full,1,,3,0
454,1,14,Slots Full,1,,3,0
455,10,5,Slots Full,1,,3,0
456,2,17,Slots Full,1,,3,0
457,3,13,Slots Full,1,,3,0
458,15,8,Slots Full,1,,3,0
459,3,9,Slots Full,1,,3,0
460,3,14,Slots Full,1,,3,0
461,5,13,Slots Full,1,,3,0
462,3,8,Slots Full,1,,3,0
463,5,13,Slots Full,1,,3,0
464,16,6,Slots Full,4,,2,0
465,15,3,Slots Full,1,,3,0
466,6,13,Slots Full,1,,3,0
467,7,12,Slots Full,1,,3,0
468,9,12,Slots Full,1,,3,0
469,5,13,Slots Full,1,,3,0
470,7,15,Slots Full,1,,3,0
471,12,4,Slots Full,1,,3,0
472,3,7,Slots Full,1,,3,0
473,1,12,Slots Full,1,,3,0
474,7,12,Slots Full,1,,3,0
475,7,12,Slots Full,1,,3,0
476,5,17,Slots Full,1,,3,0
477,12,5,Slots Full,1,,3,0
478,13,6,Slots Full,1,,3,0
479,7,13,Slots Full,1,,3,0
480,1,12,Slots Full,1,,3,0
481,13,1,Slots Full,1,,3,0
482,6,16,Slots Full,1,,3,0
483,13,5,Slots Full,1,,3,0
484,3,12,Slots Full,2,,2,0
485,14,3,Slots Full,1,,3,0
486,13,1,Slots Full,1,,3,0
487,1,13,Slots Full,1,,3,0
488,1,17,Slots Full,1,,3,0
489,3,16,Slots Full,1,,3,0
490,10,13,Slots Full,1,,3,0
491,1,13,Slots Full,1,,3,0
492,5,10,Slots Full,1,,3,0
493,2,14,Slots Full,1,,3,0
494,4,12,Slots Full,1,,3,0
495,8,15,Slots Full,1,,3,0
496,4,12,Slots Full,1,,3,0
497,12,5,Slots Full,1,,3,0
498,2,12,Slots Full,1,,3,0
499,13,7,Slots Full,1,,3,0
500,16,9,Slots Full,1,,3,0
501,7,15,Slots Full,1,,3,0
502,12,1,Slots Full,0,,1,0
503,8,16,Slots Full,1,,3,0
504,7,3,Slots Full,1,,3,0
505,15,4,Slots Full,1,,3,0
506,15,7,Slots Full,1,,3,0
507,4,14,Slots Full,1,,3,0
508,10,5,Slots Full,1,,3,0
509,16,1,Slots Full,1,,3,0
510,5,16,Slots Full,1,,3,0
511,5,15,Slots Full,1,,3,0
512,15,9,Slots Full,1,,3,0
513,1,12,Slots Full,1,,3,0
514,3,14,Slots Full,1,,3,0
515,5,2,Slots Full,1,,3,0
516,16,1,Slots Full,1,,3,0
517,12,4,Slots Full,1,,3,0
518,16,3,Slots Full,1,,3,0
519,15,4,Slots Full,1,,3,0
520,13,3,Slots Full,1,,3,0
521,15,4,Slots Full,1,,3,0
522,6,15,Slots Full,1,,3,0
523,8,15,Slots Full,2,,3,0
524,2,5,Slots Full,1,,3,0
525,15,1,Slots Full,1,,3,0
526,5,17,Slots Full,3,,1,1
527,9,3,Slots Full,1,,3,0
528,11,3,Slots Full,1,,3,0
529,2,16,Slots Full,1,,3,0
530,12,7,Slots Full,1,,3,0
531,9,3,Slots Full,1,,3,0
532,16,1,Slots Full,1,,3,0
533,9,15,Slots Full,1,,3,0
534,10,13,Slots Full,1,,3,0
535,1,14,Slots Full,1,,3,0
536,7,16,Slots Full,1,,3,0
537,13,4,Slots Full,1,,3,0
538,13,10,Slots Full,1,,3,0
539,14,1,Slots Full,1,,3,0
540,4,13,Slots Full,1,,0,0
541,15,4,Slots Full,1,,3,0
542,16,5,Slots Full,1,,3,0
543,13,2,Slots Full,1,,3,0
544,4,12,Slots Full,1,,3,0
545,1,12,Slots Full,1,,3,0
546,2,16,Slots Full,1,,3,0
547,13,5,Slots Full,1,,2,0
548,13,8,Slots Full,1,,3,0
549,5,16,Slots Full,1,,3,0
550,13,4,Slots Full,3,,2,0
551,7,13,Slots Full,3,,1,0
552,12,4,Slots Full,1,,3,0
553,2,13,Slots Full,1,,3,0
554,1,17,Slots Full,1,,3,0
555,12,7,Slots Full,1,,3,0
556,2,12,Slots Full,1,,3,0
557,2,15,Slots Full,1,,3,0
558,2,16,Slots Full,1,,3,0
559,15,6,Slots Full,3,,1,0
560,16,2,Slots Full,1,,3,0
561,7,13,Slots Full,1,,3,0
562,13,2,Slots Full,1,,3,0
563,13,1,Slots Full,1,,3,0
564,3,14,Slots Full,1,,3,0
565,15,9,Slots Full,1,,3,0
566,15,1,Slots Full,1,,3,0
567,16,2,Slots Full,1,,3,0
568,16,5,Slots Full,1,,3,0
569,12,3,Slots Full,1,,3,0
570,7,12,Slots Full,1,,3,0
571,4,16,Slots Full,2,,3,0
572,14,3,Slots Full,1,,3,0
573,17,3,Slots Full,1,,3,0
574,13,1,Slots Full,1,,3,0
575,12,17,Slots Full,1,,3,0
576,15,5,Slots Full,1,,3,0
577,17,4,Slots Full,1,,3,0
578,9,12,Slots Full,1,,3,0
579,15,3,Slots Full,1,,3,0
580,15,5,Slots Full,1,,3,0
581,14,6,Slots Full,1,,3,0
582,15,6,Slots Full,3,,1,0
583,17,1,Slots Full,1,,3,0
584,13,6,Slots Full,1,,3,0
585,14,2,Slots Full,1,,3,0
586,6,16,Slots Full,1,,3,0
587,14,7,Slots Full,1,,3,0
588,4,15,Slots Full,1,,3,0
589,14,4,Slots Full,1,,3,0
590,14,3,Slots Full,1,,3,0
591,5,14,Slots Full,1,,3,0
592,12,8,Slots Full,1,,3,0
593,13,2,Slots Full,1,,3,0
594,3,13,Slots Full,1,,3,0
595,4,14,Slots Full,1,,3,0
596,16,1,Slots Full,1,,3,0
597,13,7,Slots Full,1,,3,0
598,12,3,Slots Full,1,,3,0
599,6,16,Slots Full,1,,3,0
600,1,12,Slots Full,1,,3,0
601,10,3,Slots Full,1,,3,0
602,13,7,Slots Full,1,,3,0
603,14,9,Slots Full,1,,3,0
604,6,14,Slots Full,1,,3,0
605,5,13,Slots Full,1,,3,0
606,13,7,Slots Full,1,,3,0
607,9,5,Slots Full,1,,3,0
608,2,14,Slots Full,1,,3,0
609,10,15,Slots Full,1,,3,0
610,13,5,Slots Full,1,,3,0
611,13,5,Slots Full,1,,3,0
612,17,1,Slots Full,1,,3,0
613,2,15,Slots Full,1,,3,0
614,14,9,Slots Full,1,,3,0
615,11,1,Slots Full,1,,3,0
616,4,16,Slots Full,1,,3,0
617,17,3,Slots Full,1,,3,0
618,7,15,Slots Full,1,,3,0
619,8,15,Slots Full,1,,3,0
620,7,16,Slots Full,1,,3,0
621,5,16,Slots Full,1,,3,0
622,4,15,Slots Full,1,,3,0
623,6,14,Slots Full,1,,3,0
624,5,16,Slots Full,0,,0,0
625,12,9,Slots Full,1,,3,0
626,15,3,Slots Full,1,,3,0
627,3,9,Slots Full,1,,3,0
628,10,13,Slots Full,1,,3,0
629,14,6,Slots Full,1,,3,0
630,13,1,Slots Full,1,,3,0
631,13,5,Slots Full,1,,3,0
632,14,1,Slots Full,1,,3,0
633,13,10,Slots Full,1,,3,0
634,15,1,Slots Full,1,,3,0
635,15,3,Slots Full,0,,1,0
636,12,1,Slots Full,1,,3,0
637,5,17,Slots Full,1,,3,0
638,7,15,Slots Full,1,,3,0
639,13,7,Slots Full,1,,3,0
640,3,11,Slots Full,1,,3,0
641,2,13,Slots Full,1,,3,0
642,15,1,Slots Full,1,,3,0
643,5,17,Slots Full,1,,3,0
644,12,5,Slots Full,1,,3,0
645,13,2,Slots Full,1,,3,0
646,15,9,Slots Full,1,,3,0
647,15,1,Slots Full,1,,3,0
648,14,7,Slots Full,1,,3,0
649,15,9,Slots Full,1,,3,0
650,10,3,Slots Full,1,,3,0
651,16,1,Slots Full,1,,3,0
652,13,2,Slots Full,1,,3,0
653,15,8,Slots Full,1,,3,0
654,7,12,Slots Full,1,,3,0
655,3,16,Slots Full,2,,3,0
656,2,15,Slots Full,1,,3,0
657,3,16,Slots Full,2,,3,0
658,14,7,Slots Full,1,,3,0
659,15,1,Slots Full,1,,3,0
660,5,14,Slots Full,1,,3,0
661,9,5,Slots Full,1,,3,0
662,9,5,Slots Full,1,,3,0
663,13,2,Slots Full,1,,3,0
664,14,7,Slots Full,1,,3,0
665,1,12,Slots Full,1,,3,0
666,1,17,Slots Full,1,,3,0
667,12,2,Slots Full,1,,3,0
668,14,1,Slots Full,1,,3,0
669,14,3,Slots Full,1,,3,0
670,7,12,Slots Full,1,,3,0
671,3,13,Slots Full,1,,3,0
672,7,13,Slots Full,3,,1,0
673,12,4,Slots Full,1,,3,0
674,4,17,Slots Full,1,,3,0
675,12,3,Slots Full,1,,3,0
676,2,14,Slots Full,1,,3,0
677,16,4,Slots Full,1,,3,0
678,12,2,Slots Full,1,,3,0
679,3,16,Slots Full,2,,3,0
680,1,13,Slots Full,2,,3,0
681,14,8,Slots Full,1,,3,0
682,13,3,Slots Full,1,,3,0
683,2,12,Slots Full,1,,3,0
684,12,3,Slots Full,1,,3,0
685,13,8,Slots Full,1,,3,0
686,7,3,Slots Full,1,,3,0
687,1,12,Slots Full,2,,3,0
688,15,4,Slots Full,1,,3,0
689,2,16,Slots Full,1,,3,0
690,2,13,Slots Full,1,,3,0
691,2,14,Slots Full,0,,1,0
692,15,6,Slots Full,1,,3,0
693,5,15,Slots Full,1,,3,0
694,2,15,Slots Full,1,,3,0
695,7,5,Slots Full,1,,3,0
696,7,5,Slots Full,1,,3,0
697,16,2,Slots Full,1,,3,0
698,8,15,Slots Full,1,,3,0
699,3,14,Slots Full,1,,3,0
700,4,15,Slots Full,1,,3,0
701,4,17,Slots Full,1,,3,0
702,16,5,Slots Full,1,,3,0
703,12,1,Slots Full,2,,3,0
704,14,8,Slots Full,1,,3,0
705,15,3,Slots Full,1,,3,0
706,14,2,Slots Full,1,,3,0
707,15,3,Slots Full,1,,3,0
708,13,3,Slots Full,1,,3,0
709,6,17,Slots Full,1,,3,0
710,7,15,Slots Full,1,,3,0
711,4,16,Slots Full,2,,3,0
712,16,8,Slots Full,1,,3,0
713,16,8,Slots Full,1,,3,0
714,3,17,Slots Full,1,,3,0
715,15,1,Slots Full,1,,3,0
716,9,15,Slots Full,1,,3,0
717,8,16,Slots Full,1,,3,0
718,13,5,Slots Full,1,,3,0
719,14,7,Slots Full,1,,3,0
720,16,6,Slots Full,1,,3,0
721,2,17,Slots Full,1,,3,0
722,2,16,Slots Full,1,,3,0
723,12,2,Slots Full,1,,3,0
724,6,14,Slots Full,1,,3,0
725,15,5,Slots Full,1,,3,0
726,17,2,Slots Full,1,,3,0
727,13,4,Slots Full,1,,3,0
728,13,9,Slots Full,1,,3,0
729,13,8,Slots Full,1,,3,0
730,12,1,Slots Full,2,,3,0
731,2,14,Slots Full,1,,3,0
732,1,13,Slots Full,2,,3,0
