#{"t_start": 1677712670.0538328, "env_id": "DeepRMSA-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected,num_path1_selected,num_path2_selected,num_path3_selected,num_path4_selected,num_path5_selected,total_path_length_per_episode
50,50,107.030565,0.0,0.0,5,4,14,27,20,17,1,7,5,26332
50,50,107.884963,0.0,0.0,4,6,17,23,14,19,1,9,7,30168
50,50,108.752888,0.0,0.0,4,13,15,18,16,13,6,14,1,30473
50,50,109.6564,0.0,0.0,3,7,21,19,14,17,0,11,8,31213
50,50,110.55564,0.0,0.0,0,7,22,21,17,19,0,8,6,28993
50,50,111.403612,0.0,0.0,8,7,16,19,12,13,2,12,11,33148
50,50,112.255119,0.0,0.0,4,7,26,13,15,11,1,14,9,30554
50,50,113.450671,0.0,0.0,7,7,10,26,12,25,0,11,2,29448
50,50,114.990108,0.0,0.0,8,7,17,18,16,12,1,18,3,30199
50,50,115.871662,0.0,0.0,5,6,14,25,19,13,3,11,4,28120
50,50,116.750751,0.0,0.0,5,6,23,16,15,14,2,10,9,31870
50,50,117.635177,0.0,0.0,2,7,21,20,10,17,2,12,9,32376
50,50,118.488333,0.0,0.0,7,11,11,21,11,20,3,12,4,30498
50,50,119.401144,0.0,0.0,2,5,11,32,19,19,1,4,7,27251
50,50,120.325055,0.0,0.0,2,9,11,28,14,17,1,15,3,31836
50,50,121.183653,0.0,0.0,3,12,14,21,14,14,1,14,7,30698
50,50,122.042262,0.0,0.0,6,6,20,18,9,19,0,17,5,33867
50,50,122.921031,0.0,0.0,5,8,17,20,17,17,0,13,3,27471
50,50,123.802077,0.0,0.0,9,3,13,25,14,20,1,8,7,31388
50,50,124.705408,0.0,0.0,6,6,15,23,18,12,2,10,8,31129
50,50,126.030061,0.0,0.0,1,10,12,27,16,15,1,13,5,29954
50,50,127.502173,0.0,0.0,4,8,16,22,16,20,2,8,4,28474
50,50,128.403097,0.0,0.0,6,5,17,22,26,11,3,9,1,28009
50,50,129.249941,0.0,0.0,3,7,14,26,21,13,1,13,2,28545
50,50,130.116801,0.0,0.0,5,6,18,21,17,10,1,18,4,31608
50,50,131.00622,0.0,0.0,3,7,16,24,17,18,1,7,7,29250
50,50,131.900508,0.0,0.0,4,9,12,25,18,17,1,11,3,29105
50,50,132.761046,0.0,0.0,6,6,18,20,18,9,3,13,7,28480
50,50,133.623148,0.0,0.0,5,5,14,26,13,23,0,11,3,28861
50,50,134.516374,0.0,0.0,5,11,11,23,22,12,2,7,7,26993
50,50,135.402977,0.0,0.0,2,5,16,27,18,15,2,12,3,29522
50,50,136.284562,0.0,0.0,7,6,17,20,15,17,0,13,5,28921
50,50,137.148911,0.0,0.0,2,8,13,27,17,19,1,8,5,28350
50,50,138.375701,0.0,0.0,10,5,14,21,16,15,3,10,6,29331
50,50,139.890435,0.0,0.0,6,9,17,18,15,17,1,13,4,27806
50,50,140.757289,0.0,0.0,7,6,15,22,15,17,3,13,2,28771
50,50,141.628234,0.0,0.0,6,13,13,18,18,15,1,13,3,28612
50,50,142.534906,0.0,0.0,3,9,12,26,13,16,2,16,3,31062
50,50,143.425146,0.0,0.0,1,8,8,33,6,25,3,14,2,30131
50,50,144.296399,0.0,0.0,3,10,12,25,7,23,0,15,5,31348
50,50,145.176056,0.0,0.0,3,14,6,27,6,22,1,18,3,30299
50,50,146.064896,0.0,0.0,2,12,5,31,7,28,0,13,2,31114
50,50,146.968646,0.0,0.0,3,10,8,29,2,32,0,11,5,31358
50,50,147.870976,0.0,0.0,2,13,7,28,1,29,0,18,2,31235
50,50,148.735428,0.0,0.0,5,10,9,26,4,26,3,15,2,30029
50,50,149.605698,0.0,0.0,2,9,8,31,1,31,3,13,2,32083
50,50,150.935101,0.0,0.0,8,11,8,23,2,25,1,19,3,32102
50,50,152.327583,0.0,0.0,4,16,10,20,5,22,1,19,3,31747
50,50,153.237039,0.0,0.0,3,6,17,24,9,23,1,14,3,31093
50,50,154.176595,0.0,0.0,2,13,11,24,4,27,0,15,4,30990
50,50,155.13273,0.0,0.0,4,9,12,25,7,23,0,18,2,32641
50,50,156.113113,0.0,0.0,1,13,7,29,6,25,1,15,3,30871
50,50,157.032287,0.0,0.0,3,9,6,32,3,32,1,12,2,28835
50,50,157.937225,0.0,0.0,4,13,4,29,2,29,4,14,1,28450
50,50,158.830116,0.0,0.0,5,8,6,31,4,27,1,12,6,30503
50,50,159.723758,0.0,0.0,2,15,4,29,3,30,0,15,2,31375
50,50,160.575404,0.0,0.0,1,9,9,31,5,28,0,16,1,27614
50,50,161.482609,0.0,0.0,0,17,14,19,3,20,1,23,3,32473
50,50,162.446297,0.0,0.0,0,12,5,33,3,32,1,14,0,29533
50,50,164.005445,0.0,0.0,1,7,9,33,1,31,1,16,1,31983
50,50,165.160133,0.0,0.0,0,9,10,31,1,32,0,14,3,30017
50,50,166.052656,0.0,0.0,0,11,10,29,1,30,2,15,2,31563
50,50,166.965683,0.0,0.0,7,10,11,22,5,26,2,13,4,31908
50,50,167.866077,0.0,0.0,6,7,18,19,5,26,1,13,5,32376
50,50,168.772143,0.0,0.0,9,8,14,19,10,19,6,13,2,30818
50,50,169.678572,0.0,0.0,4,7,16,23,18,16,4,6,6,29932
50,50,170.561632,0.0,0.0,7,9,20,14,9,15,8,13,5,31837
50,50,171.466982,0.0,0.0,7,7,9,27,15,14,1,15,5,28788
50,50,172.364445,0.0,0.0,7,5,16,22,12,18,1,12,7,31124
50,50,173.252213,0.0,0.0,3,6,7,34,10,28,0,9,3,26624
50,50,174.142712,0.0,0.0,3,11,8,28,9,24,1,14,2,31245
50,50,175.347552,0.0,0.0,7,10,13,20,11,15,3,13,8,32225
50,50,176.895682,0.0,0.0,2,7,17,24,10,17,6,9,8,32869
50,50,177.84502,0.0,0.0,5,10,12,23,10,20,1,7,12,31459
50,50,178.754367,0.0,0.0,5,8,16,21,13,11,5,16,5,31426
50,50,179.625333,0.0,0.0,4,9,11,26,14,17,2,13,4,29672
50,50,180.550947,0.0,0.0,6,9,14,21,12,21,1,13,3,28575
50,50,181.465495,0.0,0.0,6,13,12,19,11,15,3,15,6,31761
50,50,182.346753,0.0,0.0,2,7,18,23,9,15,2,17,7,33154
50,50,183.250196,0.0,0.0,7,7,15,21,11,17,2,15,5,30023
50,50,184.146301,0.0,0.0,3,14,8,25,14,15,2,13,6,29292
50,50,185.022072,0.0,0.0,8,8,14,20,12,15,2,18,3,30581
50,50,185.929443,0.0,0.0,7,7,16,20,12,13,5,8,12,28454
50,50,186.882138,0.0,0.0,6,8,14,22,25,7,3,9,6,26540
50,50,188.275193,0.0,0.0,6,9,18,17,12,10,2,20,6,34870
48,50,189.642703,0.02,0.032757201646090535,8,5,22,14,20,12,2,11,4,29214
50,50,190.521332,0.0,0.0,5,5,18,22,18,7,3,15,7,32227
50,50,191.396094,0.0,0.0,7,5,17,21,20,10,3,7,10,30059
50,50,192.342845,0.0,0.0,10,5,19,16,22,9,0,13,6,30958
50,50,193.239956,0.0,0.0,5,5,19,21,26,9,0,11,4,27767
50,50,194.151326,0.0,0.0,6,6,14,24,23,8,5,9,5,29735
50,50,195.035279,0.0,0.0,10,4,17,19,23,9,2,12,4,28077
50,50,195.965813,0.0,0.0,9,7,16,18,20,14,2,7,7,29002
50,50,196.90236,0.0,0.0,3,3,26,18,20,8,2,13,7,28544
50,50,197.807989,0.0,0.0,7,8,18,17,20,10,2,12,6,30601
50,50,198.704188,0.0,0.0,6,5,15,24,23,7,2,12,6,28630
50,50,199.689034,0.0,0.0,7,5,20,18,22,14,0,9,5,25595
50,50,201.223764,0.0,0.0,6,10,18,16,18,6,5,17,4,30822
50,50,202.367878,0.0,0.0,11,8,20,11,20,7,1,15,7,30435
50,50,203.285099,0.0,0.0,4,2,26,18,23,11,0,10,6,28739
50,50,204.202601,0.0,0.0,8,8,14,20,22,7,0,17,4,31872
50,50,205.11915,0.0,0.0,4,8,19,19,21,10,1,12,6,28282
50,50,206.013036,0.0,0.0,7,7,19,17,29,5,2,11,3,27187
50,50,206.921512,0.0,0.0,8,8,17,17,19,4,4,16,7,30076
50,50,207.810274,0.0,0.0,6,2,17,25,20,11,3,14,2,30528
50,50,208.708291,0.0,0.0,9,2,17,22,22,9,2,11,6,29143
50,50,209.576178,0.0,0.0,7,4,20,19,24,11,1,8,6,28327
50,50,210.472833,0.0,0.0,6,5,22,17,21,13,1,8,7,27277
50,50,211.33107,0.0,0.0,4,9,21,16,22,11,2,6,9,27441
50,50,212.39725,0.0,0.0,8,4,19,19,23,7,1,16,3,29020
50,50,213.976187,0.0,0.0,2,8,25,15,20,6,2,16,6,32315
50,50,215.000233,0.0,0.0,8,10,18,14,20,10,4,8,8,31578
50,50,215.85281,0.0,0.0,7,8,19,16,17,12,4,8,9,28046
50,50,216.851633,0.0,0.0,4,7,17,22,18,12,1,13,6,29292
50,50,217.763529,0.0,0.0,3,1,25,21,28,9,2,6,5,25520
50,50,218.670357,0.0,0.0,7,4,24,15,19,13,0,12,6,30264
50,50,219.550017,0.0,0.0,5,12,21,12,14,11,3,10,12,30730
50,50,220.447899,0.0,0.0,4,8,16,22,20,13,0,12,5,29362
50,50,221.324424,0.0,0.0,7,5,22,16,22,9,3,8,8,27059
50,50,222.207711,0.0,0.0,8,5,19,18,22,8,1,13,6,30062
50,50,223.162605,0.0,0.0,5,11,11,23,11,21,3,7,8,29377
50,50,224.050056,0.0,0.0,7,9,14,20,14,17,2,14,3,28764
50,50,225.358462,0.0,0.0,1,10,14,25,19,13,3,11,4,28644
50,50,226.756956,0.0,0.0,1,10,16,23,16,19,2,7,6,30354
50,50,227.691728,0.0,0.0,3,5,16,26,9,24,4,6,7,29759
50,50,228.589762,0.0,0.0,3,8,17,22,16,15,2,8,9,32605
50,50,229.493906,0.0,0.0,7,6,12,25,15,18,2,10,5,26505
50,50,230.350302,0.0,0.0,4,4,16,26,14,18,1,11,6,30398
50,50,231.214392,0.0,0.0,5,3,21,21,8,22,2,12,6,31647
50,50,232.083192,0.0,0.0,6,6,17,21,15,17,2,9,7,29711
50,50,232.975803,0.0,0.0,5,9,13,23,10,15,3,12,10,34076
50,50,233.867226,0.0,0.0,1,13,17,19,18,16,2,8,6,30254
50,50,234.757355,0.0,0.0,2,7,20,21,15,16,0,11,8,31134
50,50,235.668046,0.0,0.0,5,6,12,27,10,22,2,9,7,31777
50,50,236.576364,0.0,0.0,11,5,15,19,8,22,3,11,6,30505
50,50,238.047792,0.0,0.0,9,7,16,18,16,18,0,12,4,27344
50,50,239.342476,0.0,0.0,8,11,11,20,12,20,2,8,8,28991
50,50,240.211427,0.0,0.0,7,8,11,24,9,23,2,12,4,31418
50,50,241.085263,0.0,0.0,5,8,20,17,8,16,4,15,7,33296
50,50,241.96948,0.0,0.0,6,11,14,19,13,13,1,17,6,30916
50,50,242.844481,0.0,0.0,9,8,10,23,17,16,4,9,4,29763
50,50,243.745203,0.0,0.0,4,8,11,27,9,22,0,15,4,32947
50,50,244.61388,0.0,0.0,2,12,3,33,4,26,2,15,3,31876
50,50,245.490392,0.0,0.0,1,15,3,31,6,27,1,13,3,30917
50,50,246.382751,0.0,0.0,3,19,6,22,4,22,3,21,0,31806
50,50,247.299541,0.0,0.0,3,10,6,31,6,29,0,14,1,28235
50,50,248.243187,0.0,0.0,2,14,8,26,2,28,0,18,2,31553
50,50,249.227672,0.0,0.0,0,12,9,29,2,28,1,18,1,32038
50,50,250.717045,0.0,0.0,2,10,4,34,0,35,1,12,2,30797
50,50,251.891341,0.0,0.0,2,10,2,36,4,33,1,10,2,30628
50,50,253.079219,0.0,0.0,6,10,17,17,9,16,3,16,6,30196
50,50,254.500413,0.0,0.0,10,5,12,23,17,16,1,10,6,29317
50,50,255.474059,0.0,0.0,10,10,15,15,19,8,4,13,6,29183
50,50,256.35338,0.0,0.0,9,4,15,22,20,18,2,8,2,27398
50,50,257.230254,0.0,0.0,7,10,13,20,13,17,2,15,3,31576
50,50,258.119514,0.0,0.0,0,9,23,18,16,10,3,16,5,30730
50,50,259.008925,0.0,0.0,4,6,15,25,9,23,3,11,4,30352
50,50,259.90613,0.0,0.0,4,15,15,16,16,16,1,16,1,30576
50,50,260.804851,0.0,0.0,2,10,12,26,12,18,0,14,6,31728
50,50,261.931934,0.0,0.0,7,7,18,18,14,18,1,13,4,30156
50,50,263.453456,0.0,0.0,2,10,18,20,10,22,2,11,5,31260
50,50,264.529218,0.0,0.0,4,8,17,21,16,16,1,12,5,28726
50,50,265.423138,0.0,0.0,3,12,14,21,11,18,2,14,5,29654
50,50,266.311577,0.0,0.0,4,10,12,24,13,21,1,12,3,30952
50,50,267.190358,0.0,0.0,4,6,14,26,5,25,2,14,4,31558
50,50,268.086507,0.0,0.0,12,7,9,22,12,17,4,13,4,29896
50,50,268.969329,0.0,0.0,2,13,14,21,10,18,3,12,7,32124
50,50,269.871835,0.0,0.0,1,18,9,22,9,20,3,12,6,30164
50,50,270.758853,0.0,0.0,0,12,8,30,4,27,1,17,1,30478
50,50,271.607328,0.0,0.0,4,6,8,32,0,34,2,13,1,29166
50,50,272.486633,0.0,0.0,4,10,9,27,7,26,3,11,3,28403
48,50,273.393533,0.02,0.037671597318293074,4,7,14,24,14,12,2,10,11,34085
50,50,274.681871,0.0,0.0,6,8,13,23,18,12,2,11,7,30666
50,50,276.217963,0.0,0.0,7,7,18,18,10,17,1,13,9,32685
50,50,277.100892,0.0,0.0,1,12,15,22,15,17,2,12,4,29019
50,50,278.047917,0.0,0.0,4,7,15,24,13,19,2,11,5,26804
50,50,278.95752,0.0,0.0,1,6,13,30,13,16,3,12,6,28431
50,50,279.815684,0.0,0.0,9,3,15,23,16,14,4,7,9,29210
50,50,280.713499,0.0,0.0,10,6,18,16,14,16,4,12,4,27331
50,50,281.59305,0.0,0.0,3,7,17,23,28,10,5,5,2,25717
50,50,282.495865,0.0,0.0,4,11,19,16,16,12,3,12,7,32407
50,50,283.373768,0.0,0.0,1,5,24,20,17,15,2,6,10,29099
50,50,284.31101,0.0,0.0,5,5,26,14,16,12,4,10,8,32343
50,50,285.203179,0.0,0.0,7,5,19,19,22,13,1,7,7,28191
50,50,286.149077,0.0,0.0,9,3,17,21,22,11,2,11,4,28560
50,50,287.626652,0.0,0.0,3,11,16,20,10,14,4,15,7,31393
50,50,288.938497,0.0,0.0,5,12,14,19,17,14,1,10,8,30752
50,50,289.809892,0.0,0.0,3,3,22,22,19,12,4,12,3,27805
50,50,290.679519,0.0,0.0,3,7,15,25,19,13,3,10,5,29076
50,50,291.545736,0.0,0.0,6,10,15,19,15,16,2,14,3,28444
50,50,292.424386,0.0,0.0,4,6,21,19,16,14,2,10,8,29968
50,50,293.324617,0.0,0.0,6,3,18,23,20,16,1,9,4,29386
50,50,294.185778,0.0,0.0,3,8,18,21,17,13,3,11,6,31530
50,50,295.043427,0.0,0.0,4,10,17,19,14,19,3,10,4,28229
50,50,295.897588,0.0,0.0,3,7,15,25,23,8,2,9,8,27959
50,50,296.789467,0.0,0.0,3,8,15,24,14,19,2,10,5,27861
50,50,297.672192,0.0,0.0,6,12,13,19,14,15,2,15,4,32862
50,50,298.567068,0.0,0.0,9,8,12,21,17,12,1,13,7,28856
50,50,299.988086,0.0,0.0,8,8,16,18,16,13,3,10,8,30695
50,50,301.2654,0.0,0.0,4,10,9,27,14,21,0,12,3,29100
50,50,302.126094,0.0,0.0,11,6,15,18,19,11,2,18,0,28366
50,50,302.991709,0.0,0.0,1,8,16,25,17,23,0,6,4,28808
50,50,303.882994,0.0,0.0,5,9,14,22,12,17,1,13,7,30798
50,50,304.791422,0.0,0.0,1,9,19,21,16,14,4,11,5,30487
50,50,305.707123,0.0,0.0,6,5,18,21,17,12,2,12,7,28733
50,50,306.548708,0.0,0.0,3,5,17,25,21,14,2,9,4,25800
50,50,307.429297,0.0,0.0,10,8,10,22,13,15,2,14,6,30446
50,50,308.338128,0.0,0.0,4,8,14,24,13,18,4,9,6,31569
50,50,309.283638,0.0,0.0,4,6,15,25,14,20,1,13,2,30039
50,50,310.180136,0.0,0.0,4,9,14,23,21,17,2,8,2,27529
50,50,311.167426,0.0,0.0,3,13,10,24,14,19,3,8,6,29381
50,50,312.6295,0.0,0.0,7,5,17,21,17,18,4,5,6,28159
50,50,313.807089,0.0,0.0,9,7,11,23,14,19,6,9,2,30039
50,50,314.663263,0.0,0.0,3,8,14,25,15,20,1,11,3,29272
50,50,315.575512,0.0,0.0,7,9,20,14,15,16,1,10,8,31287
50,50,316.463785,0.0,0.0,4,3,21,22,16,20,2,6,6,26683
50,50,317.365092,0.0,0.0,7,9,11,23,16,16,3,9,6,27693
50,50,318.275689,0.0,0.0,6,11,13,20,12,17,3,12,6,29536
50,50,319.238364,0.0,0.0,4,11,19,16,12,13,3,10,12,29594
50,50,320.135784,0.0,0.0,1,23,4,22,1,23,2,24,0,33441
50,50,321.01799,0.0,0.0,0,13,10,27,4,27,1,17,1,30851
50,50,321.918445,0.0,0.0,1,14,9,26,3,27,1,16,3,32324
50,50,322.811946,0.0,0.0,7,11,10,22,1,28,3,14,4,32493
48,50,323.955584,0.02,0.03638801110791918,0,10,10,29,16,14,4,12,3,28318
50,50,325.474592,0.0,0.0,5,10,12,23,13,16,2,15,4,32051
50,50,326.501625,0.0,0.0,2,8,16,24,14,20,2,7,7,28453
50,50,327.365868,0.0,0.0,2,8,22,18,15,19,3,6,7,27921
50,50,328.2321,0.0,0.0,1,12,16,21,8,19,3,15,5,30916
50,50,329.09866,0.0,0.0,4,4,17,25,11,21,3,13,2,31393
50,50,329.986129,0.0,0.0,2,11,15,22,11,21,3,14,1,28630
50,50,330.888342,0.0,0.0,5,7,19,19,12,21,1,10,6,30876
50,50,331.784087,0.0,0.0,2,9,22,17,9,18,4,14,5,31239
50,50,332.67061,0.0,0.0,4,10,18,18,10,17,4,16,3,32191
50,50,333.590324,0.0,0.0,2,14,12,22,13,20,2,10,5,29327
50,50,334.505768,0.0,0.0,3,10,17,20,13,17,6,8,6,30188
50,50,335.4222,0.0,0.0,2,15,10,23,12,14,3,20,1,29359
48,50,336.674336,0.02,0.04069583552978387,5,10,5,29,11,24,2,10,2,29931
