#{"t_start": 1677717970.7051973, "env_id": "DeepRMSA-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected,num_path1_selected,num_path2_selected,num_path3_selected,num_path4_selected,num_path5_selected,total_path_length_per_episode
50,50,0.826105,0.0,0.0,0,49,1,0,0,1,0,49,0,38089
50,50,1.829172,0.0,0.0,0,46,4,0,0,3,0,47,0,39545
50,50,2.773959,0.0,0.0,0,45,5,0,0,4,0,46,0,37401
50,50,3.378708,0.0,0.0,0,48,2,0,0,1,0,49,0,40627
50,50,3.983963,0.0,0.0,0,48,2,0,0,0,0,50,0,38018
50,50,4.582319,0.0,0.0,0,50,0,0,0,0,0,50,0,37935
50,50,5.218881,0.0,0.0,0,48,2,0,0,2,0,48,0,39418
50,50,5.866589,0.0,0.0,0,44,6,0,1,1,0,48,0,37235
50,50,6.494136,0.0,0.0,0,19,28,3,0,6,2,42,0,36368
50,50,7.169266,0.0,0.0,4,11,34,1,1,12,2,33,2,35285
50,50,7.811629,0.0,0.0,5,5,33,7,4,23,5,11,7,33006
50,50,8.474949,0.0,0.0,7,11,22,10,2,14,12,16,6,36554
50,50,9.123053,0.0,0.0,9,4,28,9,3,20,10,9,8,32977
50,50,9.75837,0.0,0.0,3,5,36,6,3,28,4,7,8,32138
50,50,10.411664,0.0,0.0,6,3,25,16,7,15,8,8,12,35439
50,50,11.073626,0.0,0.0,13,7,19,11,3,16,6,20,5,34282
50,50,11.734618,0.0,0.0,7,4,25,14,5,17,12,10,6,30914
50,50,12.415464,0.0,0.0,6,5,33,6,4,21,5,12,8,32764
50,50,13.373945,0.0,0.0,14,4,29,3,2,17,4,18,9,35312
50,50,14.451117,0.0,0.0,7,4,30,9,4,20,8,8,10,32207
50,50,15.386888,0.0,0.0,4,9,28,9,6,16,7,13,8,33227
50,50,16.072974,0.0,0.0,6,7,31,6,3,10,6,17,14,35483
50,50,16.780846,0.0,0.0,6,9,30,5,4,18,4,13,11,35862
50,50,17.500996,0.0,0.0,4,6,37,3,0,20,1,10,19,37181
50,50,18.216704,0.0,0.0,5,8,30,7,3,18,6,9,14,33632
50,50,18.902483,0.0,0.0,8,6,27,9,3,20,5,11,11,35012
50,50,19.617123,0.0,0.0,5,10,24,11,8,19,5,13,5,31246
50,50,20.312804,0.0,0.0,10,4,27,9,10,16,5,10,9,30792
50,50,21.023004,0.0,0.0,9,6,29,6,6,12,2,14,16,35082
46,50,21.728204,0.04,0.014527845036319613,13,13,18,4,8,8,4,18,10,32526
50,50,22.464197,0.0,0.0,15,10,17,8,13,21,3,8,5,30021
50,50,23.19734,0.0,0.0,12,11,20,7,13,13,4,12,8,30931
50,50,23.943846,0.0,0.0,16,8,19,7,7,21,3,10,9,29545
48,50,24.667036,0.02,0.004110898661567878,12,7,23,7,4,16,13,14,2,30812
50,50,25.584498,0.0,0.0,12,11,12,15,8,12,12,12,6,31845
50,50,26.806092,0.0,0.0,9,6,12,23,12,17,6,7,8,29119
50,50,27.830926,0.0,0.0,9,7,12,22,12,13,6,12,7,30450
50,50,28.579754,0.0,0.0,9,7,13,21,7,20,2,17,4,31559
50,50,29.322342,0.0,0.0,5,10,13,22,11,15,8,15,1,29736
50,50,30.080682,0.0,0.0,14,3,11,22,10,21,5,9,5,29357
50,50,30.848445,0.0,0.0,8,11,7,24,13,15,4,13,5,28428
50,50,31.602926,0.0,0.0,8,12,8,22,11,20,6,11,2,28463
50,50,32.362188,0.0,0.0,10,12,7,21,13,11,7,15,4,29732
50,50,33.126124,0.0,0.0,6,9,8,27,7,20,2,17,4,32360
50,50,33.877973,0.0,0.0,11,7,5,27,8,16,12,11,3,29769
50,50,34.652069,0.0,0.0,9,15,9,17,13,16,6,11,4,28456
50,50,35.433784,0.0,0.0,3,12,11,24,18,10,8,13,1,28025
50,50,36.245751,0.0,0.0,6,13,4,27,22,10,5,11,2,27456
50,50,37.032427,0.0,0.0,3,13,9,25,18,12,8,11,1,26612
50,50,38.044065,0.0,0.0,1,9,9,31,10,20,8,12,0,27322
50,50,39.338242,0.0,0.0,5,3,14,28,7,18,8,11,6,29895
50,50,40.34094,0.0,0.0,7,13,6,24,12,17,4,15,2,28856
50,50,41.125349,0.0,0.0,5,9,11,25,11,19,6,13,1,26886
50,50,41.897752,0.0,0.0,4,9,7,30,11,17,6,13,3,29558
50,50,42.705903,0.0,0.0,7,14,3,26,14,17,5,13,1,29354
50,50,43.510533,0.0,0.0,4,8,9,29,10,11,5,24,0,31075
50,50,44.288581,0.0,0.0,7,7,5,31,13,14,7,15,1,28028
50,50,45.108943,0.0,0.0,7,8,8,27,8,22,1,19,0,27856
50,50,45.935097,0.0,0.0,6,11,6,27,12,20,2,15,1,29141
50,50,46.772827,0.0,0.0,2,12,7,29,6,16,8,19,1,31869
50,50,47.661942,0.0,0.0,7,5,5,33,12,16,5,14,3,28636
50,50,48.470085,0.0,0.0,3,9,4,34,7,26,4,12,1,29660
44,50,49.298993,0.06,0.08876044999483951,2,12,6,27,25,9,2,11,0,23960
30,50,50.169553,0.2,0.2031114952463267,3,6,9,22,13,13,2,8,4,19896
42,50,51.49436,0.08,0.11016865568596508,5,8,6,27,11,22,3,7,3,23846
36,50,52.628404,0.14,0.19980930183282128,3,8,6,26,12,17,3,11,0,22370
38,50,53.42132,0.12,0.11873975596430522,3,2,7,32,19,12,3,6,4,23868
42,50,54.235082,0.08,0.07480872768489658,8,7,11,20,13,14,3,7,9,25310
30,50,55.011945,0.2,0.22959937429390806,2,5,6,27,15,15,3,3,4,18689
36,50,55.779938,0.14,0.16382699868938402,4,9,12,18,17,17,0,5,4,19172
30,50,56.577624,0.2,0.2724085654728065,7,8,11,14,10,16,1,11,2,21098
26,50,57.346758,0.24,0.2681112247744815,5,11,9,13,14,12,2,7,3,19373
30,50,58.14038,0.2,0.2266321075652033,4,9,9,18,16,12,3,6,3,19966
40,50,58.921488,0.1,0.12023370233702337,3,11,10,21,14,20,4,7,0,23701
28,50,59.707424,0.22,0.27204877536003363,6,5,10,18,14,16,1,5,3,18189
38,50,60.526306,0.12,0.16169977924944812,8,10,10,16,14,13,3,11,3,23376
26,50,61.2967,0.24,0.29242113123016616,7,10,3,18,14,12,6,5,1,19010
34,50,62.087777,0.16,0.22908698636853977,4,10,9,19,13,16,4,7,2,21733
26,50,63.273885,0.24,0.2876354877559213,3,6,6,23,12,15,3,5,3,20593
26,50,64.620953,0.24,0.2706463195691203,6,9,8,15,15,15,1,5,2,18078
28,50,65.471763,0.22,0.25971713974878846,3,6,7,23,8,15,6,7,3,20723
44,50,66.3361,0.06,0.0878628482368985,5,11,11,20,20,14,5,8,0,24356
34,50,67.17007,0.16,0.22588213213213212,3,8,7,24,20,15,2,5,0,17432
26,50,67.989402,0.24,0.2931596091205212,6,8,9,15,20,7,4,6,1,17904
26,50,68.806558,0.24,0.29349175385706683,8,7,6,17,14,13,1,6,4,19595
30,50,69.628505,0.2,0.3102071849458278,2,8,16,14,19,13,1,6,1,17455
34,50,70.427368,0.16,0.19217434373452205,3,7,11,21,15,16,3,7,1,20357
28,50,71.226433,0.22,0.2240735420856076,4,3,10,22,15,14,4,6,0,19702
24,50,72.01149,0.26,0.4313682114810309,3,12,6,16,11,18,2,6,0,15889
20,50,72.800374,0.3,0.31470667505165756,4,7,14,10,15,9,1,8,2,14918
28,50,73.625636,0.22,0.28298176617804793,1,4,13,21,17,13,2,5,2,17648
24,50,74.438691,0.26,0.29402065434348695,3,7,13,14,18,13,0,5,1,16891
30,50,75.599883,0.2,0.24508141112618725,3,10,11,16,25,8,2,3,2,16565
18,50,76.873533,0.32,0.3754006777177397,3,11,9,11,18,9,1,5,1,14104
34,50,77.805604,0.16,0.2256471053151551,7,10,10,15,23,12,1,5,1,18707
24,50,78.611573,0.26,0.30729328768544456,7,7,5,18,18,13,1,4,1,17478
14,50,79.398355,0.36,0.4325218190169959,5,5,9,13,14,9,2,4,3,16716
16,50,80.179099,0.34,0.40349870949240035,7,6,6,14,15,10,2,4,2,15893
30,50,81.040072,0.2,0.23581267217630855,7,2,11,20,18,9,6,4,3,20055
34,50,81.893292,0.16,0.22291915571485463,3,6,13,20,20,11,2,8,1,20726
26,50,82.762001,0.24,0.2834445224719101,6,7,7,18,22,6,3,5,2,17425
18,50,83.594596,0.32,0.3652594383485215,4,6,4,20,14,9,1,8,2,17341
32,50,84.440418,0.18,0.23321721118538744,7,10,11,13,17,12,3,8,1,19408
32,50,85.331888,0.18,0.2486425762965737,5,9,10,17,13,10,5,8,5,21093
32,50,86.198857,0.18,0.21824228028503562,5,11,12,13,19,10,2,7,3,19590
24,50,87.046062,0.26,0.3637164675934991,5,12,3,17,16,13,2,3,3,16371
30,50,88.483461,0.2,0.19321349610689223,7,5,8,20,16,13,1,7,3,20240
20,50,89.783777,0.3,0.3694023774629539,5,8,4,18,20,5,4,4,2,17023
26,50,90.681384,0.24,0.34923251261975896,3,9,12,14,15,15,3,3,2,17849
20,50,91.563439,0.3,0.40054772289278834,2,4,14,15,18,5,4,5,3,17577
8,50,92.369973,0.42,0.5202915504364258,4,4,5,16,14,9,1,5,0,13487
18,50,93.192328,0.32,0.3955819730305181,5,9,3,17,21,7,3,2,1,14539
10,50,94.020977,0.4,0.45452106251676955,2,6,10,12,13,13,0,3,1,13920
20,50,94.906131,0.3,0.29762254182565306,7,9,8,11,12,13,3,5,2,16079
26,50,95.743958,0.24,0.2662599879714752,8,6,7,17,22,9,1,4,2,16586
26,50,96.602255,0.24,0.30756380510440834,2,10,7,19,13,13,3,6,3,18697
12,50,97.434875,0.38,0.4332210998877666,7,10,2,12,16,7,1,5,2,13845
24,50,98.273608,0.26,0.28401623502126017,3,5,13,16,24,7,0,6,0,16288
10,50,99.146788,0.4,0.4650069637883008,3,6,4,17,17,7,1,4,1,11843
32,50,100.408786,0.18,0.2546894146479404,4,8,16,13,24,5,3,5,4,18604
30,50,101.893909,0.2,0.2786133528980191,5,12,9,14,22,9,3,4,2,18829
30,50,102.833685,0.2,0.2224407605132528,6,8,8,18,21,7,5,3,4,18783
36,50,103.770246,0.14,0.20135861299807362,4,6,11,22,20,19,1,2,1,18251
24,50,104.680823,0.26,0.3675197229170675,7,10,10,10,15,13,2,6,1,17539
12,50,105.57406,0.38,0.4470314318975553,1,9,7,14,11,13,2,3,2,13862
22,50,106.483086,0.28,0.38596491228070173,5,9,8,14,14,15,3,3,1,15661
30,50,107.385408,0.2,0.2872004079551249,4,5,10,21,21,14,1,4,0,18000
22,50,108.235892,0.28,0.35519836476818734,0,11,5,20,16,16,2,2,0,15237
20,50,109.068428,0.3,0.3516727905627538,4,6,8,17,19,9,1,6,0,14648
20,50,109.930789,0.3,0.4052182163187856,2,9,7,17,20,10,2,2,1,15853
4,50,110.771617,0.46,0.5487762237762238,4,3,7,13,13,9,3,0,2,11932
14,50,111.64772,0.36,0.42706645056726095,4,8,3,17,14,8,4,6,0,14743
18,50,113.014411,0.32,0.43026785714285715,4,9,8,13,12,15,4,2,1,17110
14,50,114.355313,0.36,0.4030986924592513,3,8,9,12,17,11,2,1,1,13222
22,50,115.237742,0.28,0.35433472888798123,7,8,6,15,20,9,2,5,0,14481
14,50,116.094697,0.36,0.3963747962021674,2,6,6,18,14,12,2,2,2,14009
4,50,116.984891,0.46,0.5667380442541042,2,5,11,9,9,10,2,5,1,13398
28,50,117.909076,0.22,0.2806178742184627,4,10,8,17,17,13,2,5,2,18224
