#{"t_start": 1677710940.1681604, "env_id": "DeepRMSA-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected,num_path1_selected,num_path2_selected,num_path3_selected,num_path4_selected,num_path5_selected,total_path_length_per_episode
50,50,0.606544,0.0,0.0,0,49,1,0,0,1,0,49,0,38089
50,50,1.223103,0.0,0.0,0,49,1,0,0,1,0,49,0,39833
50,50,2.173933,0.0,0.0,0,50,0,0,0,0,0,50,0,39236
50,50,3.184598,0.0,0.0,0,50,0,0,1,0,0,49,0,40330
50,50,4.26501,0.0,0.0,0,49,1,0,1,1,0,48,0,37823
50,50,4.890558,0.0,0.0,0,48,2,0,0,1,0,49,0,37531
50,50,5.606122,0.0,0.0,0,50,0,0,0,0,0,50,0,39634
50,50,6.293715,0.0,0.0,0,50,0,0,0,0,0,50,0,37520
50,50,6.987737,0.0,0.0,0,50,0,0,1,0,0,49,0,38735
50,50,7.750329,0.0,0.0,0,50,0,0,2,0,0,48,0,38073
50,50,8.44952,0.0,0.0,0,45,4,1,0,1,0,49,0,40491
50,50,9.099714,0.0,0.0,0,43,5,2,5,2,1,42,0,35540
50,50,9.789187,0.0,0.0,0,36,9,5,6,5,0,39,0,33531
50,50,10.485001,0.0,0.0,0,42,6,2,1,2,0,47,0,37197
50,50,11.172918,0.0,0.0,0,38,11,1,4,1,1,44,0,37142
50,50,11.87317,0.0,0.0,0,42,4,4,3,3,0,44,0,35802
50,50,12.573614,0.0,0.0,0,37,12,1,1,1,0,48,0,36051
50,50,13.256486,0.0,0.0,0,36,8,6,2,6,0,42,0,36221
50,50,13.960245,0.0,0.0,0,32,15,3,3,3,0,44,0,37069
50,50,15.548744,0.0,0.0,0,42,7,1,0,0,1,48,1,38158
50,50,16.659824,0.0,0.0,0,40,5,5,1,5,0,44,0,38165
50,50,17.444181,0.0,0.0,0,39,9,2,0,2,0,48,0,36952
50,50,18.148762,0.0,0.0,0,43,5,2,0,2,0,48,0,40938
50,50,18.895306,0.0,0.0,0,36,10,4,1,4,0,45,0,36528
50,50,19.608865,0.0,0.0,0,38,8,4,1,4,0,44,1,37067
50,50,20.318106,0.0,0.0,0,34,11,5,1,5,0,44,0,38283
50,50,21.051767,0.0,0.0,0,31,11,8,1,8,0,41,0,35342
50,50,21.759485,0.0,0.0,0,36,13,1,1,1,0,48,0,38077
50,50,22.477346,0.0,0.0,0,38,9,3,0,3,0,46,1,38206
50,50,23.313687,0.0,0.0,0,35,12,3,0,3,0,47,0,38639
50,50,24.030174,0.0,0.0,0,33,13,4,2,4,0,44,0,38684
50,50,24.78311,0.0,0.0,0,35,13,2,0,2,0,48,0,37748
50,50,25.505556,0.0,0.0,0,35,11,4,0,4,1,45,0,37294
50,50,26.236823,0.0,0.0,0,39,8,3,0,3,0,47,0,36857
50,50,27.042409,0.0,0.0,0,33,14,3,0,2,1,47,0,40490
50,50,28.191858,0.0,0.0,0,27,18,5,2,4,0,44,0,37573
50,50,29.632301,0.0,0.0,0,36,13,1,0,1,0,48,1,37471
50,50,30.428115,0.0,0.0,0,35,13,2,1,1,0,48,0,38036
50,50,31.138682,0.0,0.0,0,33,13,4,2,3,0,45,0,37005
50,50,31.877628,0.0,0.0,0,24,17,9,2,8,0,40,0,35366
50,50,32.624222,0.0,0.0,0,33,13,4,0,4,0,43,3,38315
50,50,33.393359,0.0,0.0,0,28,18,4,0,4,0,46,0,37107
50,50,34.403392,0.0,0.0,0,31,13,6,0,6,0,44,0,35416
50,50,35.167192,0.0,0.0,0,39,7,4,2,2,0,46,0,37018
50,50,35.908392,0.0,0.0,0,37,7,6,0,6,0,44,0,35713
50,50,36.63056,0.0,0.0,0,42,5,3,2,1,0,47,0,39297
50,50,37.396065,0.0,0.0,0,31,12,7,0,7,0,43,0,37996
50,50,38.134202,0.0,0.0,0,36,9,5,1,5,0,44,0,37209
50,50,38.85451,0.0,0.0,0,34,11,5,1,4,0,45,0,37650
50,50,39.755885,0.0,0.0,0,34,10,6,2,5,0,43,0,36586
50,50,40.919344,0.0,0.0,0,35,11,4,0,4,0,45,1,37293
50,50,42.012753,0.0,0.0,0,34,12,4,1,3,0,46,0,37429
50,50,43.123572,0.0,0.0,0,42,5,3,1,3,0,46,0,36360
50,50,43.851125,0.0,0.0,0,29,15,6,0,5,0,45,0,37702
50,50,44.565276,0.0,0.0,0,39,7,4,0,3,0,47,0,38709
50,50,45.301692,0.0,0.0,0,31,14,5,0,4,0,46,0,38425
50,50,45.986841,0.0,0.0,0,29,13,8,1,7,0,42,0,35141
50,50,46.773367,0.0,0.0,0,34,12,4,0,4,0,45,1,37494
50,50,47.573734,0.0,0.0,0,42,5,3,0,3,0,47,0,38331
50,50,48.305682,0.0,0.0,0,37,8,5,2,4,0,44,0,37895
50,50,49.039226,0.0,0.0,0,40,6,4,1,4,0,45,0,37903
50,50,49.733027,0.0,0.0,0,35,12,3,1,2,0,47,0,37245
50,50,50.552293,0.0,0.0,0,40,5,5,0,5,0,44,1,38430
50,50,51.264307,0.0,0.0,0,46,4,0,0,0,0,50,0,37554
50,50,52.143097,0.0,0.0,0,36,6,8,0,8,0,42,0,37221
50,50,53.608198,0.0,0.0,0,43,5,2,0,2,0,48,0,38291
50,50,54.646527,0.0,0.0,0,38,9,3,0,3,0,47,0,38607
50,50,55.348238,0.0,0.0,0,33,13,4,0,4,0,46,0,36446
50,50,56.083551,0.0,0.0,0,29,17,4,0,4,0,46,0,38457
50,50,56.825741,0.0,0.0,0,33,15,2,1,2,0,47,0,37713
50,50,57.535819,0.0,0.0,0,34,12,4,0,4,0,45,1,36619
50,50,58.258844,0.0,0.0,0,34,12,4,0,4,0,46,0,38078
50,50,58.980603,0.0,0.0,0,35,10,5,0,5,0,45,0,36974
50,50,59.700763,0.0,0.0,0,39,8,3,0,3,0,47,0,38926
50,50,60.44057,0.0,0.0,0,38,7,5,0,5,0,45,0,37388
50,50,61.170714,0.0,0.0,0,36,12,2,1,1,0,48,0,36112
50,50,61.869934,0.0,0.0,0,36,9,5,2,4,0,44,0,35756
50,50,62.617638,0.0,0.0,0,31,15,4,1,4,0,45,0,37020
50,50,63.347822,0.0,0.0,0,31,15,4,1,4,0,45,0,38997
50,50,64.105329,0.0,0.0,0,29,15,6,0,6,0,44,0,37566
50,50,65.161851,0.0,0.0,0,37,11,2,0,3,0,47,0,38797
50,50,66.336605,0.0,0.0,0,42,6,2,1,2,0,47,0,36411
50,50,67.335665,0.0,0.0,0,36,7,7,1,7,0,41,1,35348
50,50,68.079815,0.0,0.0,0,30,17,3,1,3,0,46,0,38457
50,50,68.803613,0.0,0.0,0,31,17,2,2,3,0,45,0,36276
50,50,69.551067,0.0,0.0,0,37,10,3,1,3,0,46,0,38119
50,50,70.271867,0.0,0.0,0,38,10,2,0,2,0,48,0,38644
50,50,71.005746,0.0,0.0,0,36,10,4,0,4,0,46,0,37224
50,50,71.766021,0.0,0.0,0,35,11,4,0,4,0,45,1,37763
50,50,72.487284,0.0,0.0,0,31,17,2,1,2,0,47,0,38993
50,50,73.245193,0.0,0.0,0,30,14,6,0,6,0,44,0,37081
50,50,73.999301,0.0,0.0,0,35,13,2,0,2,0,48,0,39505
50,50,74.748723,0.0,0.0,0,31,16,3,1,2,0,47,0,38276
50,50,75.480165,0.0,0.0,0,34,13,3,0,3,0,47,0,37593
50,50,76.250732,0.0,0.0,0,43,6,1,0,1,0,49,0,38336
50,50,77.000576,0.0,0.0,0,36,12,2,0,2,0,48,0,38485
50,50,78.252829,0.0,0.0,0,31,15,4,4,3,1,42,0,35512
50,50,79.425339,0.0,0.0,0,32,11,7,0,7,0,43,0,37216
50,50,80.164777,0.0,0.0,0,34,14,2,0,2,0,48,0,37770
50,50,80.894236,0.0,0.0,0,36,11,3,0,3,0,47,0,38884
50,50,81.669835,0.0,0.0,0,34,11,5,1,5,0,44,0,37484
50,50,82.440565,0.0,0.0,0,37,13,0,1,0,0,48,1,38315
50,50,83.183932,0.0,0.0,0,37,8,5,1,4,0,45,0,38114
50,50,83.926827,0.0,0.0,0,32,17,1,1,1,1,47,0,38135
50,50,84.680132,0.0,0.0,0,43,4,3,1,3,0,46,0,36909
50,50,85.445377,0.0,0.0,0,35,12,3,0,3,1,46,0,37079
50,50,86.140275,0.0,0.0,0,39,6,5,1,5,0,44,0,37555
50,50,86.863101,0.0,0.0,0,36,11,3,0,3,0,47,0,39013
50,50,87.771444,0.0,0.0,0,40,6,4,1,3,0,46,0,37913
50,50,88.521152,0.0,0.0,0,34,11,5,1,4,0,45,0,35602
50,50,89.257843,0.0,0.0,0,38,10,2,0,2,0,48,0,36219
50,50,90.36532,0.0,0.0,0,33,14,3,1,2,0,47,0,38053
50,50,91.563767,0.0,0.0,0,30,17,3,1,2,0,47,0,37780
50,50,92.44423,0.0,0.0,0,38,10,2,0,2,0,48,0,37955
50,50,93.163963,0.0,0.0,0,31,14,5,0,5,0,45,0,39090
50,50,93.911101,0.0,0.0,0,33,12,5,1,5,0,44,0,37107
50,50,94.662115,0.0,0.0,0,35,13,2,1,2,0,47,0,37328
50,50,95.425002,0.0,0.0,0,36,12,2,1,2,0,46,1,39413
50,50,96.213746,0.0,0.0,0,40,10,0,0,0,0,50,0,39979
50,50,96.941482,0.0,0.0,0,41,6,3,1,3,0,46,0,36996
50,50,97.669183,0.0,0.0,0,32,14,4,1,4,1,44,0,37112
50,50,98.384972,0.0,0.0,0,32,14,4,0,3,0,47,0,38803
50,50,99.0928,0.0,0.0,0,33,12,5,2,3,0,45,0,36534
50,50,99.807152,0.0,0.0,0,40,7,3,0,3,0,46,1,36917
50,50,100.538646,0.0,0.0,0,31,16,3,1,2,0,47,0,39957
50,50,101.307593,0.0,0.0,0,39,8,3,1,3,0,46,0,37635
50,50,102.279308,0.0,0.0,0,35,13,2,0,2,1,47,0,38643
50,50,103.656549,0.0,0.0,0,40,10,0,0,0,0,50,0,38695
50,50,104.61042,0.0,0.0,0,33,13,4,0,4,0,46,0,37561
50,50,105.35469,0.0,0.0,0,34,12,4,1,4,0,45,0,36694
50,50,106.139573,0.0,0.0,0,36,13,1,1,0,0,49,0,38054
50,50,106.918957,0.0,0.0,0,34,13,3,0,3,2,44,1,38665
50,50,107.705585,0.0,0.0,0,32,17,1,0,1,0,47,2,39704
50,50,108.455055,0.0,0.0,0,40,6,4,0,4,0,46,0,39174
50,50,109.186019,0.0,0.0,0,33,13,4,0,4,0,45,1,38423
50,50,109.955496,0.0,0.0,0,35,12,3,0,3,0,47,0,36902
50,50,110.736288,0.0,0.0,0,37,13,0,0,0,1,49,0,38963
50,50,111.470109,0.0,0.0,0,36,10,4,0,3,0,47,0,39013
