,Source,Destination,Reason,Path,Nodes,Band,Available_Other
62,5,15,Slots Full,1,,3,0
63,5,13,Slots Full,1,,3,0
64,12,6,Slots Full,1,,3,0
65,4,12,Slots Full,1,,3,0
66,12,1,Slots Full,1,,3,0
67,6,16,Slots Full,1,,3,0
68,12,4,Slots Full,1,,3,0
69,7,12,Slots Full,1,,3,0
70,3,16,Slots Full,1,,3,0
71,5,12,Slots Full,1,,3,0
72,1,14,Slots Full,1,,3,0
73,4,16,Slots Full,1,,3,0
74,5,13,Slots Full,1,,3,0
75,3,10,Slots Full,1,,3,0
76,15,7,Slots Full,4,,2,0
77,5,15,Slots Full,1,,3,0
78,13,2,Slots Full,1,,3,0
79,13,9,Slots Full,1,,3,0
80,10,12,Slots Full,1,,3,0
81,3,17,Slots Full,1,,3,0
82,2,15,Slots Full,1,,3,0
83,12,8,Slots Full,1,,3,0
84,5,10,Slots Full,1,,3,0
85,6,16,Slots Full,1,,3,0
86,15,8,Slots Full,1,,3,0
87,2,12,Slots Full,1,,3,0
88,4,15,Slots Full,1,,3,0
89,5,15,Slots Full,1,,3,0
90,8,15,Slots Full,1,,3,0
91,16,5,Slots Full,1,,3,0
92,15,3,Slots Full,1,,3,0
93,1,13,Slots Full,1,,3,0
94,15,2,Slots Full,1,,3,0
95,1,13,Slots Full,1,,3,0
96,13,1,Slots Full,1,,3,0
97,15,6,Slots Full,1,,3,0
98,16,4,Slots Full,1,,3,0
99,9,12,Slots Full,1,,3,0
100,2,12,Slots Full,1,,3,0
101,15,6,Slots Full,1,,3,0
102,5,14,Slots Full,1,,3,0
103,1,12,Slots Full,1,,3,0
104,6,12,Slots Full,1,,3,0
105,12,8,Slots Full,1,,3,0
106,14,8,Slots Full,1,,3,0
107,13,5,Slots Full,1,,3,0
108,12,4,Slots Full,1,,3,0
109,5,12,Slots Full,1,,3,0
110,15,5,Slots Full,1,,3,0
111,5,14,Slots Full,1,,3,0
112,14,6,Slots Full,1,,3,0
113,14,5,Slots Full,1,,3,0
114,15,8,Slots Full,1,,3,0
115,12,7,Slots Full,1,,3,0
116,3,17,Slots Full,1,,3,0
117,3,12,Slots Full,1,,3,0
118,14,5,Slots Full,1,,2,0
119,17,3,Slots Full,1,,3,0
120,8,15,Slots Full,1,,3,0
121,1,13,Slots Full,1,,3,0
122,5,13,Slots Full,1,,3,0
123,10,5,Slots Full,1,,3,0
124,17,3,Slots Full,1,,3,0
125,13,6,Slots Full,1,,3,0
126,4,12,Slots Full,1,,3,0
127,9,12,Slots Full,1,,3,0
128,6,12,Slots Full,1,,3,0
129,13,2,Slots Full,1,,3,0
130,4,16,Slots Full,1,,3,0
131,7,15,Slots Full,4,,2,0
132,15,4,Slots Full,1,,3,0
133,3,17,Slots Full,1,,3,0
134,15,4,Slots Full,1,,3,0
135,7,15,Slots Full,4,,2,0
136,12,8,Slots Full,1,,3,0
137,16,4,Slots Full,1,,3,0
138,2,14,Slots Full,1,,3,0
139,4,15,Slots Full,0,,0,0
140,5,14,Slots Full,1,,3,0
141,11,3,Slots Full,1,,3,0
142,9,12,Slots Full,1,,3,0
143,1,13,Slots Full,1,,3,0
144,12,2,Slots Full,1,,3,0
145,17,3,Slots Full,1,,3,0
146,5,16,Slots Full,1,,3,0
147,2,15,Slots Full,4,,2,0
148,5,15,Slots Full,1,,3,0
149,3,16,Slots Full,1,,3,0
150,7,13,Slots Full,2,,3,0
151,16,4,Slots Full,1,,3,0
152,12,4,Slots Full,1,,3,0
153,13,3,Slots Full,0,,0,0
154,12,9,Slots Full,1,,3,0
155,14,6,Slots Full,1,,3,0
156,15,7,Slots Full,4,,2,0
157,7,13,Slots Full,2,,3,0
158,15,6,Slots Full,1,,3,0
159,6,14,Slots Full,1,,3,0
160,7,12,Slots Full,0,,1,1
161,17,5,Slots Full,1,,2,0
162,7,13,Slots Full,2,,3,0
163,4,12,Slots Full,1,,3,0
164,9,3,Slots Full,1,,3,0
165,4,14,Slots Full,1,,3,0
166,12,2,Slots Full,3,,1,0
167,16,5,Slots Full,1,,3,0
168,9,3,Slots Full,1,,3,0
169,15,7,Slots Full,4,,2,0
170,14,1,Slots Full,1,,3,0
171,4,12,Slots Full,1,,3,0
172,9,3,Slots Full,1,,3,0
173,15,3,Slots Full,1,,3,0
174,4,13,Slots Full,1,,3,0
175,8,13,Slots Full,1,,3,0
176,12,8,Slots Full,1,,3,0
177,13,8,Slots Full,1,,3,0
178,5,13,Slots Full,1,,3,0
179,15,7,Slots Full,4,,2,0
180,7,14,Slots Full,4,,2,0
181,4,14,Slots Full,1,,3,0
182,12,1,Slots Full,2,,3,0
183,2,13,Slots Full,2,,3,0
184,13,1,Slots Full,2,,3,0
185,4,14,Slots Full,1,,3,0
186,14,5,Slots Full,1,,3,0
187,6,13,Slots Full,1,,3,0
188,3,13,Slots Full,1,,3,0
189,4,13,Slots Full,1,,3,0
190,1,15,Slots Full,1,,3,0
191,3,13,Slots Full,1,,3,0
192,15,2,Slots Full,1,,3,0
193,1,12,Slots Full,1,,3,0
194,3,12,Slots Full,2,,2,0
195,8,14,Slots Full,1,,3,0
196,5,14,Slots Full,1,,3,0
197,1,12,Slots Full,1,,3,0
198,15,4,Slots Full,1,,3,0
199,10,3,Slots Full,1,,3,0
200,3,11,Slots Full,1,,3,0
201,5,14,Slots Full,1,,3,0
202,14,3,Slots Full,1,,3,0
203,2,12,Slots Full,1,,3,0
204,1,15,Slots Full,1,,3,0
205,3,11,Slots Full,1,,3,0
206,13,6,Slots Full,1,,3,0
207,3,12,Slots Full,1,,3,0
208,13,7,Slots Full,2,,3,0
209,15,7,Slots Full,4,,2,0
210,14,4,Slots Full,1,,3,0
211,13,6,Slots Full,1,,3,0
212,8,15,Slots Full,0,,0,0
213,15,4,Slots Full,1,,3,0
214,3,12,Slots Full,1,,3,0
215,2,13,Slots Full,1,,3,0
216,13,6,Slots Full,1,,3,0
217,3,13,Slots Full,1,,3,0
218,12,6,Slots Full,1,,3,0
219,15,1,Slots Full,1,,3,0
220,4,16,Slots Full,1,,3,0
221,15,8,Slots Full,1,,3,0
222,14,2,Slots Full,1,,3,0
223,8,15,Slots Full,1,,3,1
224,5,7,Slots Full,1,,3,0
225,13,6,Slots Full,1,,3,0
226,5,15,Slots Full,0,,0,0
227,12,4,Slots Full,1,,3,0
228,13,4,Slots Full,1,,3,0
229,8,13,Slots Full,1,,3,0
230,12,9,Slots Full,1,,3,0
231,15,8,Slots Full,1,,3,0
232,13,8,Slots Full,1,,3,0
233,7,13,Slots Full,1,,3,0
234,9,12,Slots Full,1,,3,0
235,6,16,Slots Full,1,,3,0
236,17,3,Slots Full,1,,3,0
237,5,16,Slots Full,1,,3,0
238,13,5,Slots Full,1,,3,0
239,3,17,Slots Full,1,,3,0
240,13,6,Slots Full,1,,3,0
241,14,4,Slots Full,1,,2,0
242,16,3,Slots Full,1,,3,0
243,14,3,Slots Full,0,,0,0
244,13,4,Slots Full,1,,3,0
245,3,16,Slots Full,1,,3,0
246,13,2,Slots Full,1,,3,0
247,13,2,Slots Full,1,,3,0
248,5,13,Slots Full,1,,3,0
249,3,13,Slots Full,1,,3,0
250,3,15,Slots Full,1,,3,0
251,10,13,Slots Full,1,,3,0
252,16,12,Slots Full,1,,3,0
253,4,15,Slots Full,1,,3,0
254,12,7,Slots Full,1,,3,0
255,15,7,Slots Full,1,,3,0
256,5,17,Slots Full,1,,3,0
257,1,15,Slots Full,2,,0,0
258,14,5,Slots Full,1,,3,0
259,8,13,Slots Full,1,,3,0
260,4,14,Slots Full,1,,2,0
261,8,12,Slots Full,1,,3,0
262,7,15,Slots Full,1,,3,0
263,15,4,Slots Full,1,,3,0
264,3,15,Slots Full,1,,3,0
265,5,13,Slots Full,1,,3,0
266,13,6,Slots Full,1,,3,0
267,16,6,Slots Full,1,,3,0
268,13,7,Slots Full,1,,3,0
269,15,2,Slots Full,1,,3,0
270,3,12,Slots Full,1,,3,0
271,15,7,Slots Full,1,,3,0
272,13,7,Slots Full,1,,3,0
273,7,12,Slots Full,1,,3,0
274,12,4,Slots Full,1,,3,0
275,3,15,Slots Full,1,,3,0
276,1,13,Slots Full,1,,3,0
277,3,13,Slots Full,1,,3,0
278,6,15,Slots Full,1,,3,0
279,13,6,Slots Full,1,,3,0
280,5,12,Slots Full,1,,3,0
281,2,13,Slots Full,1,,3,0
282,13,1,Slots Full,1,,3,0
283,4,13,Slots Full,1,,3,0
284,13,4,Slots Full,1,,3,0
285,13,4,Slots Full,1,,3,0
286,13,6,Slots Full,1,,3,0
287,12,5,Slots Full,1,,3,0
288,4,16,Slots Full,1,,3,0
289,6,12,Slots Full,1,,3,0
290,10,13,Slots Full,1,,3,0
291,4,15,Slots Full,1,,3,0
292,14,8,Slots Full,1,,3,0
293,13,4,Slots Full,1,,3,0
294,14,4,Slots Full,1,,3,0
295,5,12,Slots Full,1,,3,0
296,3,17,Slots Full,1,,3,0
297,15,4,Slots Full,1,,3,0
298,17,3,Slots Full,1,,3,0
299,4,15,Slots Full,1,,3,0
300,15,7,Slots Full,4,,2,0
301,13,9,Slots Full,1,,3,0
302,2,14,Slots Full,1,,3,0
303,14,7,Slots Full,1,,3,0
304,2,16,Slots Full,1,,3,0
305,15,1,Slots Full,1,,3,0
306,15,6,Slots Full,1,,3,0
307,15,7,Slots Full,4,,2,0
308,14,5,Slots Full,1,,3,0
309,9,13,Slots Full,1,,3,0
310,4,15,Slots Full,1,,3,0
311,13,8,Slots Full,1,,3,0
312,17,6,Slots Full,1,,3,0
313,16,1,Slots Full,1,,3,0
314,15,2,Slots Full,1,,3,0
315,14,6,Slots Full,1,,3,0
316,8,3,Slots Full,1,,3,0
317,12,1,Slots Full,1,,3,0
318,13,3,Slots Full,1,,3,0
319,14,7,Slots Full,1,,3,0
320,15,5,Slots Full,1,,3,0
321,3,12,Slots Full,1,,3,0
322,13,3,Slots Full,0,,1,0
323,5,7,Slots Full,1,,3,0
324,15,4,Slots Full,1,,3,0
325,13,2,Slots Full,1,,3,0
326,3,17,Slots Full,1,,2,0
327,5,13,Slots Full,1,,3,0
328,6,14,Slots Full,1,,2,0
329,5,10,Slots Full,1,,3,0
330,5,12,Slots Full,1,,3,0
331,17,6,Slots Full,1,,3,0
332,2,16,Slots Full,1,,3,0
333,1,14,Slots Full,1,,3,0
334,16,3,Slots Full,1,,3,0
335,12,10,Slots Full,1,,3,0
336,6,15,Slots Full,1,,3,0
337,6,9,Slots Full,1,,3,0
338,10,13,Slots Full,1,,3,0
339,16,3,Slots Full,1,,3,0
340,5,17,Slots Full,1,,3,0
341,15,6,Slots Full,1,,3,0
342,13,4,Slots Full,1,,3,0
343,11,3,Slots Full,1,,3,0
344,11,3,Slots Full,1,,3,0
345,5,7,Slots Full,1,,3,0
346,13,4,Slots Full,1,,3,0
347,14,2,Slots Full,1,,3,0
348,12,5,Slots Full,1,,3,0
349,2,13,Slots Full,1,,3,0
350,13,3,Slots Full,1,,3,0
351,10,3,Slots Full,1,,3,0
352,13,5,Slots Full,1,,3,0
353,12,5,Slots Full,1,,3,0
354,4,13,Slots Full,1,,3,0
355,9,3,Slots Full,1,,3,0
356,1,17,Slots Full,1,,3,0
357,4,14,Slots Full,1,,2,0
358,17,3,Slots Full,1,,3,0
359,3,17,Slots Full,1,,3,0
360,15,6,Slots Full,1,,3,0
361,14,1,Slots Full,1,,3,0
362,4,16,Slots Full,1,,3,0
363,4,13,Slots Full,1,,3,0
364,13,4,Slots Full,1,,3,0
365,15,2,Slots Full,1,,3,0
366,14,6,Slots Full,1,,3,0
367,4,16,Slots Full,0,,0,0
368,2,12,Slots Full,1,,3,0
369,3,16,Slots Full,1,,3,0
370,7,14,Slots Full,4,,2,0
371,10,13,Slots Full,1,,3,0
372,15,2,Slots Full,1,,3,0
373,2,12,Slots Full,1,,3,0
374,17,5,Slots Full,1,,3,0
375,7,12,Slots Full,4,,2,0
376,13,7,Slots Full,4,,2,0
377,6,16,Slots Full,1,,3,0
378,11,3,Slots Full,1,,3,0
379,14,7,Slots Full,4,,2,0
380,7,13,Slots Full,4,,2,0
381,6,15,Slots Full,1,,3,0
382,2,13,Slots Full,4,,2,0
383,14,6,Slots Full,1,,3,0
384,2,17,Slots Full,1,,3,0
385,16,1,Slots Full,1,,3,0
386,7,14,Slots Full,4,,2,0
387,13,2,Slots Full,4,,2,0
388,6,17,Slots Full,1,,3,0
389,10,3,Slots Full,1,,3,0
390,7,15,Slots Full,4,,2,0
391,2,14,Slots Full,4,,2,0
392,2,13,Slots Full,4,,2,1
393,12,10,Slots Full,1,,3,0
394,15,5,Slots Full,1,,3,0
395,7,12,Slots Full,2,,3,0
396,15,7,Slots Full,4,,2,0
397,17,3,Slots Full,1,,3,0
398,1,15,Slots Full,1,,3,0
399,6,9,Slots Full,1,,3,0
400,8,15,Slots Full,0,,0,0
401,13,8,Slots Full,0,,1,0
402,3,14,Slots Full,1,,3,0
403,3,10,Slots Full,1,,3,0
404,3,17,Slots Full,1,,3,0
405,3,14,Slots Full,1,,3,0
406,17,5,Slots Full,1,,3,0
407,17,12,Slots Full,1,,3,0
408,17,1,Slots Full,1,,3,0
409,6,12,Slots Full,1,,3,0
410,14,1,Slots Full,1,,3,0
411,4,14,Slots Full,1,,3,0
412,6,13,Slots Full,1,,3,0
413,15,5,Slots Full,1,,3,0
414,15,1,Slots Full,1,,3,0
415,17,5,Slots Full,1,,3,0
416,4,17,Slots Full,1,,3,0
417,1,13,Slots Full,2,,3,0
418,17,4,Slots Full,1,,3,0
419,17,12,Slots Full,1,,3,0
420,8,13,Slots Full,0,,1,0
421,17,5,Slots Full,1,,3,0
422,17,2,Slots Full,1,,3,0
423,16,6,Slots Full,1,,3,0
424,16,5,Slots Full,1,,3,0
425,13,8,Slots Full,0,,1,0
426,15,3,Slots Full,1,,3,0
427,1,15,Slots Full,1,,3,0
428,10,5,Slots Full,1,,3,0
429,2,12,Slots Full,1,,3,0
430,5,7,Slots Full,1,,3,0
431,7,3,Slots Full,1,,3,0
432,4,13,Slots Full,1,,3,0
433,12,7,Slots Full,4,,2,1
434,14,2,Slots Full,4,,2,0
435,15,6,Slots Full,2,,3,0
436,7,14,Slots Full,4,,2,0
437,12,9,Slots Full,1,,3,0
438,13,11,Slots Full,1,,3,0
439,10,12,Slots Full,1,,3,0
440,4,15,Slots Full,1,,3,0
441,13,3,Slots Full,1,,3,0
442,8,3,Slots Full,1,,3,0
443,8,12,Slots Full,1,,3,0
444,10,3,Slots Full,1,,3,0
445,16,5,Slots Full,1,,3,0
446,1,15,Slots Full,3,,1,0
447,13,1,Slots Full,2,,3,0
448,15,4,Slots Full,1,,3,0
449,12,7,Slots Full,2,,3,0
450,1,14,Slots Full,0,,0,0
451,5,16,Slots Full,1,,3,0
452,8,12,Slots Full,1,,3,0
453,13,7,Slots Full,4,,2,0
454,1,14,Slots Full,1,,3,0
455,6,13,Slots Full,1,,3,0
456,15,7,Slots Full,4,,2,1
457,5,17,Slots Full,1,,3,0
458,14,6,Slots Full,1,,3,0
459,7,14,Slots Full,4,,2,0
460,5,2,Slots Full,1,,3,0
461,15,2,Slots Full,4,,2,0
462,12,9,Slots Full,1,,3,0
463,3,17,Slots Full,1,,3,0
464,5,14,Slots Full,1,,3,0
465,5,17,Slots Full,1,,3,0
466,9,15,Slots Full,1,,3,0
467,12,2,Slots Full,1,,3,0
468,12,6,Slots Full,1,,3,0
469,12,7,Slots Full,2,,3,0
470,5,10,Slots Full,1,,3,0
471,6,13,Slots Full,1,,3,0
472,13,2,Slots Full,4,,2,0
473,9,12,Slots Full,1,,3,0
474,7,16,Slots Full,1,,3,0
475,3,14,Slots Full,1,,3,0
476,12,3,Slots Full,1,,3,0
477,4,13,Slots Full,1,,3,0
478,1,17,Slots Full,1,,3,0
479,2,16,Slots Full,1,,3,0
480,17,1,Slots Full,1,,3,0
481,2,13,Slots Full,1,,3,0
482,13,3,Slots Full,1,,3,0
483,5,12,Slots Full,1,,3,0
484,1,12,Slots Full,1,,3,0
485,13,5,Slots Full,1,,3,0
486,5,12,Slots Full,1,,3,0
487,13,5,Slots Full,1,,3,0
488,4,13,Slots Full,1,,3,0
489,6,13,Slots Full,1,,3,0
490,4,16,Slots Full,2,,3,0
491,12,7,Slots Full,1,,3,0
492,2,3,Slots Full,1,,3,0
493,17,1,Slots Full,1,,3,0
494,3,17,Slots Full,1,,3,0
495,16,1,Slots Full,1,,3,0
496,13,5,Slots Full,1,,3,0
497,9,13,Slots Full,1,,3,0
498,17,3,Slots Full,1,,3,0
499,16,5,Slots Full,2,,3,0
500,9,3,Slots Full,1,,3,0
501,8,15,Slots Full,1,,3,0
502,7,3,Slots Full,1,,3,0
503,16,3,Slots Full,2,,3,0
504,3,9,Slots Full,1,,3,0
505,10,3,Slots Full,1,,3,0
506,13,3,Slots Full,1,,3,0
507,17,5,Slots Full,1,,3,0
508,14,4,Slots Full,1,,2,0
509,4,17,Slots Full,1,,3,0
510,7,3,Slots Full,1,,3,0
511,17,5,Slots Full,1,,3,0
512,1,12,Slots Full,1,,3,0
513,13,8,Slots Full,1,,3,0
514,6,16,Slots Full,4,,2,0
515,3,7,Slots Full,1,,3,0
516,9,3,Slots Full,1,,3,0
517,3,9,Slots Full,1,,3,0
518,5,7,Slots Full,1,,3,0
519,15,5,Slots Full,1,,3,0
520,15,2,Slots Full,4,,2,0
521,12,4,Slots Full,1,,3,0
522,12,2,Slots Full,1,,3,0
523,15,8,Slots Full,0,,1,0
524,8,13,Slots Full,1,,3,0
525,17,5,Slots Full,1,,3,0
526,12,10,Slots Full,1,,3,0
527,15,8,Slots Full,0,,1,0
528,5,8,Slots Full,1,,3,0
529,4,11,Slots Full,1,,3,0
530,15,8,Slots Full,0,,1,0
531,3,17,Slots Full,1,,3,0
532,15,3,Slots Full,1,,3,0
533,13,2,Slots Full,1,,3,0
534,2,13,Slots Full,1,,3,0
535,17,4,Slots Full,1,,3,0
536,3,14,Slots Full,1,,3,0
537,2,16,Slots Full,1,,3,0
538,11,4,Slots Full,1,,3,0
539,17,1,Slots Full,1,,3,0
540,2,16,Slots Full,1,,3,0
541,14,4,Slots Full,1,,3,0
542,16,1,Slots Full,1,,3,0
543,15,3,Slots Full,1,,3,0
544,3,17,Slots Full,3,,2,0
545,12,1,Slots Full,1,,3,0
546,7,15,Slots Full,4,,2,0
547,15,5,Slots Full,1,,3,0
548,11,1,Slots Full,1,,3,0
549,12,8,Slots Full,1,,3,0
550,15,8,Slots Full,0,,0,0
551,15,9,Slots Full,1,,3,0
552,13,3,Slots Full,1,,3,0
553,13,4,Slots Full,1,,3,0
554,7,12,Slots Full,1,,3,0
555,10,5,Slots Full,1,,3,0
556,3,13,Slots Full,0,,1,0
557,3,16,Slots Full,2,,3,0
558,1,16,Slots Full,1,,3,0
559,11,3,Slots Full,1,,3,0
560,7,12,Slots Full,1,,3,0
561,13,2,Slots Full,1,,3,0
562,13,4,Slots Full,1,,0,0
563,4,14,Slots Full,1,,3,0
564,4,15,Slots Full,1,,3,0
565,16,5,Slots Full,2,,3,0
566,14,1,Slots Full,1,,3,0
567,13,3,Slots Full,0,,1,0
568,17,12,Slots Full,1,,3,0
569,3,16,Slots Full,2,,3,0
570,14,5,Slots Full,1,,3,0
571,15,1,Slots Full,3,,1,0
572,9,16,Slots Full,1,,3,0
573,4,15,Slots Full,1,,3,0
574,3,8,Slots Full,1,,3,0
575,7,12,Slots Full,1,,3,0
576,9,5,Slots Full,1,,3,0
577,5,13,Slots Full,1,,3,0
578,9,5,Slots Full,1,,3,0
579,4,14,Slots Full,1,,3,0
580,15,4,Slots Full,1,,3,0
581,2,15,Slots Full,1,,3,0
582,3,16,Slots Full,1,,3,0
583,15,8,Slots Full,1,,3,0
584,6,15,Slots Full,1,,3,0
585,17,3,Slots Full,1,,3,0
586,7,5,Slots Full,1,,3,0
587,15,1,Slots Full,3,,1,0
588,13,2,Slots Full,1,,3,0
589,14,4,Slots Full,1,,3,0
590,1,14,Slots Full,1,,3,0
591,10,5,Slots Full,1,,3,0
592,8,3,Slots Full,1,,3,0
593,3,13,Slots Full,1,,3,0
594,15,8,Slots Full,1,,3,0
595,3,9,Slots Full,1,,3,0
596,3,14,Slots Full,1,,3,0
597,8,6,Slots Full,1,,3,0
598,5,13,Slots Full,1,,3,0
599,14,3,Slots Full,1,,3,0
600,3,8,Slots Full,1,,3,0
601,4,13,Slots Full,1,,3,0
602,5,13,Slots Full,1,,3,0
603,16,6,Slots Full,1,,3,0
604,8,3,Slots Full,1,,3,0
605,7,12,Slots Full,1,,3,0
606,9,12,Slots Full,1,,3,0
607,5,13,Slots Full,1,,3,0
608,7,15,Slots Full,1,,3,0
609,12,4,Slots Full,1,,3,0
610,3,7,Slots Full,1,,3,0
611,1,12,Slots Full,1,,3,0
612,5,12,Slots Full,1,,3,0
613,7,12,Slots Full,1,,3,0
614,5,8,Slots Full,1,,3,0
615,7,16,Slots Full,1,,3,0
616,7,12,Slots Full,1,,3,0
617,15,2,Slots Full,4,,0,0
618,12,5,Slots Full,1,,3,0
619,8,15,Slots Full,0,,0,0
620,13,6,Slots Full,1,,3,0
621,7,13,Slots Full,1,,3,0
622,16,2,Slots Full,1,,3,0
623,1,12,Slots Full,1,,3,0
624,12,16,Slots Full,1,,3,0
625,13,1,Slots Full,1,,3,0
626,12,10,Slots Full,1,,3,0
627,6,16,Slots Full,4,,2,0
628,13,5,Slots Full,1,,3,0
629,3,12,Slots Full,2,,2,0
630,14,3,Slots Full,1,,3,0
631,13,1,Slots Full,1,,3,0
632,9,14,Slots Full,1,,3,0
633,1,13,Slots Full,1,,3,0
634,1,17,Slots Full,1,,3,0
635,3,16,Slots Full,2,,3,0
636,4,12,Slots Full,1,,3,0
637,10,13,Slots Full,1,,3,0
638,1,13,Slots Full,1,,3,0
639,2,14,Slots Full,1,,3,0
640,4,15,Slots Full,1,,3,0
641,4,12,Slots Full,1,,3,0
642,7,16,Slots Full,1,,3,0
643,8,15,Slots Full,1,,3,0
644,12,7,Slots Full,1,,3,0
645,4,12,Slots Full,1,,3,0
646,12,10,Slots Full,1,,3,0
647,13,7,Slots Full,1,,3,0
648,12,2,Slots Full,1,,3,0
649,13,7,Slots Full,1,,3,0
650,11,3,Slots Full,1,,3,0
651,7,15,Slots Full,1,,3,0
652,8,16,Slots Full,1,,3,0
653,13,8,Slots Full,1,,3,0
654,7,3,Slots Full,1,,3,0
655,15,4,Slots Full,1,,3,0
656,15,7,Slots Full,1,,3,0
657,4,14,Slots Full,1,,3,0
658,10,5,Slots Full,1,,3,0
659,16,1,Slots Full,1,,3,0
660,5,16,Slots Full,2,,3,0
661,15,9,Slots Full,1,,3,0
662,3,14,Slots Full,1,,3,0
663,9,5,Slots Full,1,,3,0
664,15,5,Slots Full,1,,3,0
665,16,1,Slots Full,1,,3,0
666,16,3,Slots Full,2,,3,0
667,11,5,Slots Full,1,,3,0
668,15,4,Slots Full,1,,3,0
669,14,5,Slots Full,1,,2,0
670,13,3,Slots Full,1,,3,0
671,15,4,Slots Full,1,,3,0
672,7,12,Slots Full,1,,3,0
673,6,13,Slots Full,1,,3,0
674,8,15,Slots Full,1,,3,0
675,2,5,Slots Full,1,,3,0
676,10,5,Slots Full,1,,3,0
677,15,1,Slots Full,1,,3,0
678,8,13,Slots Full,1,,3,0
679,2,16,Slots Full,1,,3,0
680,12,4,Slots Full,1,,3,0
681,12,7,Slots Full,1,,3,0
682,12,10,Slots Full,1,,3,0
683,9,3,Slots Full,1,,3,0
684,16,1,Slots Full,1,,3,0
685,6,12,Slots Full,1,,3,0
686,9,15,Slots Full,1,,3,0
687,10,13,Slots Full,1,,3,0
688,11,1,Slots Full,1,,3,0
689,17,4,Slots Full,1,,3,0
690,5,13,Slots Full,1,,3,0
691,11,1,Slots Full,1,,3,0
692,13,4,Slots Full,1,,3,0
693,12,6,Slots Full,1,,3,0
694,13,10,Slots Full,1,,3,0
695,4,17,Slots Full,1,,3,0
696,14,1,Slots Full,1,,3,0
697,15,4,Slots Full,1,,3,0
698,16,5,Slots Full,2,,3,0
699,13,2,Slots Full,1,,3,0
700,16,7,Slots Full,1,,3,0
701,4,12,Slots Full,1,,3,0
702,1,12,Slots Full,1,,3,0
703,2,16,Slots Full,1,,3,0
704,13,5,Slots Full,1,,2,0
705,13,8,Slots Full,1,,3,0
706,5,16,Slots Full,1,,3,0
707,13,4,Slots Full,3,,2,0
708,2,11,Slots Full,1,,3,0
709,12,5,Slots Full,1,,3,0
710,7,13,Slots Full,1,,3,0
711,12,4,Slots Full,1,,3,0
712,8,16,Slots Full,1,,3,0
713,2,13,Slots Full,1,,3,0
714,13,3,Slots Full,1,,3,0
715,1,17,Slots Full,1,,3,0
716,6,17,Slots Full,1,,3,0
717,12,7,Slots Full,1,,3,0
718,2,12,Slots Full,1,,3,0
719,2,15,Slots Full,1,,3,0
720,2,16,Slots Full,1,,3,0
721,15,6,Slots Full,1,,3,0
722,4,17,Slots Full,1,,3,0
723,17,12,Slots Full,1,,3,0
724,16,2,Slots Full,1,,3,0
725,7,13,Slots Full,1,,3,0
726,13,2,Slots Full,1,,3,0
727,13,1,Slots Full,1,,3,0
728,3,14,Slots Full,1,,3,0
729,8,17,Slots Full,1,,3,0
730,15,1,Slots Full,1,,3,0
731,16,2,Slots Full,1,,3,0
732,7,12,Slots Full,1,,3,0
