#{"t_start": 1677719891.071309, "env_id": "DeepRMSA-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected,num_path1_selected,num_path2_selected,num_path3_selected,num_path4_selected,num_path5_selected,total_path_length_per_episode
50,50,0.799714,0.0,0.0,0,49,1,0,0,1,0,49,0,38089
50,50,1.400611,0.0,0.0,0,46,4,0,0,3,0,47,0,39545
50,50,1.999703,0.0,0.0,0,45,5,0,0,4,0,46,0,37401
50,50,2.647259,0.0,0.0,0,48,2,0,0,1,0,49,0,40627
50,50,3.26377,0.0,0.0,0,48,2,0,0,0,0,50,0,38018
50,50,3.888223,0.0,0.0,0,50,0,0,0,0,0,50,0,37935
50,50,4.527785,0.0,0.0,0,48,2,0,0,2,0,48,0,39418
50,50,5.168615,0.0,0.0,0,45,4,1,0,1,0,49,0,37471
50,50,5.840294,0.0,0.0,0,19,22,9,1,11,2,36,0,33988
50,50,6.696593,0.0,0.0,2,12,27,9,2,10,7,26,5,33487
50,50,7.374951,0.0,0.0,4,6,36,4,5,21,4,8,12,34828
50,50,8.070276,0.0,0.0,11,9,22,8,1,18,8,18,5,35255
50,50,8.787962,0.0,0.0,9,5,29,7,1,22,7,14,6,32496
50,50,9.49024,0.0,0.0,6,7,29,8,3,17,7,12,11,33994
50,50,10.283441,0.0,0.0,6,4,25,15,4,11,8,13,14,38642
50,50,11.251204,0.0,0.0,4,9,27,10,3,22,4,17,4,31684
50,50,12.364754,0.0,0.0,5,10,24,11,5,20,14,5,6,29650
50,50,13.659603,0.0,0.0,4,3,36,7,2,27,4,12,5,32511
50,50,14.341385,0.0,0.0,5,4,37,4,1,23,7,7,12,34438
50,50,15.075425,0.0,0.0,5,3,30,12,4,15,8,10,13,33576
50,50,15.768205,0.0,0.0,5,5,31,9,7,21,1,13,8,32127
50,50,16.483112,0.0,0.0,1,6,34,9,3,25,5,6,11,32952
50,50,17.282659,0.0,0.0,6,5,30,9,3,19,3,10,15,36880
50,50,17.97801,0.0,0.0,5,1,42,2,0,22,3,7,18,37169
50,50,18.703459,0.0,0.0,4,5,31,10,4,22,6,7,11,31953
50,50,19.419483,0.0,0.0,6,10,28,6,6,11,5,10,18,33561
50,50,20.13558,0.0,0.0,11,13,21,5,7,21,6,8,8,29896
50,50,20.893333,0.0,0.0,12,11,20,7,7,20,3,9,11,31887
50,50,21.622043,0.0,0.0,11,6,22,11,8,12,9,11,10,32840
50,50,22.388816,0.0,0.0,18,6,15,11,6,18,7,12,7,31768
50,50,23.15486,0.0,0.0,15,12,17,6,13,16,4,13,4,30003
50,50,24.512598,0.0,0.0,13,12,18,7,8,22,4,13,3,27974
48,50,25.729546,0.02,0.008297540023428349,16,8,14,11,14,20,4,5,6,27629
