,Source,Destination,Reason,Path,Nodes,Band,Available_Other
95,15,1,Slots Full,1,,3,0
96,4,14,Slots Full,1,,3,0
97,3,16,Slots Full,1,,3,0
98,3,15,Slots Full,1,,3,0
99,15,1,Slots Full,1,,3,0
100,13,2,Slots Full,1,,3,0
101,14,4,Slots Full,1,,3,0
102,1,14,Slots Full,1,,3,0
103,3,13,Slots Full,1,,3,0
104,5,13,Slots Full,1,,3,0
105,5,13,Slots Full,1,,3,0
106,6,13,Slots Full,1,,3,0
107,5,13,Slots Full,1,,3,0
108,1,12,Slots Full,1,,3,0
109,7,12,Slots Full,1,,3,0
110,7,12,Slots Full,1,,3,0
111,5,17,Slots Full,1,,3,0
112,12,5,Slots Full,1,,3,0
113,1,12,Slots Full,1,,3,0
114,14,3,Slots Full,1,,3,0
115,1,13,Slots Full,1,,3,0
116,13,7,Slots Full,1,,3,0
117,13,8,Slots Full,1,,3,0
118,15,7,Slots Full,1,,3,0
119,5,16,Slots Full,1,,3,0
120,16,3,Slots Full,1,,3,0
121,15,4,Slots Full,1,,3,0
122,6,15,Slots Full,1,,3,0
123,10,5,Slots Full,1,,3,0
124,15,1,Slots Full,1,,3,0
125,1,14,Slots Full,1,,3,0
126,16,5,Slots Full,1,,3,0
127,4,12,Slots Full,1,,3,0
128,1,12,Slots Full,1,,3,0
129,5,16,Slots Full,1,,3,0
130,2,13,Slots Full,1,,3,0
131,15,6,Slots Full,1,,3,0
132,7,13,Slots Full,1,,3,0
133,13,2,Slots Full,1,,3,0
134,3,14,Slots Full,1,,3,0
135,14,3,Slots Full,1,,3,0
136,9,12,Slots Full,1,,3,0
137,15,5,Slots Full,1,,3,0
138,14,6,Slots Full,1,,3,0
139,15,6,Slots Full,1,,3,0
140,13,6,Slots Full,1,,3,0
141,4,15,Slots Full,1,,3,0
142,14,3,Slots Full,1,,3,0
143,3,13,Slots Full,1,,3,0
144,4,14,Slots Full,1,,3,0
145,12,3,Slots Full,1,,3,0
146,5,13,Slots Full,1,,3,0
147,13,7,Slots Full,1,,3,0
148,4,16,Slots Full,1,,3,0
149,17,3,Slots Full,1,,3,0
150,5,16,Slots Full,1,,3,0
151,4,15,Slots Full,1,,3,0
152,15,3,Slots Full,1,,3,0
153,14,6,Slots Full,1,,3,0
154,13,1,Slots Full,1,,3,0
155,14,1,Slots Full,1,,3,0
156,15,1,Slots Full,1,,3,0
157,12,1,Slots Full,1,,3,0
158,7,15,Slots Full,1,,3,0
159,13,7,Slots Full,1,,3,0
160,15,1,Slots Full,1,,3,0
161,5,17,Slots Full,1,,3,0
162,12,5,Slots Full,1,,3,0
163,15,1,Slots Full,1,,3,0
164,13,2,Slots Full,1,,3,0
165,15,8,Slots Full,1,,3,0
166,7,12,Slots Full,1,,3,0
167,15,1,Slots Full,1,,3,0
168,5,14,Slots Full,1,,3,0
169,12,6,Slots Full,1,,3,0
170,14,1,Slots Full,1,,3,0
171,14,3,Slots Full,1,,3,0
172,7,12,Slots Full,1,,3,0
173,12,4,Slots Full,1,,3,0
174,12,3,Slots Full,1,,3,0
175,13,3,Slots Full,1,,3,0
176,5,15,Slots Full,1,,3,0
177,2,15,Slots Full,1,,3,0
178,16,2,Slots Full,1,,3,0
179,12,6,Slots Full,1,,3,0
180,4,15,Slots Full,1,,3,0
181,9,13,Slots Full,1,,3,0
182,15,3,Slots Full,1,,3,0
183,13,3,Slots Full,1,,3,0
184,15,3,Slots Full,1,,3,0
185,12,4,Slots Full,1,,3,0
186,15,1,Slots Full,1,,3,0
187,13,5,Slots Full,1,,3,0
188,15,5,Slots Full,1,,3,0
189,13,4,Slots Full,1,,3,0
190,13,8,Slots Full,1,,3,0
191,12,1,Slots Full,1,,3,0
192,2,14,Slots Full,1,,3,0
193,1,13,Slots Full,1,,3,0
194,13,3,Slots Full,1,,3,0
195,1,12,Slots Full,1,,3,0
196,5,15,Slots Full,1,,3,0
197,13,4,Slots Full,1,,3,0
198,7,14,Slots Full,1,,3,0
199,15,4,Slots Full,1,,3,0
200,5,14,Slots Full,1,,3,0
201,15,2,Slots Full,1,,3,0
202,16,3,Slots Full,1,,3,0
203,15,3,Slots Full,1,,3,0
204,16,3,Slots Full,1,,3,0
205,1,15,Slots Full,1,,3,0
206,1,14,Slots Full,1,,3,0
207,5,12,Slots Full,1,,3,0
208,15,8,Slots Full,1,,3,0
209,5,13,Slots Full,1,,3,0
210,12,3,Slots Full,1,,3,0
211,12,3,Slots Full,1,,3,0
212,12,2,Slots Full,1,,3,0
213,12,3,Slots Full,1,,3,0
214,1,15,Slots Full,1,,3,0
215,16,4,Slots Full,1,,3,0
216,13,9,Slots Full,1,,3,0
217,14,2,Slots Full,1,,3,0
218,12,8,Slots Full,1,,3,0
219,14,1,Slots Full,1,,3,0
220,16,5,Slots Full,1,,3,0
221,1,13,Slots Full,1,,3,0
222,12,6,Slots Full,1,,3,0
223,6,16,Slots Full,1,,3,0
224,13,2,Slots Full,1,,3,0
225,3,12,Slots Full,1,,3,0
226,12,4,Slots Full,1,,3,0
227,15,1,Slots Full,1,,3,0
228,17,3,Slots Full,1,,3,0
229,7,12,Slots Full,1,,3,0
230,7,15,Slots Full,1,,3,0
231,15,2,Slots Full,1,,3,0
232,17,3,Slots Full,1,,3,0
233,5,14,Slots Full,1,,3,0
234,15,7,Slots Full,1,,3,0
235,14,3,Slots Full,1,,3,0
236,5,14,Slots Full,1,,3,0
237,8,15,Slots Full,1,,3,0
238,13,6,Slots Full,1,,3,0
239,8,13,Slots Full,1,,3,0
240,6,14,Slots Full,1,,3,0
241,4,14,Slots Full,1,,3,0
242,6,12,Slots Full,1,,3,0
243,1,13,Slots Full,1,,3,0
244,2,15,Slots Full,1,,3,0
245,14,5,Slots Full,1,,3,0
246,7,15,Slots Full,1,,3,0
247,13,5,Slots Full,1,,3,0
248,16,5,Slots Full,1,,3,0
249,4,15,Slots Full,1,,3,0
250,15,3,Slots Full,1,,3,0
251,15,5,Slots Full,1,,3,0
252,15,6,Slots Full,1,,3,0
253,4,16,Slots Full,1,,3,0
254,14,3,Slots Full,1,,3,0
255,7,15,Slots Full,1,,3,0
256,12,5,Slots Full,1,,3,0
257,15,3,Slots Full,1,,3,0
258,5,13,Slots Full,1,,3,0
259,14,3,Slots Full,1,,3,0
260,1,14,Slots Full,1,,3,0
261,6,16,Slots Full,1,,3,0
262,15,3,Slots Full,1,,3,0
263,14,1,Slots Full,1,,3,0
264,2,15,Slots Full,1,,3,0
265,15,5,Slots Full,1,,3,0
266,16,4,Slots Full,1,,3,0
267,4,13,Slots Full,1,,3,0
268,13,1,Slots Full,1,,3,0
269,5,16,Slots Full,1,,3,0
270,1,16,Slots Full,1,,3,0
271,15,7,Slots Full,1,,3,0
272,5,14,Slots Full,1,,3,0
273,16,4,Slots Full,1,,3,0
274,16,5,Slots Full,1,,3,0
275,5,17,Slots Full,1,,3,0
276,7,15,Slots Full,1,,3,0
277,13,2,Slots Full,1,,3,0
278,14,1,Slots Full,1,,3,0
279,13,6,Slots Full,1,,3,0
280,14,1,Slots Full,1,,3,0
281,4,14,Slots Full,1,,3,0
282,2,15,Slots Full,1,,3,0
283,13,3,Slots Full,1,,3,0
284,14,4,Slots Full,1,,3,0
285,15,1,Slots Full,1,,3,0
286,4,15,Slots Full,1,,3,0
287,14,1,Slots Full,1,,3,0
288,1,15,Slots Full,1,,3,0
289,6,15,Slots Full,1,,3,0
290,16,1,Slots Full,1,,3,0
291,4,12,Slots Full,1,,3,0
292,16,3,Slots Full,1,,3,0
293,12,1,Slots Full,1,,3,0
294,1,15,Slots Full,1,,3,0
295,7,15,Slots Full,1,,3,0
296,16,1,Slots Full,1,,3,0
297,16,4,Slots Full,1,,3,0
298,7,13,Slots Full,1,,3,0
299,13,2,Slots Full,1,,3,0
300,6,16,Slots Full,1,,3,0
301,5,15,Slots Full,1,,3,0
302,3,15,Slots Full,1,,3,0
303,1,14,Slots Full,1,,3,0
304,14,3,Slots Full,1,,3,0
305,2,13,Slots Full,1,,3,0
306,3,15,Slots Full,1,,3,0
307,4,14,Slots Full,1,,3,0
308,15,6,Slots Full,1,,3,0
309,4,15,Slots Full,1,,3,0
310,7,12,Slots Full,1,,3,0
311,7,15,Slots Full,1,,3,0
312,12,1,Slots Full,1,,3,0
313,5,16,Slots Full,1,,3,0
314,13,1,Slots Full,1,,3,0
315,1,13,Slots Full,1,,3,0
316,14,6,Slots Full,1,,3,0
317,5,15,Slots Full,1,,3,0
318,3,12,Slots Full,1,,3,0
319,14,2,Slots Full,1,,3,0
320,3,12,Slots Full,1,,3,0
321,14,1,Slots Full,1,,3,0
322,5,12,Slots Full,1,,3,0
323,15,8,Slots Full,1,,3,0
324,15,1,Slots Full,1,,3,0
325,7,13,Slots Full,1,,3,0
326,4,15,Slots Full,1,,3,0
327,1,16,Slots Full,1,,3,0
328,4,16,Slots Full,1,,3,0
329,12,7,Slots Full,1,,3,0
330,9,15,Slots Full,1,,3,0
331,2,14,Slots Full,1,,3,0
332,14,1,Slots Full,1,,3,0
333,14,5,Slots Full,1,,3,0
334,15,1,Slots Full,1,,3,0
335,14,4,Slots Full,1,,3,0
336,1,14,Slots Full,1,,3,0
337,7,13,Slots Full,1,,3,0
338,3,15,Slots Full,1,,3,0
339,14,3,Slots Full,1,,3,0
340,15,3,Slots Full,1,,3,0
341,2,16,Slots Full,1,,3,0
342,12,6,Slots Full,1,,3,0
343,16,4,Slots Full,1,,3,0
344,3,13,Slots Full,1,,3,0
345,13,3,Slots Full,1,,3,0
346,4,16,Slots Full,1,,3,0
347,13,7,Slots Full,1,,3,0
348,15,4,Slots Full,1,,3,0
349,15,7,Slots Full,1,,3,0
350,3,16,Slots Full,1,,3,0
351,3,13,Slots Full,1,,3,0
352,13,1,Slots Full,1,,3,0
353,16,3,Slots Full,1,,3,0
354,7,15,Slots Full,1,,3,0
355,15,9,Slots Full,1,,3,0
356,16,5,Slots Full,1,,3,0
357,14,5,Slots Full,1,,3,0
358,15,5,Slots Full,1,,3,0
359,16,5,Slots Full,1,,3,0
360,13,4,Slots Full,1,,3,0
361,13,6,Slots Full,1,,3,0
362,3,14,Slots Full,1,,3,0
363,15,7,Slots Full,1,,3,0
364,12,4,Slots Full,1,,3,0
365,13,1,Slots Full,1,,3,0
366,4,12,Slots Full,1,,3,0
367,7,13,Slots Full,1,,3,0
368,16,1,Slots Full,1,,3,0
369,16,4,Slots Full,1,,3,0
370,15,4,Slots Full,1,,3,0
371,1,12,Slots Full,1,,3,0
372,1,16,Slots Full,1,,3,0
373,7,16,Slots Full,1,,3,0
374,12,1,Slots Full,1,,3,0
375,15,1,Slots Full,1,,3,0
376,3,12,Slots Full,1,,3,0
377,12,6,Slots Full,1,,3,0
378,6,13,Slots Full,1,,3,0
379,13,4,Slots Full,1,,3,0
380,16,4,Slots Full,1,,3,0
381,13,3,Slots Full,1,,3,0
382,4,14,Slots Full,1,,3,0
383,13,2,Slots Full,1,,3,0
384,12,3,Slots Full,1,,3,0
385,7,14,Slots Full,1,,3,0
386,15,1,Slots Full,1,,3,0
387,15,3,Slots Full,1,,3,0
388,15,6,Slots Full,1,,3,0
389,3,14,Slots Full,1,,3,0
390,4,15,Slots Full,1,,3,0
391,3,12,Slots Full,1,,3,0
392,1,15,Slots Full,1,,3,0
393,16,5,Slots Full,1,,3,0
394,16,5,Slots Full,1,,3,0
395,13,2,Slots Full,1,,3,0
396,1,16,Slots Full,1,,3,0
397,1,15,Slots Full,1,,3,0
398,4,15,Slots Full,1,,3,0
399,13,5,Slots Full,1,,3,0
400,12,7,Slots Full,1,,3,0
401,5,15,Slots Full,1,,3,0
402,12,4,Slots Full,1,,3,0
403,3,13,Slots Full,1,,3,0
404,14,3,Slots Full,1,,3,0
405,1,15,Slots Full,1,,3,0
406,15,1,Slots Full,1,,3,0
407,12,7,Slots Full,1,,3,0
408,12,3,Slots Full,1,,3,0
409,3,16,Slots Full,1,,3,0
410,1,13,Slots Full,1,,3,0
411,1,16,Slots Full,1,,3,0
412,6,16,Slots Full,1,,3,0
413,5,16,Slots Full,1,,3,0
414,3,16,Slots Full,1,,3,0
415,13,6,Slots Full,1,,3,0
416,2,15,Slots Full,1,,3,0
417,15,3,Slots Full,1,,3,0
418,7,15,Slots Full,1,,3,0
419,6,14,Slots Full,1,,3,0
420,3,15,Slots Full,1,,3,0
421,4,14,Slots Full,1,,3,0
422,12,6,Slots Full,1,,3,0
423,16,5,Slots Full,1,,3,0
424,13,3,Slots Full,1,,3,0
425,3,12,Slots Full,1,,3,0
426,15,3,Slots Full,1,,3,0
427,14,5,Slots Full,1,,3,0
428,12,1,Slots Full,1,,3,0
429,16,4,Slots Full,1,,3,0
430,7,12,Slots Full,1,,3,0
431,5,16,Slots Full,1,,3,0
432,1,17,Slots Full,1,,3,0
433,14,4,Slots Full,1,,3,0
434,4,14,Slots Full,1,,3,0
435,1,16,Slots Full,1,,3,0
436,12,3,Slots Full,1,,3,0
437,13,3,Slots Full,1,,3,0
438,5,14,Slots Full,1,,3,0
439,13,5,Slots Full,1,,3,0
440,14,5,Slots Full,1,,3,0
441,1,16,Slots Full,1,,3,0
442,1,13,Slots Full,1,,3,0
443,3,15,Slots Full,1,,3,0
444,2,13,Slots Full,1,,3,0
445,2,15,Slots Full,1,,3,0
446,4,15,Slots Full,1,,3,0
447,2,13,Slots Full,1,,3,0
448,15,4,Slots Full,1,,3,0
449,16,2,Slots Full,1,,3,0
450,14,4,Slots Full,1,,3,0
451,1,13,Slots Full,1,,3,0
452,14,5,Slots Full,1,,3,0
453,3,14,Slots Full,1,,3,0
454,14,2,Slots Full,1,,3,0
455,16,5,Slots Full,1,,3,0
456,13,2,Slots Full,1,,3,0
457,3,12,Slots Full,1,,3,0
458,3,13,Slots Full,1,,3,0
459,15,7,Slots Full,1,,3,0
460,3,15,Slots Full,1,,3,0
461,3,12,Slots Full,1,,3,0
462,13,5,Slots Full,1,,3,0
463,4,14,Slots Full,1,,3,0
464,3,12,Slots Full,1,,3,0
465,1,16,Slots Full,1,,3,0
466,13,1,Slots Full,1,,3,0
467,12,5,Slots Full,1,,3,0
468,2,13,Slots Full,1,,3,0
469,3,15,Slots Full,1,,3,0
470,16,3,Slots Full,1,,3,0
471,15,3,Slots Full,1,,3,0
472,3,13,Slots Full,1,,3,0
473,3,12,Slots Full,1,,3,0
474,15,3,Slots Full,1,,3,0
475,4,14,Slots Full,1,,3,0
476,12,3,Slots Full,1,,3,0
477,5,15,Slots Full,1,,3,0
478,1,15,Slots Full,1,,3,0
479,1,14,Slots Full,1,,3,0
480,16,2,Slots Full,1,,3,0
481,1,14,Slots Full,1,,3,0
482,7,14,Slots Full,1,,3,0
483,7,15,Slots Full,1,,3,0
484,17,3,Slots Full,1,,3,0
485,14,4,Slots Full,1,,3,0
486,1,13,Slots Full,1,,3,0
487,1,13,Slots Full,1,,3,0
488,1,13,Slots Full,1,,3,0
489,3,15,Slots Full,1,,3,0
490,14,6,Slots Full,1,,3,0
491,15,7,Slots Full,1,,3,0
492,1,12,Slots Full,1,,3,0
493,15,4,Slots Full,1,,3,0
494,1,15,Slots Full,1,,3,0
495,4,17,Slots Full,1,,3,0
496,17,1,Slots Full,1,,3,0
497,15,3,Slots Full,1,,3,0
498,1,16,Slots Full,1,,3,0
499,16,6,Slots Full,1,,3,0
500,16,6,Slots Full,1,,3,0
501,5,12,Slots Full,1,,3,0
502,7,15,Slots Full,1,,3,0
503,12,3,Slots Full,1,,3,0
504,16,3,Slots Full,1,,3,0
505,16,1,Slots Full,1,,3,0
506,14,4,Slots Full,1,,3,0
507,8,15,Slots Full,1,,3,0
508,12,3,Slots Full,1,,3,0
509,14,2,Slots Full,1,,3,0
510,5,13,Slots Full,1,,3,0
511,15,1,Slots Full,1,,3,0
512,5,13,Slots Full,1,,3,0
513,16,1,Slots Full,1,,3,0
514,15,3,Slots Full,1,,3,0
515,3,12,Slots Full,1,,3,0
516,15,8,Slots Full,1,,3,0
517,14,3,Slots Full,1,,3,0
518,12,2,Slots Full,1,,3,0
519,3,16,Slots Full,1,,3,0
520,13,6,Slots Full,1,,3,0
521,7,12,Slots Full,1,,3,0
522,16,4,Slots Full,1,,3,0
523,1,15,Slots Full,1,,3,0
524,1,14,Slots Full,1,,3,0
525,16,3,Slots Full,1,,3,0
526,13,3,Slots Full,1,,3,0
527,15,5,Slots Full,1,,3,0
528,14,5,Slots Full,1,,3,0
529,16,4,Slots Full,1,,3,0
530,15,1,Slots Full,1,,3,0
531,13,1,Slots Full,1,,3,0
532,13,9,Slots Full,1,,3,0
533,7,13,Slots Full,1,,3,0
534,5,13,Slots Full,1,,3,0
535,14,5,Slots Full,1,,3,0
536,5,15,Slots Full,1,,3,0
537,14,4,Slots Full,1,,3,0
538,5,16,Slots Full,1,,3,0
539,5,14,Slots Full,1,,3,0
540,5,14,Slots Full,1,,3,0
541,12,3,Slots Full,1,,3,0
542,5,16,Slots Full,1,,3,0
543,4,12,Slots Full,1,,3,0
544,12,5,Slots Full,1,,3,0
545,13,1,Slots Full,1,,3,0
546,2,15,Slots Full,1,,3,0
547,3,13,Slots Full,1,,3,0
548,1,16,Slots Full,1,,3,0
549,15,7,Slots Full,1,,3,0
550,13,5,Slots Full,1,,3,0
551,4,13,Slots Full,1,,3,0
552,15,8,Slots Full,1,,3,0
553,14,1,Slots Full,1,,3,0
554,13,1,Slots Full,1,,3,0
555,3,15,Slots Full,1,,3,0
556,15,3,Slots Full,1,,3,0
557,14,1,Slots Full,1,,3,0
558,3,14,Slots Full,1,,3,0
559,4,13,Slots Full,1,,3,0
560,5,15,Slots Full,1,,3,0
561,16,3,Slots Full,1,,3,0
562,15,3,Slots Full,1,,3,0
563,3,12,Slots Full,1,,3,0
564,13,3,Slots Full,1,,3,0
565,6,16,Slots Full,1,,3,0
566,8,15,Slots Full,1,,3,0
567,15,3,Slots Full,1,,3,0
568,3,15,Slots Full,1,,3,0
569,1,16,Slots Full,1,,3,0
570,15,8,Slots Full,1,,3,0
571,16,3,Slots Full,1,,3,0
572,1,12,Slots Full,1,,3,0
573,14,3,Slots Full,1,,3,0
574,15,3,Slots Full,1,,3,0
575,5,15,Slots Full,1,,3,0
576,16,1,Slots Full,1,,3,0
577,14,2,Slots Full,1,,3,0
578,1,13,Slots Full,1,,3,0
579,12,5,Slots Full,1,,3,0
580,14,5,Slots Full,1,,3,0
581,14,2,Slots Full,1,,3,0
582,14,1,Slots Full,1,,3,0
583,7,5,Slots Full,1,,3,0
584,4,15,Slots Full,1,,3,0
585,3,16,Slots Full,1,,3,0
586,17,1,Slots Full,1,,3,0
587,13,1,Slots Full,1,,3,0
588,12,3,Slots Full,1,,3,0
589,13,6,Slots Full,1,,3,0
590,3,14,Slots Full,1,,3,0
591,15,4,Slots Full,1,,3,0
592,4,13,Slots Full,1,,3,0
593,16,1,Slots Full,1,,3,0
594,3,14,Slots Full,1,,3,0
595,5,15,Slots Full,1,,3,0
596,14,4,Slots Full,1,,3,0
597,12,3,Slots Full,1,,3,0
598,5,15,Slots Full,1,,3,0
599,13,3,Slots Full,1,,3,0
600,1,12,Slots Full,1,,3,0
601,17,1,Slots Full,1,,3,0
602,3,12,Slots Full,1,,3,0
603,16,3,Slots Full,1,,3,0
604,14,2,Slots Full,1,,3,0
605,13,2,Slots Full,3,,1,0
606,4,15,Slots Full,1,,3,0
607,16,1,Slots Full,1,,3,0
608,1,16,Slots Full,1,,3,0
609,7,15,Slots Full,1,,3,0
610,4,13,Slots Full,1,,3,0
611,16,2,Slots Full,1,,3,0
612,14,6,Slots Full,1,,3,0
613,5,7,Slots Full,1,,3,0
614,4,16,Slots Full,1,,3,0
615,12,4,Slots Full,1,,3,0
616,15,1,Slots Full,1,,3,0
617,6,15,Slots Full,1,,3,0
618,10,3,Slots Full,1,,3,0
619,5,16,Slots Full,1,,3,0
620,13,2,Slots Full,1,,3,0
621,7,13,Slots Full,1,,3,0
622,14,4,Slots Full,1,,3,0
623,13,2,Slots Full,1,,3,0
624,15,3,Slots Full,1,,3,0
625,15,4,Slots Full,1,,3,0
626,7,14,Slots Full,1,,3,0
627,16,4,Slots Full,1,,3,0
628,12,1,Slots Full,1,,3,0
629,7,15,Slots Full,1,,3,0
630,16,4,Slots Full,1,,3,0
631,15,5,Slots Full,1,,3,0
632,3,15,Slots Full,1,,3,0
633,14,5,Slots Full,1,,3,0
634,3,16,Slots Full,1,,3,0
635,1,16,Slots Full,1,,3,0
636,5,17,Slots Full,1,,3,0
637,15,4,Slots Full,1,,3,0
638,15,5,Slots Full,1,,3,0
639,2,14,Slots Full,1,,3,0
640,12,1,Slots Full,1,,3,0
641,3,16,Slots Full,1,,3,0
642,4,15,Slots Full,1,,3,0
643,7,15,Slots Full,1,,3,0
644,1,15,Slots Full,1,,3,0
645,3,12,Slots Full,1,,3,0
646,15,4,Slots Full,1,,3,0
647,13,5,Slots Full,1,,3,0
648,13,7,Slots Full,1,,3,0
649,14,1,Slots Full,1,,3,0
650,3,13,Slots Full,1,,3,0
651,1,15,Slots Full,1,,3,0
652,15,5,Slots Full,1,,3,0
653,15,5,Slots Full,1,,3,0
654,12,6,Slots Full,1,,3,0
655,16,3,Slots Full,1,,3,0
656,3,15,Slots Full,1,,3,0
657,5,16,Slots Full,1,,3,0
658,12,4,Slots Full,1,,3,0
659,1,14,Slots Full,1,,3,0
660,1,14,Slots Full,1,,3,0
661,4,13,Slots Full,1,,3,0
662,13,6,Slots Full,1,,3,0
663,14,8,Slots Full,1,,3,0
664,3,15,Slots Full,1,,3,0
665,3,14,Slots Full,1,,2,0
666,14,5,Slots Full,1,,2,0
667,16,5,Slots Full,1,,3,0
668,13,4,Slots Full,1,,3,0
669,13,3,Slots Full,1,,3,0
670,3,13,Slots Full,1,,3,0
671,4,14,Slots Full,1,,3,0
672,5,15,Slots Full,1,,3,0
673,8,14,Slots Full,1,,3,0
674,12,1,Slots Full,1,,3,0
675,1,13,Slots Full,1,,3,0
676,7,12,Slots Full,1,,3,0
677,17,5,Slots Full,1,,3,0
678,6,16,Slots Full,1,,3,0
679,1,14,Slots Full,1,,3,0
680,5,15,Slots Full,1,,3,0
681,13,2,Slots Full,1,,3,0
682,15,3,Slots Full,1,,3,0
683,13,7,Slots Full,1,,3,0
684,7,15,Slots Full,1,,3,0
685,7,15,Slots Full,1,,3,0
686,6,16,Slots Full,1,,3,0
687,16,2,Slots Full,1,,3,0
688,15,3,Slots Full,1,,3,0
689,5,15,Slots Full,1,,3,0
690,7,15,Slots Full,1,,3,0
691,1,13,Slots Full,1,,3,0
692,1,14,Slots Full,1,,3,0
693,14,1,Slots Full,1,,3,0
694,14,3,Slots Full,1,,3,0
695,1,15,Slots Full,1,,3,0
696,15,3,Slots Full,1,,3,0
697,15,5,Slots Full,1,,3,0
698,12,5,Slots Full,1,,3,0
699,1,12,Slots Full,1,,3,0
700,2,15,Slots Full,1,,3,0
701,4,16,Slots Full,1,,3,0
702,3,12,Slots Full,1,,3,0
703,15,3,Slots Full,1,,3,0
704,5,7,Slots Full,1,,3,0
705,7,5,Slots Full,1,,3,0
706,16,3,Slots Full,1,,3,0
707,16,2,Slots Full,1,,3,0
708,14,3,Slots Full,1,,3,0
709,3,16,Slots Full,1,,3,0
710,14,4,Slots Full,1,,3,0
711,14,5,Slots Full,1,,3,0
712,12,5,Slots Full,1,,3,0
713,16,1,Slots Full,1,,3,0
714,16,1,Slots Full,1,,3,0
715,4,14,Slots Full,1,,3,0
716,7,15,Slots Full,1,,3,0
717,5,15,Slots Full,1,,3,0
718,3,15,Slots Full,0,,1,0
719,4,15,Slots Full,1,,3,0
720,7,14,Slots Full,1,,3,0
721,15,5,Slots Full,1,,3,0
722,15,1,Slots Full,1,,3,0
723,15,5,Slots Full,1,,3,0
724,8,15,Slots Full,1,,3,0
725,15,3,Slots Full,1,,3,0
726,16,1,Slots Full,1,,3,0
727,14,2,Slots Full,1,,3,0
728,14,3,Slots Full,1,,3,0
729,12,2,Slots Full,1,,3,0
730,15,4,Slots Full,1,,3,0
731,12,1,Slots Full,1,,3,0
732,4,15,Slots Full,1,,3,0
