,Source,Destination,Reason,Path,Nodes,Band,Available_Other
257,15,1,Slots Full,1,,3,0
258,7,12,Slots Full,2,,3,0
259,5,13,Slots Full,1,,3,0
260,4,14,Slots Full,1,,3,0
261,15,4,Slots Full,1,,3,0
262,2,15,Slots Full,4,,2,0
263,3,16,Slots Full,1,,3,0
264,3,15,Slots Full,1,,3,0
265,6,15,Slots Full,1,,3,0
266,17,3,Slots Full,1,,3,0
267,2,16,Slots Full,1,,3,0
268,13,2,Slots Full,1,,3,0
269,14,4,Slots Full,1,,3,0
270,1,14,Slots Full,1,,3,0
271,3,14,Slots Full,1,,3,0
272,5,13,Slots Full,1,,3,0
273,14,3,Slots Full,1,,3,0
274,5,13,Slots Full,1,,3,0
275,16,6,Slots Full,1,,3,0
276,15,3,Slots Full,1,,3,0
277,9,12,Slots Full,1,,3,0
278,5,13,Slots Full,1,,3,0
279,12,4,Slots Full,1,,3,0
280,7,12,Slots Full,2,,3,0
281,12,5,Slots Full,1,,3,0
282,7,13,Slots Full,1,,3,0
283,1,12,Slots Full,1,,3,0
284,13,1,Slots Full,1,,3,0
285,6,16,Slots Full,1,,3,0
286,13,5,Slots Full,1,,3,0
287,3,12,Slots Full,2,,2,0
288,14,3,Slots Full,1,,3,0
289,13,1,Slots Full,1,,3,0
290,1,17,Slots Full,1,,3,0
291,3,16,Slots Full,1,,3,0
292,10,13,Slots Full,1,,3,0
293,1,13,Slots Full,1,,3,0
294,2,14,Slots Full,1,,3,0
295,8,15,Slots Full,1,,3,0
296,4,12,Slots Full,1,,3,0
297,13,7,Slots Full,3,,1,0
298,12,5,Slots Full,1,,3,0
299,13,7,Slots Full,3,,1,0
300,7,15,Slots Full,1,,3,0
301,13,8,Slots Full,1,,3,0
302,2,14,Slots Full,1,,3,0
303,15,4,Slots Full,1,,3,0
304,15,7,Slots Full,1,,3,0
305,4,14,Slots Full,1,,3,0
306,10,5,Slots Full,1,,3,0
307,16,1,Slots Full,1,,3,0
308,5,16,Slots Full,1,,3,0
309,15,9,Slots Full,1,,3,0
310,3,14,Slots Full,1,,3,0
311,15,5,Slots Full,1,,3,0
312,16,1,Slots Full,1,,3,0
313,15,4,Slots Full,1,,3,0
314,14,5,Slots Full,1,,2,0
315,13,3,Slots Full,1,,3,0
316,15,4,Slots Full,1,,3,0
317,8,15,Slots Full,1,,3,0
318,10,5,Slots Full,1,,3,0
319,15,1,Slots Full,1,,3,0
320,16,1,Slots Full,1,,3,0
321,1,14,Slots Full,1,,3,0
322,5,13,Slots Full,1,,3,0
323,13,10,Slots Full,1,,3,0
324,13,10,Slots Full,1,,3,0
325,4,13,Slots Full,1,,0,0
326,15,4,Slots Full,1,,3,0
327,16,5,Slots Full,1,,3,0
328,1,12,Slots Full,1,,3,0
329,2,16,Slots Full,1,,3,0
330,13,5,Slots Full,1,,2,0
331,13,8,Slots Full,1,,3,0
332,5,16,Slots Full,1,,3,0
333,12,5,Slots Full,1,,3,0
334,7,13,Slots Full,1,,3,0
335,2,13,Slots Full,1,,3,0
336,2,15,Slots Full,1,,3,0
337,2,16,Slots Full,1,,3,0
338,15,6,Slots Full,1,,3,0
339,14,4,Slots Full,1,,3,0
340,13,2,Slots Full,1,,3,0
341,3,14,Slots Full,1,,3,0
342,16,2,Slots Full,1,,3,0
343,4,16,Slots Full,1,,3,0
344,17,3,Slots Full,1,,3,0
345,13,1,Slots Full,1,,3,0
346,9,12,Slots Full,1,,3,0
347,15,3,Slots Full,1,,3,0
348,15,5,Slots Full,1,,3,0
349,14,6,Slots Full,1,,3,0
350,15,6,Slots Full,1,,3,0
351,13,6,Slots Full,1,,3,0
352,6,16,Slots Full,1,,3,0
353,7,12,Slots Full,1,,3,0
354,4,15,Slots Full,1,,3,0
355,14,7,Slots Full,1,,3,0
356,4,15,Slots Full,1,,3,0
357,2,12,Slots Full,1,,3,0
358,14,3,Slots Full,1,,3,0
359,5,14,Slots Full,1,,3,0
360,5,17,Slots Full,1,,3,0
361,13,2,Slots Full,1,,3,0
362,3,13,Slots Full,1,,3,0
363,13,2,Slots Full,0,,0,0
364,4,14,Slots Full,1,,3,0
365,16,1,Slots Full,1,,3,0
366,12,3,Slots Full,1,,3,0
367,4,15,Slots Full,1,,3,0
368,6,16,Slots Full,1,,3,0
369,5,13,Slots Full,1,,3,0
370,13,7,Slots Full,1,,3,0
371,13,5,Slots Full,1,,3,0
372,13,5,Slots Full,1,,3,0
373,17,1,Slots Full,1,,3,0
374,2,15,Slots Full,1,,3,0
375,4,16,Slots Full,1,,3,0
376,17,3,Slots Full,1,,3,0
377,7,15,Slots Full,1,,3,0
378,7,16,Slots Full,1,,3,0
379,5,16,Slots Full,1,,3,0
380,4,15,Slots Full,1,,3,0
381,6,14,Slots Full,1,,3,0
382,12,9,Slots Full,1,,3,0
383,14,6,Slots Full,1,,3,0
384,13,1,Slots Full,1,,3,0
385,14,1,Slots Full,1,,3,0
386,15,1,Slots Full,1,,3,0
387,15,3,Slots Full,0,,1,0
388,12,1,Slots Full,1,,3,0
389,5,17,Slots Full,1,,3,0
390,7,15,Slots Full,1,,3,0
391,13,7,Slots Full,1,,3,0
392,2,13,Slots Full,1,,3,0
393,15,1,Slots Full,1,,3,0
394,12,17,Slots Full,1,,3,0
395,5,17,Slots Full,1,,3,0
396,12,5,Slots Full,1,,3,0
397,13,2,Slots Full,1,,3,0
398,15,1,Slots Full,1,,3,0
399,12,9,Slots Full,1,,3,0
400,14,7,Slots Full,1,,3,0
401,15,9,Slots Full,1,,3,0
402,10,3,Slots Full,1,,3,0
403,15,8,Slots Full,1,,3,0
404,7,12,Slots Full,1,,3,0
405,3,16,Slots Full,0,,0,0
406,3,16,Slots Full,1,,3,0
407,2,14,Slots Full,1,,3,0
408,14,7,Slots Full,1,,3,0
409,2,12,Slots Full,1,,3,0
410,5,14,Slots Full,1,,3,0
411,9,5,Slots Full,1,,3,0
412,13,2,Slots Full,1,,3,0
413,14,7,Slots Full,1,,3,0
414,1,17,Slots Full,1,,3,0
415,14,1,Slots Full,1,,3,0
416,14,3,Slots Full,1,,3,0
417,7,12,Slots Full,1,,3,0
418,3,13,Slots Full,1,,3,0
419,12,4,Slots Full,1,,3,0
420,5,13,Slots Full,1,,2,0
421,12,3,Slots Full,1,,3,0
422,3,16,Slots Full,1,,3,0
423,1,13,Slots Full,1,,3,0
424,13,3,Slots Full,1,,3,0
425,2,12,Slots Full,1,,3,0
426,12,3,Slots Full,1,,3,0
427,15,4,Slots Full,1,,3,0
428,2,13,Slots Full,1,,3,0
429,15,6,Slots Full,1,,3,0
430,2,15,Slots Full,1,,3,0
431,16,2,Slots Full,1,,3,0
432,13,1,Slots Full,1,,3,0
433,8,15,Slots Full,1,,3,0
434,3,14,Slots Full,1,,3,0
435,4,15,Slots Full,1,,3,0
436,14,8,Slots Full,1,,3,0
437,15,3,Slots Full,1,,3,0
438,12,17,Slots Full,1,,3,0
439,16,2,Slots Full,1,,3,0
440,15,3,Slots Full,1,,3,0
441,13,3,Slots Full,1,,3,0
442,7,15,Slots Full,1,,3,0
443,15,3,Slots Full,1,,3,0
444,12,4,Slots Full,1,,3,0
445,3,17,Slots Full,1,,3,0
446,15,1,Slots Full,1,,3,0
447,14,3,Slots Full,1,,3,0
448,8,15,Slots Full,1,,3,0
449,8,16,Slots Full,1,,3,0
450,13,5,Slots Full,1,,3,0
451,2,17,Slots Full,1,,3,0
452,16,6,Slots Full,1,,3,0
453,2,17,Slots Full,1,,3,0
454,2,16,Slots Full,1,,3,0
455,6,14,Slots Full,1,,3,0
456,15,5,Slots Full,1,,3,0
457,6,12,Slots Full,1,,3,0
458,13,4,Slots Full,1,,3,0
459,13,9,Slots Full,1,,3,0
460,13,8,Slots Full,1,,3,0
461,12,1,Slots Full,1,,3,0
462,2,14,Slots Full,1,,3,0
463,1,13,Slots Full,1,,3,0
464,13,3,Slots Full,1,,3,0
465,5,16,Slots Full,1,,3,0
466,15,1,Slots Full,1,,3,0
467,1,12,Slots Full,1,,3,0
468,13,4,Slots Full,1,,3,0
469,9,15,Slots Full,1,,3,0
470,8,16,Slots Full,1,,3,0
471,5,16,Slots Full,1,,3,0
472,15,5,Slots Full,1,,3,0
473,13,4,Slots Full,1,,3,0
474,7,14,Slots Full,1,,3,0
475,14,7,Slots Full,1,,3,0
476,15,4,Slots Full,1,,3,0
477,5,17,Slots Full,1,,3,0
478,5,14,Slots Full,1,,3,0
479,16,3,Slots Full,1,,3,0
480,6,14,Slots Full,1,,3,0
481,15,3,Slots Full,1,,3,0
482,16,3,Slots Full,1,,3,0
483,15,9,Slots Full,1,,3,0
484,2,15,Slots Full,1,,3,0
485,1,15,Slots Full,1,,3,0
486,1,14,Slots Full,1,,3,0
487,2,13,Slots Full,4,,1,0
488,5,12,Slots Full,1,,3,0
489,15,8,Slots Full,1,,3,0
490,1,13,Slots Full,1,,3,0
491,1,15,Slots Full,0,,0,0
492,5,13,Slots Full,1,,3,0
493,12,3,Slots Full,1,,3,0
494,12,3,Slots Full,1,,3,0
495,17,6,Slots Full,1,,3,0
496,12,2,Slots Full,1,,3,0
497,6,14,Slots Full,1,,3,0
498,3,10,Slots Full,1,,3,0
499,8,14,Slots Full,1,,3,0
500,17,5,Slots Full,1,,3,0
501,9,14,Slots Full,1,,3,0
502,12,3,Slots Full,1,,3,0
503,5,15,Slots Full,1,,3,0
504,1,15,Slots Full,1,,3,0
505,16,4,Slots Full,1,,3,0
506,1,13,Slots Full,1,,3,0
507,1,13,Slots Full,1,,3,0
508,12,7,Slots Full,1,,3,0
509,13,9,Slots Full,1,,3,0
510,1,12,Slots Full,1,,3,0
511,6,16,Slots Full,1,,3,0
512,14,6,Slots Full,1,,3,0
513,12,8,Slots Full,1,,3,0
514,5,16,Slots Full,1,,3,0
515,13,1,Slots Full,0,,1,0
516,12,6,Slots Full,1,,3,0
517,13,8,Slots Full,1,,3,0
518,4,16,Slots Full,1,,3,0
519,16,5,Slots Full,1,,3,0
520,1,13,Slots Full,1,,3,0
521,4,12,Slots Full,1,,3,0
522,12,6,Slots Full,1,,3,0
523,10,6,Slots Full,1,,3,0
524,1,13,Slots Full,1,,3,0
525,14,9,Slots Full,1,,3,0
526,2,12,Slots Full,1,,3,0
527,5,15,Slots Full,1,,3,0
528,12,6,Slots Full,1,,3,0
529,6,16,Slots Full,1,,3,0
530,14,5,Slots Full,1,,3,0
531,13,2,Slots Full,1,,3,0
532,12,7,Slots Full,1,,3,0
533,3,12,Slots Full,1,,3,0
534,13,3,Slots Full,0,,0,0
535,3,13,Slots Full,1,,3,0
536,12,4,Slots Full,1,,3,0
537,15,1,Slots Full,1,,3,0
538,3,9,Slots Full,1,,3,0
539,7,12,Slots Full,1,,3,0
540,7,15,Slots Full,1,,3,0
541,16,1,Slots Full,1,,3,0
542,15,2,Slots Full,1,,3,0
543,15,1,Slots Full,1,,3,0
544,4,16,Slots Full,1,,3,0
545,17,3,Slots Full,1,,3,0
546,5,14,Slots Full,1,,3,0
547,15,7,Slots Full,1,,3,0
548,14,3,Slots Full,1,,3,0
549,6,12,Slots Full,1,,3,0
550,14,10,Slots Full,1,,3,0
551,13,4,Slots Full,1,,3,0
552,13,8,Slots Full,1,,3,0
553,5,14,Slots Full,1,,3,0
554,5,13,Slots Full,1,,3,0
555,5,16,Slots Full,1,,3,0
556,8,15,Slots Full,1,,3,0
557,13,6,Slots Full,1,,3,0
558,13,8,Slots Full,1,,3,0
559,8,13,Slots Full,1,,3,0
560,4,14,Slots Full,1,,3,0
561,14,3,Slots Full,1,,3,0
562,12,17,Slots Full,1,,3,0
563,14,9,Slots Full,1,,3,0
564,14,1,Slots Full,1,,3,0
565,3,12,Slots Full,1,,3,0
566,1,13,Slots Full,1,,3,0
567,10,5,Slots Full,1,,3,0
568,14,3,Slots Full,1,,3,0
569,17,3,Slots Full,1,,3,0
570,7,15,Slots Full,1,,3,0
571,9,3,Slots Full,1,,3,0
572,13,5,Slots Full,1,,3,0
573,16,5,Slots Full,1,,3,0
574,4,15,Slots Full,1,,3,0
575,15,3,Slots Full,1,,3,0
576,5,13,Slots Full,1,,3,0
577,15,5,Slots Full,1,,3,0
578,16,1,Slots Full,1,,3,0
579,15,6,Slots Full,1,,3,0
580,2,16,Slots Full,1,,3,0
581,4,16,Slots Full,1,,3,0
582,14,3,Slots Full,1,,3,0
583,7,15,Slots Full,1,,3,0
584,15,1,Slots Full,1,,3,0
585,16,1,Slots Full,1,,3,0
586,7,16,Slots Full,1,,3,0
587,15,3,Slots Full,1,,3,0
588,14,4,Slots Full,1,,3,0
589,14,3,Slots Full,1,,3,0
590,3,16,Slots Full,1,,3,0
591,1,14,Slots Full,1,,3,0
592,16,2,Slots Full,1,,3,0
593,17,5,Slots Full,1,,3,0
594,16,3,Slots Full,1,,3,0
595,6,16,Slots Full,1,,3,0
596,15,3,Slots Full,1,,3,0
597,10,3,Slots Full,1,,3,0
598,2,15,Slots Full,1,,3,0
599,14,1,Slots Full,1,,3,0
600,3,12,Slots Full,1,,3,0
601,5,17,Slots Full,1,,3,0
602,14,5,Slots Full,1,,3,0
603,5,9,Slots Full,1,,3,0
604,15,3,Slots Full,1,,3,0
605,2,15,Slots Full,1,,3,0
606,10,3,Slots Full,1,,3,0
607,15,5,Slots Full,1,,3,0
608,16,4,Slots Full,1,,3,0
609,16,7,Slots Full,1,,3,0
610,14,4,Slots Full,1,,3,0
611,1,16,Slots Full,1,,3,0
612,8,13,Slots Full,1,,3,0
613,3,16,Slots Full,1,,3,0
614,4,13,Slots Full,1,,3,0
615,13,1,Slots Full,1,,3,0
616,15,1,Slots Full,0,,1,0
617,7,13,Slots Full,1,,3,0
618,15,7,Slots Full,1,,3,0
619,1,14,Slots Full,1,,3,0
620,16,5,Slots Full,1,,3,0
621,16,5,Slots Full,1,,3,0
622,5,17,Slots Full,1,,3,0
623,17,6,Slots Full,1,,3,0
624,7,15,Slots Full,1,,3,0
625,7,5,Slots Full,1,,3,0
626,13,1,Slots Full,1,,3,0
627,3,9,Slots Full,1,,3,0
628,12,3,Slots Full,2,,2,0
629,12,7,Slots Full,1,,3,0
630,12,7,Slots Full,1,,3,0
631,14,1,Slots Full,1,,3,0
632,12,10,Slots Full,1,,3,0
633,4,13,Slots Full,1,,3,0
634,8,12,Slots Full,1,,3,0
635,15,7,Slots Full,1,,3,0
636,13,6,Slots Full,1,,3,0
637,14,1,Slots Full,1,,3,0
638,4,14,Slots Full,1,,3,0
639,1,13,Slots Full,1,,3,0
640,2,15,Slots Full,1,,3,0
641,12,8,Slots Full,1,,3,0
642,13,3,Slots Full,1,,3,0
643,2,16,Slots Full,1,,3,0
644,13,1,Slots Full,1,,3,0
645,12,2,Slots Full,1,,3,0
646,9,12,Slots Full,1,,3,0
647,17,4,Slots Full,1,,3,0
648,10,13,Slots Full,1,,3,0
649,15,1,Slots Full,0,,1,0
650,13,5,Slots Full,1,,3,0
651,12,5,Slots Full,1,,3,0
652,9,13,Slots Full,1,,3,0
653,4,15,Slots Full,1,,3,0
654,5,13,Slots Full,1,,3,0
655,14,1,Slots Full,1,,3,0
656,1,12,Slots Full,0,,0,0
657,1,15,Slots Full,1,,3,0
658,13,2,Slots Full,1,,3,0
659,6,15,Slots Full,1,,3,0
660,3,10,Slots Full,1,,3,0
661,16,1,Slots Full,1,,3,0
662,14,4,Slots Full,1,,2,0
663,16,3,Slots Full,1,,3,0
664,12,1,Slots Full,1,,3,0
665,15,9,Slots Full,1,,3,0
666,1,15,Slots Full,0,,1,0
667,6,14,Slots Full,1,,3,0
668,7,15,Slots Full,1,,3,0
669,14,9,Slots Full,1,,3,0
670,13,3,Slots Full,1,,3,0
671,16,1,Slots Full,1,,3,0
672,14,3,Slots Full,1,,3,0
673,13,7,Slots Full,1,,3,0
674,3,16,Slots Full,1,,3,0
675,15,2,Slots Full,1,,3,0
676,12,5,Slots Full,1,,3,0
677,16,4,Slots Full,1,,3,0
678,1,17,Slots Full,1,,3,0
679,14,2,Slots Full,1,,3,0
680,12,5,Slots Full,1,,3,0
681,7,13,Slots Full,1,,3,0
682,16,2,Slots Full,1,,3,0
683,13,2,Slots Full,1,,3,0
684,3,14,Slots Full,1,,3,0
685,15,9,Slots Full,1,,3,0
686,5,10,Slots Full,1,,3,0
687,5,15,Slots Full,1,,3,0
688,1,16,Slots Full,1,,3,0
689,5,16,Slots Full,1,,3,0
690,7,3,Slots Full,1,,3,0
691,16,7,Slots Full,1,,3,0
692,1,14,Slots Full,1,,3,0
693,14,3,Slots Full,1,,3,0
694,2,13,Slots Full,1,,3,0
695,3,15,Slots Full,1,,3,0
696,4,14,Slots Full,1,,3,0
697,15,6,Slots Full,1,,3,0
698,14,5,Slots Full,1,,3,0
699,2,16,Slots Full,1,,3,0
700,15,7,Slots Full,1,,3,0
701,4,15,Slots Full,1,,3,0
702,12,1,Slots Full,1,,3,0
703,7,12,Slots Full,1,,3,0
704,7,15,Slots Full,1,,3,0
705,14,4,Slots Full,1,,3,0
706,12,1,Slots Full,1,,3,0
707,6,16,Slots Full,1,,3,0
708,7,14,Slots Full,1,,3,0
709,5,16,Slots Full,1,,3,0
710,1,12,Slots Full,1,,3,0
711,15,4,Slots Full,1,,3,0
712,13,1,Slots Full,1,,3,0
713,1,13,Slots Full,1,,3,0
714,14,6,Slots Full,1,,3,0
715,5,15,Slots Full,1,,3,0
716,14,7,Slots Full,1,,3,0
717,3,12,Slots Full,1,,3,0
718,3,12,Slots Full,1,,3,0
719,14,1,Slots Full,1,,3,0
720,5,12,Slots Full,1,,3,0
721,7,3,Slots Full,1,,3,0
722,15,8,Slots Full,1,,3,0
723,17,5,Slots Full,1,,3,0
724,15,1,Slots Full,1,,3,0
725,8,15,Slots Full,1,,3,0
726,16,4,Slots Full,1,,3,0
727,12,5,Slots Full,1,,3,0
728,4,15,Slots Full,1,,3,0
729,12,4,Slots Full,1,,3,0
730,9,16,Slots Full,1,,3,0
731,7,13,Slots Full,1,,3,0
732,14,7,Slots Full,1,,3,0
