#{"t_start": 1677713638.7149131, "env_id": "DeepRMSA-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected,num_path1_selected,num_path2_selected,num_path3_selected,num_path4_selected,num_path5_selected,total_path_length_per_episode
50,50,0.600386,0.0,0.0,0,49,1,0,0,1,0,49,0,38089
50,50,1.199706,0.0,0.0,0,46,4,0,0,3,0,47,0,39545
50,50,1.813523,0.0,0.0,0,45,5,0,0,4,0,46,0,37401
50,50,2.566762,0.0,0.0,0,44,6,0,0,1,0,49,0,40627
50,50,3.514323,0.0,0.0,0,45,5,0,0,1,0,49,0,37614
50,50,4.481021,0.0,0.0,0,49,1,0,0,0,0,50,0,37935
50,50,5.141818,0.0,0.0,0,49,1,0,0,0,0,50,0,39634
50,50,5.751606,0.0,0.0,0,45,5,0,1,0,0,49,0,37443
50,50,6.36018,0.0,0.0,0,18,26,6,1,9,1,39,0,34640
50,50,6.986065,0.0,0.0,0,21,28,1,5,5,0,40,0,34290
50,50,7.64941,0.0,0.0,0,13,36,1,1,3,0,46,0,38798
50,50,8.292866,0.0,0.0,0,14,33,3,5,4,1,40,0,34990
50,50,8.954195,0.0,0.0,0,16,32,2,2,2,2,43,1,36358
50,50,9.595812,0.0,0.0,0,20,26,4,5,4,1,40,0,35429
50,50,10.249379,0.0,0.0,0,16,29,5,7,8,0,35,0,34606
50,50,10.907643,0.0,0.0,0,25,22,3,2,4,0,44,0,35686
50,50,11.627795,0.0,0.0,0,18,27,5,3,4,2,41,0,34248
50,50,12.303965,0.0,0.0,0,15,32,3,1,5,0,44,0,37013
50,50,12.992967,0.0,0.0,0,9,39,2,1,4,0,44,1,36837
50,50,13.754053,0.0,0.0,0,14,30,6,2,6,0,40,2,34912
50,50,14.481634,0.0,0.0,0,19,29,2,1,4,1,44,0,36978
50,50,15.541307,0.0,0.0,0,16,33,1,0,3,0,46,1,37256
50,50,16.707482,0.0,0.0,0,9,38,3,2,2,0,42,4,40071
50,50,17.50433,0.0,0.0,6,13,24,7,10,7,4,21,8,33633
50,50,18.197439,0.0,0.0,14,10,18,8,11,16,6,13,4,30575
50,50,18.896937,0.0,0.0,5,14,26,5,10,16,5,13,6,29220
50,50,19.594076,0.0,0.0,7,16,18,9,7,20,6,12,5,30168
50,50,20.315726,0.0,0.0,11,11,24,4,4,16,4,18,8,32642
50,50,21.031596,0.0,0.0,9,10,29,2,9,16,3,12,10,30314
48,50,21.724592,0.02,0.004842615012106538,11,10,22,6,14,15,4,11,5,28952
50,50,22.457889,0.0,0.0,11,14,15,10,15,18,2,10,5,30265
50,50,23.187259,0.0,0.0,13,18,11,8,13,16,10,9,2,27120
50,50,23.928562,0.0,0.0,14,11,10,15,9,21,5,12,3,29050
50,50,24.674763,0.0,0.0,13,17,12,8,11,14,4,13,8,30214
50,50,25.410428,0.0,0.0,11,14,17,8,10,18,6,11,5,32262
50,50,26.149738,0.0,0.0,15,11,14,10,14,16,7,6,7,29270
50,50,26.889009,0.0,0.0,11,9,24,6,7,17,6,9,11,32081
50,50,28.06239,0.0,0.0,9,12,21,8,16,9,7,6,12,29124
50,50,29.308977,0.0,0.0,14,12,15,9,17,7,4,10,12,29446
50,50,30.063189,0.0,0.0,14,14,16,6,18,15,7,5,5,26481
50,50,30.821463,0.0,0.0,15,8,13,14,13,17,5,10,5,28555
50,50,31.580042,0.0,0.0,10,5,23,12,5,23,5,9,8,29292
50,50,32.36774,0.0,0.0,14,7,19,10,10,13,8,15,4,28637
50,50,33.149235,0.0,0.0,10,8,16,16,11,18,4,11,6,30280
50,50,33.927064,0.0,0.0,11,11,12,16,9,17,8,11,5,28231
50,50,34.724308,0.0,0.0,8,13,15,14,7,17,9,12,5,30457
50,50,35.489998,0.0,0.0,9,14,10,17,11,16,8,10,5,31442
50,50,36.262082,0.0,0.0,10,14,8,18,10,9,8,18,5,30980
50,50,37.047031,0.0,0.0,13,9,11,17,8,21,6,12,3,27150
50,50,37.83536,0.0,0.0,14,9,14,13,11,17,2,13,7,29466
50,50,38.635794,0.0,0.0,11,6,13,20,8,20,8,9,5,29993
50,50,39.514767,0.0,0.0,10,10,8,22,11,15,5,14,5,30624
50,50,40.833956,0.0,0.0,13,11,16,10,9,16,2,17,6,28987
50,50,41.968495,0.0,0.0,11,14,8,17,14,13,7,13,3,29626
50,50,42.777985,0.0,0.0,10,10,14,16,12,12,9,12,5,31028
50,50,43.601565,0.0,0.0,4,11,7,28,16,9,6,17,2,29889
50,50,44.429652,0.0,0.0,9,9,15,17,14,18,3,10,5,26625
50,50,45.212814,0.0,0.0,9,10,14,17,12,16,4,13,5,29166
48,50,46.005116,0.02,0.004044216770018873,13,13,8,15,13,19,4,8,5,27030
50,50,46.817191,0.0,0.0,6,9,16,19,10,13,8,15,4,29671
50,50,47.630705,0.0,0.0,8,10,7,25,11,24,2,9,4,28279
50,50,48.43787,0.0,0.0,8,16,11,15,13,18,2,16,1,28348
50,50,49.274554,0.0,0.0,6,9,12,23,6,24,3,14,3,30808
50,50,50.073633,0.0,0.0,6,15,7,22,11,25,2,12,0,27119
50,50,50.859792,0.0,0.0,4,14,8,24,8,28,2,10,2,26936
50,50,51.670151,0.0,0.0,1,8,13,28,10,21,3,15,1,29035
50,50,53.022664,0.0,0.0,5,8,14,23,3,19,5,18,5,33440
50,50,54.25849,0.0,0.0,4,12,13,21,8,20,4,14,4,28161
50,50,55.093444,0.0,0.0,10,7,5,28,9,26,2,11,2,26617
50,50,55.942901,0.0,0.0,1,14,10,25,9,24,2,12,3,26220
50,50,56.757037,0.0,0.0,5,8,5,32,5,30,0,13,2,28570
50,50,57.551225,0.0,0.0,6,8,11,25,10,23,6,11,0,29170
50,50,58.376399,0.0,0.0,4,7,10,29,8,23,1,15,3,28868
50,50,59.22384,0.0,0.0,3,11,13,23,7,19,5,18,1,30909
50,50,60.053967,0.0,0.0,9,8,10,23,7,26,5,8,4,29221
50,50,60.877401,0.0,0.0,4,17,8,21,10,24,2,12,2,27306
50,50,61.698983,0.0,0.0,2,9,4,35,5,32,3,8,2,27554
50,50,62.554651,0.0,0.0,5,11,8,26,5,26,3,15,1,29526
50,50,63.42336,0.0,0.0,7,4,8,31,6,27,3,9,5,30514
50,50,64.445,0.0,0.0,10,6,7,27,12,22,1,13,2,28821
50,50,65.882759,0.0,0.0,10,8,11,21,3,29,1,14,3,31063
50,50,66.985043,0.0,0.0,2,4,6,38,11,24,2,12,1,28269
